rank,team,name,salary,year
,,"
Cordarrelle Patterson
Wide Receiver
","$5,600,000  ",2017
248,,"
Andre Hal
Free Safety
","$5,564,281  ",2017
249,,"
Joe Barksdale
Right Tackle
","$5,546,875  ",2017
250,,"
Myles Garrett
Defensive End
","$5,529,501  ",2017
251,,"
Cliff Avril
Defensive End
","$5,500,000  ",2017
252,,"
A.J. Bouye
Cornerback
","$5,468,750  ",2017
253,,"
Antonio Gates
Tight End
","$5,437,500  ",2017
254,,"
Travis Kelce
Tight End
","$5,418,400  ",2017
255,,"
Adrian Clayborn
Defensive End
","$5,406,250  ",2017
256,,"
George Iloka
Free Safety
","$5,400,000  ",2017
257,,"
Mark Ingram
Running Back
","$5,345,000  ",2017
258,,"
Dont'a Hightower
Outside Linebacker
","$5,335,931  ",2017
259,,"
Dion Sims
Tight End
","$5,333,333  ",2017
260,,"
Delanie Walker
Tight End
","$5,317,708  ",2017
261,,"
Jalen Ramsey
Cornerback
","$5,307,045  ",2017
262,,"
Jared Cook
Tight End
","$5,300,000  ",2017
263,,"
Orlando Scandrick
Cornerback
","$5,281,021  ",2017
264,,"
Mitchell Trubisky
Quarterback
","$5,278,622  ",2017
265,,"
Markus Wheaton
Wide Receiver
","$5,250,000  ",2017
,,"
Jeremy Lane
Cornerback
","$5,250,000  ",2017
267,,"
Jake Matthews
Left Tackle
","$5,227,569  ",2017
268,,"
Matt Prater
Kicker
","$5,225,000  ",2017
269,,"
Charles Leno
Left Tackle
","$5,208,628  ",2017
270,,"
Christian Kirksey
Inside Linebacker
","$5,162,625  ",2017
271,,"
Michael Johnson
Defensive End
","$5,125,000  ",2017
272,,"
Solomon Thomas
Defensive End
","$5,118,975  ",2017
273,,"
Mike Remmers
Right Tackle
","$5,100,000  ",2017
274,,"
Casey Hayward
Cornerback
","$5,083,333  ",2017
275,,"
Leonard Williams
Defensive End
","$5,081,146  ",2017
276,,"
Brooks Reed
Defensive End
","$5,040,000  ",2017
277,,"
Marcus Cooper
Cornerback
","$5,000,000  ",2017
,,"
Shawn Lauvao
Guard
","$5,000,000  ",2017
,,"
Brian Robison
Defensive End
","$5,000,000  ",2017
,,"
Kelvin Beachum
Left Tackle
","$5,000,000  ",2017
,,"
Matt Forte
Running Back
","$5,000,000  ",2017
,,"
Eric Berry
Free Safety
","$5,000,000  ",2017
,,"
Brandon LaFell
Wide Receiver
","$5,000,000  ",2017
,,"
Andre Branch
Defensive End
","$5,000,000  ",2017
285,,"
Tahir Whitehead
Outside Linebacker
","$4,987,500  ",2017
286,,"
Duane Brown
Left Tackle
","$4,976,470  ",2017
287,,"
Clint Boling
Guard
","$4,950,000  ",2017
288,,"
Dwayne Allen
Tight End
","$4,937,500  ",2017
289,,"
Leonard Fournette
Running Back
","$4,936,516  ",2017
290,,"
Richie Incognito
Guard
","$4,925,000  ",2017
291,,"
Dustin Colquitt
Punter
","$4,900,000  ",2017
292,,"
Torrey Smith
Wide Receiver
","$4,875,000  ",2017
293,,"
Davante Adams
Wide Receiver
","$4,857,127  ",2017
294,,"
Tyler Eifert
Tight End
","$4,782,000  ",2017
295,,"
Nigel Bradham
Outside Linebacker
","$4,750,000  ",2017
,,"
John Cyprien
Strong Safety
","$4,750,000  ",2017
,,"
William Hayes
Defensive End
","$4,750,000  ",2017
298,,"
Morris Claiborne
Cornerback
","$4,718,750  ",2017
299,,"
Thomas Morstead
Punter
","$4,700,000  ",2017
300,,"
Sylvester Williams
Defensive Tackle
","$4,666,666  ",2017
301,,"
Ronnie Stanley
Left Tackle
","$4,655,529  ",2017
302,,"
Mike Evans
Wide Receiver
","$4,655,478  ",2017
303,,"
Bilal Powell
Running Back
","$4,633,333  ",2017
304,,"
T.J. Ward
Strong Safety
","$4,625,000  ",2017
,,"
Alan Branch
Defensive Tackle
","$4,625,000  ",2017
306,,"
Corey Davis
Wide Receiver
","$4,617,216  ",2017
307,,"
Lane Taylor
Guard
","$4,575,000  ",2017
308,,"
Travis Frederick
Center
","$4,531,000  ",2017
309,,"
Desmond Trufant
Cornerback
","$4,526,000  ",2017
310,,"
Kevin White
Wide Receiver
","$4,517,195  ",2017
311,,"
Evan Smith
Center
","$4,500,000  ",2017
,,"
Cole Beasley
Wide Receiver
","$4,500,000  ",2017
,,"
Stephen Gostkowski
Kicker
","$4,500,000  ",2017
,,"
Brandon Mebane
Defensive Tackle
","$4,500,000  ",2017
,,"
Brandon Marshall
Inside Linebacker
","$4,500,000  ",2017
316,,"
Brandon Marshall
Wide Receiver
","$4,468,750  ",2017
317,,"
Da'Norris Searcy
Strong Safety
","$4,462,500  ",2017
318,,"
Doug Baldwin
Wide Receiver
","$4,418,750  ",2017
319,,"
Devonta Freeman
Running Back
","$4,418,106  ",2017
320,,"
Ben Jones
Center
","$4,375,000  ",2017
321,,"
Mario Addison
Defensive End
","$4,354,166  ",2017
322,,"
Corey Peters
Defensive Tackle
","$4,347,918  ",2017
323,,"
Demar Dotson
Right Tackle
","$4,300,000  ",2017
324,,"
Jerrell Freeman
Inside Linebacker
","$4,250,000  ",2017
,,"
Derrick Shelby
Defensive Tackle
","$4,250,000  ",2017
,,"
Benjamin Ijalana
Right Tackle
","$4,250,000  ",2017
,,"
Kevin Minter
Inside Linebacker
","$4,250,000  ",2017
,,"
Wesley Woodyard
Inside Linebacker
","$4,250,000  ",2017
,,"
Jahleel Addae
Strong Safety
","$4,250,000  ",2017
,,"
Marcedes Lewis
Tight End
","$4,250,000  ",2017
,,"
Donald Stephenson
Left Tackle
","$4,250,000  ",2017
332,,"
Quintin Demps
Strong Safety
","$4,239,583  ",2017
333,,"
DeForest Buckner
Defensive Tackle
","$4,134,316  ",2017
334,,"
Charles Johnson
Defensive End
","$4,124,080  ",2017
335,,"
Willie Young
Outside Linebacker
","$4,100,000  ",2017
336,,"
Anthony Barr
Outside Linebacker
","$4,054,750  ",2017
337,,"
Drew Stanton
Quarterback
","$4,050,000  ",2017
338,,"
Jamal Adams
Strong Safety
","$4,047,038  ",2017
339,,"
Shawn Williams
Strong Safety
","$4,034,375  ",2017
340,,"
Zane Beadles
Guard
","$4,033,333  ",2017
341,,"
Tony Jefferson
Strong Safety
","$4,030,000  ",2017
342,,"
Stephon Tuitt
Defensive End
","$4,018,081  ",2017
343,,"
Brent Celek
Tight End
","$4,000,000  ",2017
,,"
Darren Sproles
Running Back
","$4,000,000  ",2017
,,"
Bryan Anger
Punter
","$4,000,000  ",2017
,,"
Dan Bailey
Kicker
","$4,000,000  ",2017
,,"
Graham Gano
Kicker
","$4,000,000  ",2017
,,"
Abry Jones
Defensive Tackle
","$4,000,000  ",2017
,,"
Micah Hyde
Strong Safety
","$4,000,000  ",2017
350,,"
Mike Gillislee
Running Back
","$3,968,750  ",2017
351,,"
Vic Beasley
Defensive End
","$3,953,244  ",2017
352,,"
Kayvon Webster
Cornerback
","$3,953,125  ",2017
353,,"
Trai Turner
Guard
","$3,931,950  ",2017
354,,"
Ereck Flowers
Right Tackle
","$3,925,014  ",2017
355,,"
Steve McLendon
Defensive Tackle
","$3,921,875  ",2017
356,,"
Shane Vereen
Running Back
","$3,916,668  ",2017
357,,"
Malcolm Butler
Cornerback
","$3,910,000  ",2017
358,,"
J.R. Sweezy
Guard
","$3,906,250  ",2017
359,,"
Eric Ebron
Tight End
","$3,897,455  ",2017
360,,"
Eric Decker
Wide Receiver
","$3,878,125  ",2017
361,,"
Corey Linsley
Center
","$3,849,700  ",2017
362,,"
Brandon Williams
Defensive Tackle
","$3,820,000  ",2017
363,,"
Larry Warford
Guard
","$3,800,000  ",2017
364,,"
Todd Gurley
Running Back
","$3,769,959  ",2017
365,,"
Kyle Juszczyk
Fullback
","$3,750,000  ",2017
,,"
Julius Peppers
Defensive End
","$3,750,000  ",2017
,,"
Jermaine Gresham
Tight End
","$3,750,000  ",2017
,,"
Kenny Stills
Wide Receiver
","$3,750,000  ",2017
369,,"
Adam Thielen
Wide Receiver
","$3,746,000  ",2017
370,,"
Reshad Jones
Strong Safety
","$3,742,938  ",2017
371,,"
Terrell McClain
Defensive End
","$3,734,375  ",2017
372,,"
Lawrence Timmons
Inside Linebacker
","$3,716,176  ",2017
373,,"
Malcolm Smith
Outside Linebacker
","$3,700,000  ",2017
374,,"
Jonathan Casillas
Outside Linebacker
","$3,691,668  ",2017
375,,"
Ryan Fitzpatrick
Quarterback
","$3,675,000  ",2017
,,"
Giovani Bernard
Running Back
","$3,675,000  ",2017
377,,"
Taylor Lewan
Left Tackle
","$3,654,319  ",2017
378,,"
Kurt Coleman
Free Safety
","$3,650,000  ",2017
379,,"
Morgan Moses
Right Tackle
","$3,621,394  ",2017
380,,"
Jack Conklin
Right Tackle
","$3,613,104  ",2017
381,,"
J.C. Tretter
Center
","$3,609,375  ",2017
382,,"
Mason Crosby
Kicker
","$3,600,000  ",2017
,,"
Colt McCoy
Quarterback
","$3,600,000  ",2017
384,,"
D.J. Hayden
Cornerback
","$3,593,750  ",2017
385,,"
Ramon Foster
Guard
","$3,591,666  ",2017
386,,"
Mike Williams
Wide Receiver
","$3,590,896  ",2017
387,,"
Leonard Floyd
Outside Linebacker
","$3,587,014  ",2017
388,,"
Terence Newman
Cornerback
","$3,584,375  ",2017
389,,"
Eddie Lacy
Running Back
","$3,562,500  ",2017
390,,"
Koa Misi
Outside Linebacker
","$3,551,125  ",2017
391,,"
Matt Kalil
Left Tackle
","$3,550,000  ",2017
392,,"
Trae Waynes
Cornerback
","$3,530,281  ",2017
393,,"
Ahmad Brooks
Outside Linebacker
","$3,500,000  ",2017
,,"
Matt Schaub
Quarterback
","$3,500,000  ",2017
,,"
Frank Gore
Running Back
","$3,500,000  ",2017
,,"
Connor Barwin
Outside Linebacker
","$3,500,000  ",2017
,,"
Derrick Johnson
Inside Linebacker
","$3,500,000  ",2017
,,"
Jeremy Maclin
Wide Receiver
","$3,500,000  ",2017
,,"
Ryan Griffin
Tight End
","$3,500,000  ",2017
,,"
Duron Harmon
Strong Safety
","$3,500,000  ",2017
,,"
Justin Bethel
Cornerback
","$3,500,000  ",2017
,,"
Chad Henne
Quarterback
","$3,500,000  ",2017
403,,"
Antoine Bethea
Strong Safety
","$3,416,666  ",2017
404,,"
Nate Allen
Free Safety
","$3,400,000  ",2017
405,,"
Eli Apple
Cornerback
","$3,376,724  ",2017
406,,"
Elvis Dumervil
Outside Linebacker
","$3,375,000  ",2017
407,,"
Marcus Cannon
Right Tackle
","$3,368,750  ",2017
408,,"
Sebastian Janikowski
Kicker
","$3,360,000  ",2017
409,,"
Vernon Davis
Tight End
","$3,333,333  ",2017
,,"
D.J. Swearinger
Free Safety
","$3,333,333  ",2017
411,,"
Sam Martin
Punter
","$3,325,000  ",2017
412,,"
Greg Robinson
Left Tackle
","$3,322,377  ",2017
413,,"
Odell Beckham, Jr.
Wide Receiver
","$3,311,063  ",2017
414,,"
Dwayne Harris
Wide Receiver
","$3,300,000  ",2017
,,"
Brett Kern
Punter
","$3,300,000  ",2017
,,"
Virgil Green
Tight End
","$3,300,000  ",2017
,,"
Domata Peko
Defensive Tackle
","$3,300,000  ",2017
418,,"
Jamar Taylor
Cornerback
","$3,275,000  ",2017
419,,"
Menelik Watson
Right Tackle
","$3,270,833  ",2017
420,,"
Marquise Goodwin
Wide Receiver
","$3,250,000  ",2017
,,"
Chris Clark
Left Tackle
","$3,250,000  ",2017
,,"
Vincent Rey
Inside Linebacker
","$3,250,000  ",2017
,,"
Erik Walden
Outside Linebacker
","$3,250,000  ",2017
424,,"
Aaron Donald
Defensive Tackle
","$3,225,250  ",2017
425,,"
Vernon Hargreaves
Cornerback
","$3,222,195  ",2017
