rank,team,name,salary,year
,,"
Dashon Goldson
Free Safety
","$9,000,000  ",2014
61,,"
Darnell Dockett
Defensive End
","$8,750,000  ",2014
62,,"
Leon Hall
Cornerback
","$8,700,000  ",2014
63,,"
Carlos Dunlap
Defensive End
","$8,600,000  ",2014
,,"
Andy Levitre
Guard
","$8,600,000  ",2014
,,"
Larry Fitzgerald
Wide Receiver
","$8,600,000  ",2014
,,"
Ryan Clady
Left Tackle
","$8,600,000  ",2014
67,,"
Duane Brown
Left Tackle
","$8,500,000  ",2014
68,,"
Marshal Yanda
Guard
","$8,450,000  ",2014
69,,"
Jason Witten
Tight End
","$8,412,000  ",2014
70,,"
Arian Foster
Running Back
","$8,300,000  ",2014
,,"
Marques Colston
Wide Receiver
","$8,300,000  ",2014
,,"
Jason McCourty
Cornerback
","$8,300,000  ",2014
73,,"
Jason Peters
Left Tackle
","$8,292,000  ",2014
74,,"
Marcedes Lewis
Tight End
","$8,250,000  ",2014
,,"
Alterraun Verner
Cornerback
","$8,250,000  ",2014
76,,"
Paul Kruger
Outside Linebacker
","$8,200,000  ",2014
,,"
Everson Griffen
Defensive End
","$8,200,000  ",2014
78,,"
Ahtyba Rubin
Defensive Tackle
","$8,175,000  ",2014
79,,"
Robert Mathis
Outside Linebacker
","$8,044,117  ",2014
80,,"
Matt Schaub
Quarterback
","$8,000,000  ",2014
,,"
Michael Griffin
Free Safety
","$8,000,000  ",2014
,,"
Marshawn Lynch
Running Back
","$8,000,000  ",2014
83,,"
Aqib Talib
Cornerback
","$7,906,250  ",2014
84,,"
Matt Forte
Running Back
","$7,900,000  ",2014
85,,"
Terrell Suggs
Outside Linebacker
","$7,800,000  ",2014
,,"
Greg Olsen
Tight End
","$7,800,000  ",2014
87,,"
Ike Taylor
Cornerback
","$7,692,403  ",2014
88,,"
Barry Cofield
Defensive Tackle
","$7,677,500  ",2014
89,,"
Justin Blalock
Guard
","$7,660,000  ",2014
90,,"
Wes Welker
Wide Receiver
","$7,647,059  ",2014
91,,"
Vince Wilfork
Defensive Tackle
","$7,558,333  ",2014
92,,"
Anthony Davis
Right Tackle
","$7,532,266  ",2014
93,,"
Lardarius Webb
Cornerback
","$7,500,000  ",2014
,,"
Zane Beadles
Guard
","$7,500,000  ",2014
95,,"
Dannell Ellerbe
Outside Linebacker
","$7,425,000  ",2014
96,,"
Victor Cruz
Wide Receiver
","$7,424,000  ",2014
97,,"
William Beatty
Left Tackle
","$7,400,000  ",2014
98,,"
Earl Thomas
Free Safety
","$7,373,215  ",2014
99,,"
Vernon Davis
Tight End
","$7,367,916  ",2014
100,,"
Jermon Bushrod
Guard
","$7,300,000  ",2014
101,,"
Jerod Mayo
Inside Linebacker
","$7,287,500  ",2014
102,,"
Cameron Wake
Defensive End
","$7,285,000  ",2014
103,,"
Ryan Kalil
Center
","$7,284,000  ",2014
104,,"
Louis Vasquez
Guard
","$7,250,000  ",2014
105,,"
Nick Mangold
Center
","$7,227,100  ",2014
106,,"
Chad Greenway
Outside Linebacker
","$7,200,000  ",2014
107,,"
Tyvon Branch
Strong Safety
","$7,157,000  ",2014
108,,"
Cam Newton
Quarterback
","$7,008,113  ",2014
109,,"
Chris Myers
Center
","$7,000,000  ",2014
,,"
Darrelle Revis
Cornerback
","$7,000,000  ",2014
,,"
Greg Jennings
Wide Receiver
","$7,000,000  ",2014
,,"
David Harris
Inside Linebacker
","$7,000,000  ",2014
113,,"
Patrick Peterson
Cornerback
","$6,937,132  ",2014
114,,"
Justin Smith
Defensive End
","$6,936,666  ",2014
115,,"
DeMeco Ryans
Inside Linebacker
","$6,900,000  ",2014
116,,"
Patrick Willis
Inside Linebacker
","$6,863,000  ",2014
117,,"
Michael Roos
Left Tackle
","$6,625,000  ",2014
118,,"
Von Miller
Outside Linebacker
","$6,613,188  ",2014
119,,"
Linval Joseph
Defensive Tackle
","$6,600,000  ",2014
,,"
Trent Cole
Outside Linebacker
","$6,600,000  ",2014
121,,"
Doug Free
Right Tackle
","$6,520,000  ",2014
122,,"
Lance Briggs
Outside Linebacker
","$6,500,000  ",2014
123,,"
Marcell Dareus
Defensive Tackle
","$6,493,232  ",2014
124,,"
Percy Harvin
Wide Receiver
","$6,470,588  ",2014
125,,"
Frank Gore
Running Back
","$6,450,000  ",2014
126,,"
Cary Williams
Cornerback
","$6,416,666  ",2014
127,,"
Josh Sitton
Guard
","$6,400,000  ",2014
,,"
Philip Wheeler
Outside Linebacker
","$6,400,000  ",2014
129,,"
Troy Polamalu
Safety
","$6,387,500  ",2014
130,,"
A.J. Green
Wide Receiver
","$6,264,394  ",2014
131,,"
Vontae Davis
Cornerback
","$6,250,000  ",2014
,,"
Logan Mankins
Guard
","$6,250,000  ",2014
,,"
Kyle Williams
Defensive Tackle
","$6,250,000  ",2014
134,,"
Roddy White
Wide Receiver
","$6,212,500  ",2014
135,,"
Brian Hartline
Wide Receiver
","$6,210,000  ",2014
136,,"
Andrew Whitworth
Left Tackle
","$6,200,000  ",2014
137,,"
Reggie Wayne
Wide Receiver
","$6,166,668  ",2014
138,,"
Nick Hardwick
Center
","$6,150,000  ",2014
,,"
Evan Mathis
Guard
","$6,150,000  ",2014
140,,"
Heath Miller
Tight End
","$6,133,166  ",2014
141,,"
Max Unger
Center
","$6,100,000  ",2014
142,,"
Jared Cook
Tight End
","$6,098,677  ",2014
143,,"
Sam Baker
Left Tackle
","$6,050,000  ",2014
144,,"
Andrew Luck
Quarterback
","$6,029,454  ",2014
145,,"
Martellus Bennett
Tight End
","$6,025,000  ",2014
146,,"
Kendall Langford
Defensive End
","$6,000,000  ",2014
,,"
DeAngelo Williams
Running Back
","$6,000,000  ",2014
,,"
Anthony Collins
Left Tackle
","$6,000,000  ",2014
149,,"
Eric Wood
Center
","$5,950,000  ",2014
150,,"
Jordy Nelson
Wide Receiver
","$5,925,000  ",2014
151,,"
C.J. Spiller
Running Back
","$5,916,666  ",2014
152,,"
Domata Peko
Defensive Tackle
","$5,900,000  ",2014
153,,"
Antonio Gates
Tight End
","$5,862,500  ",2014
154,,"
Kam Chancellor
Strong Safety
","$5,825,000  ",2014
155,,"
Andrew Hawkins
Wide Receiver
","$5,800,000  ",2014
156,,"
Robert Griffin III
Quarterback
","$5,759,754  ",2014
157,,"
Phillip Loadholt
Right Tackle
","$5,750,000  ",2014
,,"
Matt Cassel
Quarterback
","$5,750,000  ",2014
,,"
Sean Smith
Cornerback
","$5,750,000  ",2014
,,"
Chad Henne
Quarterback
","$5,750,000  ",2014
161,,"
Brian Cushing
Inside Linebacker
","$5,735,000  ",2014
162,,"
Brian Robison
Defensive End
","$5,700,000  ",2014
,,"
Brandon Mebane
Defensive Tackle
","$5,700,000  ",2014
164,,"
Arthur Jones
Defensive Tackle
","$5,600,000  ",2014
165,,"
Sam Shields
Cornerback
","$5,562,500  ",2014
166,,"
Karlos Dansby
Inside Linebacker
","$5,500,000  ",2014
,,"
Matt Moore
Quarterback
","$5,500,000  ",2014
168,,"
Red Bryant
Defensive End
","$5,468,750  ",2014
,,"
Jeremy Maclin
Wide Receiver
","$5,468,750  ",2014
170,,"
Paul Soliai
Defensive Tackle
","$5,400,000  ",2014
,,"
Rob Gronkowski
Tight End
","$5,400,000  ",2014
172,,"
Matt Kalil
Left Tackle
","$5,391,981  ",2014
173,,"
Vontaze Burfict
Outside Linebacker
","$5,275,334  ",2014
174,,"
Tim Jennings
Cornerback
","$5,250,000  ",2014
175,,"
Chris Clemons
Defensive End
","$5,218,750  ",2014
176,,"
Andre Smith
Guard
","$5,200,000  ",2014
,,"
Curtis Lofton
Inside Linebacker
","$5,200,000  ",2014
178,,"
William Moore
Strong Safety
","$5,150,000  ",2014
179,,"
Julio Jones
Wide Receiver
","$5,149,375  ",2014
180,,"
Ricky Jean Francois
Defensive Tackle
","$5,125,000  ",2014
181,,"
Devin McCourty
Free Safety
","$5,115,000  ",2014
182,,"
A.J. Hawk
Outside Linebacker
","$5,100,000  ",2014
,,"
T.J. Lang
Guard
","$5,100,000  ",2014
184,,"
Stephen Tulloch
Inside Linebacker
","$5,050,000  ",2014
185,,"
Eric Fisher
Left Tackle
","$5,043,295  ",2014
186,,"
Lamarr Houston
Outside Linebacker
","$5,040,000  ",2014
187,,"
Maurkice Pouncey
Center
","$5,000,625  ",2014
188,,"
Mathias Kiwanuka
Defensive End
","$5,000,000  ",2014
,,"
Donald Penn
Left Tackle
","$5,000,000  ",2014
,,"
Justin Tuck
Defensive End
","$5,000,000  ",2014
,,"
Eddie Royal
Wide Receiver
","$5,000,000  ",2014
192,,"
Tyron Smith
Left Tackle
","$4,976,031  ",2014
193,,"
Antonio Smith
Defensive End
","$4,946,875  ",2014
194,,"
Mike DeVito
Defensive End
","$4,900,000  ",2014
,,"
Connor Barwin
Outside Linebacker
","$4,900,000  ",2014
196,,"
Morgan Burnett
Strong Safety
","$4,843,750  ",2014
,,"
LaMarr Woodley
Outside Linebacker
","$4,843,750  ",2014
198,,"
Greg Toler
Cornerback
","$4,833,333  ",2014
199,,"
Jermaine Gresham
Tight End
","$4,832,000  ",2014
200,,"
Luke Joeckel
Guard
","$4,818,545  ",2014
201,,"
Kamerion Wimbley
Outside Linebacker
","$4,800,000  ",2014
,,"
Nate Washington
Wide Receiver
","$4,800,000  ",2014
203,,"
Michael Crabtree
Wide Receiver
","$4,770,443  ",2014
204,,"
Osi Umenyiora
Outside Linebacker
","$4,750,000  ",2014
,,"
Jerraud Powers
Cornerback
","$4,750,000  ",2014
,,"
John Sullivan
Center
","$4,750,000  ",2014
,,"
LaRon Landry
Safety
","$4,750,000  ",2014
,,"
D'Qwell Jackson
Inside Linebacker
","$4,750,000  ",2014
,,"
Josh McCown
Quarterback
","$4,750,000  ",2014
210,,"
Danny Amendola
Wide Receiver
","$4,700,000  ",2014
,,"
Demaryius Thomas
Wide Receiver
","$4,700,000  ",2014
212,,"
Stephen Bowen
Defensive End
","$4,688,750  ",2014
213,,"
Jurrell Casey
Defensive Tackle
","$4,674,359  ",2014
214,,"
Mike Iupati
Guard
","$4,625,863  ",2014
215,,"
Jason Pierre-Paul
Defensive End
","$4,611,000  ",2014
216,,"
Alex Smith
Quarterback
","$4,600,000  ",2014
217,,"
Jonathan Stewart
Running Back
","$4,585,000  ",2014
218,,"
J.J. Watt
Defensive End
","$4,575,567  ",2014
219,,"
Leodis McKelvin
Cornerback
","$4,575,000  ",2014
220,,"
Derrick Johnson
Inside Linebacker
","$4,550,000  ",2014
221,,"
Cortland Finnegan
Cornerback
","$4,525,000  ",2014
222,,"
Antonio Brown
Wide Receiver
","$4,517,500  ",2014
223,,"
Ahmad Brooks
Outside Linebacker
","$4,503,750  ",2014
224,,"
Glenn Dorsey
Defensive End
","$4,484,166  ",2014
225,,"
Reggie Nelson
Free Safety
","$4,475,000  ",2014
226,,"
Dion Jordan
Defensive End
","$4,471,698  ",2014
227,,"
Morris Claiborne
Cornerback
","$4,435,773  ",2014
228,,"
Navorro Bowman
Inside Linebacker
","$4,434,000  ",2014
229,,"
Austin Howard
Right Tackle
","$4,400,000  ",2014
230,,"
Lane Johnson
Right Tackle
","$4,395,598  ",2014
231,,"
Cory Redding
Defensive End
","$4,391,667  ",2014
232,,"
Scott Wells
Center
","$4,340,625  ",2014
233,,"
Kareem Jackson
Cornerback
","$4,335,000  ",2014
234,,"
Chris Chester
Guard
","$4,300,000  ",2014
235,,"
Anthony Fasano
Tight End
","$4,281,250  ",2014
236,,"
Tyson Alualu
Defensive End
","$4,264,000  ",2014
237,,"
DeSean Jackson
Wide Receiver
","$4,250,000  ",2014
,,"
Donte Whitner
Strong Safety
","$4,250,000  ",2014
,,"
Erik Walden
Outside Linebacker
","$4,250,000  ",2014
240,,"
Aaron Williams
Strong Safety
","$4,231,029  ",2014
241,,"
Ezekiel Ansah
Defensive End
","$4,226,023  ",2014
242,,"
Branden Albert
Left Tackle
","$4,225,000  ",2014
,,"
Sen'Derrick Marks
Defensive Tackle
","$4,225,000  ",2014
244,,"
Todd Herremans
Guard
","$4,200,000  ",2014
245,,"
Josh Scobee
Kicker
","$4,187,500  ",2014
246,,"
Chris Harris
Cornerback
","$4,187,000  ",2014
247,,"
Steven Jackson
Running Back
","$4,166,666  ",2014
248,,"
Sean Weatherspoon
Inside Linebacker
","$4,132,500  ",2014
249,,"
Lyle Sendlein
Center
","$4,125,000  ",2014
250,,"
Kroy Biermann
Outside Linebacker
","$4,083,334  ",2014
251,,"
Sebastian Vollmer
Right Tackle
","$4,083,333  ",2014
,,"
Dan Connolly
Guard
","$4,083,333  ",2014
253,,"
Dwight Freeney
Outside Linebacker
","$4,078,125  ",2014
254,,"
Brent Celek
Tight End
","$4,075,000  ",2014
255,,"
Sammie Lee Hill
Defensive Tackle
","$4,066,666  ",2014
256,,"
Jadeveon Clowney
Outside Linebacker
","$4,049,636  ",2014
257,,"
Mike Scifres
Punter
","$4,035,000  ",2014
258,,"
Evander Hood
Defensive End
","$4,025,000  ",2014
259,,"
Jake Locker
Quarterback
","$4,004,637  ",2014
260,,"
Kyle Orton
Quarterback
","$4,000,000  ",2014
,,"
Desmond Bryant
Defensive End
","$4,000,000  ",2014
,,"
B.J. Raji
Defensive Tackle
","$4,000,000  ",2014
,,"
Jimmy Graham
Tight End
","$4,000,000  ",2014
,,"
Rodger Saffold
Guard
","$4,000,000  ",2014
,,"
Delanie Walker
Tight End
","$4,000,000  ",2014
,,"
Antonio Cromartie
Cornerback
","$4,000,000  ",2014
,,"
Brent Grimes
Cornerback
","$4,000,000  ",2014
,,"
Randy Starks
Defensive End
","$4,000,000  ",2014
,,"
Toby Gerhart
Running Back
","$4,000,000  ",2014
,,"
Emmanuel Sanders
Wide Receiver
","$4,000,000  ",2014
,,"
Michael Bennett
Defensive End
","$4,000,000  ",2014
,,"
Michael Vick
Quarterback
","$4,000,000  ",2014
,,"
Eric Decker
Wide Receiver
","$4,000,000  ",2014
274,,"
Jerry Hughes
Defensive End
","$3,995,000  ",2014
275,,"
James Casey
Fullback
","$3,985,000  ",2014
276,,"
Marcel Reece
Fullback
","$3,980,838  ",2014
277,,"
Hakeem Nicks
Wide Receiver
","$3,975,000  ",2014
278,,"
Brad Jones
Inside Linebacker
","$3,925,000  ",2014
,,"
Stevie Johnson
Wide Receiver
","$3,925,000  ",2014
,,"
John Abraham
Outside Linebacker
","$3,925,000  ",2014
281,,"
Malcom Floyd
Wide Receiver
","$3,916,666  ",2014
282,,"
Gosder Cherilus
Right Tackle
","$3,900,000  ",2014
283,,"
Zach Miller
Tight End
","$3,887,500  ",2014
284,,"
Greg Robinson
Left Tackle
","$3,869,836  ",2014
285,,"
Fred Jackson
Running Back
","$3,850,000  ",2014
286,,"
William Hayes
Defensive End
","$3,845,000  ",2014
287,,"
Bryan Bulaga
Right Tackle
","$3,829,000  ",2014
288,,"
Rey Maualuga
Inside Linebacker
","$3,828,125  ",2014
289,,"
James Jones
Wide Receiver
","$3,800,000  ",2014
,,"
Stephen Gostkowski
Kicker
","$3,800,000  ",2014
,,"
Dustin Colquitt
Punter
","$3,800,000  ",2014
292,,"
Rob Sims
Guard
","$3,775,000  ",2014
293,,"
Nick Roach
Inside Linebacker
","$3,771,250  ",2014
294,,"
Colin Kaepernick
Quarterback
","$3,767,444  ",2014
295,,"
Blake Bortles
Quarterback
","$3,755,420  ",2014
296,,"
Jason Hatcher
Defensive End
","$3,750,000  ",2014
,,"
Michael Neal
Outside Linebacker
","$3,750,000  ",2014
,,"
Matt Hasselbeck
Quarterback
","$3,750,000  ",2014
,,"
Donald Thomas
Guard
","$3,750,000  ",2014
300,,"
Brandon Gibson
Wide Receiver
","$3,735,000  ",2014
301,,"
Barkevious Mingo
Outside Linebacker
","$3,715,228  ",2014
302,,"
Sean Lee
Outside Linebacker
","$3,700,000  ",2014
303,,"
Jason Jones
Defensive End
","$3,683,333  ",2014
304,,"
Richard Sherman
Cornerback
","$3,676,606  ",2014
305,,"
Bradley Fletcher
Cornerback
","$3,650,000  ",2014
306,,"
Harry Douglas
Wide Receiver
","$3,645,833  ",2014
307,,"
Kyle Arrington
Cornerback
","$3,625,000  ",2014
308,,"
Sammy Watkins
Wide Receiver
","$3,624,655  ",2014
309,,"
Ryan Mathews
Running Back
","$3,612,000  ",2014
310,,"
Nick Folk
Kicker
","$3,600,000  ",2014
311,,"
Brandon Fields
Punter
","$3,586,116  ",2014
312,,"
Derrick Morgan
Outside Linebacker
","$3,541,668  ",2014
313,,"
Orlando Scandrick
Cornerback
","$3,513,014  ",2014
314,,"
David Hawthorne
Inside Linebacker
","$3,510,000  ",2014
315,,"
Julius Peppers
Defensive End
","$3,500,000  ",2014
,,"
Jairus Byrd
Free Safety
","$3,500,000  ",2014
,,"
Tarell Brown
Cornerback
","$3,500,000  ",2014
,,"
Charles Woodson
Strong Safety
","$3,500,000  ",2014
,,"
Carlos Rogers
Cornerback
","$3,500,000  ",2014
,,"
Earl Mitchell
Defensive Tackle
","$3,500,000  ",2014
,,"
Louis Delmas
Free Safety
","$3,500,000  ",2014
,,"
Jarret Johnson
Outside Linebacker
","$3,500,000  ",2014
,,"
Evan Smith
Center
","$3,500,000  ",2014
,,"
Clinton McDonald
Defensive Tackle
","$3,500,000  ",2014
325,,"
Ryan Tannehill
Quarterback
","$3,455,046  ",2014
326,,"
Erik Pears
Right Tackle
","$3,450,000  ",2014
327,,"
Luke Kuechly
Inside Linebacker
","$3,430,528  ",2014
328,,"
Mason Crosby
Kicker
","$3,400,000  ",2014
,,"
Joe Staley
Left Tackle
","$3,400,000  ",2014
,,"
Chase Daniel
Quarterback
","$3,400,000  ",2014
,,"
Thomas Davis
Outside Linebacker
","$3,400,000  ",2014
332,,"
Khalil Mack
Defensive End
","$3,395,818  ",2014
333,,"
Brandon Graham
Defensive End
","$3,378,000  ",2014
334,,"
Kraig Urbik
Guard
","$3,375,000  ",2014
,,"
Elvis Dumervil
Outside Linebacker
","$3,375,000  ",2014
,,"
Ryan Fitzpatrick
Quarterback
","$3,375,000  ",2014
337,,"
Keenan Lewis
Cornerback
","$3,350,000  ",2014
,,"
Mike Tolbert
Fullback
","$3,350,000  ",2014
339,,"
Aldon Smith
Outside Linebacker
","$3,339,781  ",2014
340,,"
Captain Munnerlyn
Cornerback
","$3,333,333  ",2014
341,,"
Matt Bryant
Kicker
","$3,312,500  ",2014
342,,"
Jonathan Cooper
Guard
","$3,306,591  ",2014
343,,"
Kory Lichtensteiger
Center
","$3,300,000  ",2014
,,"
Jeromey Clary
Guard
","$3,300,000  ",2014
345,,"
Stephon Gilmore
Cornerback
","$3,295,679  ",2014
346,,"
Cullen Jenkins
Defensive End
","$3,266,666  ",2014
347,,"
Brodrick Bunkley
Defensive Tackle
","$3,262,500  ",2014
348,,"
Brandon Spikes
Inside Linebacker
","$3,250,000  ",2014
,,"
DeAndre Levy
Outside Linebacker
","$3,250,000  ",2014
,,"
T.J. Ward
Strong Safety
","$3,250,000  ",2014
,,"
Britton Colquitt
Punter
","$3,250,000  ",2014
,,"
Michael Koenen
Punter
","$3,250,000  ",2014
353,,"
Thomas Morstead
Punter
","$3,235,000  ",2014
354,,"
Shonn Greene
Running Back
","$3,233,333  ",2014
355,,"
Christian Ponder
Quarterback
","$3,232,313  ",2014
356,,"
Garrett Graham
Tight End
","$3,203,125  ",2014
357,,"
Eugene Monroe
Left Tackle
","$3,200,000  ",2014
,,"
Dennis Pitta
Tight End
","$3,200,000  ",2014
359,,"
Chris Canty
Defensive End
","$3,166,666  ",2014
360,,"
Dez Bryant
Wide Receiver
","$3,148,500  ",2014
361,,"
Nick Fairley
Defensive Tackle
","$3,146,500  ",2014
362,,"
Jon Beason
Inside Linebacker
","$3,141,666  ",2014
363,,"
Manny Lawson
Outside Linebacker
","$3,100,000  ",2014
,,"
Tyson Jackson
Defensive End
","$3,100,000  ",2014
,,"
Golden Tate
Wide Receiver
","$3,100,000  ",2014
366,,"
Dontari Poe
Defensive Tackle
","$3,087,274  ",2014
367,,"
Sebastian Janikowski
Kicker
","$3,060,000  ",2014
368,,"
Daryl Washington
Inside Linebacker
","$3,056,765  ",2014
369,,"
Charles Tillman
Cornerback
","$3,050,000  ",2014
370,,"
Robert Quinn
Outside Linebacker
","$3,002,357  ",2014
371,,"
Shawn Lauvao
Guard
","$3,000,000  ",2014
,,"
Perry Riley
Inside Linebacker
","$3,000,000  ",2014
,,"
Walter Thurmond
Free Safety
","$3,000,000  ",2014
,,"
Antoine Bethea
Strong Safety
","$3,000,000  ",2014
,,"
Michael Oher
Right Tackle
","$3,000,000  ",2014
,,"
Jared Allen
Defensive End
","$3,000,000  ",2014
,,"
Knowshon Moreno
Running Back
","$3,000,000  ",2014
,,"
Roy Miller
Defensive Tackle
","$3,000,000  ",2014
,,"
Brandon Flowers
Cornerback
","$3,000,000  ",2014
,,"
Doug Baldwin
Wide Receiver
","$3,000,000  ",2014
,,"
Darius Butler
Free Safety
","$3,000,000  ",2014
,,"
Nate Allen
Free Safety
","$3,000,000  ",2014
383,,"
Reshad Jones
Strong Safety
","$2,995,882  ",2014
384,,"
Alex Boone
Guard
","$2,990,000  ",2014
385,,"
Jake Matthews
Left Tackle
","$2,987,182  ",2014
386,,"
Steve McLendon
Defensive Tackle
","$2,983,333  ",2014
387,,"
Donald Butler
Inside Linebacker
","$2,980,000  ",2014
388,,"
Junior Galette
Outside Linebacker
","$2,950,000  ",2014
,,"
Pat McAfee
Punter
","$2,950,000  ",2014
390,,"
Mike Pouncey
Center
","$2,946,266  ",2014
391,,"
Reggie Bush
Running Back
","$2,944,444  ",2014
392,,"
Matthew Slater
Wide Receiver
","$2,933,334  ",2014
393,,"
Mackenzy Bernadeau
Center
","$2,924,166  ",2014
394,,"
Tavon Austin
Wide Receiver
","$2,897,955  ",2014
395,,"
Dee Milliner
Cornerback
","$2,877,505  ",2014
396,,"
Justin Blackmon
Wide Receiver
","$2,871,260  ",2014
397,,"
Rob Ninkovich
Outside Linebacker
","$2,850,000  ",2014
,,"
Donnie Avery
Wide Receiver
","$2,850,000  ",2014
399,,"
Allen Bailey
Defensive End
","$2,808,986  ",2014
400,,"
Patrick Robinson
Cornerback
","$2,804,333  ",2014
401,,"
Tracy Porter
Cornerback
","$2,800,000  ",2014
,,"
Sam Koch
Punter
","$2,800,000  ",2014
,,"
Jon Asamoah
Guard
","$2,800,000  ",2014
,,"
Adam-Pacman Jones
Cornerback
","$2,800,000  ",2014
405,,"
Fletcher Cox
Defensive Tackle
","$2,793,036  ",2014
406,,"
Jared Odrick
Defensive End
","$2,779,548  ",2014
407,,"
Ryan Kerrigan
Outside Linebacker
","$2,774,639  ",2014
408,,"
Kyle Rudolph
Tight End
","$2,773,134  ",2014
409,,"
Chance Warmack
Guard
","$2,765,147  ",2014
410,,"
Dominique Rodgers-Cromartie
Cornerback
","$2,750,000  ",2014
,,"
Stevie Brown
Strong Safety
","$2,750,000  ",2014
,,"
Julian Edelman
Wide Receiver
","$2,750,000  ",2014
,,"
Terrance Knighton
Defensive Tackle
","$2,750,000  ",2014
,,"
Chris Johnson
Running Back
","$2,750,000  ",2014
415,,"
Matt Slauson
Guard
","$2,747,500  ",2014
416,,"
Michael Floyd
Wide Receiver
","$2,719,500  ",2014
417,,"
Nate Solder
Left Tackle
","$2,717,429  ",2014
418,,"
Brandon Browner
Cornerback
","$2,715,706  ",2014
419,,"
Robert Geathers
Defensive End
","$2,700,000  ",2014
420,,"
Craig Stevens
Tight End
","$2,693,750  ",2014
421,,"
Bernard Pollard
Safety
","$2,675,000  ",2014
422,,"
Jonathan Babineaux
Defensive Tackle
","$2,666,666  ",2014
,,"
Drew Stanton
Quarterback
","$2,666,666  ",2014
,,"
Willie Young
Outside Linebacker
","$2,666,666  ",2014
,,"
Malcolm Jenkins
Free Safety
","$2,666,666  ",2014
426,,"
Mike Evans
Wide Receiver
","$2,660,273  ",2014
