,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1401,Ben Obomanu\ObomBe00,2012,29,7-249,SEA,NFL,8,0,1,0,0,1
1402,Amobi Okoye\OkoyAm99,2012,25,1-10,CHI,NFL,9,0,1,0,0,1
1403,Brian Orakpo\OrakBr99,2012,26,1-13,WAS,NFL,2,2,1,0,0,1
1404,Michael Otto\OttoMi20,2012,29,7-223,TEN,NFL,6,3,1,0,0,1
1405,Matt Overton\OverMa00,2012,27,,IND,NFL,16,0,1,0,0,1
1406,Chris Owens\OwenCh99,2012,26,3-90,ATL,NFL,13,1,1,0,0,1
1407,Jalen Parmele\ParmJa00,2012,27,6-176,JAX,NFL,11,2,1,0,0,1
1408,Austin Pasztor\PaszAu00,2012,22,,JAX,NFL,3,3,1,0,0,1
1409,Johnny Patrick\PatrJo00,2012,24,3-88,NOR,NFL,15,1,1,0,0,1
1410,Charlie Peprah\PeprCh20,2012,29,5-158,DAL,NFL,5,1,1,0,0,1
1411,Mitch Petrus\PetrMi20,2012,25,5-147,3TM,NFL,10,1,1,0,0,1
1412,Adam Podlesh\PodlAd20,2012,29,4-101,CHI,NFL,16,0,1,0,0,1
1413,Brady Poppinga\PoppBr20,2012,33,4-125,DAL,NFL,4,1,1,0,0,1
1414,DeVier Posey\PoseDe00,2012,22,3-68,HOU,NFL,11,0,1,0,0,1
1415,Shawn Powell\PoweSh00,2012,24,,BUF,NFL,13,0,1,0,0,1
1416,Terrelle Pryor\PryoTe00,2012,23,3-1,OAK,NFL,3,1,1,0,0,1
1417,Jordan Pugh\PughJo99,2012,24,6-202,WAS,NFL,13,0,1,0,0,1
1418,Tanner Purdum\PurdTa00,2012,26,,NYJ,NFL,16,0,1,0,0,1
1419,Brian Quick\QuicBr00,2012,23,2-33,STL,NFL,15,1,1,0,0,1
1420,Chris Rainey\RainCh00,2012,24,5-159,PIT,NFL,16,0,1,0,0,1
1421,Kheeston Randall\RandKh00,2012,23,7-215,MIA,NFL,12,0,1,0,0,1
1422,Mistral Raymond\RaymMi00,2012,25,6-170,MIN,NFL,10,3,1,0,0,1
1423,David Reed\ReedDa00,2012,25,5-156,BAL,NFL,5,0,1,0,0,1
1424,Konrad Reuland\ReulKo00,2012,25,,NYJ,NFL,16,3,1,0,0,1
1425,Darrelle Revis\ReviDa99,2012,27,1-14,NYJ,NFL,2,2,1,0,0,1
1426,Chad Rinehart\RineCh20,2012,27,3-96,BUF,NFL,7,2,1,0,0,1
1427,Mike Rivera\RiveMi00,2012,26,,2TM,NFL,11,1,1,0,0,1
1428,Travian Robertson\RobeTr00,2012,24,7-249,ATL,NFL,7,0,1,0,0,1
1429,Adrian Robinson\RobiAd01,2012,23,,PIT,NFL,12,0,1,0,0,1
1430,Keenan Robinson\RobiKe01,2012,23,4-119,WAS,NFL,11,0,1,0,0,1
1431,William Robinson\RobiWi20,2012,28,,NOR,NFL,6,1,1,0,0,1
1432,Saverio Rocca\RoccSa20,2012,39,,WAS,NFL,16,0,1,0,0,1
1433,Justin Rogers\RogeJu00,2012,24,7-206,BUF,NFL,16,1,1,0,0,1
1434,Dante Rosario\RosaDa00,2012,28,5-155,SDG,NFL,13,2,1,0,0,1
1435,Brandian Ross\RossBr00,2012,23,,OAK,NFL,14,1,1,0,0,1
1436,Kevin Rutland\RutlKe00,2012,24,,JAX,NFL,13,1,1,0,0,1
1437,Barrett Ruud\RuudBa20,2012,29,2-36,2TM,NFL,12,1,1,0,0,1
1438,Josh Samuda\SamuJo00,2012,24,,MIA,NFL,16,0,1,0,0,1
1439,Garrison Sanborn\SanbGa00,2012,27,,BUF,NFL,16,0,1,0,0,1
1440,Orlando Scandrick\ScanOr99,2012,25,5-143,DAL,NFL,11,3,1,0,0,1
1441,Geoff Schwartz\SchwGe20,2012,26,7-241,MIN,NFL,13,0,1,0,0,1
1442,Greg Scruggs\ScruGr00,2012,22,7-232,SEA,NFL,11,0,1,0,0,1
1443,Da'Norris Searcy\SearDa00,2012,24,4-100,BUF,NFL,15,0,1,0,0,1
1444,George Selvie\SelvGe99,2012,25,7-226,JAX,NFL,9,0,1,0,0,1
1445,Andrew Sendejo\SendAn00,2012,25,,MIN,NFL,13,0,1,0,0,1
1446,Jordan Senn\SennJo00,2012,28,,CAR,NFL,16,0,1,0,0,1
1447,Derrick Shelby\ShelDe00,2012,23,,MIA,NFL,16,0,1,0,0,1
1448,Lawrence Sidbury\SidbLa99,2012,26,4-125,ATL,NFL,10,0,1,0,0,1
1449,David Sims\SimsDa01,2012,26,,PHI,NFL,15,1,1,0,0,1
1450,Pat Sims\SimsPa99,2012,27,3-77,CIN,NFL,8,0,1,0,0,1
1451,Dan Skuta\SkutDa00,2012,26,,CIN,NFL,16,0,1,0,0,1
1452,D'Anthony Smith\SmitDA99,2012,24,3-74,JAX,NFL,8,0,1,0,0,1
1453,Daryl Smith\SmitDa24,2012,30,2-39,JAX,NFL,2,2,1,0,0,1
1454,Jason Smith\SmitJa22,2012,26,1-2,NYJ,NFL,16,0,1,0,0,1
1455,Jimmy Smith\SmitJi03,2012,24,1-27,BAL,NFL,11,2,1,0,0,1
1456,Kevin Smith\SmitKe02,2012,26,3-64,DET,NFL,12,2,1,0,0,1
1457,Shaun Smith\SmitSh20,2012,31,,KAN,NFL,8,0,1,0,0,1
1458,Steve Smith\SmitSt02,2012,27,2-51,STL,NFL,9,2,1,0,0,1
1459,David Snow\SnowDa00,2012,23,,BUF,NFL,5,2,1,0,0,1
1460,Scott Solomon\SoloSc00,2012,24,7-211,TEN,NFL,13,0,1,0,0,1
1461,Bradley Sowell\SoweBr00,2012,23,,IND,NFL,10,0,1,0,0,1
1462,Shawntae Spencer\SpenSh20,2012,30,2-58,OAK,NFL,2,2,1,0,0,1
1463,Amari Spievey\SpieAm99,2012,24,3-66,DET,NFL,5,2,1,0,0,1
1464,C.J. Spillman\SpilCJ99,2012,26,,SFO,NFL,16,0,1,0,0,1
1465,Austin Spitler\SpitAu99,2012,26,7-252,MIA,NFL,15,0,1,0,0,1
1466,Donte' Stallworth\StalDo00,2012,32,1-13,NWE,NFL,1,0,1,0,0,1
1467,R.J. Stanford\StanR.00,2012,24,7-223,MIA,NFL,16,0,1,0,0,1
1468,Craig Steltz\StelCr99,2012,26,4-120,CHI,NFL,13,0,1,0,0,1
1469,Darian Stewart\StewDa00,2012,24,,STL,NFL,12,0,1,0,0,1
1470,Jeremy Stewart\StewJe00,2012,23,,OAK,NFL,4,0,1,0,0,1
1471,Devon Still\StilDe00,2012,23,2-53,CIN,NFL,8,0,1,0,0,1
1472,Byron Stingily\StinBy00,2012,24,6-175,TEN,NFL,5,2,1,0,0,1
1473,Luke Stocker\StocLu00,2012,24,4-104,TAM,NFL,16,11,1,0,0,1
1474,Darrell Stuckey\StucDa20,2012,25,4-110,SDG,NFL,12,0,1,0,0,1
1475,Andy Studebaker\StudAn99,2012,27,6-203,KAN,NFL,16,1,1,0,0,1
1476,Stevenson Sylvester\SylvSt99,2012,24,5-166,PIT,NFL,10,0,1,0,0,1
1477,Ronald Talley\TallRo00,2012,26,,ARI,NFL,3,1,1,0,0,1
1478,Keith Tandy\TandKe00,2012,23,6-174,TAM,NFL,9,0,1,0,0,1
1479,Phillip Tanner\TannPh00,2012,24,,DAL,NFL,14,0,1,0,0,1
1480,Darryl Tapp\TappDa20,2012,28,2-63,PHI,NFL,13,0,1,0,0,1
1481,Brandon Taylor\TaylBr02,2012,22,3-73,SDG,NFL,4,1,1,0,0,1
1482,Tyrod Taylor\TaylTy00,2012,23,6-180,BAL,NFL,7,0,1,0,0,1
1483,Tim Tebow\TeboTi00,2012,25,1-25,NYJ,NFL,12,2,1,0,0,1
1484,Matt Tennant\TennMa20,2012,25,5-158,PHI,NFL,8,0,1,0,0,1
1485,David Thomas\ThomDa02,2012,29,3-86,NOR,NFL,15,7,1,0,0,1
1486,J.T. Thomas\ThomJ.02,2012,24,6-195,CHI,NFL,16,0,1,0,0,1
1487,Cedric Thornton\ThorCe00,2012,24,,PHI,NFL,16,0,1,0,0,1
1488,Matt Toeaina\ToeaMa99,2012,28,6-187,CHI,NFL,3,2,1,0,0,1
1489,Dave Tollefson\TollDa99,2012,30,7-253,OAK,NFL,15,0,1,0,0,1
1490,Anthony Toribio\ToriAn20,2012,27,,KAN,NFL,11,0,1,0,0,1
1491,Keith Toston\TostKe00,2012,25,,JAX,NFL,5,1,1,0,0,1
1492,Adrian Tracy\TracAd99,2012,25,6-184,NYG,NFL,16,0,1,0,0,1
