Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
335,Austin Wynns\wynnsau01,0.3,2018,27,BAL,AL,42,118,110,16,28,2,0,4,11,5,0,25,0,3,0,7,0,0,.255,.287,.382,.669,*2/HD
336,Christian Arroyo\arroych01,0.2,2018,23,TBR,AL,20,59,53,5,14,2,1,1,6,6,0,16,0,0,0,0,0,0,.264,.339,.396,.735,/45HD
337,Peter Bourjos\bourjpe01,0.2,2018,31,ATL,NL,36,47,44,5,9,2,1,1,4,2,0,15,0,1,0,0,0,0,.205,.239,.364,.603,*7H/89
338,Jhoulys Chacin\chacijh01,0.2,2018,30,MIL,NL,34,68,56,2,9,1,0,0,1,3,0,17,0,9,0,0,0,0,.161,.203,.179,.382,*1/H
339,A.J. Cole\coleaj01,0.2,2018,26,TOT,ML,6,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,.333,.333,1.333,1.667,*1
340,Patrick Corbin\corbipa01,0.2,2018,28,ARI,NL,31,67,61,1,12,1,0,0,5,2,0,25,0,4,0,3,0,0,.197,.222,.213,.435,*1
341,Yandy Diaz\diazya01,0.2,2018,26,CLE,AL,39,120,109,15,34,5,2,1,15,11,1,19,0,0,0,6,0,0,.312,.375,.422,.797,D/3H5
342,Robbie Erlin\erlinro01,0.2,2018,27,SDP,NL,38,27,23,1,5,0,0,0,0,1,0,11,0,3,0,0,0,0,.217,.250,.217,.467,*1/H
343,Kyle Farmer\farmeky01,0.2,2018,27,LAD,NL,39,77,68,1,16,4,1,0,9,5,1,15,3,0,1,1,0,0,.235,.312,.324,.635,*5*H/32
344,Maikel Franco\francma02,0.2,2018,25,PHI,NL,131,465,433,48,117,17,1,22,68,29,7,62,0,0,3,15,1,0,.270,.314,.467,.780,*5H/D
345,Teoscar Hernandez\hernate01,0.2,2018,25,TOR,AL,134,523,476,67,114,29,7,22,57,41,0,163,3,0,3,14,5,5,.239,.302,.468,.771,*79H/D
346,Odubel Herrera\herreod01,0.2,2018,26,PHI,NL,148,597,550,64,140,19,3,22,71,38,3,122,7,1,1,11,5,2,.255,.310,.420,.730,*8/97H
347,John Hicks\hicksjo02,0.2,2018,28,DET,AL,81,312,288,35,75,12,1,9,32,22,0,84,0,1,1,9,0,1,.260,.312,.403,.715,*32/H
348,Dan Jennings\jennida01,0.2,2018,31,MIL,NL,65,3,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,.667,.667,1.000,1.667,*1
349,Adam Jones\jonesad01,0.2,2018,32,BAL,AL,145,613,580,54,163,35,0,15,63,24,1,93,5,0,4,21,7,1,.281,.313,.419,.732,*89/D7
350,Ryder Jones\jonesry01,0.2,2018,24,SFG,NL,5,8,8,2,3,0,0,2,3,0,0,5,0,0,0,0,0,0,.375,.375,1.125,1.500,/*H35
351,Ryan Lavarnway\lavarry01,0.2,2018,30,PIT,NL,6,6,6,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,.667,.667,.833,1.500,/*H
352,Tim Locastro\locasti01,0.2,2018,25,LAD,NL,18,14,11,6,2,1,0,0,0,2,0,5,1,0,0,0,4,0,.182,.357,.273,.630,*H/87
353,Mikie Mahtook\mahtomi01,0.2,2018,28,DET,AL,67,250,223,24,45,4,2,9,29,21,1,66,3,0,3,3,4,1,.202,.276,.359,.635,*7/H98D
354,Jeff Mathis\mathije01,0.2,2018,35,ARI,NL,69,218,195,15,39,9,1,1,20,20,1,66,0,1,2,7,0,0,.200,.272,.272,.544,*2/H41
355,Steven Matz\matzst01,0.2,2018,27,NYM,NL,29,53,46,2,5,1,0,2,4,3,0,13,0,4,0,1,0,0,.109,.163,.261,.424,*1
356,Brad Miller\millebr02,0.2,2018,28,TOT,ML,75,254,230,21,57,13,2,7,29,22,1,82,0,0,2,4,0,0,.248,.311,.413,.724,34H/6D
357,Yairo Munoz\munozya01,0.2,2018,23,STL,NL,108,329,293,39,81,16,0,8,42,30,7,71,4,0,2,3,5,6,.276,.350,.413,.763,645H9/78
358,Kristopher Negron\negrokr01,0.2,2018,32,TOT,ML,20,33,32,6,7,0,0,1,4,1,0,9,0,0,0,1,2,0,.219,.242,.313,.555,/H75D694
359,Rick Porcello\porceri01,0.2,2018,29,BOS,AL,3,7,7,1,3,2,0,0,3,0,0,3,0,0,0,0,0,0,.429,.429,.714,1.143,*1
360,Hanley Ramirez\ramirha01,0.2,2018,34,BOS,AL,44,195,177,25,45,7,0,6,29,14,0,35,2,0,2,9,4,1,.254,.313,.395,.708,*3D
361,Austin Slater\slateau01,0.2,2018,25,SFG,NL,74,225,199,21,50,6,1,1,23,20,2,69,5,0,1,5,7,0,.251,.333,.307,.640,73H9
362,Myles Straw\strawmy01,0.2,2018,23,HOU,AL,9,10,9,4,3,0,0,1,1,1,0,0,0,0,0,0,2,0,.333,.400,.667,1.067,/*9H87
363,Luis Urias\uriaslu01,0.2,2018,21,SDP,NL,12,53,48,5,10,1,0,2,5,3,0,10,1,0,1,0,1,0,.208,.264,.354,.618,*4
364,Daniel Vogelbach\vogelda01,0.2,2018,25,SEA,AL,37,102,87,9,18,2,0,4,13,13,0,26,2,0,0,4,0,0,.207,.324,.368,.691,*3H/D
365,Brandon Woodruff\woodrbr01,0.2,2018,25,MIL,NL,19,10,8,2,2,0,0,1,1,1,0,1,0,1,0,1,0,0,.250,.333,.625,.958,*1
366,Orlando Arcia\arciaor01,0.1,2018,23,MIL,NL,119,366,348,32,82,16,0,3,30,15,0,87,1,1,1,9,7,4,.236,.268,.307,.576,*6H
367,Jake Arrieta\arrieja01,0.1,2018,32,PHI,NL,28,50,45,3,6,0,0,1,3,3,0,27,0,2,0,1,0,0,.133,.188,.200,.388,*1
368,Abiatal Avelino\aveliab01,0.1,2018,23,SFG,NL,6,11,11,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,.273,.273,.273,.545,/*6H4
369,Gordon Beckham\beckhgo01,0.1,2018,31,SEA,AL,22,50,44,3,8,1,0,0,1,4,0,11,0,2,0,1,1,0,.182,.250,.205,.455,*4/5H6D
370,Christian Bergman\bergmch01,0.1,2018,30,SEA,AL,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,/*1
371,Jesse Biddle\biddlje01,0.1,2018,26,ATL,NL,56,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,.500,.500,1.000,1.500,*1
372,Shane Bieber\biebesh01,0.1,2018,23,CLE,AL,2,5,4,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,.250,.400,.500,.900,*1
373,Jerry Blevins\blevije01,0.1,2018,34,NYM,NL,60,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
374,Steven Brault\braulst01,0.1,2018,26,PIT,NL,43,21,20,0,3,1,0,0,0,1,0,5,0,0,0,0,0,0,.150,.190,.200,.390,*1/H
375,Jeff Brigham\brighje01,0.1,2018,26,MIA,NL,4,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,.333,.333,.333,.667,/*1
376,Walker Buehler\buehlwa01,0.1,2018,23,LAD,NL,22,47,43,1,7,0,0,0,1,2,0,21,0,2,0,0,0,0,.163,.200,.163,.363,*1
377,Madison Bumgarner\bumgama01,0.1,2018,28,SFG,NL,21,46,44,2,7,2,0,0,4,1,0,20,0,0,1,0,0,0,.159,.174,.205,.378,*1/H
378,Lonnie Chisenhall\chiselo01,0.1,2018,29,CLE,AL,29,95,84,11,27,6,1,1,9,8,1,12,2,1,0,2,1,0,.321,.394,.452,.846,*9/H
379,Franchy Cordero\cordefr02,0.1,2018,23,SDP,NL,40,154,139,19,33,5,1,7,19,14,0,55,0,1,0,1,5,2,.237,.307,.439,.746,*78/9H
380,Zack Cozart\cozarza01,0.1,2018,32,LAA,AL,58,253,224,29,49,13,2,5,18,19,0,42,7,0,3,7,0,0,.219,.296,.362,.658,*546
381,Anthony DeSclafani\desclan01,0.1,2018,28,CIN,NL,20,46,42,3,6,0,0,1,4,0,0,25,0,4,0,0,0,0,.143,.143,.214,.357,*1
382,Wilmer Difo\difowi01,0.1,2018,26,WSN,NL,148,456,408,55,94,14,7,7,42,39,5,82,2,3,4,8,10,3,.230,.298,.350,.649,*4H5/68
383,Jarrod Dyson\dysonja01,0.1,2018,33,ARI,NL,67,237,206,29,39,4,2,2,12,27,2,34,0,3,1,3,16,3,.189,.282,.257,.539,*89/H7
384,Roenis Elias\eliasro01,0.1,2018,29,SEA,AL,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
385,Heath Fillmyer\fillmhe01,0.1,2018,24,KCR,AL,2,5,4,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,.250,.250,.500,.750,*1
386,Derek Fisher\fishede01,0.1,2018,24,HOU,AL,42,86,79,13,13,2,2,4,11,5,0,42,0,0,2,0,2,0,.165,.209,.392,.602,*7/H89D
387,Nolan Fontana\fontano01,0.1,2018,27,LAA,AL,8,12,11,1,1,0,0,1,1,1,0,6,0,0,0,0,0,0,.091,.167,.364,.530,/*H465
388,Sam Gaviglio\gavigsa01,0.1,2018,28,TOR,AL,2,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,.333,.333,.667,1.000,*1
389,Kyle Gibson\gibsoky01,0.1,2018,30,MIN,AL,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
390,Austin Gomber\gombeau01,0.1,2018,24,STL,NL,27,21,19,1,4,1,0,0,4,0,0,3,0,2,0,0,0,0,.211,.211,.263,.474,*1
391,Brian Goodwin\goodwbr01,0.1,2018,27,TOT,ML,75,180,159,20,38,6,0,6,25,16,0,57,3,1,1,0,4,2,.239,.318,.390,.708,H879
392,Terrance Gore\gorete01,0.1,2018,27,CHC,NL,14,5,5,5,1,0,0,0,0,0,0,1,0,0,0,0,6,0,.200,.200,.200,.400,*H/*7D
393,Juan Graterol\grateju01,0.1,2018,29,TOT,AL,4,9,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,.250,.333,.250,.583,/*2
394,Lourdes Gurriel Jr.\gurrilo01,0.1,2018,24,TOR,AL,65,263,249,30,70,8,0,11,35,9,1,59,2,1,2,2,1,2,.281,.309,.446,.755,*64/H
395,Josh Hader\haderjo01,0.1,2018,24,MIL,NL,52,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,1.000,*1
396,Cole Hamels\hamelco01,0.1,2018,34,TOT,ML,12,27,25,1,3,0,0,1,1,1,0,12,0,1,0,0,0,0,.120,.154,.240,.394,*1
397,J.A. Happ\happja01,0.1,2018,35,TOT,AL,31,7,6,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0,.333,.429,.333,.762,*1
398,Bryan Holaday\holadbr01,0.1,2018,30,MIA,NL,61,166,151,7,31,5,0,1,16,10,2,29,2,1,2,4,0,0,.205,.261,.258,.519,*2H/1
399,Drew Hutchison\hutchdr01,0.1,2018,27,TOT,ML,11,5,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,.250,.400,.250,.650,*1
400,Matthew Joyce\joycema01,0.1,2018,33,OAK,AL,83,246,207,34,43,9,0,7,15,35,2,53,1,1,2,3,0,2,.208,.322,.353,.675,*7HD/98
401,Ian Kennedy\kenneia01,0.1,2018,33,KCR,AL,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,*1
402,Patrick Kivlehan\kivlepa01,0.1,2018,28,ARI,NL,9,14,13,3,3,0,2,0,0,0,0,6,1,0,0,0,0,0,.231,.286,.538,.824,/*H7
403,Matt Koch\kochma01,0.1,2018,27,ARI,NL,18,23,17,1,1,0,0,0,0,3,0,11,0,3,0,0,0,0,.059,.200,.059,.259,*1
404,Erik Kratz\kratzer01,0.1,2018,38,MIL,NL,67,219,203,18,48,6,0,6,23,6,0,40,7,1,2,8,1,0,.236,.280,.355,.634,*2/H13
405,Tommy La Stella\lasteto01,0.1,2018,29,CHC,NL,123,192,169,23,45,8,0,1,19,17,1,27,2,0,0,5,0,1,.266,.340,.331,.672,*H54/D1
406,Derek Law\lawde01,0.1,2018,27,SFG,NL,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,/*1
407,Wade LeBlanc\leblawa01,0.1,2018,33,SEA,AL,3,4,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,.333,.333,.333,.667,*1
408,Jorge Lopez\lopezjo02,0.1,2018,25,TOT,ML,17,2,2,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,.500,.500,1.000,1.500,*1
409,Pablo Lopez\lopezpa01,0.1,2018,22,MIA,NL,11,18,16,1,3,0,0,0,0,1,0,8,0,1,0,0,0,0,.188,.235,.188,.423,*1/H
410,Billy McKinney\mckinbi01,0.1,2018,23,TOT,AL,38,132,119,14,30,7,0,6,13,11,0,33,1,0,1,0,1,0,.252,.318,.462,.780,*79/H3
411,Ryan McMahon\mcmahry01,0.1,2018,23,COL,NL,91,202,181,17,42,9,1,5,19,18,2,64,2,0,1,0,1,0,.232,.307,.376,.683,H354
412,Jordy Mercer\mercejo03,0.1,2018,31,PIT,NL,117,436,394,43,99,29,2,6,39,32,9,87,6,1,3,12,2,0,.251,.315,.381,.696,*6
413,Mike Minor\minormi01,0.1,2018,30,TEX,AL,1,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,.333,.333,.667,1.000,*1
414,Joe Musgrove\musgrjo01,0.1,2018,25,PIT,NL,19,35,31,2,5,1,0,0,0,0,0,12,0,4,0,0,0,0,.161,.161,.194,.355,*1/H
415,Jacob Nottingham\nottija01,0.1,2018,23,MIL,NL,9,24,20,2,4,1,0,0,0,4,0,8,0,0,0,0,0,0,.200,.333,.250,.583,/*2H
416,Vidal Nuno III\nunovi01,0.1,2018,30,TBR,AL,1,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
417,Luis Perdomo\perdolu02,0.1,2018,25,SDP,NL,10,9,8,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,.250,.222,.250,.472,*1
418,Dillon Peters\peterdi01,0.1,2018,25,MIA,NL,7,9,7,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,.143,.250,.143,.393,/*1
419,Clayton Richard\richacl01,0.1,2018,34,SDP,NL,26,51,42,3,4,1,0,1,3,2,0,24,1,6,0,0,0,0,.095,.156,.190,.346,*1/H
420,Trevor Richards\richatr01,0.1,2018,25,MIA,NL,22,36,31,1,2,0,0,0,2,1,0,17,0,4,0,0,0,0,.065,.094,.065,.158,*1
421,Randy Rosario\rosarra01,0.1,2018,24,CHC,NL,43,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
422,Chris Rusin\rusinch01,0.1,2018,31,COL,NL,45,5,4,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,*1
423,Adrian Sanchez\sanchad01,0.1,2018,27,WSN,NL,28,59,58,8,16,2,1,0,3,1,0,8,0,0,0,0,0,0,.276,.288,.345,.633,4H/5
424,Pablo Sandoval\sandopa01,0.1,2018,31,SFG,NL,92,252,230,22,57,10,1,9,40,19,2,52,2,0,1,9,0,0,.248,.310,.417,.727,5H3/D41
425,Dennis Santana\santade01,0.1,2018,22,LAD,NL,2,2,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,.500,.500,1.000,1.500,/*H*1
426,Braden Shipley\shiplbr01,0.1,2018,26,ARI,NL,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,/*1
427,Caleb Smith\smithca03,0.1,2018,26,MIA,NL,15,26,22,0,3,0,0,0,1,0,0,13,0,4,0,1,0,0,.136,.136,.136,.273,*1
428,Blake Snell\snellbl01,0.1,2018,25,TBR,AL,1,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,.000,.667,.000,.667,*1
429,Brandon Snyder\snydebr03,0.1,2018,31,TBR,AL,2,6,6,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,.167,.167,.333,.500,/*5
430,Chad Sobotka\sobotch01,0.1,2018,24,ATL,NL,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,*1
431,Ranger Suarez\suarera01,0.1,2018,22,PHI,NL,4,6,6,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,.167,.167,.500,.667,/*1
432,Andrew Toles\tolesan01,0.1,2018,26,LAD,NL,17,32,30,5,7,2,0,0,4,2,1,8,0,0,0,1,1,0,.233,.281,.300,.581,/*H879
433,Ildemaro Vargas\vargail01,0.1,2018,26,ARI,NL,14,20,19,2,4,0,0,1,4,1,0,4,0,0,0,1,1,0,.211,.250,.368,.618,*H/546
434,Vince Velasquez\velasvi01,0.1,2018,26,PHI,NL,30,45,40,2,9,1,0,0,1,0,0,11,0,5,0,2,0,0,.225,.225,.250,.475,*1/H
435,Chad Wallach\wallach01,0.1,2018,26,MIA,NL,15,52,45,4,8,1,0,1,5,4,0,23,2,1,0,0,0,0,.178,.275,.267,.541,*2/H
436,Mason Williams\willima10,0.1,2018,26,CIN,NL,51,132,123,10,36,5,1,2,6,7,1,29,0,2,0,5,1,2,.293,.331,.398,.729,*9H8/7
437,Bobby Wilson\wilsobo02,0.1,2018,35,MIN,AL,47,151,135,12,24,8,0,2,16,12,0,37,0,2,2,6,0,0,.178,.242,.281,.523,*2
438,Mark Zagunis\zagunma01,0.1,2018,25,CHC,NL,5,6,5,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,.400,.500,.600,1.100,/*H9
439,Bradley Zimmer\zimmebr01,0.1,2018,25,CLE,AL,34,114,106,14,24,5,0,2,9,7,0,44,1,0,0,1,4,1,.226,.281,.330,.611,*8/H
440,Jason Adam\adamja01,0.0,2018,26,KCR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
441,Austin Adams\adamsau02,0.0,2018,27,WSN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
442,Chance Adams\adamsch01,0.0,2018,23,NYY,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
443,Matt Albers\alberma01,0.0,2018,35,MIL,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
444,Victor Alcantara\alcanvi01,0.0,2018,25,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
445,Cody Allen\allenco01,0.0,2018,29,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
446,Yency Almonte\almonye01,0.0,2018,24,COL,NL,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
447,Jose Alvarez\alvarjo02,0.0,2018,29,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
448,Jose Alvarado\alvarjo03,0.0,2018,23,TBR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1/3
449,Brett Anderson\anderbr04,0.0,2018,30,OAK,AL,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.250,.250,.250,.500,*1
450,Justin Anderson\anderju01,0.0,2018,25,LAA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
451,Tanner Anderson\anderta01,0.0,2018,25,PIT,NL,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,/*1
452,Matt Andriese\andrima01,0.0,2018,28,TOT,ML,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
453,Victor Arano\aranovi01,0.0,2018,23,PHI,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
454,Francisco Arcia\arciafr01,0.0,2018,28,LAA,AL,40,106,103,10,21,5,0,6,23,1,0,27,2,0,0,4,1,0,.204,.226,.427,.654,*2/H13D
455,Shawn Armstrong\armstsh01,0.0,2018,27,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
456,Luis Avilan\avilalu01,0.0,2018,28,TOT,ML,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
457,John Axford\axforjo01,0.0,2018,35,TOT,ML,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
458,Sandy Baez\baezsa01,0.0,2018,24,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
459,Brandon Barnes\barnebr02,0.0,2018,32,CLE,AL,19,21,19,2,5,0,0,1,2,2,0,5,0,0,0,1,0,0,.263,.333,.421,.754,*9/H784
460,Danny Barnes\barneda02,0.0,2018,28,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
461,Jacob Barnes\barneja01,0.0,2018,28,MIL,NL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
462,Matt Barnes\barnema01,0.0,2018,28,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
463,Tony Barnette\barneto01,0.0,2018,34,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
