,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1801,Darius Latham\LathDa01,2017,23,,OAK,NFL,3,0,1,0,0,0
1802,Cameron Lee\LeexCa01,2017,24,,CHI,NFL,2,0,1,0,0,0
1803,Khari Lee\LeexKh00,2017,25,,BUF,NFL,8,0,1,0,0,0
1804,Tim Lelito\LeliTi00,2017,28,,DET,NFL,2,0,1,0,0,0
1805,Matt Lengel\LengMa00,2017,27,,CLE,NFL,1,0,1,0,0,0
1806,Lance Lenoir\LenoLa00,2017,22,,DAL,NFL,1,0,1,0,0,0
1807,Jordan Leslie\LeslJo00,2017,26,,CLE,NFL,2,0,1,0,0,0
1808,LaTroy Lewis\LewiLa01,2017,24,,HOU,NFL,2,0,1,0,0,0
1809,Mike Liedtke\LiedMi00,2017,25,,TAM,NFL,1,0,1,0,0,0
1810,Zach Line\LineZa01,2017,27,,NOR,NFL,12,4,1,0,0,0
1811,Mitchell Loewen\LoewMi00,2017,24,,NOR,NFL,2,0,1,0,0,0
1812,Greg Mabin\MabiGr00,2017,23,,2TM,NFL,7,0,1,0,0,0
1813,Terrence Magee\MageTe00,2017,24,,ATL,NFL,2,0,1,0,0,0
1814,Craig Mager\MageCr00,2017,25,3-83,LAC,NFL,2,0,1,0,0,0
1815,Ryan Malleck\MallRy02,2017,24,,HOU,NFL,2,0,1,0,0,0
1816,Ryan Mallett\MallRy00,2017,29,3-74,BAL,NFL,2,0,1,0,0,0
1817,Cameron Malveaux\MalvCa00,2017,23,,MIA,NFL,4,0,1,0,0,0
1818,Chris Manhertz\ManhCh00,2017,25,,CAR,NFL,16,4,1,0,0,0
1819,Justin March-Lillard\MarcJu00,2017,24,,3TM,NFL,10,0,1,0,0,0
1820,Bradley Marquez\MarqBr00,2017,25,,DET,NFL,1,0,1,0,0,0
1821,Byron Marshall\MarsBy01,2017,23,,WAS,NFL,4,0,1,0,0,0
1822,Gabe Martin\MartGa00,2017,25,,ARI,NFL,3,0,1,0,0,0
1823,Ronald Martin\MartRo01,2017,24,,IND,NFL,2,0,1,0,0,0
1824,Derrick Mathews\MathDe00,2017,25,,NYG,NFL,1,0,1,0,0,0
1825,Chris Matthews\MattCh00,2017,28,,BAL,NFL,6,0,1,0,0,0
1826,Arthur Maulet\MaulAr00,2017,24,,NOR,NFL,6,0,1,0,0,0
1827,Vince Mayle\MaylVi00,2017,26,4-123,BAL,NFL,16,0,1,0,0,0
1828,Devante Mays\MaysDe00,2017,23,7-238,GNB,NFL,8,0,1,0,0,0
1829,Joey Mbu\MbuxJo01,2017,24,,IND,NFL,7,0,1,0,0,0
1830,Max McCaffrey\McCaMa01,2017,23,,JAX,NFL,5,0,1,0,0,0
1831,A.J. McCarron\McCaA.00,2017,27,5-164,CIN,NFL,3,0,1,0,0,0
1832,Stefan McClure\McClSt01,2017,24,,WAS,NFL,7,0,1,0,0,0
1833,Dexter McCoil\McCoDe00,2017,26,,2TM,NFL,10,0,1,0,0,0
