Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
919,Cheslor Cuthbert\cuthbch01,-0.4,2017,24,KCR,AL,58,153,143,10,33,7,0,2,18,9,0,39,0,0,1,2,0,0,.231,.275,.322,.596,*5/3DH4
920,Chase d'Arnaud\darnach01,-0.4,2017,30,TOT,ML,35,62,58,12,11,2,0,1,3,4,1,20,0,0,0,0,5,1,.190,.242,.276,.518,*H6/47539
921,Mike Foltynewicz\foltymi01,-0.4,2017,25,ATL,NL,28,49,42,1,2,0,0,0,0,0,0,27,0,7,0,0,0,0,.048,.048,.048,.095,*1
922,Clint Frazier\frazicl01,-0.4,2017,22,NYY,AL,39,142,134,16,31,9,4,4,17,7,0,43,0,0,1,2,1,0,.231,.268,.448,.715,*7/9HD
923,Zack Godley\godleza01,-0.4,2017,27,ARI,NL,25,53,42,1,2,0,0,0,2,2,0,26,0,9,0,0,0,0,.048,.091,.048,.139,*1/H
924,Jacob Hannemann\hanneja01,-0.4,2017,26,SEA,AL,11,20,20,3,3,0,0,1,1,0,0,4,0,0,0,0,0,1,.150,.150,.300,.450,/*8HD7
925,Carson Kelly\kellyca02,-0.4,2017,22,STL,NL,34,75,69,5,12,3,0,0,6,5,0,11,1,0,0,3,0,0,.174,.240,.217,.457,*2H
926,Jordan Luplow\luplojo01,-0.4,2017,23,PIT,NL,27,87,78,6,16,3,1,3,11,6,0,22,2,0,1,4,0,1,.205,.276,.385,.660,*97/H
927,Tom Murphy\murphto04,-0.4,2017,26,COL,NL,12,26,24,1,1,1,0,0,1,2,1,9,0,0,0,0,0,0,.042,.115,.083,.199,/*2H
928,Rougned Odor\odorro01,-0.4,2017,23,TEX,AL,162,651,607,79,124,21,3,30,75,32,5,162,8,0,4,13,15,6,.204,.252,.397,.649,*4/HD
929,Paulo Orlando\orlanpa01,-0.4,2017,31,KCR,AL,39,90,86,9,17,3,0,2,6,1,0,20,2,0,0,3,1,1,.198,.225,.302,.527,*98/H
930,Rob Refsnyder\refsnro01,-0.4,2017,26,TOT,AL,52,98,88,8,15,2,1,0,0,8,1,17,1,0,0,2,4,1,.170,.247,.216,.463,4H7/D39
931,Sean Rodriguez\rodrise01,-0.4,2017,32,TOT,NL,54,153,132,18,22,2,0,5,8,16,1,57,4,1,0,3,1,0,.167,.276,.295,.572,549H/7683
932,Rio Ruiz\ruizri01,-0.4,2017,23,ATL,NL,53,173,150,22,29,5,0,4,19,19,1,41,1,0,3,4,1,0,.193,.283,.307,.590,*5H/3
933,Luis Sardinas\sardilu01,-0.4,2017,24,SDP,NL,29,53,49,3,8,0,0,0,1,4,0,11,0,0,0,1,1,0,.163,.226,.163,.390,*H/4651
934,Andrew Stevenson\stevean01,-0.4,2017,23,WSN,NL,37,66,57,5,9,2,0,0,1,7,0,20,0,2,0,0,1,0,.158,.250,.193,.443,H9/78
935,Dan Straily\straida01,-0.4,2017,28,MIA,NL,31,64,55,2,4,1,0,0,1,1,0,33,0,8,0,1,0,0,.073,.089,.091,.180,*1
936,Dansby Swanson\swansda01,-0.4,2017,23,ATL,NL,144,551,488,59,113,23,2,6,51,59,10,120,0,0,4,7,3,3,.232,.312,.324,.636,*6/H
937,Yasmany Tomas\tomasya01,-0.4,2017,26,ARI,NL,47,180,166,19,40,11,1,8,32,13,0,50,0,0,1,2,0,0,.241,.294,.464,.758,*7/H
938,Sam Travis\travisa01,-0.4,2017,23,BOS,AL,33,83,76,13,20,6,0,0,1,6,0,23,1,0,0,2,1,0,.263,.325,.342,.667,*3H/D
939,Alex Verdugo\verdual01,-0.4,2017,21,LAD,NL,15,25,23,1,4,0,0,1,1,2,0,4,0,0,0,1,0,1,.174,.240,.304,.544,/H879
940,Tony Wolters\wolteto01,-0.4,2017,25,COL,NL,83,266,229,30,55,8,1,0,16,33,9,55,2,2,0,9,0,1,.240,.341,.284,.625,*2H/45
941,Alex Wood\woodal02,-0.4,2017,26,LAD,NL,27,58,52,1,3,0,0,0,4,2,0,29,0,4,0,1,0,0,.058,.093,.058,.150,*1
942,Christian Arroyo\arroych01,-0.5,2017,22,SFG,NL,34,135,125,9,24,5,0,3,14,8,1,32,1,0,1,4,1,2,.192,.244,.304,.548,*56/4H
943,Emilio Bonifacio\bonifem01,-0.5,2017,32,ATL,NL,38,44,38,2,5,1,1,0,3,1,0,9,0,4,1,1,0,0,.132,.150,.211,.361,*H/798
944,Austin Hays\haysau01,-0.5,2017,21,BAL,AL,20,63,60,4,13,3,0,1,8,2,0,16,0,0,1,2,0,0,.217,.238,.317,.555,*9/8
945,Dixon Machado\machadi01,-0.5,2017,25,DET,AL,73,181,166,17,43,5,1,1,11,10,0,32,1,2,2,6,1,0,.259,.302,.319,.621,64H/D5
946,Jeff Mathis\mathije01,-0.5,2017,34,ARI,NL,60,203,186,13,40,10,2,2,11,14,1,61,2,1,0,6,1,0,.215,.277,.323,.600,*2/H
947,Carlos Moncrief\moncrca01,-0.5,2017,28,SFG,NL,28,43,38,4,8,1,0,0,5,3,0,15,0,0,2,0,0,0,.211,.256,.237,.493,*H9/7
948,Mark Trumbo\trumbma01,-0.5,2017,31,BAL,AL,146,603,559,79,131,22,0,23,65,42,0,149,1,0,1,13,1,0,.234,.289,.397,.686,*D9/H35
949,Daniel Vogelbach\vogelda01,-0.5,2017,24,SEA,AL,16,31,28,0,6,1,0,0,2,3,0,9,0,0,0,2,0,0,.214,.290,.250,.540,/*H3D
950,Tyler Wade\wadety01,-0.5,2017,22,NYY,AL,30,63,58,7,9,4,0,0,2,5,0,19,0,0,0,2,1,1,.155,.222,.224,.446,*4/6H79D
951,Arismendy Alcantara\alcanar01,-0.6,2017,25,CIN,NL,70,108,105,13,18,3,1,1,7,2,0,38,0,1,0,2,2,0,.171,.187,.248,.435,*H4/98657
952,Tuffy Gosewisch\gosewtu01,-0.6,2017,33,SEA,AL,11,31,28,1,2,0,0,0,0,1,0,14,0,2,0,2,0,0,.071,.103,.071,.175,*2/3
953,Alen Hanson\hansoal01,-0.6,2017,24,TOT,ML,106,234,217,36,48,9,3,4,11,12,0,52,1,1,3,5,11,3,.221,.262,.346,.607,H498/7D65
954,Taylor Motter\motteta01,-0.6,2017,27,SEA,AL,92,280,258,29,51,12,0,7,26,21,0,62,0,0,1,9,12,1,.198,.257,.326,.583,6437H/59D
955,Ivan Nova\novaiv01,-0.6,2017,30,PIT,NL,29,60,51,0,1,0,0,0,0,0,0,31,0,9,0,0,0,0,.020,.020,.020,.039,*1
956,Travis Taijeron\taijetr01,-0.6,2017,28,NYM,NL,26,59,52,3,9,2,0,1,3,5,0,24,2,0,0,1,0,0,.173,.271,.269,.540,*9H
957,Gio Urshela\urshegi01,-0.6,2017,25,CLE,AL,67,165,156,14,35,7,0,1,15,8,0,22,0,1,0,6,0,0,.224,.262,.288,.551,*5/6H43
958,Jett Bandy\bandyje01,-0.7,2017,27,MIL,NL,60,188,169,14,35,6,0,6,18,15,0,51,4,0,0,5,1,0,.207,.287,.349,.636,*2H
959,Miguel Cabrera\cabremi01,-0.7,2017,34,DET,AL,130,529,469,50,117,22,0,16,60,54,6,110,3,0,3,15,0,1,.249,.329,.399,.728,*3D/H
960,Orlando Calixte\calixor01,-0.7,2017,25,SFG,NL,29,55,49,5,7,1,0,0,6,3,0,16,0,1,2,1,1,0,.143,.185,.163,.348,H/75698D
961,Chris Carter\cartech02,-0.7,2017,30,NYY,AL,62,208,184,20,37,5,1,8,26,20,0,76,2,0,2,5,0,0,.201,.284,.370,.653,*3/H9D
962,Aledmys Diaz\diazal02,-0.7,2017,26,STL,NL,79,301,286,31,74,17,0,7,20,13,1,42,0,1,1,9,4,1,.259,.290,.392,.682,*6/H574
963,Gorkys Hernandez\hernago01,-0.7,2017,29,SFG,NL,128,348,310,40,79,20,1,0,22,31,3,73,3,2,2,6,12,4,.255,.327,.326,.652,78H9
964,Chris Herrmann\herrmch01,-0.7,2017,29,ARI,NL,106,256,226,35,41,7,0,10,27,29,0,67,0,0,1,1,5,0,.181,.273,.345,.619,2H7/39
965,Adalberto Mondesi\mondera02,-0.7,2017,21,KCR,AL,25,60,53,4,9,1,0,1,3,3,0,22,0,4,0,2,5,2,.170,.214,.245,.460,*4/6HD
966,Adam Rosales\rosalad01,-0.7,2017,34,TOT,ML,105,312,289,25,65,16,0,7,36,11,1,100,4,4,4,6,1,2,.225,.260,.353,.613,*65H4/37D
967,Chris Stewart\stewach01,-0.7,2017,35,PIT,NL,51,144,131,8,24,1,2,0,4,9,1,22,1,3,0,3,0,0,.183,.241,.221,.463,*2/H
968,Raimel Tapia\tapiara01,-0.7,2017,23,COL,NL,70,171,160,27,46,12,2,2,16,8,1,36,2,1,0,3,5,2,.288,.329,.425,.754,H97/8D
969,Matt Wieters\wietema01,-0.7,2017,31,WSN,NL,123,465,422,43,95,20,0,10,52,38,4,94,1,0,4,14,1,0,.225,.288,.344,.632,*2/H
970,Mark Canha\canhama01,-0.8,2017,28,OAK,AL,57,187,173,16,36,13,1,5,14,7,0,56,6,0,1,5,2,0,.208,.262,.382,.644,978/H3D
971,Allen Cordoba\cordoal01,-0.8,2017,21,SDP,NL,100,227,202,17,42,2,2,4,15,18,1,54,4,0,3,2,2,2,.208,.282,.297,.579,7H6/8954
972,Adam Engel\engelad01,-0.8,2017,25,CHW,AL,97,336,301,34,50,11,3,6,21,19,0,117,8,8,0,1,8,1,.166,.235,.282,.517,*8/H7
973,Mike Freeman\freemmi01,-0.8,2017,29,TOT,ML,35,66,60,6,6,2,0,1,1,6,1,19,0,0,0,1,0,0,.100,.182,.183,.365,*H6/4351D
974,Phil Gosselin\gosseph01,-0.8,2017,28,TOT,ML,40,50,48,3,7,2,0,0,2,2,0,12,0,0,0,1,0,1,.146,.180,.188,.368,*H4/653D
975,Jose Peraza\perazjo01,-0.8,2017,23,CIN,NL,143,518,487,50,126,9,4,5,37,20,1,70,7,3,1,7,23,8,.259,.297,.324,.622,*46H/8
976,Cody Asche\ascheco01,-0.9,2017,27,CHW,AL,19,62,57,5,6,1,0,1,4,3,1,21,2,0,0,1,0,0,.105,.177,.175,.353,*D/H375
977,Matt Davidson\davidma02,-0.9,2017,26,CHW,AL,118,443,414,43,91,16,1,26,68,19,0,165,5,0,5,12,0,1,.220,.260,.452,.711,*D53H
978,Pete Kozma\kozmape01,-0.9,2017,29,TOT,AL,39,51,45,6,5,0,0,1,2,3,0,20,2,1,0,0,0,1,.111,.200,.178,.378,65H/43
979,Cameron Perkins\perkica01,-0.9,2017,26,PHI,NL,42,97,88,9,16,5,0,1,8,5,0,23,2,0,2,1,0,0,.182,.237,.273,.510,H79/83
980,Austin Romine\rominau01,-0.9,2017,28,NYY,AL,80,252,229,19,50,9,1,2,21,16,0,57,2,2,3,7,0,0,.218,.272,.293,.565,*23/HD
981,Tyler Saladino\saladty01,-0.9,2017,27,CHW,AL,79,281,253,23,45,9,2,0,10,23,0,67,3,2,0,5,5,4,.178,.254,.229,.484,45D6/H3
982,Jose Lobaton\lobatjo01,-1.0,2017,32,WSN,NL,51,158,141,11,24,3,0,4,11,14,1,35,1,1,1,5,0,0,.170,.248,.277,.525,*2/H
983,Jace Peterson\peterja01,-1.0,2017,27,ATL,NL,89,215,186,15,40,9,2,2,17,27,3,48,1,1,0,4,3,0,.215,.318,.317,.635,H745/369
984,Ian Desmond\desmoia01,-1.1,2017,31,COL,NL,95,373,339,47,93,11,1,7,40,24,1,87,4,2,4,13,15,4,.274,.326,.375,.701,*73/H68
985,Andrew Romine\rominan01,-1.1,2017,31,DET,AL,124,348,318,45,74,17,2,4,25,22,0,67,4,2,2,7,6,4,.233,.289,.336,.625,4853H796/D12
986,Dominic Smith\smithdo02,-1.1,2017,22,NYM,NL,49,183,167,17,33,6,0,9,26,14,0,49,1,0,1,5,0,0,.198,.262,.395,.658,*3/H
987,Jose Osuna\osunajo01,-1.2,2017,24,PIT,NL,104,227,215,31,50,13,4,7,30,9,0,40,2,0,1,10,0,0,.233,.269,.428,.697,*H937
988,Luis Torrens\torrelu01,-1.2,2017,21,SDP,NL,56,139,123,7,20,3,1,0,7,12,3,30,1,3,0,4,0,0,.163,.243,.203,.446,*2/H
989,Stuart Turner\turnest01,-1.2,2017,25,CIN,NL,37,89,82,4,11,3,0,2,7,5,0,22,0,1,1,5,0,0,.134,.182,.244,.426,*2H
990,Jorge Soler\solerjo01,-1.3,2017,25,KCR,AL,35,110,97,7,14,5,0,2,6,12,1,36,1,0,0,5,0,0,.144,.245,.258,.503,9D/7H
991,Ryder Jones\jonesry01,-1.4,2017,23,SFG,NL,53,164,150,12,26,5,2,2,5,10,3,52,4,0,0,3,1,0,.173,.244,.273,.517,*35/H7
992,Matt Kemp\kempma01,-1.4,2017,32,ATL,NL,115,467,438,47,121,23,1,19,64,27,5,99,0,0,1,25,0,2,.276,.318,.463,.781,*7/HD
993,Pablo Sandoval\sandopa01,-1.4,2017,30,TOT,ML,79,279,259,27,57,11,0,9,32,16,0,53,1,0,3,11,0,1,.220,.265,.367,.632,*5/3HD4
994,Danny Espinosa\espinda01,-1.5,2017,30,TOT,AL,93,295,266,30,46,10,0,6,31,21,1,109,5,1,2,2,4,5,.173,.245,.278,.523,*4H/653D
995,Albert Pujols\pujolal01,-1.9,2017,37,LAA,AL,149,636,593,53,143,17,0,23,101,37,5,93,2,0,4,26,3,0,.241,.286,.386,.672,*D/3H
996,Victor Alcantara\alcanvi01,,2017,24,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
997,Miguel Almonte\almonmi01,,2017,24,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
998,Dario Alvarez\alvarda01,,2017,28,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
999,Jose Alvarado\alvarjo03,,2017,22,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1000,Matt Andriese\andrima01,,2017,27,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1001,Anthony Bass\bassan01,,2017,29,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1002,Parker Bridwell\bridwpa01,,2017,25,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1003,Dylan Bundy\bundydy01,,2017,24,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1004,Xavier Cedeno\cedenxa01,,2017,30,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1005,Luis Cessa\cessalu01,,2017,25,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1006,Tyler Cloyd\cloydty01,,2017,30,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1007,Taylor Cole\coleta01,,2017,27,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1008,Stefan Crichton\crichst01,,2017,25,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1009,John Curtiss\curtijo02,,2017,24,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1010,Tyler Danish\danisty01,,2017,22,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1011,Chase De Jong\dejonch01,,2017,23,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1012,Jose De Leon\deleojo03,,2017,24,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1013,Roenis Elias\eliasro01,,2017,28,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1014,Jake Faria\fariaja01,,2017,23,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1015,Buck Farmer\farmebu01,,2017,26,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1016,Brian Flynn\flynnbr01,,2017,27,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1017,Jace Fry\fryja01,,2017,23,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1018,Carson Fulmer\fulmeca01,,2017,23,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1019,Giovanny Gallegos\gallegi01,,2017,25,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1020,Domingo German\germado01,,2017,24,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1021,Kyle Gibson\gibsoky01,,2017,29,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1022,Lucas Giolito\giolilu01,,2017,22,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1023,Reymin Guduan\guduare01,,2017,25,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1024,Jason Gurka\gurkaja01,,2017,29,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1025,Jandel Gustave\gustaja01,,2017,24,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1026,Jesse Hahn\hahnje01,,2017,27,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1027,Mike Hauschild\hauscmi01,,2017,27,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1028,Andrew Heaney\heanean01,,2017,26,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1029,Ben Heller\hellebe01,,2017,25,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1030,Felix Hernandez\hernafe02,,2017,31,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1031,Ronald Herrera\herrero01,,2017,22,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1032,Chih-Wei Hu\huch02,,2017,23,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1033,Joe Jimenez\jimenjo02,,2017,22,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1034,Nate Jones\jonesna01,,2017,31,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1035,Nate Karns\karnsna01,,2017,29,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1036,Andrew Kittredge\kittran01,,2017,27,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1037,Arcenio Leon\leonar02,,2017,30,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1038,Artie Lewicki\lewicar01,,2017,25,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1039,Reynaldo Lopez\lopezre01,,2017,23,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1040,Andres Machado\machaan02,,2017,24,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1041,Austin Maddox\maddoau01,,2017,26,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1042,Damien Magnifico\magnida01,,2017,26,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1043,Seth Maness\manesse01,,2017,28,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1044,Evan Marshall\marshev01,,2017,27,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1045,Adalberto Mejia\mejiaad01,,2017,24,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1046,Yohander Mendez\mendeyo01,,2017,22,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1047,Ryan Merritt\merriry01,,2017,25,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1048,Sam Moll\mollsa01,,2017,25,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1049,Andrew Moore\moorean02,,2017,23,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1050,Diego Moreno\morendi01,,2017,29,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1051,Gabriel Moya\moyaga01,,2017,22,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1052,Daniel Norris\norrida01,,2017,24,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1053,Tyler Olson\olsonty01,,2017,27,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1054,David Paulino\paulida01,,2017,23,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1055,James Paxton\paxtoja01,,2017,28,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1056,Brooks Pounders\poundbr01,,2017,26,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1057,Max Povse\povsema01,,2017,23,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1058,Zach Putnam\putnaza01,,2017,29,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1059,Zac Reininger\reiniza01,,2017,24,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1060,Garrett Richards\richaga01,,2017,29,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1061,Francisco Rodriguez\rodrifr03,,2017,35,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1062,Richard Rodriguez\rodriri05,,2017,27,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1063,Randy Rosario\rosarra01,,2017,23,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1064,Chris Rowley\rowlech01,,2017,26,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1065,Kyle Ryan\ryanky01,,2017,25,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1066,Danny Salazar\salazda01,,2017,27,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1067,Aaron Sanchez\sanchaa01,,2017,24,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
1068,Hector Santiago\santihe01,,2017,29,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1069,Luis Santos\santolu01,,2017,26,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
1070,Tanner Scott\scottta01,,2017,22,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
