,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
241,Mario Addison\AddiMa00,2018,31,,CAR,NFL,16,16,1,0,0,7
242,Lorenzo Alexander\AlexLo99,2018,35,,BUF,NFL,16,8,1,0,0,7
243,Kiko Alonso\AlonKi00,2018,28,2-46,MIA,NFL,15,15,1,0,0,7
244,Arik Armstead\ArmsAr01,2018,25,1-17,SFO,NFL,16,16,1,0,0,7
245,Kelvin Beachum\BeacKe00,2018,29,7-248,NYJ,NFL,16,16,1,0,0,7
246,Jonathan Bostic\BostJo00,2018,27,2-50,PIT,NFL,16,14,1,0,0,7
247,Nigel Bradham\BradNi00,2018,29,4-105,PHI,NFL,15,15,1,0,0,7
248,Justin Britt\BritJu00,2018,27,2-64,SEA,NFL,16,15,1,0,0,7
249,Michael Brockers\BrocMi00,2018,28,1-14,LAR,NFL,16,16,1,0,0,7
250,Bryan Bulaga\BulaBr20,2018,29,1-23,GNB,NFL,14,14,1,0,0,7
251,Brandon Carr\CarrBr99,2018,32,5-140,BAL,NFL,16,16,1,0,0,7
252,Trevon Coley\ColeTr01,2018,24,,CLE,NFL,16,14,1,0,0,7
253,Jared Cook\CookJa02,2018,31,3-89,OAK,NFL,16,14,1,1,0,7
254,Tyrone Crawford\CrawTy00,2018,29,3-81,DAL,NFL,15,15,1,0,0,7
255,Sam Darnold\DarnSa00,2018,21,1-3,NYJ,NFL,13,13,1,0,0,7
256,Lavonte David\DaviLa00,2018,28,2-58,TAM,NFL,14,14,1,0,0,7
257,Corey Davis\DaviCo03,2018,23,1-5,TEN,NFL,16,16,1,0,0,7
258,Kenyan Drake\DrakKe00,2018,24,3-73,MIA,NFL,16,7,1,0,0,7
259,Eric Ebron\EbroEr00,2018,25,1-10,IND,NFL,16,8,1,1,0,7
260,Samson Ebukam\EbukSa00,2018,23,4-125,LAR,NFL,16,14,1,0,0,7
261,Cameron Erving\ErviCa00,2018,26,1-19,KAN,NFL,14,13,1,0,0,7
262,Ryan Fitzpatrick\FitzRy00,2018,36,7-250,TAM,NFL,8,7,1,0,0,7
263,Joe Flacco\FlacJo00,2018,33,1-18,BAL,NFL,9,9,1,0,0,7
264,Ramon Foster\FostRa21,2018,32,,PIT,NFL,16,16,1,0,0,7
265,Taylor Gabriel\GabrTa00,2018,27,,CHI,NFL,16,11,1,0,0,7
266,Graham Glasgow\GlasGr00,2018,26,3-95,DET,NFL,16,16,1,0,0,7
267,Cordy Glenn\GlenCo00,2018,29,2-41,CIN,NFL,13,13,1,0,0,7
268,Davon Godchaux\GodcDa00,2018,24,5-178,MIA,NFL,16,16,1,0,0,7
269,Josh Gordon\GordJo02,2018,27,2-1,2TM,NFL,12,12,1,0,0,7
270,Adam Gotsis\GotsAd00,2018,26,2-63,DEN,NFL,16,12,1,0,0,7
271,Shaquill Griffin\GrifSh00,2018,23,3-90,SEA,NFL,16,16,1,0,0,7
272,Javon Hargrave\HargJa00,2018,25,3-89,PIT,NFL,16,14,1,0,0,7
273,Derrick Henry\HenrDe00,2018,24,2-45,TEN,NFL,16,12,1,0,0,7
274,Will Hernandez\HernWi00,2018,23,2-34,NYG,NFL,16,16,1,0,0,7
275,Micah Hyde\HydeMi00,2018,28,5-159,BUF,NFL,15,15,1,0,0,7
276,Germain Ifedi\IfedGe00,2018,24,1-31,SEA,NFL,15,15,1,0,0,7
277,Mark Ingram\IngrMa01,2018,29,1-28,NOR,NFL,12,6,1,0,0,7
278,Kareem Jackson\JackKa99,2018,30,1-20,HOU,NFL,16,16,1,0,0,7
279,Ja'Wuan James\JameJa01,2018,26,1-19,MIA,NFL,15,15,1,0,0,7
280,Ben Jones\JoneBe01,2018,29,4-99,TEN,NFL,16,16,1,0,0,7
281,Christian Jones\JoneCh05,2018,27,,DET,NFL,16,16,1,0,0,7
282,Devon Kennard\KennDe00,2018,27,5-174,DET,NFL,15,15,1,0,0,7
283,A.J. Klein\KleiAJ00,2018,27,5-148,NOR,NFL,16,15,1,0,0,7
284,Josh Kline\KlinJo01,2018,29,,TEN,NFL,16,16,1,0,0,7
285,Kendall Lamm\LammKe00,2018,26,,HOU,NFL,15,13,1,0,0,7
286,Jarvis Landry\LandJa00,2018,26,2-63,CLE,NFL,16,14,1,1,0,7
287,Darron Lee\LeexDa00,2018,24,1-20,NYJ,NFL,12,12,1,0,0,7
288,Phillip Lindsay\LindPh00,2018,24,,DEN,NFL,15,8,1,1,0,7
289,Star Lotulelei\LotuSt00,2018,29,1-14,BUF,NFL,16,16,1,0,0,7
290,Marlon Mack\MackMa00,2018,22,4-143,IND,NFL,12,10,1,0,0,7
291,Nick Martin\MartNi00,2018,25,2-50,HOU,NFL,16,16,1,0,0,7
292,Shaq Mason\MasoSh01,2018,25,4-131,NWE,NFL,14,14,1,0,0,7
293,Tyrann Mathieu\MathTy00,2018,26,3-69,HOU,NFL,16,16,1,0,0,7
294,Clay Matthews\MattCl99,2018,32,1-26,GNB,NFL,16,16,1,0,0,7
295,Bradley McDougald\McDoBr01,2018,28,,SEA,NFL,16,16,1,0,0,7
296,Steve McLendon\McLeSt00,2018,32,,NYJ,NFL,16,14,1,0,0,7
297,Raekwon McMillan\McMiRa02,2018,23,2-54,MIA,NFL,16,16,1,0,0,7
298,Sony Michel\MichSo00,2018,23,1-31,NWE,NFL,13,8,1,0,0,7
299,Kolton Miller\MillKo00,2018,23,1-15,OAK,NFL,16,16,1,0,0,7
300,Barkevious Mingo\MingBa00,2018,28,1-6,SEA,NFL,16,14,1,0,0,7
