,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1088,Raheem Mostert\MostRa00,2018,26,,SFO,NFL,9,0,1,0,0,2
1089,Marshall Newhouse\NewhMa20,2018,30,5-169,2TM,NFL,14,2,1,0,0,2
1090,Joseph Noteboom\NoteJo00,2018,23,3-89,LAR,NFL,16,0,1,0,0,2
1091,Mark Nzeocha\NzeoMa00,2018,28,7-236,SFO,NFL,16,3,1,0,0,2
1092,Dorian O'Daniel\ODanDo00,2018,24,3-100,KAN,NFL,16,1,1,0,0,2
1093,Pat O'Donnell\ODonPa00,2018,27,6-191,CHI,NFL,16,0,1,0,0,2
1094,George Odum\OdumGe00,2018,25,,IND,NFL,16,2,1,0,0,2
1095,Chukwuma Okorafor\OkorCh00,2018,21,3-92,PIT,NFL,13,3,1,0,0,2
1096,Michael Palardy\PalaMi00,2018,26,,CAR,NFL,16,0,1,0,0,2
1097,DeVante Parker\ParkDe01,2018,25,1-14,MIA,NFL,11,7,1,0,0,2
1098,Will Parks\ParkWi01,2018,24,6-219,DEN,NFL,16,3,1,0,0,2
1099,Lucas Patrick\PatrLu00,2018,25,,GNB,NFL,14,4,1,0,0,2
1100,Tim Patrick\PatrTi00,2018,25,,DEN,NFL,16,4,1,0,0,2
