k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
38,Kawhi Leonard\leonaka01,2013-14,22,SAS,NBA,19.4,66,65,1923,6.3,12.1,5.0,8.7,1.3,3.4,1.9,2.4,1.4,6.3,7.7,2.5,2.1,0.9,1.5,2.4,15.8,.522,.579,.379,.576,.802,.602
39,Pau Gasol\gasolpa01,2013-14,33,LAL,NBA,19.3,60,60,1884,8.1,16.9,8.0,16.6,0.1,0.3,3.6,4.9,2.4,8.7,11.1,3.8,0.5,1.8,2.7,2.4,19.9,.480,.483,.286,.482,.736,.522
40,Jordan Hill\hilljo01,2013-14,26,LAL,NBA,19.3,72,32,1500,6.9,12.5,6.9,12.5,0.0,0.0,3.0,4.3,4.7,8.2,12.8,1.3,0.7,1.5,1.8,4.1,16.7,.549,.550,.000,.549,.685,.579
41,Maalik Wayns\waynsma01,2013-14,22,LAC,NBA,19.3,2,0,9,4.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,16.0,8.0,.500,.500,,.500,,.500
42,Cole Aldrich\aldrico01,2013-14,25,NYK,NBA,19.1,46,2,330,3.6,6.7,3.6,6.7,0.0,0.0,2.8,3.3,4.0,10.0,14.1,1.5,0.9,3.3,2.0,4.4,10.0,.541,.541,,.541,.867,.620
43,Terrence Jones\joneste01,2013-14,22,HOU,NBA,19.1,76,71,2078,6.7,12.3,6.2,10.6,0.5,1.7,2.0,3.4,2.8,6.3,9.1,1.5,0.9,1.7,1.2,2.4,16.0,.542,.581,.307,.564,.605,.577
44,David Lee\leeda02,2013-14,30,GSW,NBA,19.1,69,67,2288,8.1,15.4,8.1,15.4,0.0,0.0,3.6,4.7,2.9,7.3,10.1,2.3,0.8,0.4,2.4,3.2,19.8,.523,.523,.000,.523,.780,.566
45,Chris Bosh\boshch01,2013-14,29,MIA,NBA,19.0,79,79,2531,7.0,13.6,5.9,10.5,1.1,3.1,3.2,3.9,1.4,6.0,7.4,1.2,1.1,1.1,1.8,2.7,18.2,.516,.569,.339,.555,.820,.597
46,Derrick Favors\favorde01,2013-14,22,UTA,NBA,19.0,73,73,2201,6.4,12.2,6.4,12.2,0.0,0.0,3.1,4.6,3.3,7.2,10.4,1.5,1.2,1.8,2.1,3.9,15.9,.522,.523,.000,.522,.669,.556
47,Ty Lawson\lawsoty01,2013-14,26,DEN,NBA,19.0,62,61,2222,5.6,13.1,4.5,9.8,1.2,3.3,5.2,6.6,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.7,.431,.455,.356,.475,.798,.554
48,Mason Plumlee\plumlma01,2013-14,23,BRK,NBA,19.0,70,22,1275,5.6,8.5,5.6,8.4,0.0,0.1,3.4,5.5,2.8,5.9,8.7,1.7,1.4,1.6,2.2,4.8,14.7,.659,.666,.000,.659,.626,.670
49,Jannero Pargo\pargoja01,2013-14,34,CHA,NBA,18.9,29,0,242,7.7,17.6,4.2,8.6,3.6,8.9,1.2,1.6,0.1,2.8,3.0,7.7,2.1,0.1,3.9,2.5,20.2,.441,.483,.400,.542,.727,.554
50,Tony Parker\parketo01,2013-14,31,SAS,NBA,18.9,68,68,1997,8.2,16.5,7.8,15.3,0.5,1.2,3.6,4.4,0.3,2.5,2.8,7.0,0.6,0.2,2.7,1.6,20.4,.499,.509,.373,.513,.811,.555
51,Ryan Anderson\anderry01,2013-14,25,NOP,NBA,18.8,22,14,795,7.0,16.0,4.0,8.6,3.0,7.4,2.7,2.8,3.0,3.4,6.4,0.8,0.5,0.3,0.9,2.1,19.7,.438,.463,.409,.532,.952,.572
52,Andray Blatche\blatcan01,2013-14,27,BRK,NBA,18.8,73,7,1618,7.1,15.0,6.8,13.8,0.3,1.2,3.6,4.9,2.7,6.0,8.7,2.5,1.7,0.8,2.4,3.7,18.3,.476,.494,.278,.487,.742,.532
53,Amar'e Stoudemire\stoudam01,2013-14,31,NYK,NBA,18.8,65,21,1466,7.6,13.7,7.6,13.7,0.0,0.0,3.7,5.0,2.8,5.1,7.9,0.8,0.6,0.9,2.2,3.9,19.0,.557,.557,,.557,.739,.596
54,Nikola Vucevic\vucevni01,2013-14,23,ORL,NBA,18.8,57,57,1812,7.0,13.8,7.0,13.8,0.0,0.0,2.1,2.7,3.7,8.8,12.4,2.1,1.2,0.9,2.2,3.4,16.1,.507,.507,,.507,.766,.536
55,Patty Mills\millspa02,2013-14,25,SAS,NBA,18.7,81,2,1527,7.3,15.7,4.1,8.2,3.2,7.5,1.7,1.9,0.8,3.2,4.0,3.5,1.6,0.2,1.5,2.7,19.5,.464,.500,.425,.565,.890,.588
56,Damian Lillard\lillada01,2013-14,23,POR,NBA,18.6,82,82,2937,6.8,16.0,4.1,9.2,2.7,6.8,4.5,5.2,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.8,.424,.447,.394,.508,.871,.568
57,Chris Andersen\anderch01,2013-14,35,MIA,NBA,18.5,72,0,1396,4.6,7.1,4.5,6.8,0.1,0.3,3.1,4.4,3.3,6.4,9.8,0.5,0.8,2.5,1.4,4.2,12.3,.644,.662,.250,.649,.710,.683
58,James Johnson\johnsja01,2013-14,26,MEM,NBA,18.5,52,4,956,5.4,11.6,4.6,8.3,0.8,3.3,2.9,3.4,2.3,4.0,6.3,4.2,1.6,2.1,2.5,3.8,14.5,.464,.548,.253,.500,.844,.552
59,DeMar DeRozan\derozde01,2013-14,24,TOR,NBA,18.4,79,79,3017,7.2,16.8,6.4,14.3,0.8,2.5,6.2,7.5,0.6,3.5,4.1,3.7,1.0,0.3,2.1,2.4,21.4,.429,.451,.305,.452,.824,.532
60,Tyreke Evans\evansty01,2013-14,24,NOP,NBA,18.4,72,22,2028,6.9,15.9,6.6,14.2,0.4,1.7,4.2,5.5,1.3,4.7,6.1,6.4,1.5,0.4,3.1,2.8,18.5,.436,.461,.221,.448,.771,.504
61,Drew Gooden\goodedr01,2013-14,32,WAS,NBA,18.4,22,0,395,6.9,13.0,6.3,11.5,0.6,1.5,2.2,2.5,3.4,7.0,10.4,1.4,0.9,0.6,1.5,4.8,16.7,.531,.548,.412,.556,.889,.591
62,Markieff Morris\morrima02,2013-14,24,PHO,NBA,18.4,81,0,2153,6.9,14.1,6.3,12.3,0.6,1.8,4.3,5.5,2.3,5.8,8.1,2.4,1.1,0.9,2.5,3.9,18.6,.486,.512,.315,.507,.792,.564
63,Rudy Gay\gayru01,2013-14,27,TOT,NBA,18.3,73,73,2531,7.6,16.8,6.7,14.0,0.9,2.8,4.5,5.5,1.6,4.6,6.2,3.0,1.4,0.8,3.2,2.4,20.7,.455,.481,.330,.483,.822,.540
64,Zach Randolph\randoza01,2013-14,32,MEM,NBA,18.3,79,79,2705,7.5,15.9,7.4,15.7,0.0,0.3,3.3,4.5,3.5,7.1,10.6,2.7,0.7,0.3,2.4,2.8,18.3,.467,.474,.100,.468,.742,.510
65,Marc Gasol\gasolma01,2013-14,29,MEM,NBA,18.2,59,59,1970,6.1,13.0,6.1,12.8,0.0,0.2,3.4,4.4,1.5,6.2,7.7,3.9,1.1,1.4,2.0,2.7,15.7,.473,.477,.182,.474,.768,.526
66,Kris Humphries\humphkr01,2013-14,28,BOS,NBA,18.2,69,30,1376,6.0,12.1,6.0,12.0,0.0,0.1,3.1,3.8,3.3,7.4,10.7,1.8,0.8,1.6,1.7,3.6,15.1,.501,.503,.000,.501,.813,.552
67,DeAndre Jordan\jordade01,2013-14,25,LAC,NBA,18.2,82,82,2870,4.4,6.5,4.4,6.5,0.0,0.0,2.0,4.7,4.2,9.8,14.0,0.9,1.0,2.5,1.5,3.3,10.7,.676,.676,,.676,.428,.630
68,Tony Mitchell\mitchto02,2013-14,21,DET,NBA,18.1,21,0,79,2.3,5.5,1.8,5.0,0.5,0.5,5.0,8.7,6.8,5.0,11.8,0.9,2.7,1.4,1.8,4.1,10.0,.417,.364,1.000,.458,.579,.540
69,Greg Monroe\monrogr01,2013-14,23,DET,NBA,18.1,82,82,2690,6.7,13.6,6.7,13.6,0.0,0.0,3.2,4.9,3.4,6.7,10.2,2.3,1.2,0.6,2.2,2.7,16.7,.497,.497,.000,.497,.657,.531
70,John Henson\hensojo01,2013-14,23,MIL,NBA,17.9,70,23,1856,6.7,12.4,6.7,12.4,0.0,0.0,1.8,3.4,3.3,6.3,9.6,2.2,0.8,2.3,2.2,3.6,15.1,.538,.539,.000,.538,.514,.543
71,Robin Lopez\lopezro01,2013-14,25,POR,NBA,17.7,82,82,2603,4.9,8.9,4.9,8.9,0.0,0.0,2.7,3.3,4.5,5.2,9.7,1.0,0.3,1.9,1.2,2.7,12.6,.551,.552,.000,.551,.818,.605
72,Chris Copeland\copelch01,2013-14,29,IND,NBA,17.6,41,0,265,7.5,15.9,3.0,5.2,4.5,10.7,1.4,1.9,1.0,3.4,4.3,2.4,0.4,1.0,1.9,5.2,20.8,.470,.579,.418,.611,.714,.621
73,Marcin Gortat\gortama01,2013-14,29,WAS,NBA,17.6,81,80,2655,6.2,11.4,6.2,11.4,0.0,0.0,2.1,3.1,2.7,7.7,10.4,1.9,0.6,1.6,1.7,2.7,14.5,.542,.541,1.000,.542,.686,.568
74,Jon Leuer\leuerjo01,2013-14,24,MEM,NBA,17.6,49,0,642,6.8,13.8,5.5,11.0,1.3,2.7,2.1,2.6,2.1,6.8,8.9,1.1,1.0,0.7,1.5,3.5,16.9,.492,.497,.469,.539,.787,.566
75,Deron Williams\willide01,2013-14,29,BRK,NBA,17.6,64,58,2059,5.6,12.5,3.9,7.8,1.7,4.7,3.0,3.8,0.3,2.7,2.9,6.9,1.6,0.2,2.5,2.6,16.0,.450,.500,.366,.518,.801,.564
76,David West\westda01,2013-14,33,IND,NBA,17.5,80,80,2472,6.7,13.7,6.6,13.5,0.1,0.2,2.9,3.7,1.7,6.1,7.9,3.2,0.9,1.1,1.9,2.7,16.3,.488,.491,.267,.490,.789,.533
77,Jeff Adrien\adrieje01,2013-14,27,TOT,NBA,17.4,53,12,961,5.4,10.3,5.4,10.3,0.0,0.0,2.8,4.5,3.8,7.6,11.5,1.4,0.9,1.3,1.5,4.0,13.6,.520,.520,,.520,.639,.553
78,DeJuan Blair\blairde01,2013-14,24,DAL,NBA,17.3,78,13,1214,6.2,11.7,6.2,11.6,0.0,0.1,2.3,3.6,4.1,6.8,10.9,2.1,1.8,0.6,2.3,5.7,14.7,.534,.537,.000,.534,.636,.557
79,Jamal Crawford\crawfja01,2013-14,33,LAC,NBA,17.3,69,24,2094,7.2,17.4,4.5,9.7,2.8,7.7,4.8,5.5,0.6,2.1,2.7,3.8,1.0,0.2,2.3,2.1,22.0,.416,.460,.361,.496,.866,.556
80,Jrue Holiday\holidjr01,2013-14,23,NOP,NBA,17.1,34,34,1143,6.4,14.3,5.4,11.9,0.9,2.4,1.6,2.0,0.9,3.6,4.5,8.4,1.8,0.4,3.3,2.9,15.3,.447,.459,.390,.480,.810,.505
81,Jeff Teague\teaguje01,2013-14,25,ATL,NBA,17.1,79,79,2542,6.5,14.7,5.4,11.5,1.0,3.2,4.5,5.3,0.5,2.5,2.9,7.5,1.3,0.2,3.3,2.2,18.5,.438,.469,.329,.474,.846,.541
82,Hilton Armstrong\armsthi01,2013-14,29,GSW,NBA,17.0,15,1,97,3.3,7.1,3.3,7.1,0.0,0.0,2.6,5.9,7.1,10.4,17.4,1.9,1.5,1.5,2.2,4.1,9.3,.474,.474,,.474,.438,.480
83,Andrew Bogut\bogutan01,2013-14,29,GSW,NBA,17.0,67,67,1769,4.8,7.6,4.8,7.6,0.0,0.0,0.4,1.3,3.7,10.0,13.7,2.3,1.0,2.5,2.0,4.3,10.0,.627,.627,,.627,.344,.610
84,Chris Kaman\kamanch01,2013-14,31,LAL,NBA,17.0,39,13,736,8.6,16.9,8.6,16.8,0.0,0.1,2.5,3.3,2.6,8.6,11.2,2.8,0.5,2.0,3.6,4.5,19.8,.509,.513,.000,.509,.765,.537
85,Anderson Varejao\varejan01,2013-14,31,CLE,NBA,17.0,65,29,1800,4.5,9.2,4.5,9.0,0.0,0.1,1.8,2.7,3.7,8.8,12.6,2.8,1.4,0.8,1.4,3.3,10.9,.495,.502,.000,.495,.681,.527
86,Michael Beasley\beaslmi01,2013-14,25,MIA,NBA,16.8,55,2,831,7.7,15.4,6.8,13.0,0.9,2.3,2.6,3.4,1.3,6.1,7.5,1.8,1.0,0.9,2.5,4.0,18.9,.499,.518,.389,.528,.772,.559
87,Samuel Dalembert\dalemsa01,2013-14,32,DAL,NBA,16.8,80,68,1614,4.8,8.4,4.8,8.4,0.0,0.0,2.3,3.1,4.5,7.6,12.1,0.8,0.9,2.1,2.0,4.7,11.8,.568,.569,.000,.568,.737,.605
88,Monta Ellis\ellismo01,2013-14,28,DAL,NBA,16.8,82,82,3023,6.9,15.2,6.0,12.7,0.8,2.5,4.0,5.1,0.5,3.1,3.5,5.6,1.7,0.3,3.1,2.3,18.6,.451,.474,.330,.478,.788,.532
89,Paul Pierce\piercpa01,2013-14,36,BRK,NBA,16.8,75,68,2098,5.5,12.2,3.6,7.1,1.9,5.1,4.4,5.3,0.4,5.5,6.0,3.1,1.5,0.5,2.6,3.3,17.3,.451,.507,.373,.529,.826,.595
90,Kemba Walker\walkeke02,2013-14,23,CHA,NBA,16.8,73,73,2614,6.2,15.7,4.7,11.2,1.5,4.5,3.9,4.6,0.5,3.7,4.2,6.2,1.2,0.4,2.3,1.8,17.8,.393,.417,.333,.441,.837,.499
91,Timofey Mozgov\mozgoti01,2013-14,27,DEN,NBA,16.7,82,30,1770,5.8,11.1,5.7,10.6,0.1,0.5,4.0,5.3,3.5,7.3,10.7,1.3,0.5,2.0,2.5,4.3,15.7,.523,.539,.167,.527,.754,.584
92,Nene Hilario\hilarne01,2013-14,31,WAS,NBA,16.6,53,37,1560,6.9,13.7,6.9,13.6,0.0,0.1,3.6,6.1,1.5,5.3,6.8,3.5,1.5,1.1,2.7,3.8,17.4,.503,.506,.200,.504,.583,.530
93,J.J. Redick\redicjj01,2013-14,29,LAC,NBA,16.6,35,34,987,6.6,14.5,3.9,7.8,2.7,6.7,3.5,3.9,0.3,2.4,2.7,2.8,1.0,0.1,1.5,2.4,19.4,.455,.507,.395,.546,.915,.598
94,Thaddeus Young\youngth01,2013-14,25,PHI,NBA,16.6,79,78,2718,7.7,17.0,6.5,13.1,1.2,3.9,2.2,3.0,2.2,4.1,6.3,2.4,2.2,0.5,2.2,2.8,18.8,.454,.496,.308,.489,.712,.512
95,Gorgui Dieng\dienggo01,2013-14,24,MIN,NBA,16.5,60,15,818,5.0,10.0,4.9,9.9,0.0,0.0,2.6,4.1,4.5,8.7,13.2,1.7,1.3,2.2,2.4,4.8,12.6,.498,.496,1.000,.500,.634,.534
96,Gerald Green\greenge01,2013-14,28,PHO,NBA,16.5,82,48,2330,6.9,15.5,3.8,7.7,3.2,7.9,3.0,3.6,0.7,3.5,4.2,1.9,1.1,0.6,2.2,3.4,20.0,.445,.492,.400,.547,.848,.585
97,Tobias Harris\harrito02,2013-14,21,ORL,NBA,16.5,61,36,1850,6.5,13.9,5.8,11.5,0.6,2.5,3.8,4.7,1.7,6.5,8.3,1.6,0.8,0.5,1.5,2.8,17.4,.464,.508,.254,.486,.807,.542
98,Brandon Knight\knighbr03,2013-14,22,MIL,NBA,16.5,72,69,2400,6.9,16.4,5.3,11.3,1.6,5.1,3.9,4.8,0.7,3.1,3.8,5.3,1.0,0.3,2.8,2.2,19.4,.422,.466,.325,.473,.802,.523
99,Kosta Koufos\koufoko01,2013-14,24,MEM,NBA,16.5,80,22,1349,6.1,12.2,6.1,12.2,0.0,0.0,1.6,2.5,4.3,6.9,11.2,1.0,0.9,1.9,1.8,4.9,13.7,.495,.495,,.495,.645,.514
100,Kyle O'Quinn\oquinky01,2013-14,23,ORL,NBA,16.5,69,19,1188,5.6,11.2,5.6,11.2,0.0,0.1,1.7,2.5,3.0,8.0,11.0,2.4,1.2,2.7,2.4,5.0,13.0,.501,.505,.000,.501,.687,.526
