k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
11,Andrew Bynum\bynuman01,2011-12,24,LAL,NBA,22.9,60,60,2112,7.6,13.6,7.6,13.5,0.0,0.1,4.0,5.8,3.3,8.8,12.1,1.4,0.5,2.0,2.6,1.8,19.1,.558,.560,.200,.558,.692,.594
12,Russell Westbrook\westbru01,2011-12,23,OKC,NBA,22.9,66,66,2331,8.9,19.6,8.0,16.5,1.0,3.0,5.3,6.4,1.5,3.2,4.6,5.6,1.7,0.3,3.7,2.3,24.1,.457,.482,.316,.481,.823,.538
13,Al Jefferson\jeffeal01,2011-12,27,UTA,NBA,22.8,61,61,2075,9.0,18.2,8.9,18.1,0.0,0.1,2.4,3.1,2.3,7.8,10.1,2.3,0.8,1.8,1.1,2.7,20.3,.492,.493,.250,.493,.774,.520
14,LaMarcus Aldridge\aldrila01,2011-12,26,POR,NBA,22.7,55,55,1994,8.7,17.0,8.7,16.8,0.0,0.2,4.0,4.9,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.5,.512,.516,.182,.513,.814,.560
15,Tim Duncan\duncati01,2011-12,35,SAS,NBA,22.5,58,58,1634,8.0,16.1,8.0,16.1,0.0,0.1,3.8,5.5,2.4,9.0,11.5,2.9,0.8,1.9,2.1,2.2,19.7,.492,.495,.000,.492,.695,.531
16,Greg Monroe\monrogr01,2011-12,21,DET,NBA,22.0,66,66,2082,7.0,13.5,7.0,13.5,0.0,0.0,3.5,4.7,4.1,6.9,11.0,2.6,1.4,0.8,2.8,3.1,17.6,.521,.522,.000,.521,.739,.563
17,Tony Parker\parketo01,2011-12,29,SAS,NBA,22.0,60,60,1923,8.0,16.7,7.7,15.5,0.3,1.1,4.2,5.3,0.4,2.8,3.2,8.7,1.1,0.1,2.9,1.4,20.5,.480,.498,.230,.488,.799,.539
18,Kobe Bryant\bryanko01,2011-12,33,LAL,NBA,21.9,58,58,2232,9.3,21.5,7.9,16.9,1.4,4.6,6.1,7.3,1.1,4.0,5.0,4.3,1.1,0.3,3.3,1.7,26.1,.430,.464,.303,.462,.845,.527
19,Kenneth Faried\farieke01,2011-12,22,DEN,NBA,21.9,46,39,1037,6.3,10.7,6.3,10.7,0.0,0.0,3.8,5.7,4.9,7.3,12.2,1.2,1.2,1.6,1.9,4.0,16.4,.586,.586,,.586,.665,.618
20,Brook Lopez\lopezbr01,2011-12,23,NJN,NBA,21.9,5,5,136,10.1,20.4,10.1,20.4,0.0,0.0,5.3,8.5,2.1,2.6,4.8,1.6,0.3,1.1,1.6,2.1,25.4,.494,.494,,.494,.625,.527
21,Paul Millsap\millspa01,2011-12,26,UTA,NBA,21.8,64,62,2100,7.3,14.8,7.2,14.2,0.1,0.5,3.5,4.4,3.1,6.6,9.7,2.6,2.0,0.9,1.9,3.8,18.2,.495,.505,.226,.499,.792,.545
22,DeMarcus Cousins\couside01,2011-12,21,SAC,NBA,21.7,64,62,1950,8.3,18.4,8.2,18.2,0.0,0.3,4.8,6.9,4.9,8.1,13.0,1.9,1.7,1.4,3.1,4.7,21.4,.448,.453,.143,.449,.702,.499
23,Dirk Nowitzki\nowitdi01,2011-12,33,DAL,NBA,21.7,62,62,2079,8.2,17.9,6.8,14.2,1.4,3.7,5.5,6.1,0.8,6.4,7.2,2.4,0.7,0.5,2.0,2.2,23.2,.457,.481,.368,.495,.896,.564
24,Brandan Wright\wrighbr03,2011-12,24,DAL,NBA,21.6,49,0,791,6.6,10.6,6.6,10.6,0.0,0.0,2.4,3.7,2.8,5.1,7.9,0.6,1.0,2.9,1.0,2.8,15.5,.618,.621,.000,.618,.634,.632
25,Patty Mills\millspa02,2011-12,23,SAS,NBA,21.5,16,3,261,8.7,17.9,5.4,10.2,3.3,7.7,2.1,2.1,0.6,3.3,3.9,5.4,1.4,0.1,3.6,1.9,22.8,.485,.527,.429,.577,1.000,.604
26,Kyrie Irving\irvinky01,2011-12,19,CLE,NBA,21.4,51,51,1558,8.1,17.3,6.4,13.0,1.7,4.2,4.0,4.5,1.0,3.4,4.4,6.4,1.2,0.5,3.7,2.5,21.8,.469,.491,.399,.517,.872,.566
27,Nikola Pekovic\pekovni01,2011-12,26,MIN,NBA,21.4,47,35,1264,7.3,12.9,7.3,12.9,0.0,0.0,4.0,5.3,5.2,4.7,9.9,0.9,0.8,0.9,2.5,2.8,18.5,.564,.564,,.564,.743,.607
28,Ryan Anderson\anderry01,2011-12,23,ORL,NBA,21.2,61,61,1964,6.1,13.9,3.0,6.1,3.0,7.7,2.7,3.1,4.1,4.5,8.6,1.0,0.9,0.5,1.0,2.7,18.0,.439,.496,.393,.548,.877,.589
29,Stephen Curry\curryst01,2011-12,23,GSW,NBA,21.2,26,23,732,7.1,14.6,4.4,8.6,2.7,6.0,1.9,2.3,0.7,3.6,4.3,6.8,1.9,0.4,3.2,3.0,18.8,.490,.514,.455,.583,.809,.605
30,Marcin Gortat\gortama01,2011-12,27,PHO,NBA,21.2,66,66,2114,7.3,13.1,7.3,13.1,0.0,0.0,2.8,4.3,3.2,8.1,11.2,1.0,0.8,1.7,1.5,2.4,17.3,.555,.557,.000,.555,.649,.578
31,Carmelo Anthony\anthoca01,2011-12,27,NYK,NBA,21.1,55,55,1876,8.5,19.7,7.2,15.8,1.3,3.9,5.7,7.0,1.7,4.9,6.6,3.8,1.2,0.5,2.8,3.0,23.9,.430,.454,.335,.463,.804,.525
32,James Harden\hardeja01,2011-12,22,OKC,NBA,21.1,62,2,1946,5.7,11.6,3.6,6.2,2.1,5.4,5.8,6.8,0.6,4.1,4.7,4.2,1.1,0.3,2.5,2.8,19.3,.491,.579,.390,.582,.846,.660
33,Josh Smith\smithjo03,2011-12,26,ATL,NBA,21.1,66,66,2329,7.8,17.0,7.4,15.3,0.4,1.7,3.1,5.0,2.1,7.7,9.8,4.0,1.4,1.8,2.5,2.7,19.2,.458,.480,.257,.470,.630,.499
34,Ersan Ilyasova\ilyaser01,2011-12,24,MIL,NBA,20.5,60,41,1655,6.4,13.0,5.3,10.5,1.1,2.4,3.1,4.0,4.3,7.2,11.5,1.5,0.9,1.0,1.7,2.9,17.0,.492,.501,.455,.535,.781,.577
35,Tiago Splitter\splitti01,2011-12,27,SAS,NBA,20.5,59,2,1121,6.8,11.0,6.8,11.0,0.0,0.0,4.0,5.8,3.0,6.8,9.8,2.1,0.7,1.5,2.8,4.3,17.6,.618,.618,,.618,.691,.649
36,Kevin Garnett\garneke01,2011-12,35,BOS,NBA,20.4,60,60,1864,7.6,15.0,7.5,14.8,0.1,0.2,3.1,3.7,1.3,8.3,9.5,3.4,1.1,1.2,2.1,2.7,18.3,.503,.505,.333,.505,.857,.550
37,Pau Gasol\gasolpa01,2011-12,31,LAL,NBA,20.4,65,65,2430,6.8,13.6,6.7,13.2,0.1,0.4,3.0,3.9,2.7,7.3,10.0,3.5,0.5,1.3,2.1,1.9,16.7,.501,.508,.259,.504,.782,.547
38,Steve Nash\nashst01,2011-12,37,PHO,NBA,20.3,62,62,1961,5.4,10.2,4.4,7.6,1.0,2.6,2.3,2.6,0.5,2.9,3.4,12.2,0.7,0.1,4.2,1.0,14.2,.532,.580,.390,.581,.894,.625
39,Deron Williams\willide01,2011-12,27,NJN,NBA,20.3,55,55,1999,7.0,17.3,5.0,11.1,2.1,6.2,4.6,5.5,0.4,2.9,3.3,8.7,1.2,0.4,3.9,2.2,20.8,.407,.446,.336,.467,.843,.527
40,Lou Williams\willilo02,2011-12,25,PHI,NBA,20.2,64,0,1682,6.8,16.7,5.0,11.8,1.8,4.9,5.1,6.2,0.6,2.7,3.3,4.7,1.1,0.4,1.5,1.9,20.5,.407,.425,.362,.460,.812,.525
41,Jeremy Lin\linje01,2011-12,23,NYK,NBA,19.9,35,25,940,6.5,14.7,5.6,11.8,0.9,2.9,5.6,7.0,0.7,3.4,4.1,8.3,2.1,0.3,4.8,3.0,19.6,.446,.477,.320,.478,.798,.552
42,JaVale McGee\mcgeeja01,2011-12,24,TOT,NBA,19.9,61,45,1535,7.2,12.9,7.2,12.9,0.0,0.0,1.8,3.9,3.8,7.4,11.2,0.7,0.8,3.1,2.0,3.9,16.2,.556,.556,,.556,.461,.552
43,Carlos Boozer\boozeca01,2011-12,30,CHI,NBA,19.7,66,66,1948,8.3,15.6,8.3,15.5,0.0,0.0,1.8,2.5,2.1,8.3,10.4,2.3,1.2,0.4,2.1,3.1,18.3,.532,.533,.000,.532,.693,.549
44,David Lee\leeda02,2011-12,28,GSW,NBA,19.7,57,57,2121,7.9,15.6,7.9,15.6,0.0,0.1,3.7,4.8,2.9,6.3,9.3,2.7,0.9,0.4,2.5,3.0,19.5,.503,.506,.000,.503,.782,.549
45,Jeremy Evans\evansje01,2011-12,24,UTA,NBA,19.6,29,0,217,4.5,7.0,4.5,6.8,0.0,0.2,1.3,2.7,3.2,5.1,8.3,2.2,1.0,4.0,0.8,3.8,10.3,.643,.659,.000,.643,.500,.632
46,Joakim Noah\noahjo01,2011-12,26,CHI,NBA,19.6,64,64,1945,4.6,9.1,4.6,9.1,0.0,0.0,2.9,3.8,4.5,7.2,11.6,3.0,0.8,1.7,1.7,3.0,12.1,.508,.509,.000,.508,.748,.561
47,Paul Pierce\piercpa01,2011-12,34,BOS,NBA,19.6,61,61,2075,6.8,15.4,5.1,10.7,1.7,4.7,5.1,6.0,0.6,4.9,5.5,4.8,1.2,0.5,3.0,2.6,20.5,.443,.476,.366,.499,.852,.567
48,James Singleton\singlja01,2011-12,30,WAS,NBA,19.6,12,0,262,5.6,10.3,5.4,9.1,0.3,1.2,1.9,2.1,3.4,7.7,11.1,2.1,1.2,1.1,1.4,3.7,13.5,.547,.591,.222,.560,.933,.600
49,Ty Lawson\lawsoty01,2011-12,24,DEN,NBA,19.4,61,61,2124,6.3,13.0,5.1,9.6,1.2,3.4,3.0,3.7,0.9,2.9,3.8,6.8,1.4,0.1,2.5,1.6,16.9,.488,.531,.365,.535,.824,.579
50,Roy Hibbert\hibbero01,2011-12,25,IND,NBA,19.3,65,65,1937,6.2,12.4,6.2,12.4,0.0,0.0,3.2,4.4,4.0,6.7,10.6,2.0,0.6,2.4,2.4,3.6,15.5,.497,.498,.000,.497,.711,.539
51,Eric Gordon\gordoer01,2011-12,23,NOH,NBA,19.2,9,9,310,7.3,16.3,6.2,11.6,1.2,4.6,5.7,7.5,0.2,2.7,2.9,3.6,1.5,0.5,2.8,2.3,21.5,.450,.530,.250,.486,.754,.549
52,Al Horford\horfoal01,2011-12,25,ATL,NBA,19.0,11,11,348,5.9,10.7,5.9,10.6,0.0,0.1,2.3,3.1,2.7,5.3,8.0,2.5,1.0,1.4,1.7,2.2,14.1,.553,.559,.000,.553,.733,.585
53,Serge Ibaka\ibakase01,2011-12,22,OKC,NBA,19.0,66,66,1792,5.3,9.8,5.2,9.8,0.0,0.1,1.6,2.4,3.9,6.1,10.0,0.6,0.7,4.8,1.6,3.6,12.1,.535,.536,.333,.536,.661,.556
54,Chris Andersen\anderch01,2011-12,33,DEN,NBA,18.9,32,1,486,4.4,8.0,4.4,8.0,0.0,0.0,3.7,6.1,3.6,7.4,11.0,0.4,1.4,3.4,1.3,3.9,12.4,.546,.546,,.546,.610,.583
55,Chris Bosh\boshch01,2011-12,27,MIA,NBA,18.9,57,57,2007,7.0,14.5,6.9,13.8,0.2,0.6,4.1,5.0,1.7,6.4,8.1,1.8,0.9,0.8,2.1,2.3,18.4,.487,.496,.286,.493,.821,.551
56,Anderson Varejao\varejan01,2011-12,29,CLE,NBA,18.9,25,25,785,5.2,10.2,5.2,10.0,0.0,0.2,2.0,2.9,5.0,8.2,13.2,2.0,1.6,0.8,2.1,2.8,12.4,.514,.523,.000,.514,.672,.542
57,Thaddeus Young\youngth01,2011-12,23,PHI,NBA,18.9,63,1,1755,7.1,14.1,7.1,14.0,0.0,0.1,2.3,3.0,2.8,3.9,6.7,1.5,1.3,0.8,1.1,2.6,16.6,.507,.508,.250,.507,.771,.538
58,Drew Gooden\goodedr01,2011-12,30,MIL,NBA,18.8,56,46,1469,7.0,16.1,6.6,14.8,0.4,1.3,4.3,5.1,3.2,5.7,8.9,3.5,1.1,0.8,2.7,2.7,18.8,.437,.450,.291,.449,.846,.512
59,Kyle Lowry\lowryky01,2011-12,25,HOU,NBA,18.8,47,38,1510,5.0,12.2,3.1,7.2,1.9,5.0,4.1,4.7,0.9,4.2,5.1,7.4,1.7,0.3,3.1,3.2,16.0,.409,.434,.374,.486,.864,.558
60,Elliot Williams\williel01,2011-12,22,POR,NBA,18.8,24,0,149,8.9,17.9,7.0,11.4,1.9,6.5,1.4,4.3,1.7,2.9,4.6,1.4,1.4,0.7,1.2,4.3,21.3,.500,.617,.296,.554,.333,.537
61,Tyson Chandler\chandty01,2011-12,29,NYK,NBA,18.7,62,62,2061,4.2,6.2,4.2,6.2,0.0,0.0,3.8,5.5,3.7,7.0,10.7,1.0,1.0,1.6,1.8,3.2,12.2,.679,.683,.000,.679,.689,.708
62,Sean Williams\willise01,2011-12,25,TOT,NBA,18.7,11,0,107,4.7,7.4,4.7,7.4,0.0,0.0,4.0,4.4,4.4,4.0,8.4,1.7,1.3,2.7,3.4,6.1,13.5,.636,.636,,.636,.923,.722
63,Danny Granger\grangda01,2011-12,28,IND,NBA,18.6,62,62,2062,6.8,16.4,4.7,10.8,2.1,5.6,4.4,5.1,1.4,4.0,5.4,1.9,1.1,0.7,1.9,2.5,20.2,.416,.434,.381,.481,.873,.542
64,Nene Hilario\hilarne01,2011-12,29,TOT,NBA,18.6,39,33,1110,6.8,12.7,6.8,12.6,0.0,0.1,3.7,5.4,2.0,7.4,9.4,2.6,1.4,1.2,3.1,3.1,17.4,.537,.542,.000,.537,.673,.573
65,Chris Wright\wrighch01,2011-12,23,GSW,NBA,18.6,24,1,186,4.5,8.7,4.5,8.7,0.0,0.0,4.6,6.0,3.7,5.0,8.7,0.8,1.4,2.5,1.5,4.3,13.5,.511,.511,,.511,.774,.597
66,Marc Gasol\gasolma01,2011-12,27,MEM,NBA,18.4,65,65,2370,5.4,11.2,5.4,11.1,0.0,0.2,3.6,4.8,1.8,7.0,8.8,3.1,0.9,1.8,1.8,3.1,14.5,.482,.489,.083,.483,.748,.541
67,Brandon Jennings\jennibr01,2011-12,22,MIL,NBA,18.4,66,66,2331,7.2,17.3,5.3,11.3,2.0,6.0,3.0,3.7,0.8,2.7,3.5,5.6,1.6,0.3,2.3,1.8,19.5,.418,.464,.332,.476,.808,.514
68,Joe Johnson\johnsjo02,2011-12,30,ATL,NBA,18.4,60,60,2127,7.2,15.8,5.0,10.3,2.1,5.4,2.7,3.1,0.9,2.8,3.7,3.9,0.8,0.2,2.0,1.3,19.1,.454,.489,.388,.521,.849,.557
69,Jerome Jordan\jordaje01,2011-12,25,NYK,NBA,18.3,21,0,108,5.7,11.0,5.7,11.0,0.0,0.0,2.7,3.3,4.7,4.3,9.0,1.3,0.3,2.0,0.7,5.0,14.0,.515,.515,,.515,.800,.561
70,Carl Landry\landrca01,2011-12,28,NOH,NBA,18.2,41,8,999,6.6,13.0,6.6,12.9,0.0,0.1,5.3,6.6,2.8,4.9,7.7,1.4,0.5,0.4,2.3,3.2,18.4,.503,.507,.000,.503,.799,.577
71,Vernon Macklin\macklve01,2011-12,25,DET,NBA,18.2,23,0,135,5.1,9.3,5.1,9.3,0.0,0.0,2.1,3.7,3.7,5.3,9.1,1.3,1.1,1.1,0.8,2.4,12.3,.543,.543,,.543,.571,.559
72,Spencer Hawes\hawessp01,2011-12,23,PHI,NBA,18.1,37,29,920,6.1,12.5,6.0,12.0,0.1,0.5,1.6,2.2,3.1,7.5,10.6,3.8,0.6,1.9,2.2,3.9,13.9,.489,.498,.250,.494,.727,.517
73,Elton Brand\brandel01,2011-12,32,PHI,NBA,18.0,60,60,1732,6.0,12.1,6.0,12.1,0.0,0.0,1.8,2.4,3.0,5.9,8.9,2.0,1.2,2.0,1.4,3.7,13.7,.494,.495,.000,.494,.733,.521
74,Goran Dragic\dragigo01,2011-12,25,HOU,NBA,18.0,66,28,1752,5.7,12.3,4.3,8.2,1.4,4.2,3.1,3.9,1.1,2.4,3.5,7.2,1.7,0.2,3.2,3.4,15.9,.462,.525,.337,.518,.805,.567
75,Nate Robinson\robinna01,2011-12,27,GSW,NBA,18.0,51,9,1192,6.2,14.6,4.2,9.2,2.0,5.5,2.8,3.4,0.5,2.6,3.0,7.0,1.8,0.1,2.3,3.6,17.2,.424,.459,.365,.492,.832,.534
76,Andrea Bargnani\bargnan01,2011-12,26,TOR,NBA,17.9,31,31,1032,7.3,16.9,6.1,12.9,1.2,4.0,5.3,6.0,0.8,5.2,6.0,2.1,0.6,0.5,2.4,1.8,21.0,.432,.474,.296,.467,.873,.538
77,Kris Humphries\humphkr01,2011-12,26,NJN,NBA,17.9,62,62,2162,5.4,11.2,5.4,11.2,0.0,0.0,3.5,4.6,3.9,7.5,11.3,1.5,0.8,1.2,2.0,2.9,14.2,.481,.481,,.481,.752,.539
78,Jarrett Jack\jackja01,2011-12,28,NOH,NBA,17.9,45,39,1530,6.3,13.7,5.3,11.1,0.9,2.6,3.0,3.5,0.5,3.6,4.1,6.7,0.7,0.2,2.5,2.2,16.5,.456,.482,.348,.490,.872,.540
79,Zach Randolph\randoza01,2011-12,30,MEM,NBA,17.9,28,8,735,6.5,14.0,6.4,13.6,0.1,0.4,2.8,4.3,3.8,7.2,11.0,2.4,1.0,0.2,2.0,2.8,15.9,.463,.469,.250,.467,.659,.500
80,Rudy Gay\gayru01,2011-12,25,MEM,NBA,17.8,65,65,2422,7.2,15.9,6.4,13.3,0.8,2.6,3.1,3.9,1.9,4.3,6.2,2.2,1.4,0.8,2.4,2.1,18.3,.455,.482,.312,.480,.791,.521
81,David West\westda01,2011-12,31,IND,NBA,17.8,66,66,1925,6.5,13.4,6.5,13.2,0.0,0.2,2.7,3.3,2.2,5.9,8.1,2.6,1.0,0.9,1.7,3.0,15.7,.487,.491,.222,.489,.807,.531
82,Cole Aldrich\aldrico01,2011-12,23,OKC,NBA,17.7,26,0,173,4.6,8.7,4.6,8.7,0.0,0.0,2.7,2.9,2.7,7.3,10.0,0.6,1.7,3.3,1.9,4.6,11.9,.524,.524,,.524,.929,.592
83,Jerryd Bayless\bayleje01,2011-12,23,TOR,NBA,17.7,31,11,705,6.0,14.1,3.7,8.8,2.2,5.3,3.8,4.5,0.4,3.0,3.4,6.0,1.2,0.2,2.7,3.6,18.0,.424,.424,.423,.504,.852,.561
84,Amar'e Stoudemire\stoudam01,2011-12,29,NYK,NBA,17.7,47,47,1543,7.4,15.3,7.3,14.8,0.1,0.5,4.3,5.7,2.5,6.1,8.6,1.2,0.9,1.0,2.6,3.2,19.2,.483,.491,.238,.487,.765,.541
85,John Wall\walljo01,2011-12,21,WAS,NBA,17.7,66,66,2386,5.7,13.5,5.7,12.9,0.0,0.6,4.8,6.1,0.7,3.8,4.5,8.0,1.4,0.9,3.8,2.1,16.2,.423,.440,.071,.424,.789,.502
86,DeJuan Blair\blairde01,2011-12,22,SAS,NBA,17.6,64,62,1363,7.1,13.3,7.1,13.3,0.0,0.0,1.9,3.1,4.1,5.2,9.3,2.1,1.6,0.3,2.4,4.4,16.1,.534,.535,.000,.534,.613,.549
87,Andre Iguodala\iguodan01,2011-12,28,PHI,NBA,17.6,62,62,2209,4.7,10.3,3.4,7.2,1.2,3.1,2.0,3.2,0.9,5.3,6.2,5.5,1.7,0.5,1.9,1.5,12.6,.454,.481,.394,.514,.617,.537
88,Anthony Randolph\randoan01,2011-12,22,MIN,NBA,17.6,34,5,517,6.5,13.9,6.5,13.9,0.0,0.1,4.5,5.8,2.9,5.6,8.6,1.3,0.9,2.4,2.8,3.9,17.5,.470,.472,.000,.470,.762,.532
89,Ryan Reid\reidry01,2011-12,25,OKC,NBA,17.6,5,0,17,8.5,10.6,8.5,10.6,0.0,0.0,0.0,0.0,2.1,2.1,4.2,0.0,0.0,0.0,2.1,2.1,16.9,.800,.800,,.800,,.800
90,Rodney Stuckey\stuckro01,2011-12,25,DET,NBA,17.6,55,48,1644,5.6,13.1,4.9,10.8,0.7,2.3,5.8,7.0,0.8,2.3,3.1,4.6,1.0,0.2,2.3,2.7,17.8,.429,.452,.317,.456,.834,.550
91,Isaiah Thomas\thomais02,2011-12,22,SAC,NBA,17.6,65,37,1656,5.6,12.4,3.8,7.7,1.8,4.8,3.3,4.0,1.0,2.6,3.7,5.8,1.2,0.2,2.3,2.6,16.3,.448,.491,.379,.521,.832,.574
92,Monta Ellis\ellismo01,2011-12,26,TOT,NBA,17.5,58,58,2120,7.6,17.7,6.6,14.2,1.1,3.4,3.7,4.7,0.3,3.1,3.4,5.9,1.4,0.3,3.0,2.3,20.1,.433,.462,.308,.463,.796,.509
93,Rajon Rondo\rondora01,2011-12,25,BOS,NBA,17.5,53,53,1957,4.7,10.5,4.5,9.7,0.2,0.8,2.0,3.3,1.1,3.6,4.7,11.4,1.7,0.1,3.6,1.8,11.6,.448,.464,.238,.456,.597,.483
94,Jordan Farmar\farmajo01,2011-12,25,NJN,NBA,17.4,39,5,831,6.4,13.6,4.0,8.2,2.4,5.4,2.5,2.7,0.3,2.3,2.6,5.6,1.0,0.1,2.9,2.1,17.6,.467,.484,.440,.554,.905,.592
95,Marcus Thornton\thornma01,2011-12,24,SAC,NBA,17.4,51,51,1780,7.1,16.2,5.0,10.0,2.2,6.3,2.9,3.3,1.7,2.1,3.8,2.0,1.4,0.2,1.7,2.2,19.3,.438,.497,.345,.505,.865,.544
96,Nicolas Batum\batumni01,2011-12,23,POR,NBA,17.3,59,34,1791,5.8,12.9,3.7,7.4,2.2,5.5,2.7,3.2,1.6,3.8,5.4,1.7,1.1,1.2,1.8,2.1,16.4,.451,.496,.391,.534,.836,.575
97,Kosta Koufos\koufoko01,2011-12,22,DEN,NBA,17.3,48,24,792,5.2,8.7,5.2,8.7,0.0,0.0,1.5,2.5,4.3,7.4,11.7,0.7,1.1,1.9,1.5,4.4,12.0,.599,.599,,.599,.600,.608
98,Derrick Favors\favorde01,2011-12,20,UTA,NBA,17.1,65,9,1376,5.8,11.6,5.8,11.6,0.0,0.0,3.3,5.1,4.1,7.0,11.1,1.1,1.0,1.7,2.7,3.8,14.9,.499,.499,,.499,.649,.537
99,Samuel Dalembert\dalemsa01,2011-12,30,HOU,NBA,16.9,65,45,1446,5.0,9.8,5.0,9.8,0.0,0.0,2.2,2.8,3.9,7.4,11.4,0.8,0.9,2.8,2.0,4.0,12.2,.506,.508,.000,.506,.796,.551
100,Taj Gibson\gibsota01,2011-12,26,CHI,NBA,16.9,63,0,1284,5.6,11.3,5.6,11.3,0.0,0.0,2.4,3.8,3.8,5.5,9.3,1.3,0.8,2.3,1.7,3.7,13.6,.495,.495,,.495,.622,.522
