,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
426,Mitch Morse\MorsMi00,2018,26,2-49,KAN,NFL,11,11,1,0,0,6
427,Nick Mullens\MullNi00,2018,23,,SFO,NFL,8,8,1,0,0,6
428,Trent Murphy\MurpTr00,2018,28,2-47,BUF,NFL,13,10,1,0,0,6
429,Brian O'Neill\ONeiBr00,2018,23,2-62,MIN,NFL,15,11,1,0,0,6
430,Jabrill Peppers\PeppJa00,2018,23,1-25,CLE,NFL,16,16,1,0,0,6
431,Marcus Peters\PeteMa00,2018,25,1-18,LAR,NFL,16,16,1,0,0,6
432,Dontari Poe\PoexDo00,2018,28,1-11,CAR,NFL,16,16,1,0,0,6
433,Reggie Ragland\RaglRe00,2018,25,2-41,KAN,NFL,16,15,1,0,0,6
434,Damarious Randall\RandDa00,2018,26,1-30,CLE,NFL,15,15,1,0,0,6
435,Haason Reddick\ReddHa00,2018,24,1-13,ARI,NFL,16,12,1,0,0,6
436,Justin Reid\ReidJu00,2018,21,3-68,HOU,NFL,16,12,1,0,0,6
437,Jalen Richard\RichJa01,2018,25,,OAK,NFL,16,1,1,0,0,6
438,Weston Richburg\RichWe00,2018,27,2-43,SFO,NFL,15,15,1,0,0,6
439,Curtis Riley\RileCu00,2018,26,,NYG,NFL,16,16,1,0,0,6
440,Elandon Roberts\RobeEl00,2018,24,6-214,NWE,NFL,16,11,1,0,0,6
441,Bradley Roby\RobyBr00,2018,26,1-31,DEN,NFL,15,15,1,0,0,6
442,Chase Roullier\RoulCh00,2018,25,6-199,WAS,NFL,16,16,1,0,0,6
443,Frostee Rucker\RuckFr99,2018,35,3-91,OAK,NFL,15,15,1,0,0,6
444,Logan Ryan\RyanLo00,2018,27,3-83,TEN,NFL,14,14,1,0,0,6
445,Brandon Shell\ShelBr00,2018,26,5-158,NYJ,NFL,14,14,1,0,0,6
446,Alex Smith\SmitAl03,2018,34,1-1,WAS,NFL,10,10,1,0,0,6
447,Braden Smith\SmitBr06,2018,22,2-37,IND,NFL,15,13,1,0,0,6
448,Za'Darius Smith\SmitZa00,2018,26,4-122,BAL,NFL,16,8,1,0,0,6
449,Willie Snead\SneaWi00,2018,26,,BAL,NFL,16,10,1,0,0,6
450,Quinton Spain\SpaiQu00,2018,27,,TEN,NFL,15,15,1,0,0,6
451,Damion Square\SquaDa00,2018,29,,LAC,NFL,16,11,1,0,0,6
452,Shamar Stephen\StepSh00,2018,27,7-220,SEA,NFL,15,14,1,0,0,6
453,Darian Stewart\StewDa00,2018,30,,DEN,NFL,14,14,1,0,0,6
454,Ryan Tannehill\TannRy00,2018,30,1-8,MIA,NFL,11,11,1,0,0,6
455,Golden Tate\TateGo00,2018,30,2-60,2TM,NFL,15,8,1,0,0,6
456,Lane Taylor\TaylLa01,2018,29,,GNB,NFL,15,14,1,0,0,6
457,Solomon Thomas\ThomSo00,2018,23,1-3,SFO,NFL,16,13,1,0,0,6
458,Kenny Vaccaro\VaccKe00,2018,27,1-15,TEN,NFL,13,13,1,0,0,6
459,Jared Veldheer\VeldJa20,2018,31,3-69,DEN,NFL,12,12,1,0,0,6
460,Cameron Wake\WakeCa00,2018,36,,MIA,NFL,14,14,1,0,0,6
461,Sammy Watkins\WatkSa00,2018,25,1-4,KAN,NFL,10,9,1,0,0,6
462,Dede Westbrook\WestDe00,2018,25,4-110,JAX,NFL,16,9,1,0,0,6
463,Marcus Williams\WillMa06,2018,22,2-42,NOR,NFL,16,16,1,0,0,6
464,Mike Williams\WillMi07,2018,24,1-7,LAC,NFL,16,5,1,0,0,6
465,Tramon Williams\WillTr99,2018,35,,GNB,NFL,16,16,1,0,0,6
466,Brian Winters\WintBr00,2018,27,3-72,NYJ,NFL,16,16,1,0,0,6
467,Jahleel Addae\AddaJa00,2018,28,,LAC,NFL,16,16,1,0,0,5
468,Jaire Alexander\AlexJa00,2018,21,1-18,GNB,NFL,13,11,1,0,0,5
469,Mark Andrews\AndrMa00,2018,22,3-86,BAL,NFL,16,3,1,0,0,5
470,Chidobe Awuzie\AwuzCh00,2018,23,2-60,DAL,NFL,15,14,1,0,0,5
471,Budda Baker\BakeBu00,2018,22,2-36,ARI,NFL,14,13,1,0,0,5
472,Mark Barron\BarrMa00,2018,29,1-7,LAR,NFL,12,12,1,0,0,5
473,Jessie Bates\BateJe00,2018,21,2-54,CIN,NFL,16,16,1,0,0,5
474,Vic Beasley\BeasVi00,2018,26,1-8,ATL,NFL,16,9,1,0,0,5
475,Byron Bell\BellBy00,2018,29,,GNB,NFL,12,9,1,0,0,5
476,Antoine Bethea\BethAn20,2018,34,6-207,ARI,NFL,16,16,1,0,0,5
477,Alfred Blue\BlueAl00,2018,27,6-181,HOU,NFL,16,2,1,0,0,5
478,Tre Boston\BostTr00,2018,26,4-128,ARI,NFL,14,13,1,0,0,5
479,A.J. Bouye\BouyA.00,2018,27,,JAX,NFL,13,13,1,0,0,5
480,James Bradberry\BradJa00,2018,25,2-62,CAR,NFL,16,16,1,0,0,5
481,Jamon Brown\BrowJa04,2018,25,3-72,2TM,NFL,14,8,1,0,0,5
482,Trey Burton\BurtTr01,2018,27,,CHI,NFL,16,16,1,0,0,5
483,A.J. Cann\CannA.00,2018,27,3-67,JAX,NFL,15,15,1,0,0,5
484,Patrick Chung\ChunPa99,2018,31,2-34,NWE,NFL,15,14,1,0,0,5
485,Morris Claiborne\ClaiMo00,2018,28,1-6,NYJ,NFL,15,15,1,0,0,5
486,Landon Collins\CollLa00,2018,24,2-33,NYG,NFL,12,12,1,1,0,5
487,Maliek Collins\CollMa00,2018,23,3-67,DAL,NFL,13,9,1,0,0,5
488,Jack Conklin\ConkJa00,2018,24,1-8,TEN,NFL,9,9,1,0,0,5
489,Gareon Conley\ConlGa00,2018,23,1-24,OAK,NFL,15,14,1,0,0,5
490,Brandon Copeland\CopeBr00,2018,27,,NYJ,NFL,16,10,1,0,0,5
491,Michael Crabtree\CrabMi00,2018,31,1-10,BAL,NFL,16,16,1,0,0,5
492,Jack Crawford\CrawJa00,2018,30,5-158,ATL,NFL,16,11,1,0,0,5
493,Isaiah Crowell\CrowIs00,2018,25,,NYJ,NFL,13,6,1,0,0,5
494,James Daniels\DaniJa01,2018,21,2-39,CHI,NFL,16,10,1,0,0,5
495,Thomas Davis\DaviTh20,2018,35,1-14,CAR,NFL,12,12,1,0,0,5
496,Tyeler Davison\DaviTy01,2018,26,5-154,NOR,NFL,14,12,1,0,0,5
497,Pierre Desir\DesiPi00,2018,28,4-127,IND,NFL,16,12,1,0,0,5
498,Brandon Dunn\DunnBr00,2018,26,,HOU,NFL,14,10,1,0,0,5
499,Kyle Emanuel\EmanKy00,2018,27,5-153,LAC,NFL,16,7,1,0,0,5
500,Evan Engram\EngrEv00,2018,24,1-23,NYG,NFL,11,8,1,0,0,5
