,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
825,Karl Klug\KlugKa00,2013,25,5-142,TEN,NFL,16,3,1,0,0,3
826,Jamari Lattimore\LattJa00,2013,25,,GNB,NFL,15,4,1,0,0,3
827,Shane Lechler\LechSh20,2013,37,5-142,HOU,NFL,16,0,1,0,0,3
828,Andy Lee\LeexAn20,2013,31,6-188,SFO,NFL,16,0,1,0,0,3
829,Paris Lenon\LenoPa20,2013,36,,DEN,NFL,14,6,1,0,0,3
830,Brian Leonard\LeonBr00,2013,29,2-52,TAM,NFL,16,1,1,0,0,3
831,Robert Lester\LestRo01,2013,25,,CAR,NFL,12,4,1,0,0,3
832,Thaddeus Lewis\LewiTh01,2013,28,,BUF,NFL,6,5,1,0,0,3
833,Jeff Linkenbach\LinkJe20,2013,26,,IND,NFL,12,5,1,0,0,3
834,Sean Lissemore\LissSe99,2013,26,7-234,SDG,NFL,15,2,1,0,0,3
835,Greg Little\LittGr00,2013,24,2-59,CLE,NFL,16,13,1,0,0,3
836,Richard Marshall\MarsRi20,2013,29,2-58,SDG,NFL,16,6,1,0,0,3
837,Doug Martin\MartDo00,2013,24,1-31,TAM,NFL,6,6,1,0,0,3
838,Jonathan Martin\MartJo01,2013,24,2-42,MIA,NFL,7,7,1,0,0,3
839,Sam Martin\MartSa01,2013,23,5-165,DET,NFL,16,0,1,0,0,3
840,Jonathan Massaquoi\MassJo00,2013,25,5-164,ATL,NFL,16,4,1,0,0,3
841,Rishard Matthews\MattRi00,2013,24,7-227,MIA,NFL,16,5,1,0,0,3
842,Colin McCarthy\McCaCo00,2013,24,4-109,TEN,NFL,16,5,1,0,0,3
843,Robert McClain\McClRo98,2013,25,7-249,ATL,NFL,16,6,1,0,0,3
844,Darren McFadden\McFaDa00,2013,26,1-4,OAK,NFL,10,7,1,0,0,3
845,Stacy McGee\McGeSt01,2013,23,6-205,OAK,NFL,15,5,1,0,0,3
846,Sean McGrath\McGrSe00,2013,26,,KAN,NFL,16,9,1,0,0,3
847,Robert Meachem\MeacRo00,2013,29,1-27,NOR,NFL,15,5,1,0,0,3
848,Rashard Mendenhall\MendRa00,2013,26,1-23,ARI,NFL,15,15,1,0,0,3
849,Bruce Miller\MillBr02,2013,26,7-211,SFO,NFL,14,13,1,0,0,3
850,Barkevious Mingo\MingBa00,2013,23,1-6,CLE,NFL,15,3,1,0,0,3
851,Thomas Morstead\MorsTh00,2013,27,5-164,NOR,NFL,16,0,1,0,0,3
852,Santana Moss\MossSa00,2013,34,1-16,WAS,NFL,16,1,1,0,0,3
853,Brandon Myers\MyerBr00,2013,28,6-202,NYG,NFL,16,14,1,0,0,3
854,David Nelson\NelsDa01,2013,27,,NYJ,NFL,12,6,1,0,0,3
855,Brad Nortman\NortBr00,2013,24,6-207,CAR,NFL,16,0,1,0,0,3
856,Mike Nugent\nugenmik01,2013,31,2-47,CIN,NFL,16,0,1,0,0,3
857,Chris Ogbonnaya\OgboCh00,2013,27,7-211,CLE,NFL,16,7,1,0,0,3
858,Kevin Ogletree\OgleKe00,2013,26,,2TM,NFL,16,2,1,0,0,3
859,Kelechi Osemele\OsemKe00,2013,24,2-60,BAL,NFL,7,7,1,0,0,3
860,Matt Overton\OverMa00,2013,28,,IND,NFL,16,0,1,1,0,3
861,Dimitri Patterson\PattDi20,2013,30,,MIA,NFL,6,4,1,0,0,3
862,Nick Perry\PerrNi00,2013,23,1-28,GNB,NFL,11,6,1,0,0,3
863,Brandon Pettigrew\PettBr00,2013,28,1-20,DET,NFL,14,14,1,0,0,3
864,Bernard Pierce\PierBe00,2013,22,3-84,BAL,NFL,16,1,1,0,0,3
865,Mike Pollak\PollMi20,2013,28,2-59,CIN,NFL,8,5,1,0,0,3
866,Andrew Quarless\QuarAn00,2013,25,5-154,GNB,NFL,16,10,1,0,0,3
867,Brian Quick\QuicBr00,2013,24,2-33,STL,NFL,16,5,1,0,0,3
868,Jordan Reed\ReedJo02,2013,23,3-85,WAS,NFL,9,4,1,0,0,3
869,Joe Reitz\ReitJo00,2013,28,,IND,NFL,14,3,1,0,0,3
870,Daryl Richardson\RichDa00,2013,23,7-252,STL,NFL,8,3,1,0,0,3
871,Mychal Rivera\RiveMy00,2013,23,6-184,OAK,NFL,16,3,1,0,0,3
872,Josh Robinson\RobiJo01,2013,22,3-66,MIN,NFL,10,10,1,0,0,3
873,Jeremy Ross\RossJe01,2013,25,,2TM,NFL,13,2,1,0,0,3
874,Kyle Rudolph\RudoKy00,2013,24,2-43,MIN,NFL,8,8,1,0,0,3
875,Asante Samuel\SamuAs20,2013,32,4-120,ATL,NFL,11,10,1,0,0,3
876,Ace Sanders\SandAc00,2013,22,4-101,JAX,NFL,15,4,1,0,0,3
877,Matt Schaub\SchaMa00,2013,32,3-90,HOU,NFL,10,8,1,0,0,3
878,O'Brien Schofield\SchoOB99,2013,26,4-130,SEA,NFL,15,2,1,0,0,3
879,Ryan Schraeder\SchrRy00,2013,25,,ATL,NFL,13,4,1,0,0,3
880,Marcus Sherels\SherMa20,2013,26,,MIN,NFL,16,3,1,0,0,3
881,Harrison Smith\SmitHa00,2013,24,1-29,MIN,NFL,8,7,1,0,0,3
882,Jason Snelling\SnelJa00,2013,30,7-244,ATL,NFL,14,1,1,0,0,3
883,Adam Snyder\SnydAd20,2013,31,3-94,SFO,NFL,16,4,1,0,0,3
884,Darian Stewart\StewDa00,2013,25,,STL,NFL,13,6,1,0,0,3
885,Keith Tandy\TandKe00,2013,24,6-174,TAM,NFL,16,5,1,0,0,3
886,Daniel Thomas\ThomDa03,2013,26,2-62,MIA,NFL,15,1,1,0,0,3
887,Josh Thomas\ThomJo01,2013,24,5-143,CAR,NFL,13,6,1,0,0,3
888,Terrell Thomas\ThomTe99,2013,28,2-63,NYG,NFL,16,7,1,0,0,3
889,Walter Thurmond\ThurWa99,2013,26,4-111,SEA,NFL,12,3,1,0,0,3
890,Charles Tillman\TillCh20,2013,32,2-35,CHI,NFL,8,8,1,0,0,3
891,Greg Toler\ToleGr99,2013,28,4-131,IND,NFL,9,7,1,0,0,3
892,Robert Turbin\TurbRo00,2013,24,4-106,SEA,NFL,16,0,1,0,0,3
893,Robert Turner\TurnRo22,2013,29,,TEN,NFL,6,6,1,0,0,3
894,Cassius Vaughn\VaugCa00,2013,26,,IND,NFL,16,4,1,0,0,3
895,Reggie Walker\WalkRe00,2013,27,,SDG,NFL,16,6,1,0,0,3
896,Blair Walsh\WalsBl00,2013,23,6-175,MIN,NFL,16,0,1,0,0,3
897,Brian Waters\WateBr55,2013,36,,DAL,NFL,7,5,1,0,0,3
898,Dekoda Watson\WatsDe99,2013,25,7-217,TAM,NFL,15,3,1,0,0,3
899,Steve Weatherford\WeatSt20,2013,31,,NYG,NFL,16,0,1,0,0,3
900,Sean Weatherspoon\WeatSe99,2013,26,1-19,ATL,NFL,7,7,1,0,0,3
