,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1229,Vernon Butler\ButlVe00,2017,23,1-30,CAR,NFL,14,0,1,0,0,1
1230,Jairus Byrd\ByrdJa99,2017,31,2-42,CAR,NFL,12,0,1,0,0,1
1231,Travaris Cadet\CadeTr00,2017,28,,2TM,NFL,9,0,1,0,0,1
1232,Shilique Calhoun\CalhSh00,2017,25,3-75,OAK,NFL,9,0,1,0,0,1
1233,Ibraheim Campbell\CampIb00,2017,25,4-115,2TM,NFL,9,2,1,0,0,1
1234,Kameron Canaday\CanaKa00,2017,25,,PIT,NFL,16,0,1,0,0,1
1235,Maurice Canady\CanaMa00,2017,23,6-209,BAL,NFL,8,1,1,0,0,1
1236,Joe Cardona\CardJo00,2017,25,5-166,NWE,NFL,16,0,1,0,0,1
1237,Don Carey\CareDo00,2017,30,6-177,DET,NFL,13,0,1,0,0,1
1238,Derek Carrier\CarrDe00,2017,27,,LAR,NFL,14,3,1,0,0,1
1239,Nolan Carroll\CarrNo00,2017,30,5-145,DAL,NFL,2,2,1,0,0,1
1240,Leonte Carroo\CarrLe00,2017,23,3-86,MIA,NFL,14,0,1,0,0,1
1241,Bruce Carter\CartBr00,2017,29,2-40,NYJ,NFL,14,0,1,0,0,1
1242,Chris Carter\CartCh00,2017,28,5-162,WAS,NFL,13,0,1,0,0,1
1243,Jamal Carter\CartJa02,2017,23,,DEN,NFL,16,0,1,0,0,1
1244,Tyler Catalina\CataTy00,2017,24,,WAS,NFL,7,2,1,0,0,1
1245,Brent Celek\CeleBr00,2017,32,5-162,PHI,NFL,16,10,1,0,0,1
1246,Orson Charles\CharOr00,2017,26,4-116,KAN,NFL,5,0,1,0,0,1
1247,Marqui Christian\ChriMa00,2017,23,5-167,LAR,NFL,12,0,1,0,0,1
1248,Chuck Clark\ClarCh00,2017,22,6-186,BAL,NFL,15,0,1,0,0,1
1249,Emmett Cleary\CleaEm01,2017,27,,DET,NFL,7,1,1,0,0,1
1250,T.J. Clemmings\ClemT.00,2017,26,4-110,WAS,NFL,6,2,1,0,0,1
1251,Jon Condo\CondJo20,2017,36,,OAK,NFL,16,0,1,0,0,1
1252,James Conner\ConnJa00,2017,22,3-105,PIT,NFL,14,0,1,0,0,1
1253,Xavier Cooper\CoopXa00,2017,26,3-96,2TM,NFL,13,0,1,0,0,1
1254,Christian Covington\CoviCh00,2017,24,6-216,HOU,NFL,7,2,1,0,0,1
1255,Bryan Cox\CoxxBr01,2017,23,,CAR,NFL,7,0,1,0,0,1
1256,Morgan Cox\CoxxMo00,2017,31,,BAL,NFL,16,0,1,0,0,1
1257,Amara Darboh\DarbAm00,2017,23,3-106,SEA,NFL,16,0,1,0,0,1
1258,Cody Davis\DaviCo02,2017,28,,LAR,NFL,7,2,1,0,0,1
1259,Michael Davis\DaviMi03,2017,22,,LAC,NFL,15,0,1,0,0,1
1260,Trevor Davis\DaviTr03,2017,24,5-163,GNB,NFL,16,0,1,0,0,1
1261,Vontae Davis\DaviVo99,2017,29,1-25,IND,NFL,5,5,1,0,0,1
1262,Treston Decoud\DecoTr00,2017,24,5-169,HOU,NFL,10,0,1,0,0,1
1263,Quintin Demps\DempQu99,2017,32,4-117,CHI,NFL,3,3,1,0,0,1
1264,John Denney\DennJo20,2017,39,,MIA,NFL,16,0,1,0,0,1
1265,Zak DeOssie\DeOsZa99,2017,33,4-116,NYG,NFL,16,0,1,0,0,1
1266,Andrew DePaola\DePaAn00,2017,30,,CHI,NFL,16,0,1,0,0,1
1267,Jordan Devey\DeveJo00,2017,29,,KAN,NFL,9,1,1,0,0,1
1268,Kevin Dodd\DoddKe00,2017,25,2-33,TEN,NFL,9,0,1,0,0,1
1269,Andrew Donnal\DonnAn00,2017,25,4-119,BAL,NFL,6,0,1,0,0,1
1270,Kurtis Drummond\DrumKu01,2017,25,,HOU,NFL,15,0,1,0,0,1
1271,Elvis Dumervil\DumeEl20,2017,33,4-126,SFO,NFL,16,0,1,0,0,1
1272,Nick Dzubnar\DzubNi00,2017,26,,LAC,NFL,13,0,1,0,0,1
1273,Nate Ebner\EbneNa00,2017,29,6-197,NWE,NFL,9,0,1,0,0,1
1274,Kasim Edebali\EdebKa00,2017,28,,2TM,NFL,13,0,1,0,0,1
1275,Parker Ehinger\EhinPa00,2017,25,4-105,KAN,NFL,1,1,1,0,0,1
1276,Ukeme Eligwe\EligUk00,2017,23,5-183,KAN,NFL,14,1,1,0,0,1
1277,Dannell Ellerbe\ElleDa99,2017,32,,PHI,NFL,3,2,1,0,0,1
1278,Javien Elliott\ElliJa01,2017,24,,TAM,NFL,15,1,1,0,0,1
1279,Trae Elston\ElstTr01,2017,23,,2TM,NFL,14,1,1,0,0,1
1280,Marwin Evans\EvanMa00,2017,24,,GNB,NFL,16,1,1,0,0,1
1281,Anthony Fabiano\FabiAn00,2017,24,,IND,NFL,5,1,1,0,0,1
1282,David Fales\FaleDa00,2017,27,6-183,MIA,NFL,2,0,1,0,0,1
1283,Anthony Fasano\FasaAn00,2017,33,2-53,MIA,NFL,16,6,1,0,0,1
1284,Matt Feiler\FeilMa00,2017,25,,PIT,NFL,5,1,1,0,0,1
1285,Jon Feliciano\FeliJo00,2017,25,4-128,OAK,NFL,13,1,1,0,0,1
1286,C.J. Fiedorowicz\FiedC.00,2017,26,3-65,HOU,NFL,5,5,1,0,0,1
1287,Michael Floyd\FloyMi00,2017,28,1-13,MIN,NFL,11,1,1,0,0,1
1288,Rudy Ford\FordRu00,2017,23,6-208,ARI,NFL,10,0,1,0,0,1
1289,L.J. Fort\FortL.00,2017,27,,PIT,NFL,15,0,1,0,0,1
1290,D.J. Foster\FostD.01,2017,24,,ARI,NFL,7,0,1,0,0,1
1291,A.J. Francis\FranA.00,2017,27,,WAS,NFL,6,0,1,0,0,1
1292,Kavon Frazier\FrazKa00,2017,23,6-212,DAL,NFL,15,0,1,0,0,1
1293,Jerrell Freeman\FreeJe00,2017,31,,CHI,NFL,1,1,1,0,0,1
1294,Dwight Freeney\FreeDw00,2017,37,1-11,2TM,NFL,9,0,1,0,0,1
1295,Kyle Fuller\FullKy01,2017,23,7-243,HOU,NFL,9,2,1,0,0,1
1296,Phillip Gaines\GainPh00,2017,26,3-87,KAN,NFL,14,3,1,0,0,1
1297,Jerrol Garcia-Williams\GarcJe01,2017,24,,DEN,NFL,11,0,1,0,0,1
1298,William Gay\GayxWi99,2017,32,5-170,PIT,NFL,16,1,1,0,0,1
1299,Tanner Gentry\GentTa00,2017,23,,CHI,NFL,4,3,1,0,0,1
1300,Garry Gilliam\GillGa01,2017,27,,SFO,NFL,8,1,1,0,0,1
