k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
411,Rashad Vaughn\vaughra01,2017-18,21,TOT,NBA,9.3,28,0,212,3.9,9.5,1.5,3.2,2.4,6.3,0.7,1.0,0.5,3.1,3.6,2.2,0.8,0.5,1.0,2.5,10.9,.411,.474,.378,.536,.667,.546
412,Alan Williams\willial03,2017-18,25,PHO,NBA,9.3,5,0,70,3.6,9.3,3.6,9.3,0.0,0.0,3.1,4.6,1.5,9.8,11.3,4.1,2.6,0.5,3.6,6.7,10.3,.389,.389,,.389,.667,.455
413,Justin Jackson\jacksju01,2017-18,22,SAC,NBA,9.2,68,41,1506,4.4,10.0,3.1,5.6,1.4,4.4,0.6,0.9,0.6,3.8,4.5,1.8,0.7,0.3,1.0,1.9,10.8,.442,.547,.308,.510,.722,.521
414,Georges Niang\niangge01,2017-18,24,UTA,NBA,9.2,9,0,32,4.5,12.4,4.5,7.9,0.0,4.5,1.1,2.3,3.4,6.8,10.1,3.4,2.3,0.0,3.4,1.1,10.1,.364,.571,.000,.364,.500,.379
415,Sterling Brown\brownst02,2017-18,22,MIL,NBA,9.1,54,4,776,3.8,9.5,2.3,5.3,1.5,4.2,1.0,1.1,1.3,5.4,6.6,1.2,1.4,0.6,1.2,3.7,10.1,.400,.439,.352,.478,.875,.503
416,Bryn Forbes\forbebr01,2017-18,24,SAS,NBA,9.1,80,12,1517,5.0,11.8,2.8,6.4,2.1,5.4,1.1,1.7,0.3,2.3,2.6,1.9,0.7,0.0,0.9,2.6,13.2,.421,.446,.390,.510,.667,.525
417,Marcus Paige\paigema01,2017-18,24,CHO,NBA,9.1,5,0,28,5.1,18.0,2.6,7.7,2.6,10.3,2.6,2.6,0.0,5.1,5.1,3.9,0.0,0.0,0.0,0.0,15.4,.286,.333,.250,.357,1.000,.403
418,Alex Abrines\abrinal01,2017-18,24,OKC,NBA,9.0,75,8,1134,3.7,9.2,1.0,2.2,2.7,7.0,1.2,1.5,0.8,2.8,3.6,0.9,1.2,0.3,0.8,3.9,11.2,.395,.443,.380,.540,.848,.567
419,Malik Beasley\beaslma01,2017-18,21,DEN,NBA,9.0,62,0,583,4.5,11.0,2.8,5.9,1.7,5.1,1.4,2.0,0.9,3.5,4.4,1.9,0.9,0.4,1.5,2.2,12.1,.410,.469,.341,.489,.667,.509
420,Treveon Graham\grahatr01,2017-18,24,CHO,NBA,9.0,63,2,1050,3.3,7.6,1.9,4.3,1.4,3.3,1.4,2.0,1.4,2.7,4.1,2.0,1.1,0.1,0.9,3.7,9.4,.434,.452,.412,.525,.695,.553
421,Stanley Johnson\johnsst04,2017-18,21,DET,NBA,9.0,69,50,1894,4.0,10.6,2.7,6.2,1.3,4.4,2.1,2.8,0.6,4.2,4.8,2.1,1.8,0.3,1.5,3.2,11.4,.375,.439,.286,.435,.772,.480
422,Nik Stauskas\stausni01,2017-18,24,TOT,NBA,9.0,41,0,523,4.1,10.6,1.4,3.7,2.8,6.9,1.4,2.0,0.3,4.1,4.4,2.7,0.6,0.3,1.8,1.7,12.5,.390,.370,.400,.519,.724,.543
423,Jon Leuer\leuerjo01,2017-18,28,DET,NBA,8.9,8,0,136,4.0,9.5,4.0,8.7,0.0,0.8,3.4,4.0,1.9,6.6,8.5,1.3,0.3,0.8,1.9,4.2,11.4,.417,.455,.000,.417,.867,.505
424,Malcolm Miller\millema01,2017-18,24,TOR,NBA,8.9,15,4,126,3.7,8.0,1.4,2.0,2.3,6.0,1.1,1.1,1.1,3.1,4.3,0.9,0.3,0.6,1.4,2.9,10.9,.464,.714,.381,.607,1.000,.638
425,Okaro White\whiteok01,2017-18,25,MIA,NBA,8.9,6,4,80,3.2,7.2,1.4,2.3,1.8,5.0,0.9,1.4,1.4,3.6,5.0,0.9,0.5,0.5,0.5,2.7,9.0,.438,.600,.364,.563,.667,.577
426,Jared Dudley\dudleja01,2017-18,32,PHO,NBA,8.8,48,0,686,2.5,6.4,1.0,2.2,1.5,4.2,1.4,1.8,0.4,4.5,4.9,4.1,1.3,0.6,1.5,4.5,8.0,.393,.452,.363,.512,.771,.553
427,Jason Smith\smithja02,2017-18,31,WAS,NBA,8.8,33,2,285,5.7,14.5,5.2,10.5,0.5,4.0,2.4,2.7,2.3,4.4,6.7,1.8,0.4,1.6,2.0,5.6,14.3,.391,.494,.125,.409,.905,.455
428,Tony Allen\allento01,2017-18,36,NOP,NBA,8.7,22,0,273,5.8,12.0,5.3,10.4,0.5,1.6,1.5,2.8,2.6,3.6,6.2,1.2,1.5,0.4,2.5,6.5,13.6,.484,.506,.333,.505,.524,.514
429,Alex Caruso\carusal01,2017-18,23,LAL,NBA,8.7,37,7,562,3.2,7.4,2.4,4.7,0.8,2.8,1.3,1.9,1.0,3.2,4.2,4.8,1.5,0.6,2.7,3.3,8.6,.431,.507,.302,.487,.700,.519
430,Matthew Dellavedova\dellama01,2017-18,27,MIL,NBA,8.6,38,3,712,2.8,7.7,1.3,3.7,1.5,3.9,1.3,1.4,0.7,2.5,3.2,7.3,0.7,0.0,2.5,3.4,8.3,.362,.351,.372,.457,.926,.500
431,R.J. Hunter\hunterj01,2017-18,24,HOU,NBA,8.5,5,1,45,5.6,16.0,3.2,4.8,2.4,11.2,1.6,1.6,0.0,4.0,4.0,2.4,2.4,0.0,1.6,5.6,15.2,.350,.667,.214,.425,1.000,.455
432,Norman Powell\powelno01,2017-18,24,TOR,NBA,8.5,70,18,1062,5.1,12.7,3.3,6.4,1.8,6.3,1.1,1.3,0.5,3.6,4.0,3.0,1.3,0.5,2.2,3.8,13.1,.401,.516,.285,.472,.821,.492
433,J.R. Smith\smithjr01,2017-18,32,CLE,NBA,8.5,80,61,2244,3.9,9.5,1.6,3.4,2.3,6.1,0.6,0.9,0.5,3.3,3.8,2.3,1.1,0.2,1.3,2.6,10.6,.403,.453,.375,.524,.696,.534
434,Tony Snell\snellto01,2017-18,26,MIL,NBA,8.5,75,59,2053,3.2,7.5,1.4,2.8,1.9,4.7,0.7,0.8,0.2,2.3,2.5,1.7,0.8,0.5,0.6,2.0,9.0,.435,.490,.403,.562,.792,.578
435,Darrell Arthur\arthuda01,2017-18,29,DEN,NBA,8.4,19,1,141,5.6,12.0,3.6,6.1,2.0,5.9,0.5,0.8,0.8,3.1,3.8,2.3,2.0,0.8,3.8,5.6,13.8,.468,.583,.348,.553,.667,.559
436,Kendrick Perkins\perkike01,2017-18,33,CLE,NBA,8.4,1,0,15,2.4,4.8,2.4,4.8,0.0,0.0,2.4,4.8,0.0,2.4,2.4,4.8,2.4,0.0,2.4,2.4,7.2,.500,.500,,.500,.500,.521
437,P.J. Tucker\tuckepj01,2017-18,32,HOU,NBA,8.3,82,34,2281,2.7,7.0,0.9,2.1,1.8,4.9,0.7,0.9,1.5,5.7,7.2,1.2,1.2,0.4,1.2,3.2,7.9,.390,.435,.371,.520,.717,.537
438,Jeff Withey\witheje01,2017-18,27,DAL,NBA,8.3,9,0,39,5.5,14.8,3.7,5.5,1.8,9.2,0.9,1.8,0.9,8.3,9.2,0.0,0.0,2.8,1.8,2.8,13.8,.375,.667,.200,.438,.500,.444
439,Quincy Acy\acyqu01,2017-18,27,BRK,NBA,8.2,70,8,1359,3.4,9.7,0.7,1.9,2.7,7.7,1.3,1.6,1.1,5.7,6.8,1.5,0.9,0.8,1.6,3.9,10.9,.356,.384,.349,.496,.817,.525
440,Lorenzo Brown\brownlo01,2017-18,27,TOR,NBA,8.2,14,0,139,3.6,8.8,3.1,5.7,0.5,3.1,0.5,0.5,0.3,3.6,3.9,3.4,1.3,0.0,0.8,1.8,8.3,.412,.545,.167,.441,1.000,.459
441,Sindarius Thornwell\thornsi01,2017-18,23,LAC,NBA,8.2,73,17,1156,3.1,7.3,2.4,5.4,0.7,1.9,1.8,2.7,1.0,3.3,4.4,2.1,1.5,0.8,1.7,3.9,8.8,.429,.448,.377,.479,.670,.519
442,Jacob Wiley\wileyja01,2017-18,23,BRK,NBA,8.2,5,0,33,1.1,4.4,0.0,2.2,1.1,2.2,1.1,2.2,2.2,9.8,12.0,2.2,1.1,0.0,0.0,4.4,4.4,.250,.000,.500,.375,.500,.410
443,Joe Johnson\johnsjo02,2017-18,36,TOT,NBA,8.1,55,4,1205,4.4,10.8,3.2,6.4,1.2,4.3,1.2,1.3,0.4,4.7,5.1,2.5,0.5,0.2,1.5,2.0,11.1,.406,.493,.276,.461,.889,.490
444,Jameer Nelson\nelsoja01,2017-18,35,TOT,NBA,8.1,50,0,1013,3.4,8.7,1.9,4.3,1.5,4.4,0.6,0.7,0.5,3.2,3.7,6.4,1.0,0.1,2.4,2.9,8.8,.389,.450,.331,.473,.800,.489
445,Jason Terry\terryja01,2017-18,40,MIL,NBA,8.1,51,4,814,2.6,6.8,0.8,1.7,1.8,5.1,0.4,0.4,0.2,1.9,2.1,2.6,1.9,0.6,1.1,2.3,7.3,.383,.487,.348,.513,.889,.525
446,Wesley Iwundu\iwundwe01,2017-18,23,ORL,NBA,7.8,62,12,1020,3.3,7.7,3.0,6.1,0.3,1.6,1.2,1.7,1.3,3.6,4.8,2.0,1.2,0.4,1.1,2.9,8.1,.427,.488,.196,.447,.723,.480
447,Alex Poythress\poythal01,2017-18,24,IND,NBA,7.8,25,0,104,3.8,9.0,2.4,5.2,1.4,3.8,0.0,0.0,2.4,3.5,5.9,0.7,1.0,0.3,0.7,5.5,9.0,.423,.467,.364,.500,,.500
448,Bruno Caboclo\cabocbr01,2017-18,22,TOT,NBA,7.7,12,0,107,3.0,10.4,2.0,4.7,1.0,5.7,1.7,2.0,2.4,5.0,7.4,1.3,1.0,1.3,1.3,2.7,8.7,.290,.429,.176,.339,.833,.386
449,Kobi Simmons\simmoko01,2017-18,20,MEM,NBA,7.7,32,12,643,4.5,10.6,3.9,8.4,0.6,2.2,1.4,1.4,0.8,2.0,2.8,3.8,1.0,0.3,2.5,3.4,11.0,.423,.460,.282,.452,1.000,.490
450,DeAndre' Bembry\bembrde01,2017-18,23,ATL,NBA,7.6,26,3,455,4.2,10.1,3.3,7.8,0.9,2.4,1.5,2.6,0.6,5.1,5.7,3.9,1.7,0.9,3.7,3.0,10.8,.414,.429,.367,.457,.576,.477
451,Dorian Finney-Smith\finnedo01,2017-18,24,DAL,NBA,7.6,21,13,448,3.7,9.7,2.1,4.3,1.6,5.4,0.9,1.2,1.8,4.3,6.0,2.1,0.8,0.3,1.7,3.5,9.9,.380,.481,.299,.463,.733,.482
452,Julyan Stone\stoneju01,2017-18,29,CHO,NBA,7.6,23,0,175,1.2,2.7,0.0,0.0,1.2,2.7,0.2,0.4,0.2,5.8,6.0,5.3,0.8,0.4,1.4,4.3,3.9,.462,,.462,.692,.500,.684
453,Jerryd Bayless\bayleje01,2017-18,29,PHI,NBA,7.5,39,11,925,4.2,10.2,2.1,4.5,2.1,5.7,1.4,1.7,0.6,2.5,3.1,2.1,0.9,0.2,1.8,3.5,11.9,.416,.474,.370,.519,.795,.546
454,Zach Collins\colliza01,2017-18,20,POR,NBA,7.5,66,1,1045,4.0,10.0,2.8,6.1,1.2,3.9,0.9,1.4,1.6,6.1,7.6,1.8,0.6,1.1,2.0,4.6,10.1,.398,.455,.310,.458,.643,.475
455,Brandon Paul\paulbr01,2017-18,26,SAS,NBA,7.5,64,2,576,3.4,7.9,2.5,4.6,0.9,3.4,1.4,2.7,0.4,3.9,4.2,2.3,1.6,0.4,1.8,3.6,9.2,.433,.548,.278,.492,.512,.504
456,Caleb Swanigan\swanica01,2017-18,20,POR,NBA,7.5,27,3,189,4.6,11.4,4.4,9.9,0.2,1.5,2.3,3.4,2.9,7.4,10.3,2.7,1.0,0.6,3.4,7.0,11.6,.400,.442,.125,.408,.667,.449
457,Gian Clavell\clavegi01,2017-18,24,DAL,NBA,7.4,7,0,64,3.4,10.1,0.0,1.7,3.4,8.4,1.1,1.1,0.6,3.4,3.9,1.7,1.1,0.0,1.1,4.5,11.3,.333,.000,.400,.500,1.000,.530
458,Terrance Ferguson\fergute01,2017-18,19,OKC,NBA,7.4,61,12,763,3.3,8.0,1.4,2.3,1.9,5.7,0.4,0.5,0.9,1.3,2.2,0.9,1.1,0.5,0.5,3.9,8.9,.414,.612,.333,.533,.900,.545
459,James Michael McAdoo\mcadoja01,2017-18,25,PHI,NBA,7.4,3,0,18,4.0,14.0,0.0,0.0,4.0,14.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,16.0,.286,,.286,.429,1.000,.508
460,Patrick McCaw\mccawpa01,2017-18,22,GSW,NBA,7.4,57,10,961,3.4,8.4,2.7,5.4,0.7,3.0,1.0,1.3,0.6,2.5,3.1,3.0,1.6,0.4,1.5,2.5,8.6,.409,.503,.238,.451,.765,.477
461,Ryan Arcidiacono\arcidry01,2017-18,23,CHI,NBA,7.3,24,0,304,2.0,4.9,0.9,1.2,1.1,3.7,0.6,0.7,0.1,2.8,3.0,4.1,1.5,0.0,1.5,2.1,5.7,.415,.800,.290,.524,.833,.550
462,Gordon Hayward\haywago01,2017-18,27,BOS,NBA,7.3,1,1,5,7.2,14.4,7.2,7.2,0.0,7.2,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,14.4,.500,1.000,.000,.500,,.500
463,Jawun Evans\evansja01,2017-18,21,LAC,NBA,7.2,48,4,778,4.1,11.7,3.4,9.2,0.7,2.5,1.8,2.3,0.4,3.5,3.9,4.6,1.7,0.3,2.0,4.5,10.7,.352,.372,.278,.381,.776,.421
464,Josh Gray\grayjo01,2017-18,24,PHO,NBA,7.2,5,0,86,4.6,17.2,3.3,11.7,1.3,5.4,2.9,4.6,0.8,3.3,4.2,5.0,3.3,0.8,2.9,3.3,13.4,.268,.286,.231,.305,.636,.349
465,Dragan Bender\bendedr01,2017-18,20,PHO,NBA,7.1,82,37,2069,3.3,8.4,1.2,2.8,2.1,5.6,0.7,0.9,0.7,5.6,6.3,2.3,0.4,0.9,1.9,2.9,9.2,.386,.426,.366,.508,.765,.524
466,Timothe Luwawu-Cabarrot\luwawti01,2017-18,22,PHI,NBA,7.0,52,7,807,4.5,11.9,2.1,4.9,2.4,7.0,2.1,2.6,0.6,2.6,3.2,2.4,0.5,0.2,1.7,4.3,13.3,.375,.431,.335,.474,.793,.511
467,Frank Ntilikina\ntilila01,2017-18,19,NYK,NBA,7.0,78,9,1706,3.8,10.6,2.8,7.2,1.1,3.3,1.0,1.4,0.8,3.0,3.7,5.3,1.4,0.4,2.8,3.8,9.8,.364,.385,.318,.414,.721,.437
468,Jamel Artis\artisja01,2017-18,25,ORL,NBA,6.9,15,1,279,4.0,10.2,3.0,6.5,1.0,3.7,0.9,1.5,0.5,4.4,4.9,2.3,0.3,0.4,1.0,1.4,9.9,.392,.460,.276,.443,.583,.457
469,Marcus Georges-Hunt\georgma01,2017-18,23,MIN,NBA,6.9,42,0,224,3.4,7.7,2.7,5.3,0.6,2.4,2.1,3.4,1.1,1.4,2.6,1.1,1.0,0.0,0.5,5.1,9.5,.438,.515,.267,.479,.619,.515
470,Walt Lemon\lemonwa01,2017-18,25,NOP,NBA,6.9,5,0,35,7.2,16.5,6.2,15.4,1.0,1.0,2.1,3.1,0.0,2.1,2.1,5.1,0.0,1.0,4.1,5.1,17.5,.438,.400,1.000,.469,.667,.491
471,Travis Wear\weartr01,2017-18,27,LAL,NBA,6.9,17,0,228,3.9,11.4,1.3,3.9,2.7,7.4,1.3,1.3,0.0,6.0,6.0,1.1,0.6,0.8,0.9,4.7,11.8,.347,.320,.362,.465,1.000,.497
472,Isaiah Hicks\hicksis01,2017-18,23,NYK,NBA,6.8,18,0,240,5.0,10.8,4.6,9.5,0.3,1.4,1.8,2.7,1.5,4.6,6.1,2.4,0.3,0.6,2.4,6.8,12.0,.458,.492,.222,.472,.667,.501
473,Damian Jones\jonesda03,2017-18,22,GSW,NBA,6.8,15,0,89,4.4,8.9,4.4,8.9,0.0,0.0,1.2,2.0,2.0,3.6,5.7,0.8,0.4,1.2,1.6,5.7,10.1,.500,.500,,.500,.600,.517
474,Jaylen Morris\morrija01,2017-18,22,ATL,NBA,6.5,6,0,98,4.8,11.8,4.0,8.1,0.7,3.7,0.0,0.0,0.7,5.1,5.9,2.6,0.7,0.4,2.2,0.7,10.3,.406,.500,.200,.438,,.438
475,Nigel Hayes\hayesni01,2017-18,23,TOT,NBA,6.4,9,0,122,3.2,9.7,2.1,5.0,1.2,4.7,0.3,0.9,1.2,5.3,6.5,1.8,0.6,0.9,0.6,2.4,8.0,.333,.412,.250,.394,.333,.393
476,Richard Jefferson\jefferi01,2017-18,37,DEN,NBA,6.4,20,0,163,2.7,6.0,2.2,4.4,0.4,1.5,0.9,1.5,0.4,3.3,3.8,3.3,0.4,0.2,1.1,2.4,6.6,.444,.500,.286,.481,.571,.499
477,Iman Shumpert\shumpim01,2017-18,27,CLE,NBA,6.4,14,6,276,2.9,7.6,2.0,4.2,0.9,3.4,1.4,2.0,0.9,4.4,5.3,2.2,1.2,0.5,2.1,2.9,8.1,.379,.469,.269,.440,.733,.480
478,Lance Thomas\thomala01,2017-18,29,NYK,NBA,6.3,73,31,1353,2.7,7.1,1.4,3.8,1.3,3.3,1.2,1.4,1.2,3.5,4.7,1.2,0.8,0.4,1.1,3.6,7.9,.382,.364,.403,.476,.830,.513
479,Cole Aldrich\aldrico01,2017-18,29,MIN,NBA,6.0,21,0,49,3.7,11.0,3.7,11.0,0.0,0.0,1.5,4.4,2.2,8.8,11.0,2.2,1.5,0.7,0.7,8.1,8.8,.333,.333,,.333,.333,.340
480,DeAndre Liggins\liggide01,2017-18,29,TOT,NBA,6.0,58,4,724,2.0,5.3,1.0,2.6,0.9,2.6,0.1,0.2,0.3,3.4,3.7,2.4,1.8,0.7,1.0,4.0,5.0,.377,.396,.358,.467,.400,.467
481,John Holland\hollajo02,2017-18,29,CLE,NBA,5.9,24,0,174,3.5,12.2,1.2,4.8,2.3,7.4,1.9,2.7,1.2,3.7,5.0,1.0,1.4,0.4,1.7,2.1,11.2,.288,.261,.306,.381,.692,.417
482,Malachi Richardson\richama01,2017-18,22,TOT,NBA,5.9,26,4,324,3.3,10.0,2.0,5.6,1.3,4.4,1.9,2.4,0.6,3.2,3.8,1.4,1.1,0.1,1.1,3.0,9.9,.333,.360,.300,.400,.773,.446
483,Kyle Singler\singlky01,2017-18,29,OKC,NBA,5.9,12,0,59,4.3,12.8,3.1,9.8,1.2,3.1,4.3,7.9,0.6,5.5,6.1,1.2,0.6,0.0,1.8,2.4,14.0,.333,.313,.400,.381,.538,.430
484,Arron Afflalo\afflaar01,2017-18,32,ORL,NBA,5.8,53,3,682,3.4,8.6,2.0,4.9,1.4,3.7,1.2,1.4,0.2,3.3,3.5,1.6,0.2,0.5,1.1,3.0,9.4,.401,.413,.386,.485,.846,.516
485,Dwayne Bacon\bacondw01,2017-18,22,CHO,NBA,5.8,53,6,713,3.6,9.7,3.1,7.5,0.6,2.2,1.0,1.3,0.2,6.1,6.3,1.9,0.8,0.1,1.2,2.3,8.8,.375,.409,.256,.404,.800,.431
486,Andrew White\whitean01,2017-18,24,ATL,NBA,5.8,15,0,209,4.3,12.6,1.2,4.1,3.1,8.4,0.2,0.7,0.7,5.2,5.9,1.0,0.5,0.2,1.4,2.1,11.9,.342,.292,.367,.466,.250,.461
487,Marquis Teague\teaguma01,2017-18,24,MEM,NBA,5.7,3,0,74,1.9,7.8,1.5,5.8,0.5,1.9,1.0,2.4,0.5,2.4,2.9,6.3,1.9,0.0,1.5,2.4,5.4,.250,.250,.250,.281,.400,.302
488,Bobby Brown\brownbo02,2017-18,33,HOU,NBA,5.5,20,0,115,5.9,18.2,2.5,5.6,3.4,12.5,0.3,0.6,0.0,2.2,2.2,3.4,1.3,0.0,2.8,1.9,15.7,.328,.444,.275,.422,.500,.425
489,Luol Deng\denglu01,2017-18,32,LAL,NBA,5.5,1,1,13,2.8,5.5,2.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,2.8,0.0,5.5,.500,.500,,.500,,.500
490,Josh Huestis\huestjo01,2017-18,26,OKC,NBA,5.4,69,10,982,2.2,6.7,1.0,2.5,1.2,4.2,0.2,0.7,1.5,4.4,5.9,0.7,0.5,1.6,1.0,3.0,5.8,.330,.403,.287,.420,.300,.417
491,Demetrius Jackson\jacksde01,2017-18,23,TOT,NBA,5.4,15,0,80,3.2,8.1,2.7,5.0,0.5,3.2,0.5,0.9,2.3,3.2,5.4,4.1,2.3,0.5,4.5,3.2,7.2,.389,.545,.143,.417,.500,.424
492,Milton Doyle\doylemi01,2017-18,24,BRK,NBA,5.2,10,0,125,3.7,13.5,2.6,6.9,1.2,6.6,1.2,2.3,0.9,4.3,5.2,2.9,1.7,0.6,0.6,3.7,9.8,.277,.375,.174,.319,.500,.337
493,Paul Zipser\zipsepa01,2017-18,23,CHI,NBA,5.2,54,12,824,3.5,10.2,1.9,5.4,1.6,4.8,0.8,1.1,0.6,5.2,5.7,2.0,0.9,0.7,1.9,3.8,9.5,.346,.355,.336,.425,.760,.445
494,Aaron Harrison\harriaa01,2017-18,23,DAL,NBA,5.1,9,3,233,2.9,10.7,1.5,4.0,1.4,6.6,2.0,2.6,0.6,3.1,3.7,1.7,1.4,0.3,0.5,4.2,9.3,.275,.385,.209,.341,.765,.392
495,Abdel Nader\naderab01,2017-18,24,BOS,NBA,5.1,48,1,522,3.4,10.3,1.9,5.8,1.6,4.5,1.6,2.7,0.9,4.0,4.9,1.8,1.0,0.7,2.3,3.1,10.1,.336,.321,.354,.413,.590,.439
496,Jake Layman\laymaja01,2017-18,23,POR,NBA,4.9,35,1,160,3.2,10.6,2.3,6.1,0.9,4.5,0.5,0.7,0.9,2.7,3.6,2.5,1.4,0.9,1.1,2.9,7.7,.298,.370,.200,.340,.667,.352
497,Damien Wilkins\wilkida02,2017-18,38,IND,NBA,4.9,19,1,152,3.1,9.2,2.1,5.0,0.9,4.3,0.7,0.9,1.2,2.6,3.8,2.1,0.5,0.2,1.2,1.7,7.8,.333,.429,.222,.385,.750,.405
498,Solomon Hill\hillso01,2017-18,26,NOP,NBA,4.8,12,1,187,2.1,7.9,1.3,3.9,0.8,4.0,0.6,1.2,1.7,5.2,6.9,4.2,1.3,0.2,1.7,4.2,5.6,.268,.350,.190,.317,.500,.332
499,Davon Reed\reedda01,2017-18,22,PHO,NBA,4.8,21,1,242,3.3,11.3,1.6,5.7,1.6,5.7,1.2,1.8,0.3,5.5,5.8,1.9,1.5,0.3,1.5,2.5,9.4,.289,.289,.289,.362,.667,.388
500,Semi Ojeleye\ojelese01,2017-18,23,BOS,NBA,4.6,73,0,1150,2.0,5.9,0.8,2.0,1.3,3.9,0.8,1.3,1.2,3.9,5.0,0.6,0.7,0.1,0.8,2.8,6.1,.346,.397,.320,.452,.610,.473
