,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1529,Lawrence Thomas\ThomLa04,2016,23,,NYJ,NFL,3,1,1,0,0,1
1530,Robert Thomas\ThomRo04,2016,25,,NYG,NFL,8,0,1,0,0,1
1531,Shamarko Thomas\ThomSh00,2016,25,4-111,PIT,NFL,8,0,1,0,0,1
1532,Peyton Thompson\ThomPe00,2016,26,,JAX,NFL,15,0,1,0,0,1
1533,Neiko Thorpe\ThorNe00,2016,26,,SEA,NFL,15,0,1,0,0,1
1534,Carson Tinker\TinkCa00,2016,27,,JAX,NFL,16,0,1,0,0,1
1535,Matt Tobin\TobiMa00,2016,26,,PHI,NFL,12,1,1,0,0,1
1536,Jordan Todman\TodmJo00,2016,26,6-183,IND,NFL,16,0,1,0,0,1
1537,Mike Tolbert\TolbMi00,2016,31,,CAR,NFL,16,2,1,1,0,1
1538,Scott Tolzien\TolzSc00,2016,29,,IND,NFL,3,1,1,0,0,1
1539,Fitzgerald Toussaint\TousFi00,2016,26,,PIT,NFL,16,0,1,0,0,1
1540,Justin Trattou\TratJu00,2016,28,,MIN,NFL,16,0,1,0,0,1
1541,Brynden Trawick\TrawBr00,2016,27,,OAK,NFL,15,0,1,0,0,1
1542,Bryce Treggs\TregBr00,2016,22,,PHI,NFL,9,1,1,0,0,1
1543,Jordan Tripp\TripJo00,2016,25,5-171,2TM,NFL,9,1,1,0,0,1
1544,Stephen Tulloch\TullSt20,2016,31,4-116,PHI,NFL,12,1,1,0,0,1
1545,Billy Turner\TurnBi00,2016,25,3-67,2TM,NFL,8,2,1,0,0,1
1546,Landon Turner\TurnLa00,2016,23,,NOR,NFL,7,1,1,0,0,1
1547,Paul Turner\TurnPa01,2016,23,,PHI,NFL,4,2,1,0,0,1
1548,Destiny Vaeao\VaeaDe01,2016,22,,PHI,NFL,16,0,1,0,0,1
1549,Nick Vigil\VigiNi00,2016,23,3-87,CIN,NFL,16,0,1,0,0,1
1550,Aaron Wallace\WallAa00,2016,23,7-222,TEN,NFL,10,0,1,0,0,1
1551,Darren Waller\WallDa01,2016,24,6-204,BAL,NFL,12,3,1,0,0,1
1552,Channing Ward\WardCh00,2016,24,,TAM,NFL,5,1,1,0,0,1
1553,Terron Ward\WardTe00,2016,24,,ATL,NFL,5,0,1,0,0,1
1554,Chance Warmack\WarmCh00,2016,25,1-10,TEN,NFL,2,2,1,0,0,1
1555,Greg Warren\WarrGr20,2016,35,,PIT,NFL,16,0,1,0,0,1
1556,Dekoda Watson\WatsDe99,2016,28,7-217,DEN,NFL,16,0,1,0,0,1
1557,Derek Watt\WattDe00,2016,24,6-198,SDG,NFL,16,2,1,0,0,1
1558,Sean Weatherspoon\WeatSe99,2016,29,1-19,ATL,NFL,4,3,1,0,0,1
1559,Kayvon Webster\WebsKa00,2016,25,3-90,DEN,NFL,13,0,1,0,0,1
1560,Jon Weeks\WeekJo00,2016,30,,HOU,NFL,16,0,1,0,0,1
1561,D.J. White\WhitD.00,2016,23,6-178,KAN,NFL,11,0,1,0,0,1
1562,Kevin White\WhitKe00,2016,24,1-7,CHI,NFL,4,4,1,0,0,1
1563,Lucky Whitehead\WhitLu00,2016,24,,DAL,NFL,15,1,1,0,0,1
1564,Kenny Wiggins\WiggKe00,2016,28,,SDG,NFL,13,1,1,0,0,1
1565,Andre Williams\WillAn00,2016,24,4-113,SDG,NFL,1,0,1,0,0,1
1566,Duke Williams\WillDu00,2016,26,4-105,2TM,NFL,10,2,1,0,0,1
1567,Jonathan Williams\WillJo07,2016,22,5-156,BUF,NFL,11,0,1,0,0,1
1568,Kerwynn Williams\WillKe05,2016,25,7-230,ARI,NFL,10,0,1,0,0,1
1569,Nick Williams\WillNi01,2016,26,7-223,2TM,NFL,10,0,1,0,0,1
1570,Nick Williams\WillNi02,2016,26,7-223,ATL,NFL,2,0,1,0,0,1
1571,P.J. Williams\WillP.00,2016,23,3-78,NOR,NFL,2,2,1,0,0,1
1572,Steve Williams\WillSt02,2016,25,5-145,2TM,NFL,6,2,1,0,0,1
1573,Tourek Williams\WillTo00,2016,25,6-179,SDG,NFL,16,0,1,0,0,1
1574,Wendall Williams\WillWe00,2016,26,,HOU,NFL,3,0,1,0,0,1
1575,Xavier Williams\WillXa00,2016,24,,ARI,NFL,8,1,1,0,0,1
1576,Luke Willson\WillLu00,2016,26,5-158,SEA,NFL,11,6,1,0,0,1
1577,C.J. Wilson\WilsC.98,2016,29,7-230,CHI,NFL,6,1,1,0,0,1
1578,Jarrod Wilson\WilsJa00,2016,22,,JAX,NFL,16,0,1,0,0,1
1579,Marquess Wilson\WilsMa02,2016,24,7-236,CHI,NFL,3,1,1,0,0,1
1580,James Winchester\WincJa00,2016,27,,KAN,NFL,16,0,1,0,0,1
1581,Mike Windt\WindMi00,2016,30,,SDG,NFL,16,0,1,0,0,1
1582,Bryan Witzmann\WitzBr00,2016,26,,KAN,NFL,11,0,1,0,0,1
1583,Danny Woodhead\WoodDa02,2016,31,,SDG,NFL,2,1,1,0,0,1
1584,Jerel Worthy\WortJe00,2016,26,2-51,BUF,NFL,13,0,1,0,0,1
1585,James Wright\WrigJa03,2016,25,7-239,CIN,NFL,13,2,1,0,0,1
1586,Jarius Wright\WrigJa02,2016,27,4-118,MIN,NFL,8,1,1,0,0,1
1587,Kerry Wynn\WynnKe00,2016,25,,NYG,NFL,14,0,1,0,0,1
1588,Sam Young\YounSa21,2016,29,6-179,MIA,NFL,8,1,1,0,0,1
1589,Anthony Zettel\ZettAn00,2016,24,6-202,DET,NFL,13,0,1,0,0,1
1590,Jared Abbrederis\AbbrJa00,2016,26,5-176,GNB,NFL,5,0,1,0,0,0
1591,Mehdi Abdesmad\AbdeMe00,2016,25,,TEN,NFL,2,0,1,0,0,0
1592,Tyrell Adams\AdamTy00,2016,24,,OAK,NFL,6,0,1,0,0,0
1593,Bralon Addison\AddiBr01,2016,23,,CHI,NFL,2,0,1,0,0,0
1594,Roberto Aguayo\AguaRo00,2016,22,2-59,TAM,NFL,16,0,1,0,0,0
1595,Bryson Albright\AlbrBr00,2016,22,,BUF,NFL,1,0,1,0,0,0
1596,Mario Alford\AlfoMa00,2016,24,7-238,CLE,NFL,3,0,1,0,0,0
1597,Javorius Allen\AlleJa01,2016,25,4-125,BAL,NFL,8,0,1,0,0,0
1598,Colt Anderson\AndeCo01,2016,31,,BUF,NFL,2,0,1,0,0,0
1599,Jonathan Anderson\AndeJo01,2016,25,,CHI,NFL,8,0,1,0,0,0
1600,Antonio Andrews\AndrAn00,2016,24,,TEN,NFL,16,0,1,0,0,0
