,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
52,Duane Brown\BrowDu20,2012,27,1-26,HOU,NFL,16,16,1,1,1,12
53,Victor Cruz\CruzVi00,2012,26,,NYG,NFL,16,16,1,1,0,12
54,Andy Dalton\DaltAn00,2012,25,2-35,CIN,NFL,16,16,1,0,0,12
55,Elvis Dumervil\DumeEl20,2012,28,4-126,DEN,NFL,16,16,1,1,0,12
56,London Fletcher\FletLo20,2012,37,,WAS,NFL,16,16,1,1,0,12
57,Chad Greenway\GreeCh99,2012,29,1-17,MIN,NFL,16,16,1,1,0,12
58,Vincent Jackson\JackVi00,2012,29,2-61,TAM,NFL,16,16,1,1,0,12
59,Henry Melton\MeltHe99,2012,26,4-105,CHI,NFL,14,14,1,1,0,12
60,Matt Schaub\SchaMa00,2012,31,3-90,HOU,NFL,16,16,1,1,0,12
61,Josh Sitton\SittJo20,2012,26,4-135,GNB,NFL,16,16,1,1,0,12
62,Justin Smith\SmitJu20,2012,33,1-4,SFO,NFL,14,14,1,1,0,12
63,Chris Snee\SneeCh20,2012,30,2-34,NYG,NFL,16,16,1,1,0,12
64,Joe Staley\StalJo20,2012,28,1-28,SFO,NFL,16,16,1,1,0,12
65,Ndamukong Suh\SuhxNd99,2012,25,1-2,DET,NFL,16,16,1,1,0,12
66,Andrew Whitworth\WhitAn20,2012,31,2-55,CIN,NFL,16,16,1,1,0,12
67,Zane Beadles\BeadZa20,2012,26,2-45,DEN,NFL,16,16,1,1,0,11
68,Ahmad Bradshaw\BradAh00,2012,26,7-250,NYG,NFL,14,12,1,0,0,11
69,Lance Briggs\BrigLa99,2012,32,3-68,CHI,NFL,16,16,1,0,0,11
70,Dez Bryant\BryaDe01,2012,24,1-24,DAL,NFL,16,14,1,0,0,11
71,Jermon Bushrod\BushJe20,2012,28,4-125,NOR,NFL,16,16,1,1,0,11
72,Randall Cobb\CobbRa00,2012,22,2-64,GNB,NFL,15,8,1,0,0,11
73,Jay Cutler\CutlJa00,2012,29,1-11,CHI,NFL,15,15,1,0,0,11
74,Ryan Fitzpatrick\FitzRy00,2012,30,7-250,BUF,NFL,16,16,1,0,0,11
75,Dashon Goldson\GoldDa99,2012,28,4-126,SFO,NFL,16,16,1,1,1,11
76,Logan Mankins\MankLo20,2012,30,1-32,NWE,NFL,10,10,1,1,0,11
77,Clay Matthews\MattCl99,2012,26,1-26,GNB,NFL,12,12,1,1,0,11
78,Christian Ponder\PondCh00,2012,24,1-12,MIN,NFL,16,16,1,0,0,11
79,Maurkice Pouncey\PounMa20,2012,23,1-18,PIT,NFL,15,15,1,1,0,11
80,Ed Reed*\ReedEd00,2012,34,1-24,BAL,NFL,16,16,1,1,0,11
81,Stevan Ridley\RidlSt00,2012,23,3-73,NWE,NFL,16,12,1,0,0,11
82,Jeff Saturday\SatuJe55,2012,37,,GNB,NFL,14,14,1,1,0,11
83,Nate Solder\SoldNa00,2012,24,1-17,NWE,NFL,16,16,1,0,0,11
84,Randy Starks\StarRa20,2012,29,3-71,MIA,NFL,16,16,1,1,0,11
85,Joe Thomas\ThomJo28,2012,28,1-3,CLE,NFL,16,16,1,1,0,11
86,Lawrence Timmons\TimmLa99,2012,26,1-15,PIT,NFL,16,16,1,0,0,11
87,DeMarcus Ware\WareDe99,2012,30,1-11,DAL,NFL,16,16,1,1,0,11
88,Reggie Wayne\WaynRe00,2012,34,1-30,IND,NFL,16,15,1,1,0,11
89,Eric Weddle\WeddEr99,2012,27,2-37,SDG,NFL,16,16,1,0,0,11
90,Ryan Wendell\WendRy20,2012,26,,NWE,NFL,16,16,1,0,0,11
91,Jared Allen\AlleJa22,2012,30,4-126,MIN,NFL,16,16,1,1,0,10
92,Sam Baker\BakeSa21,2012,27,1-21,ATL,NFL,16,16,1,0,0,10
93,Justin Blalock\BlalJu20,2012,29,2-39,ATL,NFL,16,16,1,0,0,10
94,Jairus Byrd\ByrdJa99,2012,26,2-42,BUF,NFL,16,16,1,1,0,10
95,Chris Chester\ChesCh21,2012,29,2-56,WAS,NFL,16,16,1,0,0,10
96,Tyson Clabo\ClabTy20,2012,31,,ATL,NFL,16,16,1,0,0,10
97,Chris Clemons\ClemCh23,2012,31,,SEA,NFL,16,16,1,0,0,10
98,Marques Colston\ColsMa00,2012,29,7-252,NOR,NFL,16,13,1,0,0,10
99,Michael Crabtree\CrabMi00,2012,25,1-10,SFO,NFL,16,16,1,0,0,10
100,Antonio Cromartie\CromAn20,2012,28,1-19,NYJ,NFL,16,16,1,1,0,10
