,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1782,Jeff Fuller\FullJe00,2012,22,,MIA,NFL,,,1,0,0,0
1783,Tommy Gallarda\GallTo00,2012,24,,ATL,NFL,9,0,1,0,0,0
1784,Terrance Ganaway\GanaTe00,2012,24,6-202,STL,NFL,3,0,1,0,0,0
1785,Andrew Gardner\GardAn20,2012,26,6-181,HOU,NFL,3,0,1,0,0,0
1786,Ben Garland\GarlBe00,2012,24,,DEN,NFL,,,1,0,0,0
1787,Gregory Gatson\GatsGr00,2012,23,,SDG,NFL,2,0,1,0,0,0
1788,Garth Gerhart\GerhGa00,2012,24,,CLE,NFL,,,1,0,0,0
1789,Adam Gettis\GettAd00,2012,24,5-141,WAS,NFL,,,1,0,0,0
1790,David Gettis\GettDa00,2012,25,6-198,CAR,NFL,2,0,1,0,0,0
1791,Brandon Ghee\GheeBr99,2012,25,3-96,CIN,NFL,,,1,0,0,0
1792,Joe Gibbs\GibbJo00,2012,24,,GNB,NFL,,,1,0,0,0
1793,Mike Gibson\GibsMi20,2012,27,6-184,ARI,NFL,,,1,0,0,0
1794,Thaddeus Gibson\GibsTh99,2012,25,4-116,TEN,NFL,,,1,0,0,0
1795,Blake Gideon\GideBl00,2012,23,,DEN,NFL,,,1,0,0,0
1796,Jarron Gilbert\GilbJa99,2012,26,3-68,BUF,NFL,,,1,0,0,0
1797,David Gilreath\GilrDa00,2012,24,,PIT,NFL,3,0,1,0,0,0
1798,Mardy Gilyard\GilyMa00,2012,26,4-99,2TM,NFL,8,0,1,0,0,0
1799,Ted Ginn\GinnTe00,2012,27,1-9,SFO,NFL,13,0,1,0,0,0
1800,Chris Givens\GiveCh01,2012,23,,NOR,NFL,,,1,0,0,0
