k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
456,Kris Joseph\josepkr01,2012-13,24,TOT,NBA,0.6,10,0,54,1.3,9.3,1.3,7.3,0.0,2.0,3.3,5.3,0.7,4.0,4.7,0.7,2.0,0.0,1.3,2.0,6.0,.143,.182,.000,.143,.625,.257
457,Josh Selby\selbyjo01,2012-13,21,MEM,NBA,0.1,10,0,59,3.7,13.4,3.1,9.8,0.6,3.7,4.3,6.7,0.0,3.1,3.1,2.4,1.2,0.0,4.3,4.3,12.2,.273,.313,.167,.295,.636,.373
458,Eddy Curry\curryed01,2012-13,30,DAL,NBA,-0.2,2,0,25,5.8,11.5,5.8,11.5,0.0,0.0,1.4,5.8,2.9,2.9,5.8,0.0,0.0,0.0,4.3,10.1,13.0,.500,.500,,.500,.250,.461
459,Chris Wright\wrighch02,2012-13,23,DAL,NBA,-1.9,3,0,4,9.0,18.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,.500,.500,,.500,,.500
460,Terrel Harris\harrite01,2012-13,25,TOT,NBA,-3.8,20,0,137,1.1,7.1,1.1,5.0,0.0,2.1,1.8,2.6,1.1,5.8,6.8,2.4,0.5,0.8,4.5,4.5,3.9,.148,.211,.000,.148,.700,.239
461,Kevin Murphy\murphke01,2012-13,22,UTA,NBA,-4.5,17,0,52,4.8,19.4,4.2,15.9,0.7,3.5,0.0,0.0,0.0,2.8,2.8,1.4,0.7,0.0,2.1,2.8,10.4,.250,.261,.200,.268,,.268
462,Solomon Jones\jonesso01,2012-13,28,NYK,NBA,-5.7,2,1,26,0.0,1.4,0.0,1.4,0.0,0.0,0.0,0.0,1.4,2.8,4.2,0.0,0.0,1.4,4.2,4.2,0.0,.000,.000,,.000,,.000
463,Tim Ohlbrecht\ohlbrti01,2012-13,24,HOU,NBA,-6.1,3,0,12,3.0,9.0,3.0,9.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,3.0,9.0,.333,.333,,.333,1.000,.436
464,Andrew Goudelock\goudean01,2012-13,24,LAL,NBA,-6.4,1,0,6,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,.000,,.000,,.000
465,Darius Johnson-Odom\johnsda03,2012-13,23,LAL,NBA,-6.7,4,0,6,0.0,24.0,0.0,18.0,0.0,6.0,0.0,0.0,6.0,18.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,.000,.000,.000,.000,,.000
466,Will Conroy\conrowi01,2012-13,30,MIN,NBA,-15.2,4,0,20,0.0,16.2,0.0,10.8,0.0,5.4,1.8,3.6,1.8,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.8,.000,.000,.000,.000,.500,.051
467,Justin Dentmon\dentmju01,2012-13,27,DAL,NBA,-19.4,2,0,4,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,.000,,.000,,.000
468,Darko Milicic\milicda01,2012-13,27,BOS,NBA,-30.2,1,0,5,0.0,7.2,0.0,7.2,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,14.4,7.2,0.0,.000,.000,,.000,,.000
469,Damion James\jamesda01,2012-13,25,BRK,NBA,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
