,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
2029,Tyler Bray\BrayTy00,2014,23,,KAN,NFL,0,,1,0,0,
2030,Sam Brenner\BrenSa01,2014,24,,MIA,NFL,0,,1,0,0,
2031,Mike Brewster\BrewMi00,2014,25,,2TM,NFL,0,,1,0,0,
2032,Courtney Bridget\BridCo00,2014,23,,WAS,NFL,0,,1,0,0,
2033,Mason Brodine\BrodMa00,2014,26,,STL,NFL,0,,1,0,0,
2034,Demitrius Bronson\BronDe00,2014,24,,SEA,NFL,0,,1,0,0,
2035,Derrius Brooks\BrooDe01,2014,26,,TAM,NFL,0,,1,0,0,
2036,Deon Broomfield\BrooDe02,2014,23,,BUF,NFL,0,,1,0,0,
2037,Jonathan Brown\BrowJo01,2014,22,,2TM,NFL,0,,1,0,0,
2038,Kourtnei Brown\BrowKo00,2014,26,,2TM,NFL,0,,1,0,0,
2039,C.B. Bryant\BryaC.00,2014,22,7-241,STL,NFL,0,,1,0,0,
2040,Michael Bush\BushMi00,2014,30,4-100,ARI,NFL,0,,1,0,0,
2041,Jeremy Butler\ButlJe01,2014,23,,BAL,NFL,0,,1,0,0,
2042,Mario Butler\ButlMa00,2014,26,,BUF,NFL,0,,1,0,0,
2043,Carter Bykowski\BykoCa00,2014,24,7-246,2TM,NFL,0,,1,0,0,
2044,Jake Byrne\ByrnJa00,2014,24,,SDG,NFL,0,,1,0,0,
2045,Jordan Campbell\CampJo00,2014,26,,KAN,NFL,0,,1,0,0,
2046,William Campbell\CampWi00,2014,23,6-178,BUF,NFL,0,,1,0,0,
2047,Roc Carmichael\CarmRo00,2014,26,4-127,PHI,NFL,0,,1,0,0,
2048,Mike Catapano\CataMi00,2014,24,7-207,KAN,NFL,0,,1,0,0,
2049,Braxston Cave\CaveBr00,2014,25,,CLE,NFL,0,,1,0,0,
2050,Brelon Chancellor\ChanBr00,2014,22,,SDG,NFL,0,,1,0,0,
2051,Orson Charles\CharOr00,2014,23,4-116,NOR,NFL,0,,1,0,0,
2052,Jamie Childers\ChilJa00,2014,26,,BUF,NFL,0,,1,0,0,
2053,Jeromey Clary\ClarJe20,2014,31,6-187,SDG,NFL,0,,1,0,0,
2054,Emmett Cleary\CleaEm01,2014,24,,CIN,NFL,0,,1,0,0,
2055,Brandon Coleman\ColeBr00,2014,22,,NOR,NFL,0,,1,0,0,
2056,Kain Colter\ColtKa00,2014,24,,MIN,NFL,0,,1,0,0,
2057,Sanders Commings\CommSa00,2014,24,5-134,KAN,NFL,0,,1,0,0,
2058,Kevin Cone\ConeKe00,2014,26,,2TM,NFL,0,,1,0,0,
2059,Matt Conrath\ConrMa00,2014,25,,STL,NFL,0,,1,0,0,
2060,Damian Copeland\CopeDa00,2014,24,,JAX,NFL,0,,1,0,0,
2061,Edawn Coughman\CougEd00,2014,26,,WAS,NFL,0,,1,0,0,
2062,Kennard Cox\CoxxKe20,2014,29,7-251,SEA,NFL,0,,1,0,0,
2063,Tom Crabtree\CrabTo00,2014,29,,NOR,NFL,0,,1,0,0,
2064,Richard Crawford\CrawRi00,2014,24,7-213,2TM,NFL,0,,1,0,0,
2065,Juron Criner\CrinJu00,2014,25,5-168,NYG,NFL,0,,1,0,0,
2066,B.J. Cunningham\CunnB.00,2014,25,6-183,CHI,NFL,0,,1,0,0,
2067,Jermaine Cunningham\CunnJe99,2014,26,2-53,NYJ,NFL,0,,1,0,0,
2068,Jerome Cunningham\CunnJe00,2014,23,,NYG,NFL,0,,1,0,0,
2069,Justice Cunningham\CunnJu00,2014,23,7-254,STL,NFL,0,,1,0,0,
2070,Jordan Dangerfield\DangJo00,2014,24,,PIT,NFL,0,,1,0,0,
2071,B.J. Daniels\DaniB.00,2014,26,7-237,SEA,NFL,0,,1,0,0,
2072,Matt Daniels\DaniMa00,2014,25,,JAX,NFL,0,,1,0,0,
2073,A.J. Davis\DaviA.00,2014,25,,NOR,NFL,0,,1,0,0,
2074,Dominique Davis\DaviDo02,2014,25,,IND,NFL,0,,1,0,0,
2075,Jace Davis\DaviJa04,2014,23,,2TM,NFL,0,,1,0,0,
2076,Troy Davis\DaviTr02,2014,23,,DAL,NFL,0,,1,0,0,
2077,Skye Dawson\DawsSk00,2014,24,,DET,NFL,0,,1,0,0,
2078,Dom DeCicco\DeCiDo00,2014,26,,MIN,NFL,0,,1,0,0,
2079,Jeff Demps\DempJe00,2014,24,,2TM,NFL,0,,1,0,0,
2080,Derek Dennis\DennDe00,2014,26,,CAR,NFL,0,,1,0,0,
2081,Pat Devlin\DevlPa00,2014,26,,MIN,NFL,0,,1,0,0,
2082,JoJo Dickson\DickJo00,2014,25,,KAN,NFL,0,,1,0,0,
2083,Emmanuel Dieke\DiekEm00,2014,24,,MIA,NFL,0,,1,0,0,
2084,R.J. Dill\DillR.00,2014,24,,STL,NFL,0,,1,0,0,
2085,Chase Dixon\DixoCh00,2014,23,,WAS,NFL,0,,1,0,0,
2086,Dennis Dixon\DixoDe00,2014,29,5-156,ARI,NFL,0,,1,0,0,
2087,Tim Dobbins\DobbTi20,2014,32,5-151,DAL,NFL,0,,1,0,0,
2088,Darnell Dockett\DockDa20,2014,33,3-64,ARI,NFL,0,,1,0,0,
2089,Glenn Dorsey\DorsGl99,2014,29,1-5,SFO,NFL,0,,1,0,0,
2090,Tandon Doss\DossTa00,2014,25,4-123,JAX,NFL,0,,1,0,0,
2091,Dakota Dozier\DoziDa00,2014,23,4-137,NYJ,NFL,0,,1,0,0,
2092,Darin Drakeford\DrakDa00,2014,23,,KAN,NFL,0,,1,0,0,
2093,Reggie Dunn\DunnRe00,2014,25,,DAL,NFL,0,,1,0,0,
2094,Laurent Duvernay-Tardif\DuveLa00,2014,23,6-200,KAN,NFL,0,,1,0,0,
2095,Zac Dysert\DyseZa00,2014,24,7-234,DEN,NFL,0,,1,0,0,
2096,Kadeem Edwards\EdwaKa00,2014,23,5-143,TAM,NFL,0,,1,0,0,
2097,Patrick Edwards\EdwaPa00,2014,26,,DET,NFL,0,,1,0,0,
2098,Darius Eubanks\EubaDa00,2014,23,,CLE,NFL,0,,1,0,0,
2099,Shaquelle Evans\EvanSh00,2014,23,4-115,NYJ,NFL,0,,1,0,0,
2100,Bradie Ewing\EwinBr00,2014,25,5-157,JAX,NFL,0,,1,0,0,
