Rk,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
618,Collin McHugh\mchugco01,0.0,2017,30,HOU,AL,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
619,Mark Melancon\melanma01,0.0,2017,32,SFG,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
620,Keury Mella\mellake01,0.0,2017,23,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
621,Tim Melville\melviti01,0.0,2017,27,TOT,ML,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
622,Devin Mesoraco\mesorde01,0.0,2017,29,CIN,NL,56,165,141,17,30,5,1,6,14,18,0,38,5,0,1,4,1,0,.213,.321,.390,.711,*2H/D
623,Keynan Middleton\middlke01,0.0,2017,23,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
624,Wade Miley\mileywa01,0.0,2017,30,BAL,AL,3,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.250,.250,.250,.500,*1
625,Andrew Miller\millean01,0.0,2017,32,CLE,AL,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
626,Hoby Milner\milneho01,0.0,2017,26,PHI,NL,37,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
627,Juan Minaya\minayju01,0.0,2017,26,CHW,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
628,Mike Minor\minormi01,0.0,2017,29,KCR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
629,A.J. Minter\minteaj01,0.0,2017,23,ATL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
630,Bryan Mitchell\mitchbr01,0.0,2017,26,NYY,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1/3
631,Frankie Montas\montafr02,0.0,2017,24,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
632,Jordan Montgomery\montgjo01,0.0,2017,24,NYY,AL,2,5,3,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,.000,.400,.000,.400,*1
633,Mike Morin\morinmi01,0.0,2017,26,TOT,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
634,Reyes Moronta\moronre01,0.0,2017,24,SFG,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
635,Brandon Morrow\morrobr01,0.0,2017,32,LAD,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
636,Charlie Morton\mortoch02,0.0,2017,33,HOU,AL,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
637,Hector Neris\nerishe01,0.0,2017,28,PHI,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
638,Pat Neshek\neshepa01,0.0,2017,36,TOT,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
639,Dovydas Neverauskas\neverdo01,0.0,2017,24,PIT,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
640,Juan Nicasio\nicasju01,0.0,2017,30,TOT,NL,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
641,Tomas Nido\nidoto01,0.0,2017,23,NYM,NL,5,10,10,0,3,1,0,0,3,0,0,2,0,0,0,0,0,0,.300,.300,.400,.700,/*2H
642,Ricky Nolasco\nolasri01,0.0,2017,34,LAA,AL,3,7,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,.000,.286,.000,.286,*1
643,Renato Nunez\nunezre01,0.0,2017,23,OAK,AL,8,16,15,1,3,0,0,1,3,1,0,8,0,0,0,0,0,0,.200,.250,.400,.650,/H7D5
644,Vidal Nuno III\nunovi01,0.0,2017,29,BAL,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
645,Scott Oberg\obergsc01,0.0,2017,27,COL,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
646,Darren O'Day\odayda01,0.0,2017,34,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
647,Jake Odorizzi\odorija01,0.0,2017,27,TBR,AL,2,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,.333,.333,.333,.667,*1
648,Seunghwan Oh\ohse01,0.0,2017,34,STL,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
649,Steven Okert\okertst01,0.0,2017,25,SFG,NL,41,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
650,Josh Osich\osichjo01,0.0,2017,28,SFG,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
651,Roberto Osuna\osunaro01,0.0,2017,22,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
652,Dan Otero\oteroda01,0.0,2017,32,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
653,Adam Ottavino\ottavad01,0.0,2017,31,COL,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
654,Dillon Overton\overtdi01,0.0,2017,25,TOT,ML,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
655,Emilio Pagan\paganem01,0.0,2017,26,SEA,AL,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
656,Eduardo Paredes\pareded01,0.0,2017,22,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
657,Blake Parker\parkebl01,0.0,2017,32,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
658,James Pazos\pazosja01,0.0,2017,26,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
659,Felix Pena\penafe01,0.0,2017,27,CHC,NL,24,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,.250,.000,.250,*1
660,Wandy Peralta\peralwa01,0.0,2017,25,CIN,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
661,Oliver Perez\perezol01,0.0,2017,35,WSN,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
662,Dillon Peters\peterdi01,0.0,2017,24,MIA,NL,6,11,9,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,.000,.000,.000,.000,/*1
663,Yusmeiro Petit\petityu01,0.0,2017,32,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
664,Jake Petricka\petrija01,0.0,2017,29,CHW,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
665,Josh Phegley\phegljo01,0.0,2017,29,OAK,AL,57,161,149,14,30,11,0,3,10,9,0,26,2,0,1,4,0,1,.201,.255,.336,.590,*2/H
666,David Phelps\phelpda01,0.0,2017,30,TOT,ML,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
667,Michael Pineda\pinedmi01,0.0,2017,28,NYY,AL,2,4,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,.333,.333,.333,.667,*1
668,Ricardo Pinto\pintori01,0.0,2017,23,PHI,NL,25,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1/H
669,Drew Pomeranz\pomerdr01,0.0,2017,28,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
670,Ryan Pressly\pressry01,0.0,2017,28,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
671,Jurickson Profar\profaju01,0.0,2017,24,TEX,AL,22,70,58,8,10,2,0,0,5,9,0,14,1,2,0,0,1,1,.172,.294,.207,.501,*7/6H534
672,Austin Pruitt\pruitau01,0.0,2017,27,TBR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1/*H
673,Cesar Puello\puellce01,0.0,2017,26,TOT,AL,17,39,34,6,7,0,0,0,3,4,0,12,1,0,0,2,2,0,.206,.308,.206,.514,/*7HD9
674,Kevin Quackenbush\quackke01,0.0,2017,28,SDP,NL,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
675,JC Ramirez\ramirjc01,0.0,2017,28,LAA,AL,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
676,Neil Ramirez\ramirne01,0.0,2017,28,TOT,NL,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
677,Noe Ramirez\ramirno01,0.0,2017,27,TOT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
678,Edubray Ramos\ramosed02,0.0,2017,24,PHI,NL,56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
679,Wilson Ramos\ramoswi01,0.0,2017,29,TBR,AL,64,224,208,19,54,6,0,11,35,10,2,36,0,0,3,11,0,0,.260,.290,.447,.737,*2/HD
680,Raudy Read\readra01,0.0,2017,23,WSN,NL,8,11,11,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,.273,.273,.273,.545,/*H2
681,Addison Reed\reedad01,0.0,2017,28,TOT,ML,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
682,Cody Reed\reedco01,0.0,2017,24,CIN,NL,12,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
683,Jacob Rhame\rhameja01,0.0,2017,24,NYM,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
684,Yacksel Rios\riosya01,0.0,2017,24,PHI,NL,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
685,Felipe Vazquez\riverfe01,0.0,2017,25,PIT,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
686,David Robertson\roberda08,0.0,2017,32,TOT,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
687,Shane Robinson\robinsh01,0.0,2017,32,LAA,AL,20,35,31,7,6,0,0,0,1,3,0,5,0,0,1,1,2,0,.194,.257,.194,.451,/9H87D
688,Hansel Robles\robleha01,0.0,2017,26,NYM,NL,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,*1
689,Victor Robles\roblevi01,0.0,2017,20,WSN,NL,13,27,24,2,6,1,2,0,4,0,0,6,2,1,0,2,0,1,.250,.308,.458,.766,/9H87
690,Fernando Rodney\rodnefe01,0.0,2017,40,ARI,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
691,Chaz Roe\roech01,0.0,2017,30,TOT,ML,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
692,Taylor Rogers\rogerta01,0.0,2017,26,MIN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
693,Sergio Romo\romose01,0.0,2017,34,TOT,ML,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
694,Hector Rondon\rondohe01,0.0,2017,29,CHC,NL,59,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,*1
695,Jorge De La Rosa\rosajo01,0.0,2017,36,ARI,NL,64,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,*1
696,Trevor Rosenthal\rosentr01,0.0,2017,27,STL,NL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
697,Zac Rosscup\rosscza01,0.0,2017,29,TOT,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
698,Tyson Ross\rossty01,0.0,2017,30,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
699,Jose Ruiz\ruizjo01,0.0,2017,22,SDP,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
700,Dan Runzler\runzlda01,0.0,2017,32,PIT,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
701,Marc Rzepczynski\rzepcma01,0.0,2017,31,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
702,CC Sabathia\sabatc.01,0.0,2017,36,NYY,AL,2,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,.000,.250,.000,.250,*1
703,Anibal Sanchez\sanchan01,0.0,2017,33,DET,AL,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
704,Tony Sanchez\sanchto01,0.0,2017,29,ATL,NL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,/*H
705,Anthony Santander\santaan02,0.0,2017,22,BAL,AL,13,31,30,1,8,3,0,0,2,0,0,8,0,0,1,0,0,0,.267,.258,.367,.625,/*9H7
706,Edgar Santana\santaed01,0.0,2017,25,PIT,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
707,Robby Scott\scottro02,0.0,2017,27,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
708,Luis Severino\severlu01,0.0,2017,23,NYY,AL,2,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.200,.200,.200,.400,*1
709,Paul Sewald\sewalpa01,0.0,2017,27,NYM,NL,56,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
710,Bryan Shaw\shawbr01,0.0,2017,29,CLE,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
711,Jimmie Sherfy\sherfji01,0.0,2017,25,ARI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
712,Ryan Sherriff\sherrry01,0.0,2017,27,STL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
713,Chasen Shreve\shrevch01,0.0,2017,26,NYY,AL,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
714,Tony Sipp\sippto01,0.0,2017,33,HOU,AL,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
715,Tyler Skaggs\skaggty01,0.0,2017,25,LAA,AL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
716,Eric Skoglund\skogler01,0.0,2017,24,KCR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
717,Carson Smith\smithca02,0.0,2017,27,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
718,Caleb Smith\smithca03,0.0,2017,25,NYY,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
719,Joe Smith\smithjo05,0.0,2017,33,TOT,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
720,Josh Smith\smithjo07,0.0,2017,29,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
721,Kevan Smith\smithke04,0.0,2017,29,CHW,AL,87,294,276,23,78,17,0,4,30,9,0,46,3,2,3,9,0,0,.283,.309,.388,.697,*2H/D
722,Josh Smoker\smokejo01,0.0,2017,28,NYM,NL,49,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,.000,*1
723,Blake Snell\snellbl01,0.0,2017,24,TBR,AL,3,7,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,.000,.167,.000,.167,*1
724,Miguel Socolovich\socolmi01,0.0,2017,30,STL,NL,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
725,Sammy Solis\solissa01,0.0,2017,28,WSN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
726,Joakim Soria\soriajo01,0.0,2017,33,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
727,Drew Steckenrider\steckdr01,0.0,2017,26,MIA,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
728,Brock Stewart\stewabr01,0.0,2017,25,LAD,NL,16,5,4,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,.250,.250,.250,.500,*1
729,Drew Storen\storedr01,0.0,2017,29,CIN,NL,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
730,Matt Strahm\strahma01,0.0,2017,25,KCR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
731,Hunter Strickland\strichu01,0.0,2017,28,SFG,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
732,Pedro Strop\stroppe01,0.0,2017,32,CHC,NL,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
733,Daniel Stumpf\stumpda01,0.0,2017,26,DET,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
734,Brent Suter\suterbr01,0.0,2017,27,MIL,NL,21,21,18,1,3,0,0,0,1,0,0,8,1,2,0,0,0,0,.167,.211,.167,.377,*1/H
735,Anthony Swarzak\swarzan01,0.0,2017,31,TOT,ML,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
736,Blake Swihart\swihabl01,0.0,2017,25,BOS,AL,6,7,5,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,.200,.429,.200,.629,/*H*2D
737,Masahiro Tanaka\tanakma01,0.0,2017,28,NYY,AL,1,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,.000,.000,.000,.000,*1
738,Ben Taylor\taylobe10,0.0,2017,24,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
739,Junichi Tazawa\tazawju01,0.0,2017,31,MIA,NL,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
740,Ryan Tepera\teperry01,0.0,2017,29,TOR,AL,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
741,Josh Tomlin\tomlijo01,0.0,2017,32,CLE,AL,3,7,7,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,.143,.143,.143,.286,*1
742,Carlos Torres\torreca01,0.0,2017,34,MIL,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
743,Blake Treinen\treinbl01,0.0,2017,29,TOT,ML,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
744,Sam Tuivailala\tuivasa01,0.0,2017,24,STL,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
745,Nik Turley\turleni01,0.0,2017,27,MIN,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,*1
746,Julio Urias\uriasju01,0.0,2017,20,LAD,NL,5,7,6,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,.167,.167,.167,.333,/*1
747,Cesar Valdez\valdece01,0.0,2017,32,TOT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
748,Jose Valdez\valdejo03,0.0,2017,27,TOT,ML,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
749,Ildemaro Vargas\vargail01,0.0,2017,25,ARI,NL,12,13,13,4,4,1,0,0,4,0,0,3,0,0,0,1,0,0,.308,.308,.385,.692,/*H45
750,Jason Vargas\vargaja01,0.0,2017,34,KCR,AL,1,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.250,.250,.250,.500,*1
751,Hector Velazquez\velazhe01,0.0,2017,28,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,/*1
752,Drew VerHagen\verhadr01,0.0,2017,26,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
753,Justin Verlander\verlaju01,0.0,2017,34,TOT,AL,2,6,6,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,.167,.167,.167,.333,*1
754,Nick Vincent\vinceni01,0.0,2017,30,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
755,Arodys Vizcaino\vizcaar01,0.0,2017,26,ATL,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
756,Wei-Chung Wang\wangwe01,0.0,2017,25,MIL,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
757,Adam Warren\warread01,0.0,2017,29,NYY,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
758,Tony Watson\watsoto01,0.0,2017,32,TOT,NL,68,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
759,Luke Weaver\weavelu01,0.0,2017,23,STL,NL,15,23,19,2,3,0,0,0,1,1,0,9,0,3,0,0,0,0,.158,.200,.158,.358,*1/H
760,Tyler Webb\webbty01,0.0,2017,26,TOT,ML,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
761,Zack Wheeler\wheelza01,0.0,2017,27,NYM,NL,17,29,27,1,2,1,0,0,0,1,0,12,0,1,0,0,0,0,.074,.107,.111,.218,*1/H
762,Nick Williams\willini01,0.0,2017,23,PHI,NL,83,343,313,45,90,14,4,12,55,20,0,97,6,0,4,8,1,2,.288,.338,.473,.811,*987/HD
763,Taylor Williams\willita01,0.0,2017,25,MIL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
764,Alex Wilson\wilsoal01,0.0,2017,30,DET,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
765,Justin Wilson\wilsoju10,0.0,2017,29,TOT,ML,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
766,Dan Winkler\winklda01,0.0,2017,27,ATL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
767,Matt Wisler\wislema01,0.0,2017,24,ATL,NL,20,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,*1
768,Brandon Workman\workmbr01,0.0,2017,28,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
769,Mike Wright\wrighmi01,0.0,2017,27,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
770,Jimmy Yacabonis\yacabji01,0.0,2017,25,BAL,AL,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.000,.000,.000,.000,*1
771,Kirby Yates\yateski01,0.0,2017,30,TOT,ML,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
772,Gabriel Ynoa\ynoaga01,0.0,2017,24,BAL,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,/*1
773,Michael Ynoa\ynoami01,0.0,2017,25,CHW,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
774,Mark Zagunis\zagunma01,0.0,2017,24,CHC,NL,7,18,14,0,0,0,0,0,1,4,0,6,0,0,0,0,2,0,.000,.222,.000,.222,/*9H
