k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
311,Alexey Shved\shvedal01,2012-13,24,MIN,NBA,11.0,77,16,1840,4.6,12.4,3.0,6.8,1.7,5.6,2.1,2.9,0.8,2.6,3.4,5.6,1.1,0.5,2.9,2.3,13.0,.372,.435,.295,.439,.720,.474
312,Tyler Zeller\zellety01,2012-13,23,CLE,NBA,11.0,77,55,2033,4.3,9.9,4.3,9.8,0.0,0.1,2.1,2.8,2.8,4.9,7.8,1.7,0.6,1.2,1.7,4.4,10.8,.438,.441,.000,.438,.764,.486
313,Lamar Odom\odomla01,2012-13,33,LAC,NBA,10.9,82,2,1616,3.3,8.2,2.9,6.1,0.4,2.0,0.4,0.9,2.6,8.1,10.7,3.2,1.5,1.3,1.9,4.8,7.4,.399,.464,.200,.423,.476,.429
314,Thomas Robinson\robinth01,2012-13,21,TOT,NBA,10.9,70,0,1056,4.7,10.9,4.7,10.9,0.0,0.0,1.9,3.7,4.2,6.6,10.7,1.6,1.4,0.9,3.0,4.2,11.4,.430,.431,.000,.430,.523,.451
315,Sebastian Telfair\telfase01,2012-13,27,TOT,NBA,10.9,59,2,980,4.1,11.4,2.2,5.8,1.9,5.5,2.0,2.5,0.5,2.6,3.1,5.6,1.4,0.4,2.4,3.8,12.2,.362,.371,.353,.448,.783,.488
316,Marvin Williams\willima02,2012-13,26,UTA,NBA,10.9,73,51,1727,4.1,9.8,3.0,6.3,1.1,3.5,1.6,2.1,1.1,4.3,5.5,1.6,0.8,0.8,1.3,2.0,11.0,.423,.477,.325,.481,.778,.515
317,Michael Beasley\beaslmi01,2012-13,24,PHO,NBA,10.8,75,20,1554,7.2,17.7,6.1,14.4,1.0,3.3,2.2,2.9,1.2,5.3,6.5,2.6,0.7,0.8,3.3,2.5,17.6,.405,.426,.313,.434,.746,.462
318,Kirk Hinrich\hinriki01,2012-13,32,CHI,NBA,10.8,60,60,1764,3.2,8.6,1.8,4.9,1.4,3.7,1.4,2.0,0.3,2.9,3.2,6.4,1.3,0.5,2.0,3.9,9.4,.377,.367,.390,.461,.714,.493
319,Nazr Mohammed\mohamna01,2012-13,35,CHI,NBA,10.8,63,12,693,3.4,9.4,3.4,9.2,0.0,0.1,1.8,2.4,3.8,6.3,10.1,1.4,1.1,1.7,1.2,5.0,8.6,.367,.371,.000,.367,.723,.414
320,Shane Battier\battish01,2012-13,34,MIA,NBA,10.7,72,20,1786,3.1,7.3,0.3,0.9,2.7,6.4,0.6,0.8,0.7,2.6,3.3,1.5,0.8,1.1,0.7,3.0,9.5,.420,.348,.430,.608,.842,.623
321,Chuck Hayes\hayesch01,2012-13,29,SAC,NBA,10.7,74,1,1209,2.5,5.7,2.5,5.6,0.0,0.0,0.9,1.4,3.4,5.5,8.9,3.3,0.9,0.5,1.3,3.4,5.9,.442,.444,.000,.442,.625,.469
322,Chris Johnson\johnsch04,2012-13,22,MEM,NBA,10.7,8,0,102,3.9,8.8,1.8,2.5,2.1,6.4,0.4,0.7,1.8,2.1,3.9,0.7,1.4,0.0,1.1,1.8,10.2,.440,.714,.333,.560,.500,.560
323,E'Twaun Moore\mooreet01,2012-13,23,ORL,NBA,10.7,75,21,1682,5.1,12.8,3.6,8.6,1.4,4.2,1.0,1.3,1.0,2.5,3.6,4.4,1.1,0.5,2.2,2.6,12.6,.396,.424,.340,.452,.797,.471
324,Rodrigue Beaubois\beaubro01,2012-13,24,DAL,NBA,10.6,45,0,549,4.3,11.5,2.9,6.8,1.4,4.7,2.0,2.5,0.6,3.1,3.7,5.5,1.2,0.3,2.2,3.5,11.9,.369,.423,.292,.429,.789,.470
325,Richard Hamilton\hamilri01,2012-13,34,CHI,NBA,10.6,50,45,1088,6.8,15.7,6.2,14.0,0.5,1.7,2.2,2.5,0.5,2.2,2.7,3.9,0.8,0.2,2.8,3.1,16.2,.429,.444,.308,.446,.857,.481
326,Ian Mahinmi\mahinia01,2012-13,26,IND,NBA,10.6,80,2,1322,4.1,9.0,4.1,8.9,0.0,0.1,2.8,4.7,3.1,5.3,8.5,0.7,1.1,1.8,2.5,5.5,10.9,.453,.456,.000,.453,.608,.497
327,Jamaal Tinsley\tinslja01,2012-13,34,UTA,NBA,10.6,66,32,1221,2.5,6.9,1.4,3.2,1.1,3.7,0.5,0.8,0.5,2.9,3.4,8.6,1.9,0.4,3.1,3.1,6.8,.368,.439,.307,.451,.692,.467
328,Alonzo Gee\geeal01,2012-13,25,CLE,NBA,10.5,82,82,2541,4.3,10.5,3.3,7.4,1.0,3.1,2.3,2.9,1.1,3.5,4.5,1.9,1.5,0.4,1.9,2.8,11.9,.410,.450,.315,.456,.795,.505
329,Greg Stiemsma\stiemgr01,2012-13,27,MIN,NBA,10.5,76,19,1209,3.8,8.3,3.8,8.3,0.0,0.0,1.6,2.1,1.8,6.0,7.8,0.9,1.3,2.7,1.8,5.5,9.1,.457,.457,,.457,.768,.498
330,Joel Anthony\anthojo01,2012-13,30,MIA,NBA,10.4,62,3,566,2.2,4.3,2.2,4.3,0.0,0.0,1.1,1.8,2.9,4.5,7.3,0.8,0.8,2.7,1.4,3.1,5.5,.515,.515,,.515,.607,.542
331,Marco Belinelli\belinma01,2012-13,26,CHI,NBA,10.4,73,27,1882,4.6,11.7,3.1,7.4,1.5,4.2,2.7,3.2,0.2,2.4,2.7,2.8,0.8,0.1,1.6,2.7,13.4,.395,.416,.357,.460,.839,.513
332,Jon Leuer\leuerjo01,2012-13,23,TOT,NBA,10.4,28,0,187,4.8,10.0,4.8,9.4,0.0,0.6,1.2,2.5,2.5,4.6,7.1,1.5,1.2,0.0,1.5,4.0,10.8,.481,.510,.000,.481,.462,.485
333,Jeremy Pargo\pargoje01,2012-13,26,TOT,NBA,10.4,39,11,655,5.4,13.7,4.1,9.7,1.4,4.1,2.3,3.4,0.4,2.3,2.7,5.1,0.7,0.1,2.7,2.5,14.6,.396,.420,.338,.446,.677,.478
334,Terrence Ross\rosste01,2012-13,21,TOR,NBA,10.4,73,2,1239,5.4,13.3,3.5,7.6,1.9,5.7,0.9,1.2,1.0,3.2,4.2,1.5,1.2,0.4,1.4,3.5,13.6,.407,.464,.332,.478,.714,.491
335,Landry Fields\fieldla01,2012-13,24,TOR,NBA,10.3,51,22,1037,3.5,7.7,3.5,7.3,0.1,0.5,1.2,1.8,2.0,5.2,7.2,2.1,1.1,0.3,1.5,2.2,8.3,.457,.478,.143,.462,.642,.487
336,Al Harrington\harrial01,2012-13,32,ORL,NBA,10.3,10,0,119,6.1,17.2,3.6,8.2,2.4,9.1,0.9,1.2,1.8,6.4,8.2,3.0,1.2,0.3,2.1,5.4,15.4,.351,.444,.267,.421,.750,.434
337,Richard Jefferson\jefferi01,2012-13,32,GSW,NBA,10.3,56,1,568,3.9,8.6,3.0,5.8,0.9,2.9,2.4,3.4,0.3,5.0,5.3,2.0,0.9,0.4,1.5,2.9,11.2,.456,.527,.311,.507,.717,.552
338,Wesley Johnson\johnswe01,2012-13,25,PHO,NBA,10.3,50,21,953,6.1,15.0,4.2,9.1,1.9,5.9,1.0,1.3,0.8,3.9,4.6,1.3,0.8,0.7,1.8,2.1,15.1,.407,.461,.323,.470,.771,.485
339,Jannero Pargo\pargoja01,2012-13,33,TOT,NBA,10.3,32,0,507,5.5,15.1,2.8,6.8,2.8,8.2,0.9,0.9,0.7,1.8,2.5,4.8,1.3,0.2,2.9,3.0,14.7,.368,.406,.336,.460,.923,.475
340,Kevin Seraphin\serapke01,2012-13,23,WAS,NBA,10.3,79,8,1721,6.9,15.0,6.9,15.0,0.0,0.0,1.3,1.8,2.2,5.0,7.2,1.2,0.5,1.2,2.7,4.4,15.1,.461,.461,,.461,.693,.478
341,Jeffery Taylor\tayloje03,2012-13,23,CHA,NBA,10.3,77,29,1507,4.1,9.5,2.8,5.9,1.3,3.7,1.8,2.5,1.2,2.4,3.6,1.5,1.1,0.4,1.1,3.2,11.3,.431,.486,.344,.497,.728,.531
342,Jae Crowder\crowdja01,2012-13,22,DAL,NBA,10.2,78,16,1353,3.8,9.8,2.1,4.7,1.7,5.1,1.3,1.9,0.9,4.0,5.0,2.5,1.7,0.5,1.3,3.4,10.4,.384,.446,.328,.470,.644,.491
343,Hamed Haddadi\haddaha01,2012-13,27,TOT,NBA,10.2,30,0,322,3.9,9.2,3.9,9.2,0.0,0.0,1.6,3.0,4.8,7.6,12.4,1.3,0.7,3.0,3.5,6.7,9.4,.427,.427,,.427,.519,.447
344,James Johnson\johnsja01,2012-13,25,SAC,NBA,10.2,54,11,878,4.8,11.6,4.7,10.7,0.1,0.9,1.6,2.7,2.0,3.9,5.9,2.4,1.7,2.1,2.8,4.1,11.3,.413,.439,.095,.417,.597,.442
345,John Salmons\salmojo01,2012-13,33,SAC,NBA,10.2,76,72,2278,3.9,9.7,2.3,5.5,1.6,4.2,1.3,1.7,0.5,2.7,3.3,3.6,0.8,0.4,1.3,2.3,10.6,.399,.420,.371,.480,.773,.509
346,Bismack Biyombo\biyombi01,2012-13,20,CHA,NBA,10.1,80,65,2186,2.6,5.7,2.6,5.7,0.0,0.0,1.2,2.3,3.2,6.4,9.6,0.6,0.5,2.4,1.4,3.2,6.4,.451,.451,,.451,.521,.472
347,Lance Thomas\thomala01,2012-13,24,NOH,NBA,10.1,59,9,646,3.0,5.9,3.0,5.9,0.0,0.0,2.4,3.3,2.5,4.0,6.4,0.9,0.6,0.4,0.8,4.3,8.3,.500,.500,,.500,.729,.565
348,Ronnie Brewer\brewero02,2012-13,27,TOT,NBA,10.0,60,34,853,3.0,8.4,2.0,5.1,1.0,3.2,0.7,1.6,1.8,4.1,5.9,2.1,1.8,0.3,0.8,1.4,7.6,.354,.385,.303,.412,.410,.416
349,Roger Mason\masonro01,2012-13,32,NOH,NBA,10.0,69,13,1219,3.9,9.0,1.9,4.3,1.9,4.7,1.2,1.3,0.3,3.6,3.9,2.2,0.8,0.3,1.5,3.1,10.9,.433,.452,.415,.541,.907,.570
350,Kyle Singler\singlky01,2012-13,24,DET,NBA,10.0,82,74,2293,4.3,10.1,3.2,6.9,1.1,3.1,1.6,1.9,1.7,3.5,5.2,1.2,0.9,0.6,1.5,3.4,11.3,.428,.464,.350,.483,.806,.517
351,Gerald Green\greenge01,2012-13,27,IND,NBA,9.9,60,7,1080,5.2,14.1,3.2,7.9,2.0,6.3,1.7,2.2,1.0,3.7,4.7,1.7,0.6,0.8,1.8,2.1,14.0,.366,.407,.314,.435,.800,.465
352,Udonis Haslem\hasleud01,2012-13,32,MIA,NBA,9.9,75,59,1414,3.3,6.4,3.3,6.4,0.0,0.0,0.8,1.1,2.5,7.8,10.3,1.0,0.8,0.4,1.1,4.4,7.4,.514,.514,,.514,.711,.535
353,Juwan Howard\howarju01,2012-13,39,MIA,NBA,9.9,7,2,51,7.1,13.4,7.1,13.4,0.0,0.0,0.7,0.7,0.0,5.6,5.6,4.2,0.0,0.0,2.8,6.4,14.8,.526,.526,,.526,1.000,.540
354,Malcolm Lee\leema01,2012-13,22,MIN,NBA,9.8,16,12,289,3.6,9.5,2.6,6.5,1.0,3.0,1.5,2.5,1.9,3.0,4.9,2.5,1.5,0.7,1.2,3.7,9.7,.382,.404,.333,.434,.600,.460
355,Cartier Martin\martica01,2012-13,28,WAS,NBA,9.7,41,3,694,5.0,13.1,2.0,5.5,3.0,7.6,1.0,1.5,0.6,4.6,5.2,1.0,1.0,0.3,1.7,3.0,14.0,.381,.358,.397,.496,.714,.511
356,Donald Sloan\sloando01,2012-13,25,TOT,NBA,9.6,23,0,263,3.7,10.7,2.7,8.1,1.0,2.6,2.7,3.4,0.4,3.4,3.8,5.2,0.7,0.0,1.9,2.3,11.1,.346,.339,.368,.391,.800,.455
357,Tyrus Thomas\thomaty01,2012-13,26,CHA,NBA,9.6,26,2,360,4.8,13.6,4.5,12.8,0.3,0.8,2.6,3.1,1.6,4.4,6.0,1.9,1.4,1.5,1.7,5.1,12.5,.353,.352,.375,.364,.839,.418
358,Josh Howard\howarjo01,2012-13,32,MIN,NBA,9.5,11,4,207,5.4,13.4,4.5,10.6,0.9,2.8,1.2,2.1,1.6,4.7,6.3,0.7,1.7,0.5,1.7,3.1,12.9,.403,.426,.313,.435,.583,.450
359,Mike James\jamesmi01,2012-13,37,DAL,NBA,9.5,45,23,862,4.2,11.3,2.2,6.1,2.0,5.2,1.0,1.2,0.4,2.6,3.0,5.8,1.1,0.1,2.3,4.0,11.4,.373,.363,.384,.461,.793,.481
360,Luke Babbitt\babbilu01,2012-13,23,POR,NBA,9.4,62,0,730,4.2,11.5,1.2,2.8,3.1,8.8,0.5,0.6,0.7,6.0,6.8,1.4,0.7,0.2,1.1,4.0,12.0,.368,.429,.348,.500,.769,.509
361,DeAndre Liggins\liggide01,2012-13,24,OKC,NBA,9.4,39,1,290,2.6,5.8,1.7,3.5,0.9,2.4,1.1,2.2,1.6,5.0,6.6,1.9,2.2,0.4,1.7,4.1,7.2,.447,.500,.368,.521,.500,.528
362,Ronny Turiaf\turiaro01,2012-13,30,LAC,NBA,9.4,65,0,701,2.5,5.0,2.5,5.0,0.0,0.0,1.2,3.2,2.3,5.5,7.8,1.8,1.0,1.8,1.5,4.1,6.2,.505,.505,,.505,.365,.485
363,Lou Amundson\amundlo01,2012-13,30,TOT,NBA,9.3,39,0,372,3.1,7.8,3.1,7.8,0.0,0.0,1.2,3.5,4.6,5.6,10.3,1.1,1.5,1.2,1.8,5.1,7.4,.395,.395,,.395,.333,.392
364,Festus Ezeli\ezelife01,2012-13,23,GSW,NBA,9.3,78,41,1120,2.4,5.4,2.4,5.4,0.0,0.0,1.4,2.6,4.5,5.5,10.1,0.7,0.7,2.4,2.0,5.0,6.1,.438,.438,,.438,.531,.467
365,Joel Freeland\freeljo01,2012-13,25,POR,NBA,9.3,51,1,477,4.4,10.7,4.4,10.7,0.0,0.0,1.4,2.0,3.0,6.0,9.0,1.0,1.0,0.8,1.4,5.1,10.1,.408,.408,,.408,.667,.435
366,Eric Maynor\maynoer01,2012-13,25,TOT,NBA,9.3,64,0,963,4.0,10.5,2.7,6.9,1.3,3.6,1.7,2.3,0.3,1.4,1.7,6.8,0.8,0.0,3.0,2.1,10.9,.377,.389,.354,.438,.726,.472
367,Tony Wroten\wroteto01,2012-13,19,MEM,NBA,9.3,35,0,272,4.4,11.4,3.8,9.3,0.5,2.1,2.8,3.8,1.7,2.0,3.7,5.7,1.1,0.5,3.8,4.5,12.0,.384,.414,.250,.407,.724,.461
368,Marquis Daniels\daniema01,2012-13,32,MIL,NBA,9.2,59,33,1085,4.4,11.6,3.7,9.3,0.7,2.4,1.3,1.8,1.6,3.4,5.0,2.2,1.7,0.3,1.5,2.6,10.8,.376,.401,.278,.405,.741,.432
369,Will Barton\bartowi01,2012-13,22,POR,NBA,9.1,73,5,894,4.8,12.4,4.4,9.8,0.4,2.6,2.0,2.6,1.4,4.4,5.8,2.3,1.4,0.4,2.4,2.3,11.9,.382,.447,.138,.396,.769,.437
370,Luc Mbah a Moute\mbahalu01,2012-13,26,MIL,NBA,9.1,58,45,1326,4.1,10.2,3.7,9.2,0.4,1.0,2.0,3.4,2.4,4.5,7.0,1.5,1.1,0.4,1.9,2.2,10.5,.401,.406,.351,.418,.571,.447
371,Troy Murphy\murphtr01,2012-13,32,DAL,NBA,9.1,14,1,256,3.1,8.6,1.5,3.7,1.5,4.9,1.4,1.5,1.0,5.9,6.9,1.0,1.4,0.8,1.0,4.1,9.1,.361,.423,.314,.451,.909,.494
372,James White\whiteja02,2012-13,30,NYK,NBA,9.1,57,16,435,4.1,9.6,3.0,6.2,1.2,3.4,0.9,1.6,0.4,3.6,4.0,2.4,1.1,0.3,1.4,3.6,10.3,.431,.480,.341,.491,.579,.503
373,Diante Garrett\garredi02,2012-13,24,PHO,NBA,9.0,19,0,149,3.9,11.8,3.1,8.2,0.7,3.6,1.2,2.4,1.2,2.4,3.6,7.5,2.4,0.0,3.9,1.2,9.7,.327,.382,.200,.357,.500,.375
374,Aaron Gray\grayaa01,2012-13,28,TOR,NBA,9.0,42,16,513,3.4,6.3,3.4,6.3,0.0,0.0,1.6,3.1,3.4,6.0,9.3,2.3,0.5,0.4,2.5,6.0,8.4,.533,.533,,.533,.523,.544
375,Earl Barron\barroea01,2012-13,31,TOT,NBA,8.9,12,2,159,4.1,11.5,4.1,11.5,0.0,0.0,0.7,1.6,5.0,8.8,13.8,1.1,1.1,1.4,2.5,5.4,8.8,.353,.353,,.353,.429,.361
376,Aron Baynes\baynear01,2012-13,26,SAS,NBA,8.8,16,0,141,4.6,9.2,4.6,8.9,0.0,0.3,1.8,3.1,3.1,5.1,8.2,1.3,0.3,1.5,2.8,5.9,11.0,.500,.514,.000,.500,.583,.521
377,Avery Bradley\bradlav01,2012-13,22,BOS,NBA,8.8,50,50,1435,4.8,12.0,3.8,8.8,1.0,3.2,0.9,1.2,0.8,2.0,2.8,2.6,1.6,0.5,1.8,3.2,11.6,.402,.432,.317,.444,.755,.461
378,Kwame Brown\brownkw01,2012-13,30,PHI,NBA,8.8,22,11,269,2.3,5.0,2.3,5.0,0.0,0.0,0.9,2.5,3.1,6.8,9.9,1.2,0.8,1.3,1.1,5.0,5.5,.459,.459,,.459,.368,.452
379,Miles Plumlee\plumlmi01,2012-13,24,IND,NBA,8.8,14,0,55,3.3,13.7,3.3,13.7,0.0,0.0,2.0,2.6,7.9,6.5,14.4,1.3,0.0,2.0,2.0,3.3,8.5,.238,.238,,.238,.750,.286
380,Garrett Temple\templga01,2012-13,26,WAS,NBA,8.8,51,36,1156,3.3,8.0,2.5,5.5,0.8,2.5,0.8,1.2,0.9,2.9,3.8,3.6,1.6,0.5,1.9,2.9,8.2,.407,.444,.325,.457,.703,.478
381,Brendan Haywood\haywobr01,2012-13,33,CHA,NBA,8.7,61,17,1162,2.9,6.7,2.9,6.7,0.0,0.0,0.9,2.0,3.9,5.1,9.0,0.9,0.5,1.5,1.5,3.9,6.7,.431,.433,.000,.431,.455,.441
382,Marcus Camby\cambyma01,2012-13,38,NYK,NBA,8.6,24,4,250,2.4,7.6,2.4,7.6,0.0,0.0,1.2,2.7,3.5,8.1,11.5,2.0,1.0,2.0,2.2,4.0,6.0,.321,.321,,.321,.421,.342
383,Josh Harrellson\harrejo01,2012-13,23,MIA,NBA,8.5,6,0,31,4.6,10.5,3.5,4.6,1.2,5.8,1.2,2.3,3.5,4.6,8.1,0.0,1.2,1.2,3.5,4.6,11.6,.444,.750,.200,.500,.500,.506
384,Tornike Shengelia\shengto01,2012-13,21,BRK,NBA,8.5,19,0,93,3.9,8.9,3.5,8.1,0.4,0.8,3.5,6.2,3.5,5.4,8.9,1.2,1.2,0.4,4.3,4.3,11.6,.435,.429,.500,.457,.563,.499
385,Ish Smith\smithis01,2012-13,24,TOT,NBA,8.5,52,3,516,3.9,11.1,3.3,9.2,0.6,1.9,0.2,0.5,0.8,3.4,4.3,6.1,1.5,0.6,2.6,1.8,8.6,.352,.364,.296,.377,.429,.379
386,Jerry Stackhouse\stackje01,2012-13,38,BRK,NBA,8.5,37,0,544,4.4,11.4,2.4,5.5,2.0,5.9,1.3,1.5,0.3,1.9,2.2,2.3,0.5,0.3,1.6,2.1,12.0,.384,.434,.337,.471,.870,.500
387,DeQuan Jones\jonesde01,2012-13,22,ORL,NBA,8.4,63,17,803,4.3,9.8,3.9,8.2,0.4,1.6,1.5,2.3,0.8,3.9,4.7,0.7,0.9,1.0,1.3,2.5,10.4,.436,.470,.257,.456,.667,.485
388,Anthony Tolliver\tollian01,2012-13,27,ATL,NBA,8.4,62,11,963,3.1,8.1,1.4,3.1,1.7,5.0,1.6,1.9,1.2,4.6,5.8,1.2,0.6,0.4,1.3,2.5,9.5,.380,.446,.338,.484,.863,.531
389,Chris Douglas-Roberts\douglch01,2012-13,26,DAL,NBA,8.3,6,0,63,2.9,8.0,2.9,5.7,0.0,2.3,4.0,5.7,0.0,2.9,2.9,2.3,1.1,0.0,0.6,2.3,9.7,.357,.500,.000,.357,.700,.462
390,Brandon Roy\roybr01,2012-13,28,MIN,NBA,8.3,5,5,122,3.2,10.3,3.2,7.7,0.0,2.7,2.1,3.0,0.9,3.2,4.1,6.8,0.9,0.0,2.1,1.5,8.6,.314,.423,.000,.314,.700,.368
391,Linas Kleiza\kleizli01,2012-13,28,TOR,NBA,8.2,20,3,376,4.6,13.8,2.7,7.5,1.9,6.3,3.1,3.6,1.0,4.0,5.0,1.5,0.4,0.2,1.3,4.3,14.2,.333,.359,.303,.403,.842,.460
392,Kendrick Perkins\perkike01,2012-13,28,OKC,NBA,8.2,78,78,1954,2.6,5.8,2.6,5.7,0.0,0.0,0.8,1.3,2.0,6.6,8.6,2.0,0.8,1.5,2.0,4.2,6.1,.457,.458,.000,.457,.611,.479
393,Royal Ivey\iveyro01,2012-13,31,PHI,NBA,8.1,53,5,698,3.2,7.4,1.3,2.9,1.9,4.5,0.5,0.8,0.8,2.1,2.9,1.7,1.2,0.2,1.0,3.8,8.8,.431,.446,.420,.559,.563,.563
394,James Jones\jonesja02,2012-13,32,MIA,NBA,8.1,38,0,221,3.4,9.9,0.8,1.3,2.6,8.6,0.3,0.7,0.0,3.6,3.6,2.1,0.3,1.0,0.5,2.6,9.8,.344,.625,.302,.475,.500,.478
395,Darius Morris\morrida01,2012-13,22,LAL,NBA,8.1,48,17,683,3.8,9.9,2.6,6.4,1.3,3.5,1.3,2.0,1.3,1.7,3.0,4.0,1.1,0.1,2.4,3.1,10.2,.388,.402,.364,.452,.649,.475
396,DeShawn Stevenson\stevede01,2012-13,31,ATL,NBA,8.1,56,31,1158,3.0,8.1,0.7,1.6,2.4,6.5,0.4,0.7,0.6,3.2,3.8,1.6,0.9,0.2,0.7,2.1,8.8,.374,.415,.364,.519,.522,.522
397,Chris Duhon\duhonch01,2012-13,30,LAL,NBA,8.0,46,9,820,2.1,5.4,0.6,1.4,1.4,4.0,0.3,0.6,0.5,2.5,3.0,5.8,0.9,0.0,1.8,2.5,5.8,.382,.438,.363,.516,.462,.517
398,Stephen Jackson\jacksst02,2012-13,34,SAS,NBA,8.0,55,6,1075,4.1,11.1,2.6,5.4,1.5,5.7,1.6,2.3,0.7,4.5,5.2,2.7,1.2,0.5,2.6,3.0,11.4,.373,.481,.271,.442,.700,.473
399,Norris Cole\coleno01,2012-13,24,MIA,NBA,7.9,80,4,1590,4.1,9.6,3.3,7.4,0.8,2.2,1.2,1.8,0.4,2.5,2.9,3.7,1.3,0.2,2.4,3.5,10.1,.421,.440,.357,.462,.650,.483
400,Kim English\engliki01,2012-13,24,DET,NBA,7.9,41,0,407,3.7,9.9,2.5,5.5,1.2,4.4,1.9,2.6,0.7,2.6,3.3,2.3,1.4,0.3,1.7,4.1,10.5,.375,.452,.280,.438,.724,.477
