,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1638,Jamell Fleming\FlemJa00,2013,24,3-80,JAX,NFL,8,0,1,0,0,0
1639,Larry Foote\FootLa20,2013,33,4-128,PIT,NFL,1,1,1,0,0,0
1640,Michael Ford\FordMi00,2013,23,,CHI,NFL,12,0,1,0,0,0
1641,Marcus Forston\ForsMa00,2013,24,,NWE,NFL,3,0,1,0,0,0
1642,Eric Frampton\FramEr99,2013,29,5-165,NOR,NFL,2,0,1,0,0,0
1643,Rob Francois\FranRo99,2013,28,,GNB,NFL,4,0,1,0,0,0
1644,Sione Fua\FuaxSi00,2013,25,3-97,2TM,NFL,5,0,1,0,0,0
1645,Andrew Gardner\GardAn20,2013,27,6-181,HOU,NFL,3,0,1,0,0,0
1646,Kwame Geathers\GeatKw00,2013,23,,SDG,NFL,7,0,1,0,0,0
1647,Robert Geathers\GeatRo21,2013,30,4-117,CIN,NFL,2,0,1,0,0,0
1648,Mike Gillislee\GillMi00,2013,23,5-164,MIA,NFL,3,0,1,0,0,0
1649,Ka'lial Glaud\GlauKa00,2013,23,,TAM,NFL,7,0,1,0,0,0
1650,Tavares Gooden\GoodTa99,2013,29,3-71,HOU,NFL,1,0,1,0,0,0
1651,Stephen Goodin\GoodSt00,2013,25,,NYG,NFL,1,0,1,0,0,0
1652,Mike Goodson\GoodMi00,2013,26,4-111,NYJ,NFL,2,0,1,0,0,0
1653,Richard Gordon\GordRi00,2013,26,6-181,KAN,NFL,2,0,1,0,0,0
1654,Danny Gorrer\GorrDa00,2013,27,,TAM,NFL,7,0,1,0,0,0
1655,Chris Gragg\GragCh00,2013,23,7-222,BUF,NFL,9,1,1,0,0,0
1656,Ray Graham\GrahRa00,2013,23,,HOU,NFL,1,0,1,0,0,0
1657,Shayne Graham\grahasha01,2013,36,,NOR,NFL,2,0,1,0,0,0
1658,Larry Grant\GranLa99,2013,28,7-214,CHI,NFL,2,0,1,0,0,0
1659,MarQueis Gray\GrayMa00,2013,24,,CLE,NFL,12,2,1,0,0,0
1660,Alex Green\GreeAl00,2013,25,3-96,NYJ,NFL,13,0,1,0,0,0
1661,Isaiah Green\GreeIs00,2013,24,,PIT,NFL,3,0,1,0,0,0
1662,Justin Green\GreeJu01,2013,22,,NWE,NFL,2,0,1,0,0,0
1663,Virgil Green\GreeVi00,2013,25,7-204,DEN,NFL,16,3,1,0,0,0
1664,Chris Greenwood\GreeCh01,2013,24,5-148,DET,NFL,3,0,1,0,0,0
1665,Harland Gunn\GunnHa00,2013,24,,ATL,NFL,3,0,1,0,0,0
1666,Tori Gurley\GurlTo00,2013,26,,CLE,NFL,3,0,1,0,0,0
1667,Saalim Hakim\HakiSa00,2013,23,,NYJ,NFL,3,0,1,0,0,0
1668,Chad Hall\HallCh00,2013,27,,KAN,NFL,9,0,1,0,0,0
1669,Jakar Hamilton\HamiJa00,2013,24,,DAL,NFL,3,0,1,0,0,0
1670,Chris Harper\HarpCh00,2013,24,4-123,GNB,NFL,4,0,1,0,0,0
1671,Leroy Harris\HarrLe21,2013,29,4-115,DET,NFL,1,0,1,0,0,0
1672,Garrett Hartley\HartGa00,2013,27,,NOR,NFL,14,0,1,0,0,0
1673,Ben Hartsock\HartBe00,2013,33,3-68,CAR,NFL,13,2,1,0,0,0
1674,Percy Harvin\HarvPe00,2013,25,1-22,SEA,NFL,1,0,1,0,0,0
1675,Matt Hasselbeck\HassMa00,2013,38,6-187,IND,NFL,3,0,1,0,0,0
1676,Caylin Hauptmann\HaupCa00,2013,22,,SEA,NFL,1,0,1,0,0,0
1677,Lavelle Hawkins\HawkLa00,2013,27,4-126,SDG,NFL,4,0,1,0,0,0
1678,Tanner Hawkinson\HawkTa00,2013,23,5-156,CIN,NFL,1,0,1,0,0,0
1679,Casey Hayward\HaywCa00,2013,24,2-62,GNB,NFL,3,1,1,0,0,0
1680,Josh Hill\HillJo02,2013,23,,NOR,NFL,14,3,1,0,0,0
1681,Michael Hill\HillMi00,2013,24,,2TM,NFL,8,0,1,0,0,0
1682,Shaun Hill\HillSh00,2013,33,,DET,NFL,1,0,1,0,0,0
1683,Khaled Holmes\HolmKh00,2013,23,4-121,IND,NFL,3,0,1,0,0,0
1684,Thomas Howard\HowaTh20,2013,30,2-38,ATL,NFL,2,0,1,0,0,0
1685,Brandon Hughes\HughBr99,2013,27,5-148,PHI,NFL,1,0,1,0,0,0
1686,Montori Hughes\HughMo00,2013,23,5-139,IND,NFL,4,0,1,0,0,0
1687,Robert Hughes\HughRo00,2013,24,,2TM,NFL,2,0,1,0,0,0
1688,Henry Hynoski\HynoHe01,2013,25,,NYG,NFL,3,2,1,0,0,0
1689,Corvey Irvin\IrviCo99,2013,28,3-93,DAL,NFL,6,0,1,0,0,0
1690,Kemal Ishmael\IshmKe00,2013,22,7-243,ATL,NFL,4,0,1,0,0,0
1691,Asa Jackson\JackAs00,2013,24,5-169,BAL,NFL,4,0,1,0,0,0
1692,Robert James\JameRo99,2013,30,5-138,KAN,NFL,1,0,1,0,0,0
1693,Tim Jamison\JamiTi99,2013,27,,HOU,NFL,5,0,1,0,0,0
1694,Lestar Jean\JeanLe01,2013,25,,HOU,NFL,13,0,1,0,0,0
1695,D.C. Jefferson\JeffD.00,2013,24,7-219,ARI,NFL,4,0,1,0,0,0
1696,Willie Jefferson\JeffWi00,2013,22,,HOU,NFL,6,0,1,0,0,0
1697,Brandon Jenkins\JenkBr00,2013,23,5-162,WAS,NFL,5,0,1,0,0,0
1698,Greg Jenkins\JenkGr00,2013,24,,OAK,NFL,6,0,1,0,0,0
1699,Damaris Johnson\JohnDa04,2013,24,,PHI,NFL,13,0,1,0,0,0
1700,Jeron Johnson\JohnJe02,2013,25,,SEA,NFL,7,0,1,0,0,0
