k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
401,Stanley Johnson\johnsst04,2015-16,19,DET,NBA,8.7,73,6,1687,4.8,12.8,3.5,8.4,1.3,4.4,1.7,2.2,1.2,5.3,6.5,2.5,1.2,0.3,2.4,3.8,12.7,.375,.410,.307,.428,.784,.460
402,Dante Cunningham\cunnida01,2015-16,28,NOP,NBA,8.6,80,46,1971,3.4,7.5,2.4,4.3,1.0,3.2,1.0,1.5,1.0,3.3,4.3,1.4,0.8,0.6,0.7,3.2,8.8,.451,.550,.316,.518,.695,.540
403,Ben McLemore\mclembe01,2015-16,22,SAC,NBA,8.6,68,53,1443,4.9,11.4,3.2,6.7,1.7,4.6,1.8,2.6,0.8,2.8,3.7,2.0,1.3,0.2,2.5,3.5,13.2,.429,.474,.362,.502,.718,.531
404,Noah Vonleh\vonleno01,2015-16,20,POR,NBA,8.6,78,56,1174,3.6,8.5,3.3,7.1,0.3,1.4,1.2,1.6,2.8,6.6,9.4,0.9,0.8,0.8,1.5,4.7,8.7,.421,.457,.239,.441,.745,.471
405,C.J. Watson\watsocj01,2015-16,31,ORL,NBA,8.6,33,2,656,2.6,7.5,1.8,4.9,0.8,2.6,1.9,2.1,0.5,3.1,3.6,4.8,1.0,0.3,1.4,2.7,7.8,.343,.371,.292,.394,.872,.461
406,Sergey Karasev\karasse01,2015-16,22,BRK,NBA,8.5,40,5,399,2.7,6.7,1.7,3.3,1.0,3.3,2.3,2.5,0.7,4.5,5.2,3.2,0.5,0.2,2.0,2.4,8.8,.405,.514,.297,.480,.929,.562
407,Alonzo Gee\geeal01,2015-16,28,NOP,NBA,8.4,73,38,1632,2.9,5.6,2.5,4.3,0.4,1.3,1.0,1.5,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2,.518,.590,.283,.551,.667,.572
408,Iman Shumpert\shumpim01,2015-16,25,CLE,NBA,8.4,54,5,1316,3.1,8.3,1.9,4.3,1.2,4.0,1.1,1.4,0.9,4.7,5.6,2.5,1.5,0.5,1.6,3.3,8.5,.374,.447,.295,.444,.784,.475
409,Justise Winslow\winslju01,2015-16,19,MIA,NBA,8.4,78,8,2232,3.1,7.5,2.6,5.6,0.5,1.9,1.3,1.9,1.3,5.2,6.5,1.9,1.1,0.4,1.5,3.0,8.1,.422,.471,.276,.457,.684,.489
410,Jeff Ayres\pendeje02,2015-16,28,LAC,NBA,8.3,17,0,107,4.0,7.7,4.0,7.4,0.0,0.3,2.0,2.0,1.3,6.1,7.4,1.7,0.0,1.0,2.0,6.1,10.1,.522,.545,.000,.522,1.000,.585
411,JaKarr Sampson\sampsja02,2015-16,22,TOT,NBA,8.3,73,40,1160,4.3,9.8,3.9,7.9,0.4,2.0,2.5,3.8,1.4,4.5,5.9,1.4,0.7,1.0,2.2,4.4,11.6,.442,.496,.222,.464,.656,.504
412,Metta World Peace\artesro01,2015-16,36,LAL,NBA,8.3,35,5,590,3.4,10.8,1.8,5.7,1.6,5.1,2.4,3.5,1.2,4.3,5.4,1.6,1.3,0.7,0.9,4.1,10.7,.311,.312,.310,.384,.702,.435
413,Chris Johnson\johnsch04,2015-16,25,UTA,NBA,8.2,70,2,857,3.0,8.1,1.9,4.0,1.1,4.2,1.4,1.8,1.1,4.4,5.5,1.9,1.3,0.8,1.7,4.2,8.6,.371,.474,.273,.441,.810,.482
