,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
941,Jaron Brown\BrowJa03,2018,28,,SEA,NFL,16,2,1,0,0,2
942,Malcolm Brown\BrowMa03,2018,25,,LAR,NFL,12,0,1,0,0,2
943,Taven Bryan\BryaTa00,2018,22,1-29,JAX,NFL,16,1,1,0,0,2
944,Martavis Bryant\BryaMa00,2018,27,4-118,OAK,NFL,8,2,1,0,0,2
945,Jonathan Bullard\BullJo00,2018,25,3-72,CHI,NFL,16,1,1,0,0,2
946,Riley Bullough\BullRi00,2018,25,,TAM,NFL,9,3,1,0,0,2
947,Vontaze Burfict\BurfVo00,2018,28,,CIN,NFL,7,7,1,0,0,2
948,Rex Burkhead\BurkRe00,2018,28,6-190,NWE,NFL,8,4,1,0,0,2
949,Adam Butler\ButlAd00,2018,24,,NWE,NFL,16,0,1,0,0,2
950,Jason Cabinda\CabiJa00,2018,22,,OAK,NFL,10,3,1,0,0,2
951,Trenton Cannon\CannTr00,2018,24,6-204,NYJ,NFL,16,0,1,0,0,2
952,Daniel Carlson\CarlDa00,2018,23,5-167,2TM,NFL,12,0,1,0,0,2
953,DeAndre Carter\CartDe02,2018,25,,2TM,NFL,14,4,1,0,0,2
954,Lorenzo Carter\CartLo01,2018,23,3-66,NYG,NFL,15,2,1,0,0,2
955,Anthony Chickillo\ChicAn00,2018,26,6-212,PIT,NFL,16,0,1,0,0,2
956,Chuck Clark\ClarCh00,2018,23,6-186,BAL,NFL,16,2,1,0,0,2
957,Le'Raven Clark\ClarLe01,2018,25,3-82,IND,NFL,12,4,1,0,0,2
958,Adrian Clayborn\ClayAd00,2018,30,1-20,NWE,NFL,14,1,1,0,0,2
959,Adrian Colbert\ColbAd00,2018,25,7-229,SFO,NFL,7,6,1,0,0,2
960,Britton Colquitt\ColqBr00,2018,33,,CLE,NFL,16,0,1,0,0,2
961,Dustin Colquitt\ColqDu20,2018,36,3-99,KAN,NFL,16,0,1,0,0,2
962,Aaron Colvin\ColvAa00,2018,27,4-114,HOU,NFL,10,2,1,0,0,2
963,William Compton\CompWi00,2018,29,,TEN,NFL,12,2,1,0,0,2
964,Logan Cooke\CookLo00,2018,23,7-247,JAX,NFL,16,0,1,0,0,2
965,Jonathan Cooper\CoopJo01,2018,28,1-7,WAS,NFL,4,4,1,0,0,2
966,Keke Coutee\CoutKe00,2018,21,4-103,HOU,NFL,6,2,1,0,0,2
967,Christian Covington\CoviCh00,2018,25,6-216,HOU,NFL,12,2,1,0,0,2
968,James Crawford\CrawJa01,2018,24,,GNB,NFL,16,0,1,0,0,2
969,Ken Crawley\CrawKe02,2018,25,,NOR,NFL,10,5,1,0,0,2
970,Jason Croom\CrooJa00,2018,24,,BUF,NFL,15,3,1,0,0,2
971,Tyrell Crosby\CrosTy00,2018,23,5-153,DET,NFL,10,2,1,0,0,2
972,Korey Cunningham\CunnKo00,2018,23,7-254,ARI,NFL,6,6,1,0,0,2
973,Jordan Dangerfield\DangJo00,2018,28,,PIT,NFL,16,1,1,0,0,2
974,Chase Daniel\DaniCh00,2018,32,,CHI,NFL,5,2,1,0,0,2
975,Trevor Daniel\DaniTr00,2018,24,,HOU,NFL,16,0,1,0,0,2
976,Keionta Davis\DaviKe03,2018,24,,NWE,NFL,6,3,1,0,0,2
977,Nick DeLuca\DeLuNi00,2018,23,,JAX,NFL,9,2,1,0,0,2
978,Jordan Devey\DeveJo00,2018,30,,KAN,NFL,7,2,1,0,0,2
979,Will Dissly\DissWi00,2018,22,4-120,SEA,NFL,4,4,1,0,0,2
980,Kenneth Dixon\DixoKe00,2018,24,4-134,BAL,NFL,6,0,1,0,0,2
981,Riley Dixon\DixoRi00,2018,25,7-228,NYG,NFL,16,0,1,0,0,2
982,Jack Doyle\DoylJa00,2018,28,,IND,NFL,6,6,1,0,0,2
983,Jeff Driskel\DrisJe00,2018,25,6-207,CIN,NFL,9,5,1,0,0,2
984,Chase Edmonds\EdmoCh00,2018,22,4-134,ARI,NFL,16,0,1,0,0,2
985,Tyler Eifert\EifeTy00,2018,28,1-21,CIN,NFL,4,2,1,0,0,2
986,Bruce Ellington\ElliBr00,2018,27,4-106,2TM,NFL,7,3,1,0,0,2
987,Javien Elliott\ElliJa01,2018,25,,TAM,NFL,15,5,1,0,0,2
988,Rhett Ellison\ElliRh00,2018,30,4-128,NYG,NFL,14,12,1,0,0,2
989,Alex Erickson\EricAl01,2018,26,,CIN,NFL,16,6,1,0,0,2
990,Deshazor Everett\EverDe01,2018,26,,WAS,NFL,16,3,1,0,0,2
991,Clayton Fejedelem\FejeCl00,2018,25,7-245,CIN,NFL,16,1,1,0,0,2
992,Jon Feliciano\FeliJo00,2018,26,4-128,OAK,NFL,13,4,1,0,0,2
993,Sharif Finch\FincSh00,2018,23,,TEN,NFL,15,0,1,0,0,2
994,B.J. Finney\FinnB.01,2018,27,,PIT,NFL,16,2,1,0,0,2
995,Anthony Firkser\FirkAn00,2018,23,,TEN,NFL,12,0,1,0,0,2
996,Cameron Fleming\FlemCa00,2018,26,4-140,DAL,NFL,14,3,1,0,0,2
997,Poona Ford\FordPo00,2018,23,,SEA,NFL,11,1,1,0,0,2
998,Bennie Fowler\FowlBe00,2018,27,,NYG,NFL,10,5,1,0,0,2
999,Zaire Franklin\FranZa00,2018,22,7-235,IND,NFL,16,2,1,0,0,2
1000,Blaine Gabbert\GabbBl00,2018,29,1-10,TEN,NFL,8,3,1,0,0,2
