k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
215,Andrew Wiggins\wiggian01,2014-15,19,MIN,NBA,13.9,82,82,2969,6.0,13.8,5.6,12.3,0.5,1.5,4.3,5.7,1.6,2.9,4.5,2.1,1.0,0.6,2.1,2.3,16.8,.437,.453,.310,.454,.760,.517
216,Elfrid Payton\paytoel01,2014-15,20,ORL,NBA,13.8,82,63,2489,4.4,10.2,4.2,9.6,0.2,0.6,1.7,3.1,1.5,3.5,5.0,7.7,2.1,0.3,2.9,2.8,10.6,.425,.435,.262,.433,.551,.456
217,Dwight Powell\poweldw01,2014-15,23,TOT,NBA,13.8,29,0,236,4.7,10.2,4.3,8.5,0.5,1.7,3.8,5.0,2.7,4.9,7.6,1.4,1.4,0.9,1.7,6.1,13.7,.463,.500,.273,.485,.758,.552
218,Thabo Sefolosha\sefolth01,2014-15,30,ATL,NBA,13.8,52,7,976,3.8,9.2,2.9,6.3,0.9,2.9,1.7,2.1,2.0,6.3,8.2,2.8,2.0,0.8,1.4,2.5,10.3,.418,.462,.321,.468,.776,.506
219,Marcus Morris\morrima03,2014-15,25,PHO,NBA,13.7,81,35,2045,5.8,13.4,3.9,7.9,2.0,5.5,1.2,2.0,1.3,5.5,6.8,2.3,1.1,0.3,1.3,3.3,14.9,.434,.487,.358,.507,.628,.520
220,Will Barton\bartowi01,2014-15,24,TOT,NBA,13.6,58,0,983,5.5,12.9,4.7,9.8,0.8,3.1,2.7,3.4,1.0,5.0,5.9,3.0,1.8,0.7,2.2,2.6,14.5,.425,.474,.271,.458,.787,.503
221,J.R. Smith\smithjr01,2014-15,29,TOT,NBA,13.6,70,51,2080,5.5,13.1,2.6,5.7,2.8,7.4,0.9,1.2,0.5,3.3,3.8,3.4,1.4,0.4,1.7,2.8,14.7,.417,.462,.383,.525,.750,.538
222,Alex Len\lenal01,2014-15,21,PHO,NBA,13.5,69,44,1518,4.2,8.4,4.2,8.3,0.0,0.1,1.7,2.5,3.4,7.4,10.8,0.8,0.8,2.5,1.8,5.1,10.2,.507,.509,.333,.508,.702,.542
223,O.J. Mayo\mayooj01,2014-15,27,MIL,NBA,13.5,71,15,1697,6.3,14.9,4.2,9.0,2.1,5.9,2.4,2.9,0.6,3.3,4.0,4.2,1.2,0.4,2.7,3.5,17.1,.422,.465,.357,.493,.827,.529
224,Rajon Rondo\rondora01,2014-15,28,TOT,NBA,13.5,68,68,2018,4.9,11.5,4.4,10.0,0.5,1.5,0.6,1.4,1.3,5.4,6.7,9.6,1.6,0.1,3.7,2.7,10.8,.426,.444,.314,.447,.397,.448
225,Harrison Barnes\barneha02,2014-15,22,GSW,NBA,13.4,82,82,2318,4.9,10.2,3.6,6.8,1.4,3.3,1.7,2.3,1.8,5.2,7.0,1.8,0.9,0.3,1.1,2.3,12.8,.482,.519,.405,.548,.720,.573
226,Miles Plumlee\plumlmi01,2014-15,26,TOT,NBA,13.4,73,28,1194,4.1,7.7,4.1,7.7,0.0,0.0,0.7,1.4,3.4,6.3,9.6,1.0,1.2,2.0,1.5,3.3,8.9,.535,.535,,.535,.478,.536
227,Dorell Wright\wrighdo01,2014-15,29,POR,NBA,13.4,48,2,592,4.4,11.6,1.9,5.0,2.5,6.6,2.1,2.6,0.9,5.9,6.8,2.5,1.2,0.7,1.1,3.3,13.3,.379,.378,.380,.487,.810,.525
228,Dewayne Dedmon\dedmode01,2014-15,25,ORL,NBA,13.3,59,15,845,3.9,6.9,3.9,6.9,0.0,0.0,1.4,2.7,5.0,7.5,12.6,0.4,0.7,2.1,2.2,6.0,9.2,.562,.565,.000,.562,.531,.568
229,Tyler Hansbrough\hansbty01,2014-15,29,TOR,NBA,13.3,74,8,1058,2.9,5.6,2.9,5.4,0.0,0.2,3.3,4.7,3.6,5.4,9.0,0.7,1.0,0.5,0.7,4.8,9.2,.521,.538,.143,.524,.698,.597
230,Andre Miller\millean02,2014-15,38,TOT,NBA,13.3,81,0,1253,4.2,8.3,4.0,7.4,0.2,1.0,1.7,2.2,1.1,3.3,4.4,8.2,0.9,0.2,3.0,3.0,10.2,.500,.539,.206,.512,.753,.548
231,Wilson Chandler\chandwi01,2014-15,27,DEN,NBA,13.2,78,75,2471,6.1,14.2,4.1,8.3,2.0,5.9,1.6,2.1,1.4,5.5,6.9,2.0,0.8,0.4,1.6,3.4,15.8,.429,.490,.342,.500,.775,.523
232,Gerald Henderson\hendege02,2014-15,27,CHO,NBA,13.2,80,72,2315,5.8,13.2,5.1,11.1,0.7,2.1,2.9,3.4,0.6,3.7,4.2,3.2,0.8,0.3,1.7,2.1,15.1,.437,.457,.331,.463,.848,.514
233,Cory Jefferson\jeffeco01,2014-15,24,BRK,NBA,13.2,50,1,531,5.1,11.3,4.9,10.3,0.1,1.0,2.1,3.7,3.2,6.6,9.8,1.1,0.7,1.4,1.4,4.1,12.4,.449,.480,.133,.455,.574,.480
234,Shelvin Mack\macksh01,2014-15,24,ATL,NBA,13.2,55,0,833,5.1,12.6,3.3,7.1,1.7,5.5,1.1,1.3,0.3,3.1,3.4,6.7,1.3,0.1,2.1,1.4,12.9,.401,.467,.315,.469,.806,.489
235,Noah Vonleh\vonleno01,2014-15,19,CHO,NBA,13.2,25,0,259,4.2,10.6,3.5,8.8,0.7,1.8,2.5,3.6,3.9,8.1,12.0,0.6,0.6,1.3,1.5,2.8,11.5,.395,.397,.385,.428,.692,.475
236,Nicolas Batum\batumni01,2014-15,26,POR,NBA,13.1,71,71,2380,3.6,9.1,2.1,4.4,1.5,4.7,1.3,1.5,0.9,5.4,6.3,5.2,1.2,0.6,2.0,1.6,10.0,.400,.481,.324,.483,.857,.516
237,Dwight Buycks\buyckdw01,2014-15,25,LAL,NBA,13.1,6,0,123,5.3,11.7,3.2,8.5,2.0,3.2,2.6,2.9,0.6,2.9,3.5,4.1,0.9,0.0,3.5,0.9,15.2,.450,.379,.636,.538,.900,.586
238,Ryan Hollins\holliry01,2014-15,30,SAC,NBA,13.1,46,9,441,4.3,6.7,4.3,6.7,0.0,0.0,2.5,4.4,2.9,5.5,8.4,1.1,0.5,1.6,2.0,5.3,11.2,.646,.646,,.646,.574,.648
239,CJ McCollum\mccolcj01,2014-15,23,POR,NBA,13.1,62,3,973,5.9,13.5,3.8,8.4,2.0,5.1,1.9,2.7,0.5,2.8,3.4,2.4,1.6,0.3,1.8,3.0,15.7,.436,.460,.396,.511,.699,.534
240,Donald Sloan\sloando01,2014-15,27,IND,NBA,13.1,53,21,1107,4.7,11.5,3.4,7.3,1.3,4.3,2.0,2.5,0.4,4.3,4.7,6.2,0.7,0.0,2.1,1.5,12.7,.408,.464,.313,.466,.779,.503
241,Alec Burks\burksal01,2014-15,23,UTA,NBA,13.0,27,27,899,4.8,12.0,3.8,9.3,1.0,2.7,4.2,5.2,0.8,3.8,4.6,3.3,0.7,0.2,2.1,2.6,15.0,.403,.409,.382,.447,.822,.524
242,Alonzo Gee\geeal01,2014-15,27,TOT,NBA,13.0,54,2,662,4.7,10.1,4.0,8.2,0.7,1.9,2.9,4.2,2.0,3.1,5.1,1.4,1.9,0.4,1.8,3.2,13.1,.468,.490,.371,.503,.701,.548
243,Paul George\georgpa01,2014-15,24,IND,NBA,13.0,6,0,91,7.1,19.4,3.6,10.7,3.6,8.7,3.2,4.4,1.6,7.1,8.7,2.4,2.0,0.4,4.7,4.4,21.0,.367,.333,.409,.459,.727,.492
244,John Lucas III\lucasjo02,2014-15,32,DET,NBA,13.0,21,0,272,5.6,13.8,4.4,9.9,1.2,3.8,0.7,0.7,0.5,1.6,2.1,7.9,1.1,0.0,2.1,2.4,13.0,.404,.440,.310,.447,1.000,.461
245,Patty Mills\millspa02,2014-15,26,SAS,NBA,13.0,51,0,801,5.8,15.1,3.0,6.9,2.8,8.2,1.5,1.8,0.9,2.4,3.4,3.9,1.3,0.1,1.6,2.6,15.8,.381,.429,.341,.473,.825,.496
246,Ognjen Kuzmic\kuzmiog01,2014-15,24,GSW,NBA,12.9,16,0,72,4.0,6.0,4.0,6.0,0.0,0.0,2.0,2.0,3.5,5.0,8.5,3.0,1.0,0.5,2.5,6.5,10.0,.667,.667,,.667,1.000,.727
247,Shaun Livingston\livinsh01,2014-15,29,GSW,NBA,12.9,78,2,1468,4.9,9.7,4.9,9.7,0.0,0.0,1.6,2.2,1.1,3.4,4.5,6.4,1.2,0.5,2.5,2.7,11.3,.500,.503,.000,.500,.714,.529
248,Jordan Adams\adamsjo01,2014-15,20,MEM,NBA,12.8,30,0,248,5.1,12.5,3.6,8.9,1.5,3.6,2.0,3.3,1.3,2.8,4.1,2.3,2.3,1.0,2.0,3.5,13.6,.407,.410,.400,.465,.609,.489
249,Evan Turner\turneev01,2014-15,26,BOS,NBA,12.8,82,57,2260,5.1,11.9,4.6,10.0,0.5,1.9,1.7,2.2,0.6,6.0,6.6,7.2,1.3,0.3,3.2,2.9,12.4,.429,.458,.277,.451,.752,.482
250,Derrick Williams\willide02,2014-15,23,SAC,NBA,12.8,74,6,1462,5.3,11.9,4.1,8.1,1.2,3.8,3.3,4.8,1.0,4.0,5.0,1.2,0.8,0.1,1.4,1.6,15.2,.447,.511,.314,.498,.684,.540
251,Trevor Ariza\arizatr01,2014-15,29,HOU,NBA,12.7,82,82,2930,4.5,11.2,2.1,4.4,2.4,6.8,1.5,1.8,0.9,4.7,5.6,2.6,1.9,0.2,1.7,2.3,12.9,.402,.485,.350,.509,.853,.539
252,Boris Diaw\diawbo01,2014-15,32,SAS,NBA,12.7,81,15,1984,5.3,11.5,4.3,8.4,1.0,3.1,1.3,1.7,1.4,4.9,6.3,4.2,0.7,0.4,2.3,2.7,12.8,.460,.512,.320,.503,.774,.526
253,Eric Gordon\gordoer01,2014-15,26,NOP,NBA,12.7,61,60,2018,5.1,12.4,2.6,6.8,2.5,5.6,1.9,2.4,0.5,2.3,2.8,4.1,0.9,0.2,2.2,2.6,14.6,.411,.380,.448,.512,.805,.544
254,Trey Burke\burketr01,2014-15,22,UTA,NBA,12.6,76,43,2288,5.8,15.8,3.9,9.7,2.0,6.1,1.7,2.3,0.5,2.7,3.2,5.2,1.0,0.2,2.0,1.9,15.3,.368,.400,.318,.430,.752,.455
255,Greivis Vasquez\vasqugr01,2014-15,28,TOR,NBA,12.6,82,29,1991,5.4,13.1,2.9,6.8,2.4,6.3,0.9,1.2,0.4,3.5,3.9,5.5,0.8,0.2,2.2,3.2,14.0,.408,.436,.379,.500,.758,.514
256,Ray McCallum\mccalra01,2014-15,23,SAC,NBA,12.5,68,30,1436,5.2,11.8,4.3,9.0,0.9,2.8,1.4,2.1,1.3,3.2,4.5,4.7,1.1,0.3,2.1,2.3,12.6,.438,.479,.306,.474,.679,.496
257,Kevin Seraphin\serapke01,2014-15,25,WAS,NBA,12.5,79,0,1235,6.7,13.1,6.7,13.1,0.0,0.1,1.7,2.4,2.5,5.9,8.4,1.7,0.3,1.7,2.9,5.7,15.2,.513,.516,.000,.513,.707,.535
258,P.J. Tucker\tuckepj01,2014-15,29,PHO,NBA,12.5,78,63,2383,3.9,9.0,2.6,5.2,1.3,3.8,1.6,2.2,1.7,5.9,7.6,1.8,1.6,0.3,1.5,2.7,10.8,.438,.506,.345,.511,.727,.541
259,Marco Belinelli\belinma01,2014-15,28,SAS,NBA,12.4,62,9,1388,5.2,12.2,2.9,6.2,2.2,6.0,2.2,2.6,0.7,3.4,4.1,2.4,0.8,0.1,1.6,2.2,14.7,.423,.471,.374,.515,.848,.553
260,Isaiah Canaan\canaais01,2014-15,23,TOT,NBA,12.4,47,21,938,5.6,14.5,2.1,5.1,3.5,9.4,1.9,2.3,0.7,2.6,3.3,3.8,1.1,0.1,2.4,3.2,16.6,.386,.417,.370,.507,.817,.534
261,Raymond Felton\feltora01,2014-15,30,DAL,NBA,12.4,29,3,281,5.5,13.6,4.2,9.2,1.3,4.4,1.5,1.9,0.3,3.1,3.3,5.3,1.4,0.5,2.3,2.2,13.8,.406,.458,.294,.453,.800,.480
262,Evan Fournier\fournev01,2014-15,22,ORL,NBA,12.4,58,32,1661,5.5,12.5,3.6,7.6,1.8,4.9,2.3,3.2,0.6,2.7,3.3,2.6,0.9,0.0,1.8,2.5,15.1,.440,.480,.378,.514,.728,.546
263,Kendall Marshall\marshke01,2014-15,23,MIL,NBA,12.4,28,3,417,4.0,8.7,2.4,4.7,1.6,4.0,0.7,0.8,0.2,2.2,2.4,7.4,1.8,0.0,3.0,2.2,10.2,.455,.509,.391,.545,.889,.562
264,Nick Calathes\calatni01,2014-15,25,MEM,NBA,12.3,58,0,838,4.5,10.6,4.0,8.8,0.5,1.8,1.0,1.9,0.8,3.7,4.6,6.3,2.7,0.2,2.6,4.3,10.4,.421,.456,.256,.443,.533,.455
265,Jared Dudley\dudleja01,2014-15,29,MIL,NBA,12.3,72,22,1717,4.2,8.9,2.6,4.8,1.6,4.0,1.0,1.4,0.9,3.7,4.6,2.7,1.5,0.2,1.3,2.4,10.9,.468,.537,.385,.556,.716,.572
266,Langston Galloway\gallola01,2014-15,23,NYK,NBA,12.3,45,41,1457,5.0,12.6,3.5,8.3,1.5,4.3,1.6,1.9,0.9,3.8,4.7,3.7,1.3,0.3,1.5,3.2,13.2,.399,.424,.352,.460,.808,.489
267,Rodney Hood\hoodro01,2014-15,22,UTA,NBA,12.3,50,21,1064,5.2,12.7,3.1,6.9,2.1,5.8,2.1,2.7,0.3,3.7,4.0,2.8,1.0,0.4,1.5,4.0,14.7,.414,.456,.365,.497,.763,.529
268,Andre Iguodala\iguodan01,2014-15,31,GSW,NBA,12.3,77,0,2069,4.0,8.6,2.7,4.9,1.3,3.7,1.2,2.0,0.8,3.7,4.5,4.0,1.5,0.4,1.5,1.7,10.5,.466,.553,.349,.540,.596,.553
269,Ish Smith\smithis01,2014-15,26,TOT,NBA,12.3,55,14,832,6.2,15.9,5.4,13.3,0.8,2.6,1.5,2.5,0.6,3.7,4.3,7.8,1.6,0.3,3.4,2.2,14.6,.390,.407,.300,.414,.596,.431
270,Chase Budinger\budinch01,2014-15,26,MIN,NBA,12.2,67,4,1286,4.7,10.9,3.3,6.9,1.5,4.0,1.9,2.3,0.9,4.6,5.5,1.8,1.2,0.3,1.4,2.0,12.8,.433,.474,.364,.500,.827,.537
271,Joel Freeland\freeljo01,2014-15,27,POR,NBA,12.2,48,8,617,4.3,8.8,4.3,8.8,0.0,0.0,1.2,1.5,3.6,7.5,11.1,0.9,0.5,1.3,1.3,5.4,9.9,.490,.490,,.490,.840,.522
272,Pablo Prigioni\prigipa01,2014-15,37,TOT,NBA,12.2,67,3,1197,2.7,6.9,1.0,1.9,1.7,5.0,1.1,1.2,0.9,2.7,3.6,5.1,2.4,0.0,1.9,2.6,8.2,.399,.548,.343,.524,.854,.557
273,Clint Capela\capelca01,2014-15,20,HOU,NBA,12.1,12,0,90,5.6,11.6,5.6,11.6,0.0,0.0,1.6,9.2,4.0,10.4,14.4,0.8,0.4,3.6,2.0,5.6,12.8,.483,.483,,.483,.174,.409
274,Tim Hardaway\hardati02,2014-15,22,NYK,NBA,12.1,70,30,1681,6.0,15.4,3.4,7.8,2.6,7.6,2.7,3.3,0.3,3.1,3.3,2.7,0.4,0.3,1.8,2.5,17.2,.389,.435,.342,.474,.801,.512
275,Justin Holiday\holidju01,2014-15,25,GSW,NBA,12.1,59,4,657,5.0,12.9,3.1,6.9,1.9,6.0,2.0,2.5,0.7,3.3,4.0,2.6,2.2,0.7,1.6,3.0,13.9,.387,.444,.321,.462,.822,.498
276,Jameer Nelson\nelsoja01,2014-15,32,TOT,NBA,12.1,63,29,1407,5.2,12.9,3.0,6.3,2.3,6.6,0.6,0.9,0.8,2.9,3.7,6.5,1.2,0.2,2.8,3.5,13.4,.407,.472,.345,.495,.667,.503
277,Furkan Aldemir\aldemfu01,2014-15,23,PHI,NBA,12.0,41,9,540,2.7,5.2,2.7,4.9,0.0,0.3,0.9,1.8,5.2,6.5,11.7,1.9,1.1,1.1,1.1,6.4,6.2,.513,.548,.000,.513,.481,.517
278,Tyler Johnson\johnsty01,2014-15,22,MIA,NBA,12.0,32,2,603,4.2,10.0,3.1,7.1,1.1,2.9,1.9,2.8,0.8,4.0,4.8,2.5,2.0,0.5,1.8,2.5,11.3,.419,.437,.375,.473,.681,.506
279,A.J. Price\priceaj01,2014-15,28,TOT,NBA,12.0,26,0,324,5.7,15.2,4.0,8.9,1.7,6.3,1.8,2.7,0.7,2.9,3.6,5.1,0.8,0.0,1.6,1.7,14.8,.372,.450,.263,.427,.667,.451
280,Tayshaun Prince\princta01,2014-15,34,TOT,NBA,12.0,58,16,1397,4.6,10.4,3.8,8.6,0.8,1.7,1.3,1.7,1.3,4.1,5.4,2.4,0.7,0.4,0.9,1.4,11.2,.440,.436,.463,.479,.754,.504
281,Jason Smith\smithja02,2014-15,28,NYK,NBA,12.0,82,31,1785,5.2,11.9,4.9,11.1,0.3,0.8,2.6,3.1,2.0,4.6,6.5,2.8,0.6,0.9,2.1,4.1,13.2,.434,.440,.357,.447,.830,.497
282,Quincy Acy\acyqu01,2014-15,24,NYK,NBA,11.9,68,22,1287,4.3,9.3,3.7,7.6,0.5,1.7,2.1,2.7,2.2,6.2,8.4,1.9,0.8,0.6,1.7,4.1,11.1,.459,.494,.300,.486,.784,.533
283,Drew Gooden\goodedr01,2014-15,33,WAS,NBA,11.9,51,7,864,4.6,11.5,3.6,9.0,1.0,2.5,1.4,1.8,3.0,6.3,9.3,2.0,0.9,0.4,1.2,3.8,11.5,.399,.401,.390,.440,.773,.469
284,Jon Leuer\leuerjo01,2014-15,25,MEM,NBA,11.9,63,6,824,5.3,11.9,5.0,10.7,0.3,1.3,1.6,2.6,2.2,6.9,9.0,2.0,0.7,0.4,1.5,3.8,12.5,.443,.467,.241,.456,.627,.478
285,Lou Amundson\amundlo01,2014-15,32,TOT,NBA,11.8,53,35,937,4.2,9.8,4.2,9.8,0.0,0.0,1.6,3.3,3.6,6.7,10.3,2.7,0.8,2.0,2.4,4.8,10.0,.427,.429,.000,.427,.471,.442
286,Samuel Dalembert\dalemsa01,2014-15,33,NYK,NBA,11.8,32,21,544,3.8,8.6,3.8,8.6,0.0,0.0,0.9,1.3,3.5,7.6,11.1,1.9,0.9,2.7,2.6,4.6,8.5,.438,.438,,.438,.700,.461
287,Phil Pressey\pressph01,2014-15,23,BOS,NBA,11.8,50,0,600,3.8,10.4,2.9,6.5,1.0,3.9,2.0,2.9,0.8,4.0,4.8,7.0,1.8,0.4,2.5,3.2,10.6,.368,.440,.246,.414,.673,.453
288,Marvin Williams\willima02,2014-15,28,CHO,NBA,11.8,78,37,2035,3.7,8.8,2.0,4.1,1.7,4.7,1.1,1.5,1.0,5.8,6.8,1.8,1.2,0.6,1.1,2.6,10.2,.424,.500,.358,.520,.713,.541
289,Mario Chalmers\chalmma01,2014-15,28,MIA,NBA,11.7,80,37,2368,4.1,10.1,2.9,6.3,1.1,3.8,3.1,4.0,0.4,2.8,3.1,4.7,1.9,0.2,2.6,3.8,12.4,.403,.467,.294,.458,.774,.521
290,Reggie Evans\evansre01,2014-15,34,SAC,NBA,11.7,47,7,764,2.7,6.5,2.7,6.4,0.0,0.1,2.8,4.6,4.6,9.5,14.1,1.5,1.0,0.2,2.1,4.3,8.3,.423,.430,.000,.423,.619,.490
291,Jason Richardson\richaja01,2014-15,34,PHI,NBA,11.7,19,15,416,5.4,15.4,2.7,7.1,2.7,8.3,1.5,1.9,1.1,4.6,5.7,3.3,1.1,0.3,1.4,2.4,14.9,.348,.378,.323,.435,.773,.458
292,Brian Roberts\roberbr01,2014-15,29,CHO,NBA,11.7,72,10,1330,4.8,12.2,3.1,7.0,1.7,5.2,1.8,2.0,0.4,2.6,3.0,4.4,0.9,0.2,1.5,2.0,13.0,.389,.440,.321,.458,.892,.495
293,Bojan Bogdanovic\bogdabo02,2014-15,25,BRK,NBA,11.6,78,28,1854,5.1,11.2,3.3,6.2,1.8,5.0,1.7,2.1,1.0,3.2,4.1,1.3,0.7,0.2,1.5,2.0,13.6,.453,.531,.355,.532,.821,.562
294,Mike Dunleavy\dunlemi02,2014-15,34,CHI,NBA,11.6,63,63,1838,4.1,9.4,2.0,4.3,2.1,5.2,1.4,1.7,0.5,4.3,4.9,2.2,0.8,0.4,1.2,2.4,11.7,.435,.468,.407,.546,.805,.573
295,Wayne Ellington\ellinwa01,2014-15,27,LAL,NBA,11.6,65,36,1675,5.5,13.3,3.5,8.0,1.9,5.2,1.1,1.4,0.7,3.8,4.5,2.3,0.7,0.0,1.1,1.7,14.0,.412,.439,.370,.485,.813,.504
296,Otto Porter\porteot01,2014-15,21,WAS,NBA,11.6,74,13,1432,4.4,9.8,3.5,7.2,0.9,2.6,1.5,2.0,1.8,3.8,5.6,1.6,1.1,0.8,1.3,2.4,11.2,.450,.491,.337,.495,.734,.523
297,Ekpe Udoh\udohek01,2014-15,27,LAC,NBA,11.6,33,0,128,3.1,6.8,3.1,6.8,0.0,0.0,2.0,2.5,2.0,5.3,7.3,2.3,2.3,2.0,2.0,5.6,8.2,.458,.458,,.458,.778,.519
298,Darrell Arthur\arthuda01,2014-15,26,DEN,NBA,11.5,58,4,988,5.6,14.0,4.7,10.0,0.9,4.0,1.7,2.1,1.9,4.3,6.2,2.1,1.7,0.9,1.7,5.3,13.9,.404,.471,.236,.438,.780,.466
299,Avery Bradley\bradlav01,2014-15,24,BOS,NBA,11.5,77,77,2428,6.4,15.0,4.6,9.8,1.8,5.2,1.2,1.5,0.7,2.9,3.6,2.0,1.2,0.2,1.6,2.6,15.9,.429,.470,.352,.490,.790,.507
300,James Ennis\ennisja01,2014-15,24,MIA,NBA,11.5,62,3,1051,3.5,8.5,2.4,5.2,1.1,3.3,2.7,3.2,1.7,4.3,6.0,1.6,0.9,0.6,1.3,3.0,10.7,.409,.461,.326,.472,.840,.541
