k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
301,Aron Baynes\baynear01,2017-18,31,BOS,NBA,12.1,81,67,1485,5.1,10.8,5.0,10.3,0.1,0.5,1.4,1.9,3.2,7.4,10.5,2.3,0.5,1.2,1.9,4.8,11.7,.471,.487,.143,.474,.756,.502
302,Jabari Bird\birdja01,2017-18,23,BOS,NBA,12.1,13,1,115,4.7,8.1,3.8,5.9,0.9,2.2,1.9,4.1,1.9,4.1,5.9,2.5,0.9,0.3,2.5,2.2,12.2,.577,.632,.429,.635,.462,.615
303,Luke Kennard\kennalu01,2017-18,21,DET,NBA,12.1,73,9,1463,5.1,11.4,3.1,6.6,2.0,4.8,1.6,1.9,0.5,3.8,4.3,3.1,1.1,0.3,1.7,2.1,13.7,.443,.463,.415,.530,.855,.560
304,E'Twaun Moore\mooreet01,2017-18,28,NOP,NBA,12.1,82,80,2586,5.9,11.6,4.1,7.4,1.8,4.2,0.7,0.9,0.8,2.5,3.3,2.6,1.1,0.2,1.4,2.5,14.2,.508,.556,.425,.585,.706,.593
305,Denzel Valentine\valende01,2017-18,24,CHI,NBA,12.1,77,37,2095,5.2,12.4,2.7,6.0,2.5,6.4,0.7,0.9,0.8,5.9,6.8,4.2,1.1,0.2,1.7,3.2,13.5,.417,.450,.386,.517,.745,.527
306,Al-Farouq Aminu\aminual01,2017-18,27,POR,NBA,12.0,69,67,2072,4.0,10.1,1.8,4.2,2.2,5.9,1.0,1.4,1.7,7.4,9.1,1.5,1.4,0.7,1.4,2.4,11.2,.395,.432,.369,.503,.738,.522
307,Damion Lee\leeda03,2017-18,25,ATL,NBA,12.0,15,11,404,5.5,13.5,4.2,8.2,1.3,5.3,2.0,2.6,1.0,5.3,6.3,2.6,1.7,0.1,1.2,2.2,14.3,.408,.511,.250,.457,.759,.489
308,Rodney McGruder\mcgruro01,2017-18,26,MIA,NBA,12.0,18,2,299,4.3,8.8,2.5,4.6,1.8,4.2,0.5,1.0,1.3,2.5,3.9,2.0,1.0,0.4,0.5,2.5,11.0,.493,.553,.429,.596,.500,.595
309,Josh Magette\magetjo01,2017-18,28,ATL,NBA,11.9,18,0,216,2.5,7.7,1.2,4.0,1.3,3.7,1.3,1.3,0.3,2.8,3.2,9.5,1.3,0.2,1.5,2.7,7.7,.326,.292,.364,.413,1.000,.464
310,Raul Neto\netora01,2017-18,25,UTA,NBA,11.9,41,0,498,5.0,10.9,3.6,7.5,1.4,3.4,1.9,2.5,0.5,3.0,3.5,5.4,0.9,0.3,2.6,2.7,13.2,.457,.481,.404,.520,.743,.550
311,Johnny O'Bryant\obryajo01,2017-18,24,CHO,NBA,11.9,36,0,379,6.5,16.2,5.1,12.2,1.3,4.1,2.0,2.4,2.8,6.1,8.8,1.3,0.9,0.6,1.4,4.3,16.2,.398,.422,.326,.439,.840,.470
312,Kelly Oubre\oubreke01,2017-18,22,WAS,NBA,11.9,81,11,2231,5.1,12.7,3.1,6.8,2.0,6.0,3.1,3.8,1.0,4.9,5.9,1.6,1.3,0.6,1.5,3.8,15.4,.403,.456,.341,.482,.820,.534
313,Trevor Ariza\arizatr01,2017-18,32,HOU,NBA,11.8,67,67,2269,4.3,10.3,1.6,3.0,2.7,7.3,1.2,1.4,0.5,4.1,4.7,1.7,1.6,0.2,0.8,2.1,12.4,.412,.519,.368,.542,.854,.567
314,Josh Jackson\jacksjo02,2017-18,20,PHO,NBA,11.8,77,35,1959,7.1,17.1,6.1,13.1,1.0,4.0,3.3,5.1,1.7,4.7,6.5,2.2,1.5,0.6,2.7,4.0,18.6,.417,.464,.263,.448,.634,.480
315,Patty Mills\millspa02,2017-18,29,SAS,NBA,11.8,82,36,2107,4.8,11.7,2.2,4.6,2.6,7.1,1.8,2.0,0.4,2.2,2.6,3.9,0.9,0.2,1.8,2.2,14.0,.411,.470,.372,.523,.890,.558
316,Wayne Selden\seldewa01,2017-18,23,MEM,NBA,11.8,35,9,692,6.0,14.0,3.5,7.6,2.5,6.3,2.3,3.1,0.8,2.1,2.9,3.4,0.9,0.3,2.8,3.1,16.9,.431,.456,.402,.522,.746,.551
317,Joel Bolomboy\bolomjo01,2017-18,24,MIL,NBA,11.7,6,0,38,2.8,5.7,2.8,4.7,0.0,0.9,2.8,5.7,5.7,3.8,9.5,0.0,1.9,0.0,1.9,2.8,8.5,.500,.600,.000,.500,.500,.521
318,Damyean Dotson\dotsoda01,2017-18,23,NYK,NBA,11.6,44,2,474,5.5,12.2,3.8,7.1,1.7,5.2,1.2,1.7,0.7,5.7,6.4,2.4,0.9,0.2,1.3,2.6,13.8,.447,.538,.324,.516,.696,.532
319,James Ennis\ennisja01,2017-18,27,TOT,NBA,11.6,72,22,1604,4.1,8.6,2.9,5.2,1.1,3.4,2.2,2.6,1.6,3.4,5.0,1.6,1.1,0.4,1.3,3.0,11.5,.474,.567,.333,.540,.836,.588
320,Sean Kilpatrick\kilpase01,2017-18,28,TOT,NBA,11.6,52,1,640,6.2,16.5,3.6,8.4,2.6,8.1,3.6,4.1,0.3,4.6,4.9,2.6,0.7,0.3,2.1,1.9,18.6,.374,.427,.319,.452,.889,.507
321,Shaun Livingston\livinsh01,2017-18,32,GSW,NBA,11.6,71,7,1129,5.5,10.9,5.5,10.8,0.0,0.2,1.6,1.9,1.0,3.2,4.2,4.5,1.1,0.7,1.8,3.7,12.6,.501,.509,.000,.501,.820,.533
322,Milos Teodosic\teodomi01,2017-18,30,LAC,NBA,11.6,45,36,1134,4.8,11.4,2.0,4.1,2.8,7.4,1.2,1.5,0.5,3.5,4.0,6.6,0.7,0.2,3.1,3.3,13.6,.419,.492,.379,.542,.848,.564
