k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
233,Patrick Beverley\beverpa01,2016-17,28,HOU,NBA,13.0,67,67,2058,4.0,9.5,2.1,4.5,1.9,5.0,1.3,1.7,1.7,5.2,6.9,4.9,1.7,0.4,1.7,3.9,11.2,.420,.463,.382,.521,.768,.546
234,Pierre Jackson\jackspi01,2016-17,25,DAL,NBA,13.0,8,1,84,5.6,16.7,4.3,12.0,1.3,4.7,2.6,3.0,0.4,3.4,3.9,8.1,0.9,0.0,1.3,2.1,15.0,.333,.357,.273,.372,.857,.416
235,Frank Kaminsky\kaminfr01,2016-17,23,CHO,NBA,13.0,75,16,1954,5.9,14.8,3.8,8.3,2.1,6.5,2.2,2.9,1.1,5.1,6.2,3.0,0.8,0.6,1.4,2.6,16.1,.399,.455,.328,.471,.756,.502
236,Tony Parker\parketo01,2016-17,34,SAS,NBA,13.0,63,63,1587,6.0,12.9,5.5,11.3,0.5,1.6,1.9,2.7,0.2,2.4,2.6,6.5,0.8,0.0,2.0,2.1,14.5,.466,.484,.333,.486,.726,.514
237,Tyler Ulis\ulisty01,2016-17,21,PHO,NBA,13.0,61,15,1123,5.9,14.0,5.2,11.5,0.7,2.5,1.8,2.3,0.6,2.4,3.0,7.2,1.5,0.2,2.5,2.3,14.2,.421,.455,.266,.445,.775,.474
238,Tyler Zeller\zellety01,2016-17,27,BOS,NBA,13.0,51,5,525,5.3,10.8,5.3,10.8,0.0,0.1,1.5,2.7,2.9,5.6,8.5,2.9,0.5,1.4,1.4,4.2,12.2,.494,.497,.000,.494,.564,.508
239,Alexis Ajinca\ajincal01,2016-17,28,NOP,NBA,12.9,39,15,584,5.5,11.0,5.5,10.7,0.0,0.2,1.8,2.5,2.8,8.1,10.9,0.7,1.2,1.4,1.9,4.7,12.8,.500,.511,.000,.500,.725,.529
240,Davis Bertans\bertada01,2016-17,24,SAS,NBA,12.9,67,6,808,4.6,10.4,1.5,2.7,3.1,7.7,1.2,1.5,1.0,3.4,4.4,2.0,0.9,1.2,1.4,3.3,13.5,.440,.557,.399,.588,.824,.609
241,Nick Collison\collini01,2016-17,36,OKC,NBA,12.9,20,0,128,3.9,6.5,3.9,6.2,0.0,0.3,1.4,2.3,2.5,6.2,8.7,3.4,0.6,0.6,1.1,4.8,9.3,.609,.636,.000,.609,.625,.622
242,Darrell Arthur\arthuda01,2016-17,28,DEN,NBA,12.8,41,7,639,5.4,12.1,2.4,5.5,3.0,6.6,1.1,1.2,1.4,4.9,6.3,2.4,1.1,1.2,2.0,4.3,14.8,.442,.429,.453,.565,.864,.583
243,Kentavious Caldwell-Pope\caldwke01,2016-17,23,DET,NBA,12.8,76,75,2529,5.3,13.2,3.1,7.0,2.2,6.2,2.2,2.6,0.8,2.7,3.5,2.7,1.3,0.2,1.2,1.7,14.9,.399,.442,.350,.481,.832,.519
244,Joe Johnson\johnsjo02,2016-17,35,UTA,NBA,12.8,78,14,1843,5.3,12.2,3.3,7.2,2.1,5.0,1.2,1.5,0.6,4.1,4.7,2.8,0.7,0.4,1.3,1.8,14.0,.436,.454,.411,.521,.818,.542
245,Dario Saric\saricda01,2016-17,22,PHI,NBA,12.8,81,36,2129,6.4,15.7,4.7,9.9,1.8,5.8,2.9,3.7,1.9,6.8,8.7,3.1,1.0,0.5,3.1,2.7,17.6,.411,.469,.311,.468,.782,.508
246,Cole Aldrich\aldrico01,2016-17,28,MIN,NBA,12.7,62,0,531,3.1,5.8,3.1,5.8,0.0,0.0,1.0,1.5,3.5,7.3,10.7,1.7,1.7,1.6,1.2,5.8,7.1,.523,.523,,.523,.682,.549
247,Spencer Dinwiddie\dinwisp01,2016-17,23,BRK,NBA,12.7,59,18,1334,3.6,8.1,2.6,5.4,1.0,2.7,3.4,4.3,0.7,3.7,4.4,5.0,1.2,0.6,1.8,3.2,11.7,.444,.478,.376,.507,.792,.581
248,Justin Holiday\holidju01,2016-17,27,NYK,NBA,12.7,82,4,1639,5.1,11.8,3.0,5.8,2.1,6.0,1.4,1.8,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8,.433,.513,.355,.523,.825,.549
249,Georgios Papagiannis\papagge01,2016-17,19,SAC,NBA,12.7,22,0,355,5.7,10.3,5.7,10.1,0.0,0.2,1.2,1.4,2.4,6.3,8.7,2.0,0.3,1.7,2.4,4.5,12.6,.549,.560,.000,.549,.857,.573
250,Wayne Ellington\ellinwa01,2016-17,29,MIA,NBA,12.6,62,13,1500,5.5,13.3,2.0,3.9,3.6,9.5,0.9,1.0,0.4,2.7,3.2,1.7,0.8,0.1,0.7,1.7,15.6,.416,.509,.378,.550,.860,.565
251,Joffrey Lauvergne\lauvejo01,2016-17,25,TOT,NBA,12.6,70,1,980,5.4,12.3,4.2,8.7,1.2,3.6,1.7,2.7,2.6,6.6,9.2,2.6,0.9,0.2,2.1,3.0,13.8,.440,.483,.337,.490,.630,.509
252,Kyle Anderson\anderky01,2016-17,23,SAS,NBA,12.5,72,14,1020,3.3,7.4,2.8,6.0,0.5,1.4,1.6,2.0,1.2,6.2,7.3,3.2,1.8,0.9,1.4,2.2,8.7,.445,.462,.375,.481,.789,.525
253,Trevor Ariza\arizatr01,2016-17,31,HOU,NBA,12.4,80,80,2773,4.2,10.4,1.8,3.2,2.5,7.2,1.2,1.6,0.7,5.2,5.9,2.3,1.9,0.3,0.9,1.7,12.2,.409,.556,.344,.528,.738,.548
254,Tim Frazier\fraziti01,2016-17,26,NOP,NBA,12.4,65,35,1525,3.8,9.5,2.9,6.5,0.9,3.0,2.3,3.0,0.8,3.3,4.1,7.9,1.3,0.1,2.4,3.1,11.0,.403,.446,.313,.453,.760,.504
255,Rodney Hood\hoodro01,2016-17,24,UTA,NBA,12.4,59,55,1593,6.1,15.1,3.6,8.1,2.6,6.9,2.0,2.6,0.4,4.2,4.6,2.2,0.9,0.2,1.5,3.0,16.9,.408,.440,.371,.494,.783,.522
256,Joe Ingles\inglejo01,2016-17,29,UTA,NBA,12.4,82,26,1972,3.7,8.2,1.5,3.1,2.2,5.1,0.9,1.2,0.4,4.3,4.8,4.1,1.8,0.1,2.0,3.0,10.6,.452,.471,.441,.589,.735,.604
257,Brandon Knight\knighbr03,2016-17,25,PHO,NBA,12.4,54,5,1140,6.6,16.6,5.2,12.2,1.4,4.4,4.2,4.9,0.8,2.9,3.7,4.1,0.9,0.2,2.8,2.7,18.8,.398,.425,.324,.441,.857,.502
258,Mindaugas Kuzminskas\kuzmimi01,2016-17,27,NYK,NBA,12.4,68,5,1016,5.6,13.1,3.7,7.1,1.9,6.0,1.9,2.4,1.7,2.8,4.5,2.4,1.0,0.4,1.8,2.8,15.1,.428,.517,.321,.501,.809,.533
259,Marcus Morris\morrima03,2016-17,27,DET,NBA,12.4,79,79,2565,5.9,14.1,4.3,9.1,1.7,5.0,2.0,2.6,1.1,4.1,5.1,2.2,0.7,0.4,1.2,2.4,15.5,.418,.466,.331,.477,.784,.508
260,Ramon Sessions\sessira01,2016-17,30,CHO,NBA,12.4,50,1,811,4.4,11.7,3.5,8.9,0.9,2.8,4.0,5.2,0.5,2.8,3.2,5.7,1.2,0.1,2.0,1.9,13.8,.380,.393,.339,.420,.771,.495
261,Marquese Chriss\chrisma01,2016-17,19,PHO,NBA,12.3,82,75,1743,5.9,13.1,4.4,8.4,1.5,4.6,2.3,3.7,2.0,5.2,7.2,1.2,1.4,1.4,2.2,5.4,15.6,.449,.520,.321,.506,.624,.529
262,Caris LeVert\leverca01,2016-17,22,BRK,NBA,12.3,57,26,1237,5.0,11.1,3.3,5.7,1.7,5.4,1.9,2.7,0.7,4.8,5.5,3.2,1.4,0.2,1.7,2.6,13.6,.450,.571,.321,.528,.720,.556
263,Timofey Mozgov\mozgoti01,2016-17,30,LAL,NBA,12.3,54,52,1104,5.5,10.7,5.5,10.7,0.0,0.0,2.1,2.5,3.4,5.2,8.6,1.4,0.5,1.0,2.3,4.3,13.1,.515,.517,.000,.515,.808,.553
264,Chinanu Onuaku\onuakch01,2016-17,20,HOU,NBA,12.3,5,1,52,3.5,4.8,3.5,4.8,0.0,0.0,2.8,2.8,1.4,5.5,6.9,2.1,2.1,0.7,2.8,4.2,9.7,.714,.714,,.714,1.000,.799
265,Bismack Biyombo\biyombi01,2016-17,24,ORL,NBA,12.2,81,27,1793,3.6,6.8,3.6,6.8,0.0,0.0,2.5,4.7,3.2,8.2,11.4,1.5,0.5,1.8,1.9,4.1,9.7,.528,.528,,.528,.534,.546
266,Danuel House\houseda01,2016-17,23,WAS,NBA,12.2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
267,Courtney Lee\leeco01,2016-17,31,NYK,NBA,12.2,77,74,2459,4.7,10.3,3.1,6.4,1.6,3.9,1.2,1.4,0.8,3.0,3.8,2.6,1.2,0.4,1.0,2.1,12.2,.456,.490,.401,.533,.867,.559
268,David Nwaba\nwabada01,2016-17,24,LAL,NBA,12.2,20,2,397,4.3,7.3,4.2,6.9,0.1,0.5,2.3,3.5,1.5,4.2,5.7,1.3,1.2,0.6,1.0,3.3,10.9,.580,.605,.200,.586,.641,.611
269,Jakob Poeltl\poeltja01,2016-17,21,TOR,NBA,12.2,54,4,626,3.9,6.6,3.9,6.6,0.0,0.0,1.8,3.3,4.5,5.0,9.5,0.7,1.0,1.2,1.7,6.5,9.5,.583,.583,,.583,.544,.589
270,Brandon Jennings\jennibr01,2016-17,27,TOT,NBA,12.1,81,13,1802,3.8,10.7,2.3,5.7,1.6,5.0,2.3,3.0,0.6,3.3,3.9,7.9,1.4,0.1,2.6,2.3,11.5,.359,.399,.313,.433,.750,.479
271,Kyle Korver\korveky01,2016-17,35,TOT,NBA,12.1,67,22,1753,4.9,10.6,1.6,3.2,3.3,7.4,0.8,0.9,0.1,3.7,3.8,2.3,0.7,0.4,1.4,2.2,13.9,.464,.494,.451,.621,.905,.635
272,E'Twaun Moore\mooreet01,2016-17,27,NOP,NBA,12.1,73,22,1820,5.6,12.2,4.1,8.1,1.5,4.1,1.1,1.5,0.7,2.4,3.0,3.2,1.0,0.6,1.2,2.6,13.8,.457,.501,.370,.519,.770,.537
273,Jamal Crawford\crawfja01,2016-17,36,LAC,NBA,12.0,82,1,2157,6.0,14.5,4.1,9.1,1.9,5.4,2.9,3.4,0.3,1.9,2.2,3.6,1.0,0.2,2.2,1.9,16.8,.413,.443,.360,.479,.857,.525
274,Derrick Jones\jonesde02,2016-17,19,PHO,NBA,12.0,32,8,545,4.5,8.0,4.3,7.3,0.2,0.7,1.9,2.7,2.6,2.6,5.2,0.8,0.9,0.9,0.9,4.2,11.1,.562,.591,.273,.574,.707,.604
275,Marcus Smart\smartma01,2016-17,22,BOS,NBA,12.0,79,24,2399,4.0,11.2,2.6,6.3,1.4,5.0,3.0,3.8,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,.359,.420,.283,.422,.812,.486
276,DeMarre Carroll\carrode01,2016-17,30,TOR,NBA,11.9,72,72,1882,4.2,10.5,2.1,4.4,2.1,6.1,1.7,2.2,1.2,4.1,5.3,1.4,1.5,0.5,1.0,2.7,12.2,.400,.483,.341,.499,.761,.530
277,Gerald Green\greenge01,2016-17,31,BOS,NBA,11.9,47,0,538,6.4,15.5,3.7,8.1,2.6,7.4,2.2,2.7,1.1,4.6,5.6,2.2,0.6,0.5,1.7,3.2,17.5,.409,.463,.351,.494,.805,.524
278,Wesley Matthews\matthwe02,2016-17,30,DAL,NBA,11.9,73,73,2495,4.8,12.2,2.3,5.3,2.5,6.9,2.1,2.6,0.3,3.5,3.7,3.0,1.1,0.2,1.5,2.3,14.2,.393,.432,.363,.496,.816,.533
279,Jamal Murray\murraja01,2016-17,19,DEN,NBA,11.9,82,10,1764,6.0,14.9,3.7,7.9,2.3,7.0,2.2,2.4,0.8,3.5,4.4,3.5,1.0,0.5,2.3,2.5,16.6,.404,.466,.334,.483,.883,.518
280,Thabo Sefolosha\sefolth01,2016-17,32,ATL,NBA,11.9,62,42,1596,3.9,8.9,3.0,6.2,0.9,2.7,1.2,1.7,1.2,4.9,6.1,2.4,2.2,0.7,1.3,2.2,10.0,.441,.484,.342,.492,.733,.519
281,Quincy Acy\acyqu01,2016-17,26,TOT,NBA,11.8,38,1,558,4.5,11.0,2.1,5.2,2.4,5.8,2.9,3.9,1.3,6.1,7.4,1.2,0.9,1.0,1.4,4.3,14.3,.412,.413,.411,.521,.750,.565
282,Pat Connaughton\connapa01,2016-17,24,POR,NBA,11.8,39,1,316,4.2,8.2,2.3,4.4,1.9,3.8,0.8,1.0,1.1,4.8,5.9,3.2,0.7,0.2,1.9,2.6,11.2,.514,.513,.515,.632,.778,.645
283,Quinn Cook\cookqu01,2016-17,23,TOT,NBA,11.8,14,0,188,6.3,12.6,4.2,7.7,2.1,5.0,0.4,1.0,0.2,1.1,1.3,5.0,0.8,0.0,2.5,2.5,15.1,.500,.550,.423,.583,.400,.579
284,Buddy Hield\hieldbu01,2016-17,24,TOT,NBA,11.8,82,55,1888,6.2,14.6,3.4,7.4,2.8,7.2,1.2,1.4,0.7,4.5,5.1,2.3,0.7,0.2,1.9,2.2,16.5,.426,.461,.391,.523,.842,.541
285,Reggie Bullock\bullore01,2016-17,25,DET,NBA,11.7,31,5,467,4.2,9.9,2.0,4.2,2.2,5.6,0.4,0.5,1.0,3.9,4.9,2.2,1.4,0.2,0.8,1.7,10.9,.422,.473,.384,.531,.714,.538
286,Vince Carter\cartevi01,2016-17,40,MEM,NBA,11.7,73,15,1799,3.9,9.8,1.6,3.9,2.2,5.9,1.8,2.3,0.7,3.8,4.5,2.7,1.2,0.7,1.0,3.3,11.7,.394,.418,.378,.508,.765,.542
287,Reggie Williams\willire02,2016-17,30,NOP,NBA,11.7,6,0,79,3.6,10.5,1.4,5.5,2.3,5.0,2.7,3.2,0.9,1.8,2.7,1.8,1.4,0.0,0.0,0.9,12.3,.348,.250,.455,.457,.857,.518
288,Lavoy Allen\allenla01,2016-17,27,IND,NBA,11.6,61,5,871,3.2,6.9,3.2,6.9,0.0,0.0,1.0,1.4,4.3,4.7,9.1,2.4,0.7,1.0,1.2,3.2,7.3,.458,.461,.000,.458,.697,.485
289,Chris Andersen\anderch01,2016-17,38,CLE,NBA,11.6,12,0,114,2.8,6.9,2.8,6.0,0.0,0.9,3.2,4.4,2.8,6.9,9.8,1.6,1.6,2.2,1.6,6.3,8.8,.409,.474,.000,.409,.714,.497
290,Joel Anthony\anthojo01,2016-17,34,SAS,NBA,11.6,19,0,122,3.0,4.7,3.0,4.7,0.0,0.0,1.5,2.4,2.4,6.8,9.1,0.9,0.6,1.8,1.2,3.2,7.4,.625,.625,,.625,.625,.640
291,Alec Burks\burksal01,2016-17,25,UTA,NBA,11.6,42,0,653,5.5,13.7,4.1,9.5,1.4,4.2,3.3,4.3,0.9,5.7,6.6,1.7,1.0,0.3,1.9,2.8,15.6,.399,.430,.329,.450,.769,.501
292,Allen Crabbe\crabbal01,2016-17,24,POR,NBA,11.6,79,7,2254,4.8,10.3,2.7,5.5,2.1,4.8,1.7,2.0,0.3,3.3,3.6,1.5,0.9,0.3,1.0,2.7,13.5,.468,.490,.444,.572,.847,.602
293,Leandro Barbosa\barbole01,2016-17,34,PHO,NBA,11.5,67,0,963,6.4,14.7,5.1,11.0,1.3,3.7,1.5,1.7,0.6,3.3,3.9,3.0,1.2,0.3,1.8,3.1,15.7,.439,.466,.357,.483,.889,.509
294,Kent Bazemore\bazemke01,2016-17,27,ATL,NBA,11.5,73,64,1963,5.4,13.2,3.7,8.3,1.7,4.9,2.2,3.1,0.8,3.4,4.2,3.2,1.7,1.0,2.3,3.0,14.7,.409,.446,.346,.473,.708,.504
295,Ed Davis\davised01,2016-17,27,POR,NBA,11.5,46,12,789,3.4,6.5,3.4,6.5,0.0,0.0,2.3,3.7,4.4,6.8,11.1,1.2,0.7,1.0,1.7,6.3,9.1,.528,.528,,.528,.617,.563
296,K.J. McDaniels\mcdankj01,2016-17,23,TOT,NBA,11.5,49,0,505,5.5,12.0,4.1,7.3,1.4,4.7,2.3,2.7,1.1,4.8,5.8,0.9,1.4,1.3,2.1,3.5,14.7,.456,.553,.303,.515,.842,.555
297,Jameer Nelson\nelsoja01,2016-17,34,DEN,NBA,11.5,75,39,2045,4.7,10.6,2.9,5.8,1.9,4.8,0.8,1.1,0.5,2.9,3.4,6.8,1.0,0.1,2.3,3.5,12.1,.444,.489,.388,.531,.714,.544
298,Glenn Robinson\robingl02,2016-17,23,IND,NBA,11.5,69,27,1427,4.0,8.5,2.7,5.4,1.2,3.2,1.4,1.9,1.4,4.8,6.2,1.2,1.0,0.5,0.9,1.6,10.6,.467,.512,.392,.540,.711,.564
299,Pascal Siakam\siakapa01,2016-17,22,TOR,NBA,11.5,55,38,859,4.3,8.6,4.3,8.3,0.0,0.3,0.9,1.3,2.7,5.1,7.8,0.7,1.1,1.9,1.4,4.6,9.6,.502,.515,.143,.505,.688,.523
300,Kay Felder\feldeka01,2016-17,21,CLE,NBA,11.4,42,0,386,5.8,14.7,5.1,12.7,0.7,2.1,3.3,4.6,0.3,3.5,3.8,5.4,1.7,0.7,2.8,3.5,15.5,.392,.404,.318,.415,.714,.462
