k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
143,Josh Akognon\akognjo01,2012-13,26,DAL,NBA,15.3,3,0,9,8.0,16.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,12.0,20.0,.500,.500,.500,.625,,.625
144,Tyler Hansbrough\hansbty01,2012-13,27,IND,NBA,15.3,81,8,1366,4.6,10.7,4.6,10.6,0.0,0.1,5.7,7.9,4.2,5.6,9.8,0.9,0.8,0.5,2.1,4.0,15.0,.432,.436,.000,.432,.720,.527
145,Antawn Jamison\jamisan01,2012-13,36,LAL,NBA,15.3,76,6,1636,5.9,12.7,4.0,7.5,1.8,5.1,2.1,3.0,2.4,5.6,8.0,1.1,0.7,0.5,1.2,2.7,15.7,.464,.535,.361,.537,.691,.561
146,C.J. Miles\milescj01,2012-13,25,CLE,NBA,15.3,65,13,1364,6.7,16.2,3.4,7.5,3.3,8.7,2.5,2.8,0.6,4.0,4.6,1.7,1.3,0.4,1.8,3.6,19.2,.415,.451,.384,.518,.869,.551
147,Chandler Parsons\parsoch01,2012-13,24,HOU,NBA,15.3,76,76,2758,6.0,12.3,4.0,7.1,2.0,5.2,1.5,2.0,1.0,4.2,5.3,3.5,1.0,0.4,1.9,1.9,15.4,.486,.559,.385,.567,.729,.584
148,Chris Wilcox\wilcoch01,2012-13,30,BOS,NBA,15.3,61,7,830,4.8,6.6,4.8,6.6,0.0,0.0,1.7,2.5,2.4,5.4,7.8,1.0,1.4,1.2,1.5,5.4,11.2,.719,.724,.000,.719,.672,.725
149,Elton Brand\brandel01,2012-13,33,DAL,NBA,15.2,72,18,1527,5.3,11.3,5.3,11.2,0.0,0.0,1.6,2.2,3.1,7.1,10.1,1.7,1.2,2.1,1.3,4.5,12.2,.473,.474,.000,.473,.710,.499
150,Jimmy Butler\butleji01,2012-13,23,CHI,NBA,15.2,82,20,2134,4.0,8.6,3.4,6.9,0.7,1.8,3.2,3.9,2.3,3.2,5.5,1.9,1.3,0.5,1.0,1.6,11.9,.467,.489,.381,.506,.803,.574
151,Raymond Felton\feltora01,2012-13,28,NYK,NBA,15.2,68,68,2313,5.9,13.7,4.4,9.7,1.4,4.0,1.6,2.0,0.8,2.2,3.0,5.8,1.5,0.2,2.4,2.0,14.8,.427,.455,.360,.480,.789,.505
152,Andre Iguodala\iguodan01,2012-13,29,DEN,NBA,15.2,80,80,2779,5.1,11.4,4.0,7.7,1.2,3.7,2.0,3.5,1.1,4.4,5.5,5.6,1.8,0.7,2.7,1.6,13.4,.451,.515,.317,.502,.574,.520
153,Patrick Patterson\pattepa01,2012-13,23,TOT,NBA,15.2,71,41,1775,6.5,12.6,5.4,10.0,1.0,2.7,1.0,1.3,2.3,4.5,6.8,1.6,0.6,0.8,1.2,2.8,14.9,.512,.546,.386,.553,.762,.566
154,Luol Deng\denglu01,2012-13,27,CHI,NBA,15.1,75,75,2903,5.8,13.6,4.8,10.7,0.9,2.9,2.9,3.5,2.0,3.9,5.9,2.8,1.0,0.4,1.8,1.3,15.3,.426,.455,.322,.461,.816,.508
155,Andrew Nicholson\nichoan01,2012-13,23,ORL,NBA,15.1,75,28,1249,7.4,14.0,7.4,14.0,0.0,0.0,2.2,2.7,2.0,5.4,7.4,1.3,0.7,0.9,2.3,3.8,16.9,.527,.527,,.527,.798,.557
156,Chauncey Billups\billuch01,2012-13,36,LAC,NBA,15.0,22,22,418,4.6,11.4,1.7,3.6,2.8,7.8,3.9,4.1,0.2,2.6,2.8,4.2,1.0,0.1,2.2,2.2,15.8,.402,.476,.367,.527,.938,.601
157,Glen Davis\davisgl01,2012-13,27,ORL,NBA,15.0,34,33,1064,7.2,16.2,7.2,16.1,0.0,0.1,2.8,4.0,1.9,6.5,8.3,2.4,1.1,0.7,2.2,3.0,17.3,.448,.450,.000,.448,.718,.483
158,Jeff Green\greenje02,2012-13,26,BOS,NBA,15.0,81,17,2252,6.0,12.9,4.9,10.0,1.1,2.9,3.4,4.2,0.9,4.2,5.1,2.0,0.9,1.1,2.1,2.8,16.6,.467,.490,.385,.510,.808,.561
159,Omer Asik\asikom01,2012-13,26,HOU,NBA,14.9,82,82,2464,4.9,9.0,4.9,9.0,0.0,0.0,2.5,4.4,4.0,9.9,14.0,1.1,0.7,1.3,2.5,3.3,12.2,.541,.542,.000,.541,.562,.558
160,Jared Dudley\dudleja01,2012-13,27,PHO,NBA,14.9,79,50,2170,5.2,11.1,3.4,6.6,1.8,4.5,2.1,2.7,1.3,2.8,4.1,3.4,1.2,0.1,1.7,2.1,14.3,.468,.520,.391,.547,.796,.582
161,Jeremy Lin\linje01,2012-13,24,HOU,NBA,14.9,82,82,2640,5.4,12.2,4.2,8.7,1.2,3.5,2.9,3.7,0.4,2.9,3.4,6.8,1.8,0.4,3.2,2.8,14.9,.441,.483,.339,.490,.785,.538
162,Jared Cunningham\cunnija01,2012-13,21,DAL,NBA,14.8,8,0,26,8.3,19.4,5.5,15.2,2.8,4.2,2.8,2.8,1.4,2.8,4.2,1.4,1.4,0.0,2.8,4.2,22.2,.429,.364,.667,.500,1.000,.538
163,Ray Allen\allenra02,2012-13,37,MIA,NBA,14.7,79,0,2035,5.2,11.5,2.7,5.6,2.5,5.9,2.5,2.8,0.7,3.1,3.8,2.4,1.2,0.3,1.8,2.3,15.3,.449,.480,.419,.555,.886,.599
164,Corey Brewer\breweco01,2012-13,26,DEN,NBA,14.7,82,2,2003,6.7,15.9,5.1,10.4,1.6,5.5,2.7,3.9,1.0,3.2,4.2,2.2,2.1,0.4,1.8,2.8,17.8,.425,.493,.296,.476,.690,.506
165,DeMar DeRozan\derozde01,2012-13,23,TOR,NBA,14.7,82,82,3013,6.5,14.7,6.1,13.3,0.4,1.4,4.2,5.1,0.6,3.2,3.8,2.4,0.9,0.3,1.8,2.1,17.7,.445,.463,.283,.459,.831,.523
166,Bernard James\jamesbe01,2012-13,27,DAL,NBA,14.7,46,11,457,4.2,8.1,4.2,8.0,0.0,0.2,2.0,3.2,4.1,6.2,10.3,0.5,0.9,3.0,1.4,5.0,10.3,.515,.525,.000,.515,.610,.541
167,J.J. Redick\redicjj01,2012-13,28,TOT,NBA,14.7,78,13,2379,5.8,13.3,3.3,6.5,2.5,6.8,2.6,2.9,0.3,2.3,2.6,4.5,0.6,0.1,2.1,1.8,16.6,.434,.506,.366,.528,.900,.571
168,D.J. White\whitedj01,2012-13,26,BOS,NBA,14.7,12,0,86,5.0,9.6,5.0,9.6,0.0,0.0,2.1,3.8,1.7,3.8,5.4,1.7,0.4,2.5,0.8,2.1,12.1,.522,.522,,.522,.556,.538
169,DeJuan Blair\blairde01,2012-13,23,SAS,NBA,14.6,61,16,851,6.0,11.5,6.0,11.4,0.0,0.0,1.9,3.0,2.8,6.9,9.7,1.9,1.6,0.4,2.1,4.7,13.9,.524,.526,.000,.524,.629,.543
170,Jimmer Fredette\fredeji01,2012-13,23,SAC,NBA,14.6,69,0,967,6.4,15.2,4.0,9.4,2.4,5.8,3.2,3.7,0.7,1.9,2.6,3.4,1.2,0.1,2.5,2.4,18.4,.421,.423,.417,.500,.859,.546
171,Devin Harris\harride01,2012-13,29,ATL,NBA,14.6,58,34,1421,4.9,11.2,3.0,5.4,2.0,5.8,2.8,3.9,0.2,2.8,2.9,5.0,1.6,0.3,2.2,2.6,14.6,.438,.549,.335,.525,.727,.565
172,Brian Roberts\roberbr01,2012-13,27,NOH,NBA,14.6,78,5,1324,5.8,13.9,4.2,9.7,1.6,4.2,1.9,2.1,0.5,2.2,2.6,6.0,1.0,0.1,1.9,2.9,15.1,.417,.430,.386,.475,.909,.509
173,Jason Thompson\thompja02,2012-13,26,SAC,NBA,14.6,82,81,2285,5.9,11.7,5.9,11.7,0.0,0.0,2.3,3.2,2.7,5.9,8.6,1.3,0.8,1.0,1.6,3.6,14.0,.502,.504,.000,.502,.694,.533
174,Jeff Ayres\pendeje02,2012-13,25,IND,NBA,14.5,37,0,369,6.0,12.3,5.8,11.9,0.2,0.4,2.0,2.2,2.8,7.3,10.1,1.5,0.6,1.2,2.2,4.3,14.1,.484,.484,.500,.492,.913,.533
175,Derrick Williams\willide02,2012-13,21,MIN,NBA,14.5,78,56,1916,6.4,14.8,5.1,11.1,1.2,3.7,3.6,5.1,1.8,6.3,8.1,0.9,0.8,0.7,1.9,2.4,17.5,.430,.463,.332,.471,.706,.515
176,Taj Gibson\gibsota01,2012-13,27,CHI,NBA,14.4,65,5,1459,5.3,10.9,5.3,10.8,0.0,0.1,2.2,3.2,3.1,5.4,8.5,1.5,0.7,2.2,1.9,4.1,12.8,.485,.490,.000,.485,.679,.518
177,Viacheslav Kravtsov\kravtvi01,2012-13,25,DET,NBA,14.4,25,0,224,5.3,7.4,5.3,7.4,0.0,0.0,1.8,5.9,3.9,3.4,7.2,1.4,0.8,1.4,2.3,5.1,12.4,.717,.717,,.717,.297,.618
178,Jameer Nelson\nelsoja01,2012-13,30,ORL,NBA,14.4,56,56,1977,5.6,14.2,3.4,7.7,2.2,6.5,1.6,1.9,0.4,3.4,3.8,7.5,1.3,0.1,2.8,2.9,15.0,.392,.435,.341,.470,.873,.498
179,Mo Williams\willima01,2012-13,30,UTA,NBA,14.4,46,46,1418,5.8,13.5,4.3,9.6,1.5,3.9,1.9,2.2,0.6,2.2,2.8,7.2,1.2,0.2,3.2,2.7,15.0,.430,.449,.383,.485,.882,.519
180,Reggie Jackson\jacksre01,2012-13,22,OKC,NBA,14.2,70,0,993,5.4,11.8,4.5,8.0,0.9,3.8,1.9,2.2,0.8,5.3,6.0,4.4,1.1,0.5,1.9,3.0,13.6,.458,.566,.231,.495,.839,.531
181,Beno Udrih\udrihbe01,2012-13,30,TOT,NBA,14.2,66,9,1457,5.2,11.8,4.3,9.2,0.8,2.5,2.1,2.5,0.8,2.6,3.5,7.5,1.0,0.1,2.7,2.2,13.3,.441,.471,.333,.477,.816,.516
182,J.J. Barea\bareajo01,2012-13,28,MIN,NBA,14.1,74,2,1713,6.6,15.9,4.6,10.0,2.0,5.9,2.2,2.8,0.7,3.6,4.4,6.2,0.7,0.0,3.0,2.8,17.5,.417,.458,.346,.481,.784,.510
183,Danny Green\greenda02,2012-13,25,SAS,NBA,14.1,80,80,2201,4.9,10.8,2.0,4.1,2.9,6.8,1.1,1.3,0.6,3.4,4.0,2.3,1.5,0.9,1.5,2.0,13.7,.448,.480,.429,.581,.848,.600
184,Joe Johnson\johnsjo02,2012-13,31,BRK,NBA,14.1,72,72,2642,6.1,14.3,4.0,9.0,2.0,5.4,1.8,2.2,0.7,2.2,3.0,3.4,0.7,0.2,1.7,1.3,15.9,.423,.452,.375,.493,.820,.521
185,Wesley Matthews\matthwe02,2012-13,26,POR,NBA,14.1,69,69,2403,5.3,12.1,2.7,5.7,2.5,6.4,2.2,2.8,0.5,2.3,2.9,2.6,1.3,0.3,1.6,2.6,15.3,.436,.478,.398,.540,.797,.574
186,Patty Mills\millspa02,2012-13,24,SAS,NBA,14.1,58,2,656,6.2,13.2,3.3,6.1,2.9,7.1,0.9,1.0,0.5,2.3,2.7,3.4,1.4,0.2,2.1,3.0,16.1,.469,.550,.400,.577,.842,.590
187,Trevor Ariza\arizatr01,2012-13,27,WAS,NBA,14.0,56,15,1471,4.6,11.0,2.7,5.9,1.9,5.1,1.9,2.3,1.1,5.4,6.5,2.8,1.8,0.5,2.1,1.8,13.0,.417,.463,.364,.501,.821,.538
188,Michael Kidd-Gilchrist\kiddgmi01,2012-13,19,CHA,NBA,14.0,78,77,2025,5.0,10.9,5.0,10.7,0.0,0.2,2.5,3.3,2.3,5.8,8.1,2.1,1.0,1.2,1.8,2.9,12.5,.458,.462,.222,.460,.749,.506
189,Daniel Orton\ortonda01,2012-13,22,OKC,NBA,14.0,13,0,104,4.2,9.0,4.2,9.0,0.0,0.0,3.1,5.9,4.5,4.5,9.0,1.4,1.4,1.0,1.4,4.5,11.4,.462,.462,,.462,.529,.493
190,Charlie Villanueva\villach01,2012-13,28,DET,NBA,14.0,69,0,1092,5.8,15.3,2.8,6.8,3.0,8.5,0.9,1.6,1.6,6.3,7.9,1.8,1.0,1.3,1.3,3.2,15.4,.377,.415,.347,.474,.551,.481
191,James Anderson\anderja01,2012-13,23,TOT,NBA,13.9,39,2,401,4.7,11.3,2.8,5.9,1.9,5.4,2.2,2.5,1.6,4.8,6.5,3.8,1.3,0.4,2.2,2.2,13.4,.413,.470,.350,.496,.857,.539
192,Trevor Booker\booketr01,2012-13,25,WAS,NBA,13.9,48,14,887,4.4,8.9,4.4,8.7,0.0,0.2,1.6,2.9,4.0,5.7,9.7,1.6,1.3,0.6,1.3,3.9,10.4,.491,.502,.000,.491,.556,.509
193,Kyle Korver\korveky01,2012-13,31,ATL,NBA,13.9,74,60,2259,4.4,9.6,1.4,3.0,3.0,6.6,1.1,1.2,0.4,4.3,4.7,2.3,1.1,0.6,1.1,2.7,12.9,.461,.471,.457,.618,.859,.637
194,Kenyon Martin\martike01,2012-13,35,NYK,NBA,13.9,18,11,431,4.7,7.8,4.7,7.8,0.0,0.0,1.4,3.3,2.8,5.1,7.9,0.7,1.3,1.4,1.3,5.3,10.8,.602,.602,,.602,.425,.583
195,O.J. Mayo\mayooj01,2012-13,25,DAL,NBA,13.9,82,82,2913,5.7,12.7,3.9,8.4,1.8,4.3,2.4,2.9,0.4,3.2,3.6,4.5,1.1,0.3,2.6,2.4,15.5,.449,.471,.407,.519,.820,.556
196,C.J. Watson\watsocj01,2012-13,28,BRK,NBA,13.9,80,8,1521,4.5,10.9,2.5,5.8,2.1,5.1,1.7,2.2,0.9,2.5,3.4,3.8,1.6,0.3,1.6,2.9,12.9,.418,.424,.411,.514,.780,.544
197,Martell Webster\webstma02,2012-13,26,WAS,NBA,13.9,76,62,2200,4.6,10.4,2.3,5.0,2.3,5.4,2.7,3.2,0.9,3.9,4.8,2.3,0.8,0.3,1.5,2.7,14.2,.442,.463,.422,.551,.848,.601
198,Andrew Bogut\bogutan01,2012-13,28,GSW,NBA,13.8,32,32,786,3.8,8.4,3.8,8.4,0.0,0.0,0.9,1.7,3.1,8.1,11.2,3.1,0.9,2.5,1.6,3.9,8.5,.451,.448,1.000,.454,.500,.463
199,Jordan Crawford\crawfjo02,2012-13,24,TOT,NBA,13.8,70,14,1709,6.3,15.3,4.6,10.1,1.7,5.2,2.7,3.3,0.9,3.5,4.4,4.7,0.8,0.1,3.0,2.2,17.1,.415,.455,.337,.472,.811,.512
200,Evan Fournier\fournev01,2012-13,20,DEN,NBA,13.8,38,4,428,6.3,12.8,4.5,8.2,1.9,4.5,2.5,3.3,0.5,2.4,2.9,3.7,1.6,0.1,2.7,5.5,17.0,.493,.541,.407,.566,.769,.597
