k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
138,Khris Middleton\middlkh01,2014-15,23,MIL,NBA,15.6,79,58,2378,6.1,13.2,4.5,9.1,1.7,4.1,2.0,2.4,0.7,4.5,5.3,2.8,1.8,0.2,1.7,2.8,16.0,.467,.494,.407,.530,.859,.563
139,Zaza Pachulia\pachuza01,2014-15,30,MIL,NBA,15.6,73,45,1730,5.0,11.0,5.0,10.9,0.0,0.1,2.6,3.3,4.1,6.3,10.4,3.7,1.7,0.4,2.8,3.5,12.6,.454,.456,.000,.454,.788,.506
140,Tristan Thompson\thomptr01,2014-15,23,CLE,NBA,15.6,82,15,2194,4.4,8.0,4.4,8.0,0.0,0.0,2.6,4.1,4.5,6.3,10.8,0.6,0.6,1.0,1.4,3.1,11.4,.547,.547,,.547,.641,.580
141,Omer Asik\asikom01,2014-15,28,NOP,NBA,15.5,76,76,1982,3.9,7.5,3.9,7.5,0.0,0.0,2.4,4.1,4.4,9.2,13.6,1.3,0.5,1.0,1.7,2.6,10.1,.517,.517,,.517,.582,.545
142,Luol Deng\denglu01,2014-15,29,MIA,NBA,15.5,72,72,2421,5.5,11.7,4.3,8.4,1.2,3.3,2.8,3.7,1.5,4.1,5.6,2.1,1.0,0.3,1.6,1.6,15.0,.469,.513,.355,.518,.761,.561
143,Cory Joseph\josepco01,2014-15,23,SAS,NBA,15.5,79,14,1444,5.2,10.2,4.8,9.1,0.4,1.1,2.6,3.6,1.1,3.7,4.8,4.7,1.1,0.4,1.7,2.6,13.3,.504,.520,.364,.523,.734,.564
144,Gerald Green\greenge01,2014-15,29,PHO,NBA,15.4,74,4,1446,8.1,19.4,4.7,9.7,3.4,9.6,2.5,3.0,0.8,3.8,4.6,2.3,1.0,0.3,2.6,3.6,22.0,.416,.478,.354,.504,.825,.532
145,Roy Hibbert\hibbero01,2014-15,28,IND,NBA,15.4,76,76,1926,5.9,13.3,5.9,13.2,0.0,0.0,3.1,3.8,2.9,7.2,10.1,1.6,0.3,2.3,2.0,4.0,15.0,.446,.448,.000,.446,.824,.501
146,Kris Humphries\humphkr01,2014-15,29,WAS,NBA,15.4,64,17,1345,5.6,11.9,5.6,11.8,0.0,0.2,2.3,3.1,3.2,8.0,11.1,1.5,0.9,0.7,1.2,3.5,13.6,.473,.481,.000,.473,.744,.512
147,Amir Johnson\johnsam01,2014-15,27,TOR,NBA,15.4,75,72,1979,5.4,9.4,5.1,8.6,0.3,0.8,1.4,2.3,2.9,5.4,8.3,2.1,0.8,1.1,2.0,4.1,12.6,.574,.590,.413,.592,.612,.603
148,Rodney Stuckey\stuckro01,2014-15,28,IND,NBA,15.4,71,36,1874,6.4,14.5,5.3,11.8,1.1,2.7,3.4,4.1,0.7,4.1,4.8,4.2,1.1,0.2,2.3,2.5,17.2,.440,.452,.390,.477,.819,.528
149,Beno Udrih\udrihbe01,2014-15,32,MEM,NBA,15.4,79,12,1494,5.9,12.2,5.3,9.8,0.6,2.3,2.1,2.5,0.5,3.0,3.4,5.3,1.1,0.2,2.1,2.1,14.6,.487,.539,.268,.513,.853,.550
150,C.J. Watson\watsocj01,2014-15,30,IND,NBA,15.4,57,21,1422,4.6,10.6,2.8,6.1,1.8,4.4,3.5,4.2,0.5,3.7,4.1,5.3,1.4,0.2,2.5,2.7,14.4,.434,.459,.400,.518,.826,.581
151,Mo Williams\willima01,2014-15,32,TOT,NBA,15.4,68,33,1980,6.2,15.6,4.0,9.3,2.2,6.3,3.0,3.4,0.4,2.8,3.2,7.7,0.8,0.3,3.1,2.9,17.5,.397,.434,.342,.466,.872,.512
152,Leandro Barbosa\barbole01,2014-15,32,GSW,NBA,15.3,66,1,982,6.7,14.2,5.1,10.0,1.6,4.1,2.1,2.7,0.8,2.5,3.3,3.6,1.5,0.3,1.6,3.2,17.1,.474,.511,.384,.530,.784,.558
153,Trevor Booker\booketr01,2014-15,27,UTA,NBA,15.3,79,5,1564,5.2,10.7,4.5,8.7,0.7,1.9,2.0,3.4,3.2,5.9,9.1,1.9,1.0,0.9,2.0,3.3,13.1,.487,.518,.345,.518,.581,.536
154,Joakim Noah\noahjo01,2014-15,29,CHI,NBA,15.3,67,67,2049,3.3,7.5,3.3,7.5,0.0,0.0,1.8,3.1,3.8,7.5,11.3,5.5,0.8,1.3,2.2,3.6,8.5,.445,.447,.000,.445,.603,.482
155,Thomas Robinson\robinth01,2014-15,23,TOT,NBA,15.3,54,4,798,5.7,11.7,5.7,11.6,0.0,0.1,2.5,4.8,4.3,9.4,13.7,1.5,1.4,0.9,2.7,4.7,13.9,.485,.488,.000,.485,.528,.502
156,Bismack Biyombo\biyombi01,2014-15,22,CHO,NBA,15.2,64,21,1243,2.9,5.4,2.9,5.4,0.0,0.0,3.0,5.1,4.6,7.2,11.8,0.5,0.5,2.9,1.5,4.1,8.8,.543,.543,,.543,.583,.578
157,Kevin Garnett\garneke01,2014-15,38,TOT,NBA,15.2,47,47,952,5.4,11.6,5.4,11.3,0.0,0.3,1.4,1.7,1.8,9.9,11.8,2.9,1.7,0.6,1.7,4.1,12.2,.467,.475,.143,.469,.800,.496
158,Paul Pierce\piercpa01,2014-15,37,WAS,NBA,15.2,73,73,1914,5.5,12.3,3.3,6.6,2.2,5.7,3.1,3.9,0.8,4.7,5.5,2.7,0.9,0.5,1.7,3.0,16.3,.447,.496,.389,.537,.781,.580
159,Ricky Rubio\rubiori01,2014-15,24,MIN,NBA,15.2,22,22,692,4.1,11.4,3.4,8.7,0.7,2.7,3.0,3.7,1.0,5.5,6.5,10.0,2.0,0.1,3.3,3.1,11.8,.356,.387,.255,.386,.803,.452
160,Larry Sanders\sandela01,2014-15,26,MIL,NBA,15.2,27,26,586,5.3,10.6,5.3,10.6,0.0,0.0,1.5,2.9,4.1,6.1,10.2,1.4,1.6,2.4,1.7,6.4,12.0,.500,.500,,.500,.500,.507
161,J.J. Barea\bareajo01,2014-15,30,DAL,NBA,15.1,77,10,1362,5.9,14.2,4.5,9.8,1.4,4.4,2.0,2.5,0.6,2.9,3.5,7.0,0.9,0.0,1.9,2.7,15.3,.420,.463,.323,.470,.809,.502
162,Luigi Datome\datomlu01,2014-15,27,TOT,NBA,15.1,21,1,209,7.4,15.3,4.3,8.4,3.1,6.9,0.2,0.2,0.5,4.5,5.0,1.6,0.3,1.2,1.6,2.6,18.1,.483,.510,.450,.584,1.000,.587
163,Michael Kidd-Gilchrist\kiddgmi01,2014-15,21,CHO,NBA,15.1,55,52,1587,5.1,10.9,5.1,10.9,0.0,0.0,3.4,4.9,2.5,7.0,9.4,1.7,0.7,0.9,1.4,2.6,13.6,.465,.465,,.465,.701,.519
164,Mike Scott\scottmi01,2014-15,26,ATL,NBA,15.1,68,0,1123,6.4,14.5,4.3,8.4,2.1,6.2,2.0,2.5,1.4,4.9,6.4,2.4,0.8,0.1,1.3,2.7,17.0,.444,.517,.344,.517,.792,.543
165,Jonas Jerebko\jerebjo01,2014-15,27,TOT,NBA,15.0,75,0,1230,4.9,11.1,3.4,7.0,1.6,4.1,1.6,1.9,2.7,5.5,8.3,2.1,1.3,0.5,1.3,4.0,13.1,.446,.481,.386,.517,.848,.549
166,Nerlens Noel\noelne01,2014-15,20,PHI,NBA,15.0,75,71,2311,4.7,10.2,4.7,10.2,0.0,0.0,2.2,3.6,2.9,6.6,9.5,2.0,2.1,2.2,2.3,3.2,11.6,.462,.462,,.462,.609,.493
167,Marcus Thornton\thornma01,2014-15,27,TOT,NBA,15.0,48,0,721,7.0,17.2,4.3,10.1,2.7,7.1,2.3,2.8,1.1,3.1,4.3,1.8,1.3,0.3,1.3,1.9,19.0,.406,.426,.378,.484,.821,.514
168,Lavoy Allen\allenla01,2014-15,25,IND,NBA,14.9,63,0,1070,4.7,10.1,4.7,10.1,0.0,0.0,1.1,1.6,4.1,6.7,10.9,2.5,0.5,1.4,1.3,3.4,10.6,.472,.472,,.472,.702,.493
169,JaMychal Green\greenja01,2014-15,24,TOT,NBA,14.9,24,1,164,5.9,10.3,5.9,9.0,0.0,1.3,1.8,2.2,4.2,5.7,9.9,0.9,1.1,1.1,3.1,5.5,13.6,.574,.659,.000,.574,.800,.603
170,Jeremy Lamb\lambje01,2014-15,22,OKC,NBA,14.9,47,8,633,5.9,14.2,3.8,7.9,2.2,6.3,2.8,3.1,0.5,5.6,6.1,2.5,1.2,0.3,1.5,3.0,16.8,.416,.475,.342,.492,.891,.538
171,Carl Landry\landrca01,2014-15,31,SAC,NBA,14.9,70,15,1192,5.7,11.1,5.7,11.1,0.0,0.0,3.7,4.5,3.0,5.1,8.1,0.8,0.5,0.5,1.6,4.0,15.2,.515,.515,,.515,.820,.578
172,Jannero Pargo\pargoja01,2014-15,35,CHO,NBA,14.9,9,0,73,7.4,17.3,3.0,6.4,4.4,10.8,1.0,1.0,0.0,1.5,1.5,3.9,0.0,0.0,1.5,3.9,20.2,.429,.462,.409,.557,1.000,.571
173,Josh Smith\smithjo03,2014-15,29,TOT,NBA,14.9,83,35,2300,6.5,15.4,5.4,11.9,1.1,3.6,2.0,4.0,2.4,5.9,8.3,4.3,1.4,1.8,3.2,3.6,16.1,.419,.451,.316,.456,.498,.467
174,Tony Wroten\wroteto01,2014-15,21,PHI,NBA,14.9,30,15,895,7.0,17.5,5.6,11.7,1.5,5.7,4.8,7.2,0.9,2.6,3.5,6.3,1.9,0.3,4.5,2.9,20.4,.403,.473,.261,.446,.667,.494
175,Giannis Antetokounmpo\antetgi01,2014-15,20,MIL,NBA,14.8,81,71,2541,5.4,11.1,5.3,10.4,0.1,0.6,3.6,4.9,1.4,6.3,7.7,2.9,1.0,1.2,2.5,3.6,14.6,.491,.511,.159,.496,.741,.552
176,Devin Harris\harride01,2014-15,31,DAL,NBA,14.8,76,3,1685,4.7,11.2,2.6,5.5,2.0,5.7,2.8,3.5,0.3,2.6,2.9,5.1,1.7,0.3,1.8,3.1,14.2,.418,.481,.357,.509,.815,.559
177,Kyle Korver\korveky01,2014-15,33,ATL,NBA,14.8,75,75,2418,4.3,8.9,1.1,2.2,3.3,6.7,1.6,1.8,0.2,4.3,4.5,2.9,0.8,0.6,1.6,2.1,13.6,.487,.470,.492,.671,.898,.699
178,Meyers Leonard\leoname01,2014-15,22,POR,NBA,14.8,55,7,847,5.3,10.4,3.3,5.7,2.0,4.8,1.3,1.4,2.0,8.7,10.6,1.4,0.4,0.6,1.7,4.8,13.9,.510,.586,.420,.606,.938,.631
179,Anthony Morrow\morroan01,2014-15,29,OKC,NBA,14.8,74,0,1806,5.7,12.3,2.9,5.8,2.8,6.5,1.6,1.8,0.8,3.1,3.9,1.2,1.1,0.2,0.8,2.7,15.7,.463,.497,.434,.578,.888,.604
180,Jusuf Nurkic\nurkiju01,2014-15,20,DEN,NBA,14.8,62,27,1103,5.6,12.5,5.6,12.4,0.0,0.1,2.7,4.3,4.1,8.4,12.5,1.6,1.7,2.2,2.8,6.8,13.9,.446,.449,.000,.446,.636,.483
181,Kyle O'Quinn\oquinky01,2014-15,24,ORL,NBA,14.8,51,17,824,5.2,10.6,4.7,8.7,0.5,1.9,1.9,2.5,2.0,6.7,8.7,2.6,1.4,1.7,2.4,4.8,12.8,.492,.538,.279,.517,.772,.550
182,Joel Anthony\anthojo01,2014-15,32,DET,NBA,14.7,49,0,406,3.2,5.5,3.2,5.5,0.0,0.0,1.3,2.0,2.8,5.4,8.2,0.4,1.1,4.3,1.1,4.9,7.7,.581,.581,,.581,.682,.607
183,Tarik Black\blackta01,2014-15,23,TOT,NBA,14.7,63,39,1196,4.7,8.2,4.7,8.2,0.0,0.0,2.0,3.6,4.3,6.8,11.1,1.3,0.6,0.7,1.4,4.8,11.4,.575,.577,.000,.575,.551,.583
184,Robert Covington\covinro01,2014-15,24,PHI,NBA,14.7,70,49,1956,5.5,13.9,2.4,5.7,3.1,8.2,3.3,4.0,1.2,4.6,5.8,1.9,1.8,0.6,2.4,3.5,17.4,.396,.426,.374,.506,.820,.554
185,Tony Allen\allento01,2014-15,33,MEM,NBA,14.6,63,41,1648,4.9,9.9,4.7,9.3,0.2,0.6,1.7,2.8,2.3,3.9,6.1,1.9,2.8,0.7,1.9,3.6,11.8,.495,.505,.345,.505,.627,.528
186,Justin Hamilton\hamilju01,2014-15,24,TOT,NBA,14.6,41,14,712,4.3,9.0,3.8,7.4,0.5,1.6,2.0,2.4,2.9,3.9,6.8,1.8,1.4,1.5,1.3,3.5,11.1,.478,.510,.323,.506,.830,.551
187,Jarrett Jack\jackja01,2014-15,31,BRK,NBA,14.6,80,27,2241,5.8,13.1,5.1,10.8,0.6,2.3,3.2,3.6,0.3,3.6,3.9,6.0,1.2,0.2,3.1,2.3,15.4,.439,.477,.267,.463,.881,.522
188,Patrick Patterson\pattepa01,2014-15,25,TOR,NBA,14.6,81,4,2156,4.0,8.9,2.3,4.2,1.8,4.7,1.1,1.3,2.1,5.1,7.2,2.6,1.0,0.7,0.9,2.5,10.8,.449,.536,.371,.547,.788,.568
189,Bryce Cotton\cottobr01,2014-15,22,UTA,NBA,14.5,15,0,159,6.6,15.6,5.0,11.1,1.6,4.5,3.4,4.1,0.7,3.4,4.1,3.4,0.9,0.0,2.7,1.4,18.1,.420,.449,.350,.471,.833,.520
190,Jabari Parker\parkeja01,2014-15,19,MIL,NBA,14.5,25,25,738,6.3,12.8,6.1,12.0,0.2,0.8,2.2,3.2,2.4,4.3,6.7,2.0,1.5,0.2,2.3,2.0,15.0,.490,.506,.250,.498,.697,.527
191,Henry Sims\simshe01,2014-15,24,PHI,NBA,14.5,73,32,1399,6.1,12.9,6.0,12.4,0.1,0.6,2.7,3.5,3.1,6.1,9.2,2.0,1.0,0.8,2.5,3.5,15.1,.474,.488,.182,.478,.774,.521
192,Al-Farouq Aminu\aminual01,2014-15,24,DAL,NBA,14.4,74,3,1366,3.9,9.4,3.0,6.1,0.9,3.3,2.2,3.1,3.0,6.0,9.0,1.6,1.8,1.6,1.4,3.6,10.9,.412,.485,.274,.459,.712,.504
193,Jeff Ayres\pendeje02,2014-15,27,SAS,NBA,14.4,51,0,383,5.2,8.9,5.2,8.9,0.0,0.0,2.5,3.4,3.5,7.5,11.0,1.3,0.8,0.8,2.4,5.6,12.9,.579,.579,,.579,.750,.618
194,Aaron Brooks\brookaa01,2014-15,30,CHI,NBA,14.4,82,21,1885,6.6,15.6,4.3,9.6,2.3,6.0,2.8,3.3,0.6,2.6,3.2,5.0,1.0,0.3,3.0,3.6,18.2,.421,.442,.387,.495,.833,.534
195,Omri Casspi\casspom01,2014-15,26,SAC,NBA,14.4,67,19,1416,5.3,10.9,4.4,8.6,0.9,2.2,3.6,4.9,1.4,5.2,6.6,2.6,0.8,0.2,2.2,2.7,15.1,.489,.512,.402,.530,.733,.580
196,Jeff Green\greenje02,2014-15,28,TOT,NBA,14.4,78,70,2454,6.1,14.2,4.7,9.9,1.4,4.3,3.5,4.2,0.9,3.9,4.8,2.0,0.8,0.5,1.6,2.2,17.1,.430,.473,.332,.480,.833,.534
197,JaVale McGee\mcgeeja01,2014-15,27,TOT,NBA,14.4,23,0,256,5.9,11.1,5.9,11.1,0.0,0.0,3.1,4.6,2.5,6.0,8.6,0.4,0.3,2.8,2.5,4.2,14.9,.532,.532,,.532,.667,.567
198,Donatas Motiejunas\motiedo01,2014-15,24,HOU,NBA,14.4,71,62,2037,6.2,12.4,5.4,10.0,0.9,2.4,1.8,2.9,2.4,5.0,7.4,2.3,1.0,0.6,2.2,3.6,15.1,.504,.536,.368,.539,.602,.553
199,J.J. Hickson\hicksjj01,2014-15,26,DEN,NBA,14.3,73,8,1411,5.6,11.7,5.6,11.7,0.0,0.1,3.0,5.1,3.8,7.7,11.5,1.5,0.9,0.9,2.4,3.5,14.1,.475,.477,.000,.475,.577,.504
200,Nene Hilario\hilarne01,2014-15,32,WAS,NBA,14.3,67,58,1693,6.5,12.8,6.5,12.7,0.0,0.1,2.6,4.3,1.8,5.5,7.3,2.6,1.4,0.5,2.6,3.8,15.7,.511,.513,.200,.512,.604,.534
