year,state,war
2013,TX,3.8
2013,TX,3.8
2013,VA,3.8
2013,MS,3.7
2013,OH,3.6
2013,CA,3.6
2013,AR,3.5
2013,CA,3.4
2013,TN,3.4
2013,FL,3.4
2013,TN,3.3
2013,NJ,3.3
2013,FL,3.1
2013,IN,3.1
2013,FL,3.0
2013,NJ,2.9
2013,LA,2.9
2013,AZ,2.6
2013,PA,2.6
2013,TN,2.4
2013,CA,2.3
2013,WV,2.3
2013,TX,2.2
2013,CA,2.2
2013,FL,2.2
2013,CA,2.1
2013,FL,2.1
2013,FL,2.0
2013,CA,2.0
2013,SC,2.0
2013,CA,2.0
2013,AL,1.9
2013,OK,1.9
2013,AZ,1.9
2013,MS,1.8
2013,NC,1.8
2013,FL,1.8
2013,TX,1.8
2013,NJ,1.7
2013,CA,1.7
2013,CT,1.5
2013,MO,1.5
2013,TX,1.4
2013,FL,1.4
2013,NH,1.4
2013,SC,1.3
2013,CA,1.3
2013,FL,1.3
2013,LA,1.3
2013,NC,1.2
2013,PA,1.2
2013,FL,1.2
2013,KS,1.2
2013,IL,1.2
2013,CA,1.2
2013,GA,1.2
2013,TN,1.1
2013,CA,1.1
2013,LA,1.1
2013,CA,1.1
2013,IL,1.0
2013,IN,1.0
2013,GA,1.0
2013,SC,1.0
2013,FL,0.9
2013,FL,0.9
2013,AZ,0.8
2013,KS,0.8
2013,OK,0.8
2013,CA,0.8
2013,AZ,0.8
2013,AZ,0.8
2013,CO,0.8
2013,PA,0.8
2013,SC,0.8
2013,NC,0.8
2013,AL,0.8
2013,FL,0.8
2013,OH,0.8
2013,CA,0.8
2013,AL,0.7
2013,SC,0.7
2013,TX,0.7
2013,PA,0.7
2013,FL,0.7
2013,SC,0.7
2013,FL,0.7
2013,CA,0.7
2013,TX,0.7
2013,FL,0.7
2013,NC,0.7
2013,CA,0.6
2013,OK,0.6
2013,FL,0.6
2013,MO,0.6
2013,CA,0.6
2013,MD,0.6
2013,MS,0.6
2013,GA,0.5
2013,AZ,0.5
2013,KS,0.5
2013,FL,0.5
2013,OK,0.5
2013,CA,0.5
2013,NV,0.5
2013,NY,0.4
2013,WA,0.4
2013,ID,0.4
2013,CA,0.4
2013,AZ,0.4
2013,NE,0.4
2013,KY,0.4
2013,TX,0.4
2013,CA,0.4
2013,OH,0.4
2013,AL,0.4
2013,AL,0.4
2013,AZ,0.4
2013,ID,0.4
2013,CA,0.4
2013,MS,0.4
2013,AL,0.4
2013,TX,0.3
2013,NV,0.3
2013,TX,0.3
2013,PA,0.3
2013,NV,0.3
2013,FL,0.3
2013,OK,0.3
2013,LA,0.2
2013,OK,0.2
2013,LA,0.2
2013,CA,0.2
2013,AZ,0.2
2013,CA,0.2
2013,CA,0.2
2013,NC,0.2
2013,CA,0.2
2013,CA,0.2
2013,NV,0.2
2013,AR,0.2
2013,MS,0.2
2013,TN,0.2
2013,MI,0.2
2013,TX,0.2
2013,TX,0.2
2013,FL,0.2
2013,CA,0.1
2013,CA,0.1
2013,OH,0.1
2013,NC,0.1
2013,CA,0.1
2013,CA,0.1
2013,KS,0.1
2013,CA,0.1
2013,MI,0.1
2013,NC,0.1
2013,VA,0.1
2013,CA,0.1
2013,OH,0.1
2013,CA,0.1
2013,MO,0.1
2013,NY,0.1
2013,CT,0.1
2013,VA,0.1
2013,CA,0.1
2013,TX,0.1
2013,NV,0.1
2013,CA,0.1
2013,MS,0.1
2013,CA,0.1
2013,CA,0.1
2013,CA,0.1
2013,MI,0.1
2013,TX,0.1
2013,TX,0.1
2013,TX,0.1
2013,TX,0.1
2013,MA,0.1
2013,MO,0.1
2013,TX,0.1
2013,CA,0.1
2013,CA,0.1
2013,CA,0.1
2013,PA,0.0
2013,TX,0.0
2013,TX,0.0
2013,TX,0.0
2013,NC,0.0
2013,CA,0.0
2013,WA,0.0
2013,TN,0.0
2013,TX,0.0
2013,NY,0.0
2013,IN,0.0
2013,OH,0.0
2013,NY,0.0
2013,TX,0.0
2013,NY,0.0
2013,MI,0.0
2013,CA,0.0
2013,CA,0.0
2013,TX,0.0
2013,TX,0.0
2013,KY,0.0
2013,OH,0.0
2013,GA,0.0
2013,CA,0.0
2013,NJ,0.0
2013,CT,0.0
2013,CA,0.0
2013,TN,0.0
2013,SC,0.0
2013,FL,0.0
2013,NC,0.0
2013,TX,0.0
2013,VA,0.0
2013,NC,0.0
2013,MD,0.0
2013,NE,0.0
2013,NE,0.0
2013,CA,0.0
2013,FL,0.0
2013,TX,0.0
2013,TN,0.0
2013,TN,0.0
2013,LA,0.0
2013,CA,0.0
2013,LA,0.0
2013,CA,0.0
2013,IL,0.0
2013,TX,0.0
2013,TX,0.0
2013,MO,0.0
2013,GA,0.0
2013,CA,0.0
2013,CA,0.0
2013,FL,0.0
2013,PA,0.0
2013,GA,0.0
2013,VA,0.0
2013,KY,0.0
2013,CA,0.0
2013,NE,0.0
2013,IN,0.0
2013,SC,0.0
2013,OH,0.0
2013,SC,0.0
2013,LA,0.0
2013,GA,0.0
2013,CA,0.0
2013,IL,0.0
2013,GA,0.0
2013,KS,0.0
2013,LA,0.0
2013,ME,0.0
2013,FL,0.0
2013,LA,0.0
2013,GA,0.0
2013,TX,0.0
2013,LA,0.0
2013,NV,0.0
2013,LA,0.0
2013,TX,0.0
2013,TN,0.0
2013,GA,0.0
2013,IL,0.0
2013,CA,0.0
2013,NJ,0.0
2013,GA,0.0
2013,UT,0.0
2013,CA,0.0
2013,WA,0.0
2013,FL,0.0
2013,NC,0.0
2013,SC,0.0
2013,SC,0.0
2013,TX,0.0
2013,CA,0.0
2013,MI,0.0
2013,TN,0.0
2013,NC,0.0
2013,GA,0.0
2013,TX,0.0
2013,CA,0.0
2013,CA,0.0
2013,CA,0.0
2013,CA,0.0
2013,CA,0.0
2013,AL,0.0
2013,TX,0.0
2013,MS,0.0
2013,CA,0.0
2013,GA,0.0
2013,NE,0.0
2013,KS,0.0
2013,KY,0.0
2013,TX,0.0
2013,TN,0.0
2013,CA,0.0
2013,AR,0.0
2013,FL,0.0
2013,SC,0.0
2013,SC,0.0
2013,IL,0.0
2013,NM,0.0
2013,TX,0.0
2013,TX,0.0
2013,TX,0.0
2013,AL,0.0
2013,SC,0.0
2013,TX,0.0
2013,ID,0.0
2013,TX,0.0
2013,VA,0.0
2013,LA,0.0
2013,TX,0.0
2013,TX,0.0
2013,UT,0.0
2013,OK,0.0
2013,MS,0.0
2013,NC,0.0
2013,NC,0.0
2013,MO,0.0
2013,MO,0.0
2013,VA,0.0
2013,CA,0.0
2013,CA,0.0
2013,AZ,0.0
2013,FL,0.0
2013,LA,0.0
2013,NC,0.0
2013,CA,0.0
2013,WA,0.0
2013,NY,0.0
2013,AL,0.0
2013,IN,0.0
2013,GA,0.0
2013,FL,0.0
2013,IN,0.0
2013,NC,0.0
2013,FL,0.0
2013,MA,0.0
2013,MS,0.0
2013,AR,0.0
2013,SC,0.0
2013,OR,0.0
2013,OR,0.0
2013,KY,0.0
2013,KS,0.0
2013,FL,0.0
2013,MN,0.0
2013,CA,0.0
2013,TX,0.0
2013,IN,0.0
2013,FL,0.0
2013,MS,0.0
2013,OK,0.0
2013,NC,0.0
2013,MI,0.0
2013,MI,0.0
2013,CA,0.0
2013,NV,0.0
2013,TX,0.0
2013,CA,0.0
2013,KY,0.0
2013,CA,0.0
2013,CA,0.0
2013,VA,0.0
2013,CA,0.0
2013,TN,0.0
2013,OK,0.0
2013,AL,0.0
2013,IL,0.0
2013,FL,0.0
2013,CA,0.0
2013,AZ,0.0
2013,CO,0.0
2013,AL,0.0
2013,KY,0.0
2013,CA,0.0
2013,SC,0.0
2013,NE,0.0
2013,TX,0.0
2013,TX,0.0
2013,CA,0.0
2013,OH,0.0
2013,MO,0.0
2013,TX,0.0
2013,IL,0.0
2013,CA,0.0
2013,CA,0.0
2013,SC,0.0
2013,FL,0.0
2013,MS,0.0
2013,OK,0.0
2013,TX,0.0
2013,OH,0.0
2013,AR,0.0
2013,TX,0.0
2013,CA,0.0
2013,CA,0.0
2013,WV,0.0
2013,OR,0.0
2013,TX,0.0
2013,NC,0.0
2013,CA,0.0
2013,MO,0.0
2013,CA,0.0
2013,FL,0.0
2013,IN,0.0
2013,SD,0.0
2013,AL,0.0
2013,MI,0.0
2013,TX,0.0
2013,NY,0.0
2013,AZ,0.0
2013,VA,0.0
2013,CA,0.0
2013,PA,0.0
2013,ND,0.0
2013,NC,0.0
2013,NE,0.0
2013,NE,0.0
2013,LA,0.0
2013,LA,0.0
2013,IL,0.0
2013,NC,0.0
2013,TX,0.0
2013,CA,0.0
2013,KS,0.0
2013,KS,0.0
2013,MO,0.0
2013,CA,0.0
2013,CA,0.0
2013,CA,0.0
2013,TX,-0.1
2013,CA,-0.1
2013,OK,-0.1
2013,CT,-0.1
2013,TX,-0.1
2013,AZ,-0.1
2013,MO,-0.1
2013,NC,-0.1
2013,WV,-0.1
2013,LA,-0.1
2013,MI,-0.1
2013,CA,-0.1
2013,AZ,-0.1
2013,AL,-0.1
2013,MO,-0.1
2013,NC,-0.1
2013,FL,-0.1
2013,OH,-0.1
2013,FL,-0.1
2013,AR,-0.1
2013,OR,-0.1
2013,KS,-0.1
2013,NJ,-0.1
2013,OR,-0.1
2013,AL,-0.1
2013,CA,-0.1
2013,TX,-0.1
2013,TX,-0.1
2013,CA,-0.1
2013,WA,-0.1
2013,IN,-0.1
2013,TX,-0.1
2013,MO,-0.1
2013,MO,-0.1
2013,MS,-0.1
2013,TN,-0.1
2013,TX,-0.1
2013,LA,-0.1
2013,TX,-0.1
2013,KY,-0.1
2013,IN,-0.1
2013,VA,-0.1
2013,OH,-0.1
2013,VA,-0.1
2013,CA,-0.1
2013,FL,-0.1
2013,KS,-0.1
2013,CA,-0.1
2013,TX,-0.1
2013,CA,-0.1
2013,CA,-0.1
2013,WI,-0.1
2013,VA,-0.2
2013,NE,-0.2
2013,NY,-0.2
2013,TN,-0.2
2013,TN,-0.2
2013,FL,-0.2
2013,CA,-0.2
2013,CA,-0.2
2013,CA,-0.2
2013,OK,-0.2
2013,UT,-0.2
2013,IL,-0.2
2013,KS,-0.2
2013,AR,-0.2
2013,IN,-0.2
2013,IA,-0.2
2013,NE,-0.2
2013,CA,-0.2
2013,MS,-0.2
2013,NJ,-0.2
2013,TX,-0.2
2013,AL,-0.2
2013,TX,-0.2
2013,VA,-0.2
2013,SC,-0.2
2013,GA,-0.2
2013,SC,-0.2
2013,FL,-0.2
2013,CA,-0.2
2013,OH,-0.2
2013,SC,-0.3
2013,CA,-0.3
2013,NC,-0.3
2013,AR,-0.3
2013,KS,-0.3
2013,MS,-0.3
2013,AZ,-0.3
2013,AZ,-0.3
2013,LA,-0.3
2013,TX,-0.3
2013,FL,-0.3
2013,CA,-0.3
2013,TX,-0.3
2013,CA,-0.3
2013,VA,-0.3
2013,OH,-0.3
2013,CO,-0.3
2013,TX,-0.3
2013,CA,-0.3
2013,CA,-0.3
2013,FL,-0.3
2013,FL,-0.3
2013,AZ,-0.3
2013,GA,-0.3
2013,OR,-0.4
2013,CA,-0.4
2013,CA,-0.4
2013,MO,-0.4
2013,AL,-0.4
2013,NC,-0.4
2013,MN,-0.4
2013,VA,-0.4
2013,NC,-0.4
2013,OK,-0.4
2013,TN,-0.4
2013,FL,-0.4
2013,TX,-0.4
2013,NY,-0.4
2013,VA,-0.4
2013,SC,-0.4
2013,TX,-0.4
2013,AZ,-0.5
2013,TX,-0.5
2013,CA,-0.5
2013,CA,-0.5
2013,GA,-0.5
2013,VA,-0.5
2013,TX,-0.5
2013,CT,-0.5
2013,RI,-0.5
2013,SC,-0.5
2013,TN,-0.5
2013,MA,-0.5
2013,OH,-0.5
2013,HI,-0.5
2013,KS,-0.6
2013,TX,-0.6
2013,IN,-0.6
2013,AL,-0.6
2013,CA,-0.7
2013,CA,-0.7
2013,PA,-0.7
2013,CA,-0.7
2013,NC,-0.7
2013,CA,-0.7
2013,WA,-0.8
2013,TX,-0.8
2013,CA,-0.8
2013,NC,-0.8
2013,IN,-0.9
2013,IL,-0.9
2013,SC,-0.9
2013,IL,-0.9
2013,AZ,-0.9
2013,NV,-0.9
2013,IN,-0.9
2013,SC,-0.9
2013,CA,-0.9
2013,MS,-0.9
2013,MD,-0.9
2013,LA,-1.0
2013,FL,-1.1
2013,OH,-1.1
2013,TN,-1.1
2013,CA,-1.3
2013,CA,-1.6
2013,CA,-1.6
2013,CA,-1.7
2013,CA,-1.7
2013,NM,-1.7
2013,GA,-1.9
2014,AL,7.5
2014,FL,6.7
2014,LA,6.6
2014,NE,6.5
2014,FL,5.9
2014,SC,5.9
2014,AZ,5.8
2014,AZ,5.8
2014,MO,5.8
2014,NC,5.8
2014,OH,5.5
2014,CA,5.5
2014,FL,5.4
2014,FL,5.4
2014,FL,5.4
2014,OH,5.3
2014,MS,5.2
2014,NJ,5.2
2014,TX,5.0
2014,IL,5.0
2014,AZ,4.7
2014,TX,4.6
2014,FL,4.5
2014,CA,4.3
2014,AZ,4.1
2014,FL,4.0
2014,TN,4.0
2014,MO,4.0
2014,SC,3.9
2014,TX,3.8
2014,TX,3.8
2014,CA,3.7
2014,IN,3.7
2014,OR,3.6
2014,CA,3.6
2014,CA,3.5
2014,TN,3.5
2014,MS,3.4
2014,CA,3.3
2014,CA,3.3
2014,CA,3.3
2014,TX,3.1
2014,GA,2.9
2014,GA,2.9
2014,FL,2.8
2014,OK,2.8
2014,TX,2.6
2014,CA,2.5
2014,PA,2.4
2014,NC,2.4
2014,AL,2.3
2014,KS,2.3
2014,OK,2.3
2014,HI,2.3
2014,GA,2.2
2014,MS,2.2
2014,TX,2.1
2014,FL,2.1
2014,NC,2.0
2014,KY,2.0
2014,CA,2.0
2014,AL,2.0
2014,AR,1.9
2014,OR,1.7
2014,TX,1.7
2014,KS,1.7
2014,VA,1.7
2014,TN,1.7
2014,CA,1.6
2014,TX,1.6
2014,CT,1.5
2014,MO,1.5
2014,AL,1.5
2014,FL,1.5
2014,LA,1.5
2014,PA,1.5
2014,FL,1.5
2014,CA,1.4
2014,CA,1.4
2014,SC,1.4
2014,SC,1.4
2014,NC,1.4
2014,FL,1.3
2014,FL,1.3
2014,IL,1.2
2014,MI,1.2
2014,SC,1.1
2014,AL,1.1
2014,TX,1.0
2014,CA,1.0
2014,VA,1.0
2014,GA,1.0
2014,NJ,1.0
2014,FL,0.9
2014,FL,0.9
2014,TN,0.9
2014,AR,0.9
2014,FL,0.9
2014,PA,0.9
2014,CA,0.9
2014,PA,0.9
2014,GA,0.9
2014,TN,0.8
2014,GA,0.8
2014,NJ,0.8
2014,TX,0.7
2014,AR,0.7
2014,AZ,0.7
2014,NV,0.7
2014,CA,0.7
2014,CA,0.7
2014,VA,0.7
2014,NE,0.6
2014,IL,0.6
2014,IN,0.6
2014,SC,0.6
2014,MS,0.6
2014,TX,0.6
2014,AZ,0.6
2014,AZ,0.5
2014,KY,0.5
2014,CA,0.5
2014,CA,0.5
2014,CA,0.5
2014,CA,0.5
2014,OK,0.4
2014,PA,0.4
2014,MS,0.4
2014,AZ,0.4
2014,VA,0.4
2014,FL,0.4
2014,TX,0.3
2014,TX,0.3
2014,NC,0.3
2014,VA,0.3
2014,FL,0.3
2014,NC,0.3
2014,CA,0.2
2014,CA,0.2
2014,WA,0.2
2014,CA,0.2
2014,CA,0.2
2014,CA,0.2
2014,AR,0.2
2014,MS,0.2
2014,TN,0.2
2014,WA,0.2
2014,NV,0.2
2014,IN,0.2
2014,TN,0.2
2014,FL,0.2
2014,LA,0.2
2014,NY,0.1
2014,CA,0.1
2014,OK,0.1
2014,OK,0.1
2014,LA,0.1
2014,TX,0.1
2014,NV,0.1
2014,TN,0.1
2014,LA,0.1
2014,MO,0.1
2014,TX,0.1
2014,CA,0.1
2014,AZ,0.1
2014,CA,0.1
2014,CA,0.1
2014,NH,0.1
2014,CO,0.1
2014,LA,0.1
2014,OH,0.1
2014,AL,0.1
2014,IN,0.1
2014,SC,0.1
2014,VA,0.1
2014,OH,0.1
2014,MO,0.1
2014,VA,0.1
2014,CA,0.1
2014,NE,0.1
2014,WI,0.1
2014,TX,0.0
2014,NC,0.0
2014,FL,0.0
2014,CA,0.0
2014,TX,0.0
2014,NY,0.0
2014,IN,0.0
2014,OH,0.0
2014,OK,0.0
2014,CA,0.0
2014,CT,0.0
2014,PA,0.0
2014,SC,0.0
2014,FL,0.0
2014,CA,0.0
2014,CA,0.0
2014,TX,0.0
2014,TX,0.0
2014,OH,0.0
2014,CA,0.0
2014,NJ,0.0
2014,CT,0.0
2014,TN,0.0
2014,SC,0.0
2014,NC,0.0
2014,VA,0.0
2014,NC,0.0
2014,NC,0.0
2014,WV,0.0
2014,MD,0.0
2014,NE,0.0
2014,NE,0.0
2014,FL,0.0
2014,CA,0.0
2014,FL,0.0
2014,TN,0.0
2014,TX,0.0
2014,TN,0.0
2014,LA,0.0
2014,LA,0.0
2014,CA,0.0
2014,LA,0.0
2014,MI,0.0
2014,CA,0.0
2014,IL,0.0
2014,VA,0.0
2014,MO,0.0
2014,GA,0.0
2014,PA,0.0
2014,CA,0.0
2014,CA,0.0
2014,MO,0.0
2014,GA,0.0
2014,VA,0.0
2014,KY,0.0
2014,NE,0.0
2014,IN,0.0
2014,SC,0.0
2014,OH,0.0
2014,SC,0.0
2014,AZ,0.0
2014,CA,0.0
2014,TX,0.0
2014,LA,0.0
2014,CA,0.0
2014,GA,0.0
2014,CA,0.0
2014,UT,0.0
2014,KS,0.0
2014,IL,0.0
2014,KS,0.0
2014,KY,0.0
2014,OH,0.0
2014,LA,0.0
2014,ME,0.0
2014,LA,0.0
2014,MI,0.0
2014,NC,0.0
2014,LA,0.0
2014,IL,0.0
2014,KS,0.0
2014,AZ,0.0
2014,IL,0.0
2014,NJ,0.0
2014,GA,0.0
2014,AZ,0.0
2014,UT,0.0
2014,CA,0.0
2014,WA,0.0
2014,NC,0.0
2014,SC,0.0
2014,SC,0.0
2014,MI,0.0
2014,NC,0.0
2014,TX,0.0
2014,CA,0.0
2014,VA,0.0
2014,CA,0.0
2014,CA,0.0
2014,CA,0.0
2014,CA,0.0
2014,AL,0.0
2014,CA,0.0
2014,GA,0.0
2014,NE,0.0
2014,CA,0.0
2014,KS,0.0
2014,TN,0.0
2014,AR,0.0
2014,MO,0.0
2014,FL,0.0
2014,TX,0.0
2014,SC,0.0
2014,SC,0.0
2014,IL,0.0
2014,NM,0.0
2014,CA,0.0
2014,CA,0.0
2014,NY,0.0
2014,AL,0.0
2014,SC,0.0
2014,SC,0.0
2014,TX,0.0
2014,ID,0.0
2014,TX,0.0
2014,VA,0.0
2014,LA,0.0
2014,TX,0.0
2014,OK,0.0
2014,MS,0.0
2014,NC,0.0
2014,IN,0.0
2014,VA,0.0
2014,FL,0.0
2014,CA,0.0
2014,CA,0.0
2014,AZ,0.0
2014,FL,0.0
2014,NC,0.0
2014,CA,0.0
2014,NY,0.0
2014,NY,0.0
2014,IN,0.0
2014,CA,0.0
2014,FL,0.0
2014,NC,0.0
2014,FL,0.0
2014,MA,0.0
2014,MO,0.0
2014,MO,0.0
2014,MS,0.0
2014,AR,0.0
2014,SC,0.0
2014,CA,0.0
2014,OR,0.0
2014,OR,0.0
2014,KY,0.0
2014,FL,0.0
2014,MN,0.0
2014,CA,0.0
2014,IN,0.0
2014,IN,0.0
2014,CA,0.0
2014,MS,0.0
2014,NC,0.0
2014,MI,0.0
2014,MI,0.0
2014,CA,0.0
2014,NV,0.0
2014,TX,0.0
2014,CA,0.0
2014,CA,0.0
2014,CA,0.0
2014,AL,0.0
2014,FL,0.0
2014,AZ,0.0
2014,CO,0.0
2014,AL,0.0
2014,KY,0.0
2014,NE,0.0
2014,KY,0.0
2014,TX,0.0
2014,CA,0.0
2014,FL,0.0
2014,VA,0.0
2014,IL,0.0
2014,CT,0.0
2014,CA,0.0
2014,SC,0.0
2014,FL,0.0
2014,MS,0.0
2014,OH,0.0
2014,AR,0.0
2014,IN,0.0
2014,VA,0.0
2014,CA,0.0
2014,WV,0.0
2014,OR,0.0
2014,TX,0.0
2014,NC,0.0
2014,CA,0.0
2014,CA,0.0
2014,FL,0.0
2014,IN,0.0
2014,SD,0.0
2014,MI,0.0
2014,SC,0.0
2014,TX,0.0
2014,TX,0.0
2014,CA,0.0
2014,NY,0.0
2014,AZ,0.0
2014,CA,0.0
2014,NC,0.0
2014,CA,0.0
2014,TX,0.0
2014,LA,0.0
2014,TX,0.0
2014,FL,0.0
2014,LA,0.0
2014,CA,0.0
2014,CA,0.0
2014,CA,0.0
2014,NC,0.0
2014,HI,0.0
2014,NJ,1.1
2014,NJ,0.0
2014,LA,0.0
2014,TN,0.0
2014,MO,0.0
2014,CA,-0.1
2014,SC,-0.1
2014,NY,-0.1
2014,TN,-0.1
2014,AZ,-0.1
2014,NE,-0.1
2014,LA,-0.1
2014,AZ,-0.1
2014,MA,-0.1
2014,NC,-0.1
2014,CA,-0.1
2014,CA,-0.1
2014,CA,-0.1
2014,TN,-0.1
2014,OK,-0.1
2014,WA,-0.1
2014,NJ,-0.1
2014,OR,-0.1
2014,IL,-0.1
2014,KS,-0.1
2014,CA,-0.1
2014,TX,-0.1
2014,TX,-0.1
2014,WA,-0.1
2014,CA,-0.1
2014,MS,-0.1
2014,CA,-0.1
2014,AZ,-0.1
2014,CA,-0.1
2014,TX,-0.1
2014,CA,-0.1
2014,AL,-0.1
2014,CA,-0.1
2014,TN,-0.1
2014,TX,-0.1
2014,TX,-0.1
2014,TX,-0.1
2014,TX,-0.1
2014,MA,-0.1
2014,NC,-0.1
2014,MO,-0.1
2014,SC,-0.1
2014,CA,-0.1
2014,KS,-0.1
2014,CA,-0.1
2014,PA,-0.1
2014,TX,-0.1
2014,CA,-0.1
2014,CA,-0.2
2014,OK,-0.2
2014,AZ,-0.2
2014,OR,-0.2
2014,NV,-0.2
2014,IN,-0.2
2014,IA,-0.2
2014,NE,-0.2
2014,MS,-0.2
2014,CA,-0.2
2014,OK,-0.2
2014,CA,-0.2
2014,GA,-0.2
2014,CA,-0.2
2014,FL,-0.3
2014,SC,-0.3
2014,TX,-0.3
2014,FL,-0.3
2014,FL,-0.3
2014,CA,-0.3
2014,CA,-0.3
2014,TX,-0.3
2014,PA,-0.3
2014,CT,-0.3
2014,IN,-0.3
2014,SC,-0.3
2014,CT,-0.3
2014,RI,-0.3
2014,CA,-0.3
2014,AL,-0.3
2014,FL,-0.3
2014,TX,-0.3
2014,TX,-0.3
2014,OH,-0.4
2014,NC,-0.4
2014,FL,-0.4
2014,MN,-0.4
2014,NV,-0.4
2014,TX,-0.4
2014,TX,-0.4
2014,TX,-0.4
2014,CA,-0.4
2014,OH,-0.4
2014,MS,-0.4
2014,CA,-0.5
2014,AZ,-0.5
2014,WV,-0.5
2014,CA,-0.5
2014,AL,-0.5
2014,AL,-0.5
2014,CA,-0.5
2014,NY,-0.5
2014,OH,-0.5
2014,NV,-0.5
2014,TX,-0.5
2014,MA,-0.5
2014,OH,-0.5
2014,FL,-0.5
2014,FL,-0.5
2014,CA,-0.6
2014,CA,-0.6
2014,OK,-0.6
2014,NC,-0.6
2014,CA,-0.6
2014,TX,-0.6
2014,TX,-0.6
2014,CA,-0.6
2014,SC,-0.6
2014,CA,-0.6
2014,CA,-0.7
2014,CA,-0.7
2014,AZ,-0.7
2014,CA,-0.7
2014,AL,-0.7
2014,ID,-0.7
2014,CA,-0.7
2014,NV,-0.8
2014,FL,-0.8
2014,CT,-0.8
2014,NM,-0.8
2014,FL,-1.1
2014,MD,-1.1
2014,TN,-1.2
2014,CA,-1.2
2014,CA,-1.2
2014,LA,-1.2
2014,MO,-1.2
2014,FL,-1.2
2014,OH,-1.2
2014,TN,-1.2
2014,CA,-1.3
2014,CA,-1.3
2014,FL,-1.5
2014,TX,-2.0
2015,TX,8.7
2015,AL,8.5
2015,IN,7.2
2015,FL,6.0
2015,AZ,5.9
2015,AZ,5.9
2015,MO,5.9
2015,CA,5.5
2015,TX,5.3
2015,AR,5.2
2015,IL,5.0
2015,FL,5.0
2015,CA,4.9
2015,FL,4.8
2015,AZ,4.6
2015,KY,4.6
2015,NC,4.3
2015,TX,4.0
2015,OH,4.0
2015,NJ,4.0
2015,CA,4.0
2015,FL,3.8
2015,TX,3.7
2015,GA,3.7
2015,CA,3.3
2015,CA,3.3
2015,SC,3.2
2015,AL,3.2
2015,AZ,3.0
2015,FL,3.0
2015,MO,3.0
2015,CA,3.0
2015,CA,2.9
2015,AZ,2.8
2015,NE,2.8
2015,CA,2.8
2015,MS,2.6
2015,TX,2.6
2015,GA,2.5
2015,TX,2.5
2015,MO,2.4
2015,AL,2.4
2015,LA,2.4
2015,SC,2.3
2015,MS,2.3
2015,HI,2.3
2015,SC,2.2
2015,MS,2.1
2015,CA,2.0
2015,VA,2.0
2015,AZ,2.0
2015,TX,2.0
2015,IL,2.0
2015,MS,1.9
2015,OR,1.8
2015,OH,1.8
2015,AZ,1.8
2015,MS,1.8
2015,FL,1.8
2015,NC,1.8
2015,FL,1.7
2015,IN,1.7
2015,CT,1.6
2015,TN,1.6
2015,AZ,1.6
2015,GA,1.4
2015,GA,1.4
2015,CA,1.4
2015,FL,1.4
2015,FL,1.3
2015,FL,1.2
2015,TX,1.2
2015,SC,1.2
2015,CA,1.1
2015,LA,1.0
2015,TX,1.0
2015,TX,1.0
2015,FL,1.0
2015,AZ,1.0
2015,CA,0.9
2015,CA,0.9
2015,LA,0.9
2015,CA,0.9
2015,TN,0.9
2015,OH,0.9
2015,GA,0.8
2015,VA,0.8
2015,TN,0.7
2015,GA,0.7
2015,NV,0.7
2015,FL,0.7
2015,TN,0.7
2015,NC,0.7
2015,CA,0.7
2015,FL,0.6
2015,VA,0.6
2015,FL,0.6
2015,CA,0.6
2015,AZ,0.6
2015,LA,0.5
2015,AZ,0.5
2015,MO,0.5
2015,CA,0.5
2015,CA,0.5
2015,LA,0.4
2015,KY,0.4
2015,OR,0.4
2015,WV,0.4
2015,SC,0.4
2015,CA,0.4
2015,PA,0.3
2015,TX,0.3
2015,AL,0.3
2015,GA,0.3
2015,FL,0.3
2015,AL,0.3
2015,AL,0.3
2015,OK,0.3
2015,FL,0.3
2015,TN,0.2
2015,IL,0.2
2015,IN,0.2
2015,OR,0.2
2015,LA,0.2
2015,OH,0.2
2015,CA,0.2
2015,OH,0.2
2015,CA,0.2
2015,TX,0.2
2015,TX,0.2
2015,TX,0.2
2015,CA,0.2
2015,NV,0.2
2015,AL,0.2
2015,KY,0.2
2015,MA,0.2
2015,NJ,0.2
2015,TX,0.2
2015,GA,0.2
2015,TX,0.1
2015,NC,0.1
2015,FL,0.1
2015,CA,0.1
2015,MI,0.1
2015,CA,0.1
2015,CA,0.1
2015,CA,0.1
2015,OR,0.1
2015,CA,0.1
2015,PA,0.1
2015,NY,0.1
2015,WA,0.1
2015,OK,0.1
2015,CA,0.1
2015,KS,0.1
2015,TX,0.1
2015,MI,0.1
2015,TX,0.1
2015,TX,0.1
2015,CA,0.1
2015,FL,0.1
2015,CA,0.1
2015,NJ,1.0
2015,NJ,0.1
2015,PA,0.0
2015,TX,0.0
2015,NC,0.0
2015,CA,0.0
2015,NY,0.0
2015,IN,0.0
2015,OH,0.0
2015,NY,0.0
2015,OK,0.0
2015,MI,0.0
2015,CA,0.0
2015,NY,0.0
2015,TN,0.0
2015,PA,0.0
2015,SC,0.0
2015,FL,0.0
2015,CA,0.0
2015,OK,0.0
2015,CA,0.0
2015,TX,0.0
2015,OH,0.0
2015,CA,0.0
2015,NJ,0.0
2015,CT,0.0
2015,TN,0.0
2015,MO,0.0
2015,NC,0.0
2015,WV,0.0
2015,WV,0.0
2015,MD,0.0
2015,NE,0.0
2015,NE,0.0
2015,CA,0.0
2015,TX,0.0
