k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
311,Carl Landry\landrca01,2013-14,30,SAC,NBA,11.2,18,1,233,4.8,9.3,4.8,9.3,0.0,0.0,2.2,2.6,2.3,6.5,8.8,0.8,0.5,0.2,1.4,5.3,11.7,.517,.517,,.517,.824,.563
312,O.J. Mayo\mayooj01,2013-14,26,MIL,NBA,11.2,52,23,1346,6.0,14.7,3.7,8.6,2.2,6.1,2.0,2.4,0.6,2.7,3.3,3.0,0.7,0.3,2.5,3.0,16.3,.407,.433,.370,.484,.864,.516
313,Jeff Ayres\pendeje02,2013-14,26,SAS,NBA,11.1,73,10,952,3.8,6.6,3.8,6.6,0.0,0.0,1.4,2.1,3.4,6.4,9.8,2.3,0.5,0.9,2.4,5.5,9.1,.580,.580,,.580,.691,.605
314,Dionte Christmas\chrisdi01,2013-14,27,PHO,NBA,11.1,31,0,198,4.0,11.3,2.4,5.6,1.6,5.6,3.3,4.4,2.4,4.5,6.9,1.5,0.4,0.5,1.1,3.5,12.9,.355,.419,.290,.427,.750,.489
315,E'Twaun Moore\mooreet01,2013-14,24,ORL,NBA,11.1,79,3,1506,4.7,10.9,3.3,7.1,1.4,3.8,1.2,1.6,0.7,2.6,3.3,2.7,1.4,0.3,1.3,2.5,11.9,.428,.468,.354,.490,.765,.513
316,Toure' Murry\murryto01,2013-14,24,NYK,NBA,11.1,51,0,373,5.4,12.5,4.9,11.3,0.5,1.2,2.2,3.8,1.3,3.0,4.2,4.7,1.8,0.1,3.3,4.4,13.5,.434,.436,.417,.453,.590,.479
317,Steve Novak\novakst01,2013-14,30,TOR,NBA,11.1,54,1,540,4.0,9.7,0.5,1.6,3.5,8.1,0.4,0.4,0.5,3.3,3.9,0.9,0.8,0.3,0.3,2.9,11.9,.411,.333,.426,.589,1.000,.599
318,Jason Thompson\thompja02,2013-14,27,SAC,NBA,11.1,82,61,2007,4.5,8.9,4.5,8.9,0.0,0.0,1.5,2.6,2.7,6.7,9.5,1.0,0.6,1.0,1.7,4.5,10.5,.506,.506,,.506,.579,.523
319,Steve Blake\blakest01,2013-14,33,TOT,NBA,11.0,55,28,1498,3.2,8.5,1.3,3.4,1.9,5.0,0.8,1.0,0.3,3.5,3.8,7.4,1.3,0.2,2.5,2.0,9.1,.377,.378,.376,.489,.767,.508
320,Austin Daye\dayeau01,2013-14,25,TOT,NBA,11.0,22,1,148,5.8,16.5,2.9,7.5,2.9,9.0,1.5,2.4,1.2,5.4,6.6,1.9,1.0,1.0,1.2,4.4,16.1,.353,.387,.324,.441,.600,.456
321,Vitor Faverani\favervi01,2013-14,25,BOS,NBA,11.0,37,8,488,4.7,10.8,3.8,7.9,0.9,3.0,1.8,2.7,3.1,6.3,9.4,1.2,1.0,2.0,3.0,5.5,12.1,.435,.486,.300,.476,.649,.502
322,Wesley Johnson\johnswe01,2013-14,26,LAL,NBA,11.0,79,62,2240,4.5,10.5,2.8,6.1,1.6,4.4,1.0,1.2,1.1,4.5,5.6,2.0,1.4,1.2,1.4,3.3,11.5,.425,.466,.369,.502,.792,.522
323,Cartier Martin\martica01,2013-14,29,TOT,NBA,11.0,59,6,870,4.6,10.9,2.2,4.7,2.4,6.2,2.0,2.7,0.5,4.0,4.6,1.4,1.1,0.3,1.4,2.9,13.6,.420,.460,.391,.532,.738,.562
324,Anthony Tolliver\tollian01,2013-14,28,CHA,NBA,11.0,64,9,1298,3.6,8.5,0.7,1.7,2.8,6.9,0.9,1.1,0.9,3.7,4.7,1.2,0.5,0.4,0.6,2.3,10.9,.420,.450,.413,.586,.805,.605
325,James Anderson\anderja01,2013-14,24,PHI,NBA,10.9,80,62,2309,4.8,11.2,3.0,5.7,1.8,5.5,1.2,1.7,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6,.431,.530,.328,.511,.726,.530
326,Danny Granger\grangda01,2013-14,30,TOT,NBA,10.9,41,2,847,4.9,13.0,3.1,7.6,1.8,5.4,2.7,2.8,1.3,4.3,5.7,1.7,0.5,0.7,2.0,2.6,14.4,.378,.408,.336,.448,.940,.502
327,Manny Harris\harrima01,2013-14,24,LAL,NBA,10.9,9,0,180,5.6,14.0,4.2,10.0,1.4,4.0,2.0,2.4,1.4,5.4,6.8,2.2,0.8,0.2,1.8,2.0,14.6,.400,.420,.350,.450,.833,.485
328,Giannis Antetokounmpo\antetgi01,2013-14,19,MIL,NBA,10.8,77,23,1897,3.3,7.9,2.5,5.7,0.8,2.2,2.6,3.8,1.5,5.0,6.4,2.8,1.1,1.2,2.3,3.3,10.0,.414,.440,.347,.463,.683,.518
329,Kirk Hinrich\hinriki01,2013-14,33,CHI,NBA,10.8,73,61,2116,4.1,10.5,2.7,6.4,1.4,4.1,1.6,2.1,0.5,2.7,3.3,4.9,1.4,0.4,2.0,3.5,11.3,.393,.419,.351,.461,.760,.494
330,Chris Johnson\johnsch04,2013-14,23,BOS,NBA,10.8,40,0,789,3.9,9.8,1.9,4.0,2.0,5.8,1.7,2.0,1.4,3.0,4.4,1.4,1.2,0.2,1.0,2.9,11.4,.397,.483,.339,.498,.860,.537
331,Mike Muscala\muscami01,2013-14,22,ATL,NBA,10.8,20,0,215,5.2,12.2,5.2,11.7,0.0,0.5,2.3,2.3,2.8,5.9,8.7,1.2,0.5,1.7,2.0,4.9,12.7,.425,.443,.000,.425,1.000,.480
332,Kobe Bryant\bryanko01,2013-14,35,LAL,NBA,10.7,6,6,177,6.3,14.8,5.7,11.6,0.6,3.3,3.7,4.3,0.4,4.9,5.3,7.7,1.4,0.2,6.9,1.8,16.9,.425,.491,.188,.445,.857,.505
333,Dewayne Dedmon\dedmode01,2013-14,24,TOT,NBA,10.7,31,6,390,3.5,7.7,3.5,7.7,0.0,0.0,1.9,3.0,3.5,8.2,11.7,0.5,0.6,2.0,1.7,6.1,9.0,.458,.458,,.458,.656,.500
334,Matthew Dellavedova\dellama01,2013-14,23,CLE,NBA,10.7,72,4,1271,3.5,8.4,1.8,4.0,1.6,4.4,1.1,1.4,0.8,2.7,3.5,5.3,0.9,0.1,1.7,3.4,9.6,.412,.461,.368,.508,.792,.534
335,Rashard Lewis\lewisra02,2013-14,34,MIA,NBA,10.7,60,6,971,3.6,8.7,1.9,3.8,1.7,5.0,1.0,1.2,0.9,3.2,4.1,2.1,2.0,0.3,1.3,3.3,9.9,.415,.510,.343,.513,.788,.535
336,Donatas Motiejunas\motiedo01,2013-14,23,HOU,NBA,10.7,62,3,952,5.0,11.2,4.2,8.0,0.8,3.2,2.2,3.6,2.3,6.2,8.5,1.3,0.8,0.8,1.9,5.0,12.9,.443,.519,.250,.478,.604,.504
337,Udonis Haslem\hasleud01,2013-14,33,MIA,NBA,10.5,46,18,653,4.1,8.0,4.1,8.0,0.0,0.0,1.4,2.4,2.3,7.3,9.6,0.7,0.6,0.8,1.3,4.4,9.5,.507,.507,,.507,.568,.523
338,Viacheslav Kravtsov\kravtvi01,2013-14,26,PHO,NBA,10.5,20,0,59,4.9,9.2,4.9,9.2,0.0,0.0,2.4,4.9,5.5,4.9,10.4,0.6,0.0,0.6,3.7,4.3,12.2,.533,.533,,.533,.500,.540
339,Daniel Orton\ortonda01,2013-14,23,PHI,NBA,10.5,22,4,251,3.0,6.7,3.0,6.7,0.0,0.0,3.3,4.3,2.3,6.5,8.7,2.2,0.9,2.3,2.6,5.5,9.3,.447,.447,,.447,.767,.540
340,Travis Outlaw\outlatr01,2013-14,29,SAC,NBA,10.4,63,4,1065,4.4,11.0,3.0,7.1,1.4,4.0,1.4,1.8,1.2,4.5,5.7,1.6,0.7,0.6,0.9,3.2,11.6,.399,.426,.350,.462,.808,.492
341,Thabo Sefolosha\sefolth01,2013-14,29,OKC,NBA,10.4,61,61,1584,3.2,7.7,2.1,4.3,1.1,3.5,1.2,1.6,1.1,3.9,5.0,2.1,1.8,0.4,1.2,2.0,8.7,.415,.495,.316,.485,.768,.517
342,Evan Fournier\fournev01,2013-14,21,DEN,NBA,10.3,76,4,1503,5.5,13.0,3.3,7.4,2.1,5.7,2.2,2.9,0.8,4.0,4.8,2.7,0.8,0.2,2.4,4.3,15.3,.419,.453,.376,.501,.756,.533
343,Archie Goodwin\goodwar01,2013-14,19,PHO,NBA,10.3,52,0,533,5.1,11.3,4.8,8.8,0.3,2.4,2.5,3.7,1.7,4.2,5.9,1.4,1.4,0.7,3.0,3.0,13.1,.455,.542,.139,.470,.673,.507
344,Quincy Pondexter\pondequ01,2013-14,25,MEM,NBA,10.3,15,2,270,4.1,10.5,2.7,6.0,1.5,4.5,2.8,3.5,1.3,2.1,3.5,2.7,0.7,0.1,2.0,2.4,12.5,.392,.444,.324,.462,.808,.520
345,Ian Mahinmi\mahinia01,2013-14,27,IND,NBA,10.2,77,1,1248,2.6,5.5,2.6,5.4,0.0,0.0,2.6,4.2,3.1,4.3,7.4,0.7,1.2,2.1,1.7,6.0,7.8,.481,.484,.000,.481,.621,.538
346,JaVale McGee\mcgeeja01,2013-14,26,DEN,NBA,10.2,5,5,79,7.7,17.3,7.7,17.3,0.0,0.0,0.5,0.5,4.6,3.2,7.7,0.9,0.5,3.2,3.6,7.3,15.9,.447,.447,,.447,1.000,.455
347,Alexey Shved\shvedal01,2013-14,25,MIN,NBA,10.2,63,0,664,4.1,12.8,2.5,7.3,1.6,5.5,3.7,4.9,1.1,3.3,4.4,3.7,1.4,0.9,2.6,2.0,13.6,.321,.341,.294,.384,.756,.452
348,Quincy Acy\acyqu01,2013-14,23,TOT,NBA,10.1,63,0,847,2.8,6.0,2.6,5.4,0.2,0.6,1.5,2.3,3.1,6.1,9.2,1.2,1.0,1.1,1.3,5.2,7.3,.468,.492,.267,.482,.660,.520
349,Derek Fisher\fishede01,2013-14,39,OKC,NBA,10.1,81,0,1428,3.6,9.1,1.3,3.3,2.2,5.8,1.4,1.8,0.3,2.8,3.1,2.9,1.8,0.1,1.2,4.0,10.7,.391,.402,.384,.512,.775,.542
350,Perry Jones\jonespe01,2013-14,22,OKC,NBA,10.1,62,7,764,3.9,8.5,2.9,5.7,1.0,2.9,1.3,2.0,1.3,4.1,5.4,1.2,0.7,0.9,1.0,2.9,10.2,.459,.508,.361,.519,.667,.541
351,Nazr Mohammed\mohamna01,2013-14,36,CHI,NBA,10.1,80,1,562,3.5,8.1,3.5,8.1,0.0,0.0,1.0,1.9,4.2,7.0,11.2,1.3,0.9,1.9,2.4,4.9,7.9,.429,.429,,.429,.533,.445
352,Chuck Hayes\hayesch01,2013-14,30,TOT,NBA,10.0,61,1,754,2.7,6.2,2.7,6.2,0.0,0.0,1.0,1.2,3.3,6.7,10.0,1.7,1.6,0.6,1.6,4.5,6.3,.431,.434,.000,.431,.800,.468
353,Gerald Wallace\wallage01,2013-14,31,BOS,NBA,10.0,58,16,1416,2.9,5.8,2.5,4.2,0.5,1.6,1.2,2.6,0.9,4.5,5.4,3.6,1.9,0.4,2.5,2.0,7.6,.504,.584,.297,.546,.465,.543
354,Keith Bogans\boganke01,2013-14,33,BOS,NBA,9.9,6,0,55,2.0,3.9,0.0,0.0,2.0,3.9,2.0,2.0,0.0,2.0,2.0,2.0,0.7,0.0,0.7,1.3,7.9,.500,,.500,.750,1.000,.820
355,Andrew Nicholson\nichoan01,2013-14,24,ORL,NBA,9.9,76,5,1174,5.5,12.9,4.7,10.1,0.9,2.7,1.4,1.7,1.6,6.2,7.8,0.8,0.6,0.7,1.6,4.6,13.3,.429,.459,.315,.462,.825,.489
356,Harrison Barnes\barneha02,2013-14,21,GSW,NBA,9.8,78,24,2204,4.4,11.1,3.3,8.0,1.1,3.1,2.1,3.0,1.1,4.0,5.1,1.9,1.1,0.3,1.4,2.6,12.1,.399,.419,.347,.448,.718,.486
357,Aron Baynes\baynear01,2013-14,27,SAS,NBA,9.7,53,4,491,5.2,12.0,5.2,12.0,0.0,0.0,1.4,1.5,4.2,6.5,10.6,2.5,0.1,0.4,2.6,5.6,11.8,.436,.436,,.436,.905,.467
358,Chase Budinger\budinch01,2013-14,25,MIN,NBA,9.7,41,8,751,4.8,12.2,2.8,6.4,2.0,5.8,1.5,1.9,0.9,4.0,4.9,1.5,0.9,0.1,1.2,2.8,13.1,.394,.433,.350,.476,.821,.505
359,Al Harrington\harrial01,2013-14,33,WAS,NBA,9.7,34,0,511,5.8,14.6,3.4,7.5,2.4,7.0,1.9,2.5,1.1,4.6,5.6,2.0,1.0,0.0,2.4,5.1,15.9,.396,.449,.340,.478,.771,.506
360,Ray McCallum\mccalra01,2013-14,22,SAC,NBA,9.7,45,10,897,4.5,12.0,3.7,9.7,0.9,2.4,1.3,1.7,0.7,2.4,3.2,4.8,0.9,0.4,1.6,2.8,11.2,.377,.378,.373,.413,.744,.439
361,A.J. Price\priceaj01,2013-14,27,MIN,NBA,9.7,28,0,99,6.9,16.7,4.7,8.7,2.2,8.0,0.0,0.7,0.4,3.3,3.6,4.7,0.4,0.0,2.5,1.8,16.0,.413,.542,.273,.478,.000,.469
362,Derrick Rose\rosede01,2013-14,25,CHI,NBA,9.7,10,10,311,6.7,19.0,4.9,13.5,1.9,5.4,3.1,3.7,1.0,2.7,3.7,5.0,0.6,0.1,3.9,1.7,18.4,.354,.359,.340,.402,.844,.446
363,Greg Stiemsma\stiemgr01,2013-14,28,NOP,NBA,9.7,55,20,1007,2.5,4.4,2.5,4.3,0.0,0.0,0.7,1.1,2.6,5.5,8.1,1.3,1.3,2.0,1.6,6.0,5.7,.574,.579,.000,.574,.594,.584
364,Robbie Hummel\hummero01,2013-14,24,MIN,NBA,9.6,53,5,655,3.7,9.7,1.9,4.8,1.8,4.9,0.8,0.9,1.9,5.3,7.3,1.3,0.9,0.1,0.5,3.1,9.9,.379,.398,.360,.469,.938,.492
365,Iman Shumpert\shumpim01,2013-14,23,NYK,NBA,9.6,74,58,1962,3.4,8.9,2.0,4.7,1.4,4.2,1.0,1.3,1.5,4.2,5.7,2.4,1.7,0.2,1.4,3.8,9.1,.378,.418,.333,.457,.746,.480
366,Alan Anderson\anderal01,2013-14,31,BRK,NBA,9.5,78,26,1773,3.9,9.8,2.2,4.8,1.7,5.0,1.9,2.4,0.8,2.7,3.6,1.6,1.0,0.2,1.3,3.0,11.5,.400,.464,.339,.487,.780,.525
367,Isaiah Canaan\canaais01,2013-14,22,HOU,NBA,9.5,22,0,252,4.4,12.4,1.9,4.6,2.6,7.9,3.0,4.1,1.0,2.4,3.4,3.1,1.1,0.6,3.0,3.6,14.4,.356,.406,.327,.460,.724,.506
368,Hollis Thompson\thompho01,2013-14,22,PHI,NBA,9.5,77,41,1742,3.5,7.7,2.1,4.2,1.4,3.5,1.1,1.5,1.5,3.6,5.1,1.5,1.1,0.2,1.2,3.0,9.5,.460,.507,.401,.550,.712,.570
369,Shawne Williams\willish03,2013-14,27,LAL,NBA,9.5,36,13,751,3.5,9.2,1.5,3.0,2.0,6.2,0.7,1.0,1.2,6.8,8.0,1.4,0.9,1.4,1.0,4.5,9.7,.380,.492,.326,.490,.700,.503
370,Darrell Arthur\arthuda01,2013-14,25,DEN,NBA,9.4,68,1,1161,5.0,12.7,4.3,10.7,0.7,2.0,1.6,1.9,1.6,4.9,6.5,1.9,1.2,1.5,1.8,5.7,12.4,.395,.399,.375,.424,.855,.459
371,Kentavious Caldwell-Pope\caldwke01,2013-14,20,DET,NBA,9.4,80,41,1583,4.1,10.5,2.8,6.3,1.3,4.2,1.1,1.4,0.9,2.7,3.5,1.3,1.7,0.3,0.6,3.3,10.7,.396,.447,.319,.460,.770,.483
372,Meyers Leonard\leoname01,2013-14,21,POR,NBA,9.4,40,0,355,4.2,9.2,4.2,8.6,0.0,0.6,1.6,2.1,2.6,8.6,11.3,1.8,0.7,0.5,1.5,7.7,9.9,.451,.482,.000,.451,.762,.489
373,Francisco Garcia\garcifr01,2013-14,32,HOU,NBA,9.3,55,4,1083,3.9,9.8,1.6,3.4,2.3,6.4,0.3,0.6,0.7,3.4,4.1,2.1,0.9,1.1,1.0,4.0,10.5,.401,.485,.358,.519,.526,.521
374,Ian Clark\clarkia01,2013-14,22,UTA,NBA,9.2,23,0,172,5.4,14.0,3.1,7.5,2.3,6.5,1.0,1.5,0.6,3.3,4.0,3.1,1.7,0.4,2.9,5.0,14.2,.388,.417,.355,.470,.714,.485
375,Toney Douglas\douglto01,2013-14,27,TOT,NBA,9.2,51,17,675,3.9,10.1,2.2,4.7,1.7,5.4,1.3,1.8,1.0,3.7,4.6,3.6,1.0,0.3,1.8,4.3,10.8,.384,.477,.304,.466,.735,.493
376,Darius Morris\morrida01,2013-14,23,TOT,NBA,9.2,27,0,313,4.5,11.0,3.1,6.7,1.4,4.4,2.0,3.0,0.8,2.2,3.0,5.1,1.5,0.0,3.1,3.8,12.3,.406,.466,.316,.469,.654,.498
377,Lou Amundson\amundlo01,2013-14,31,TOT,NBA,9.1,19,0,185,3.1,6.2,3.1,6.2,0.0,0.0,1.2,4.7,5.4,5.3,10.7,1.2,1.8,2.1,2.7,9.5,7.4,.500,.500,,.500,.250,.446
378,Earl Clark\clarkea01,2013-14,26,TOT,NBA,9.1,54,17,768,4.5,12.2,2.6,6.5,1.9,5.7,1.0,1.6,1.0,5.7,6.7,0.8,0.8,1.2,1.5,3.1,12.0,.372,.403,.336,.450,.647,.466
379,CJ McCollum\mccolcj01,2013-14,22,POR,NBA,9.0,38,0,476,5.6,13.5,3.3,7.4,2.3,6.1,1.7,2.6,0.5,3.1,3.6,2.0,1.1,0.2,2.6,4.0,15.2,.416,.449,.375,.500,.676,.521
380,Darius Miller\milleda01,2013-14,23,NOP,NBA,9.0,45,7,723,3.6,8.3,2.4,4.4,1.2,3.8,1.4,1.8,0.4,2.1,2.6,2.1,1.2,0.4,1.1,4.4,10.0,.440,.539,.325,.515,.806,.550
381,Luke Ridnour\ridnolu01,2013-14,32,TOT,NBA,9.0,61,14,1141,4.0,10.3,2.8,6.9,1.2,3.4,0.5,0.8,0.7,2.3,3.1,5.6,1.0,0.3,2.1,2.9,9.7,.385,.406,.343,.442,.654,.452
382,Andre Roberson\roberan03,2013-14,22,OKC,NBA,9.0,40,16,399,3.0,6.1,2.8,5.0,0.2,1.2,0.6,0.9,3.2,5.2,8.5,1.4,1.7,0.9,1.7,6.7,6.8,.485,.564,.154,.500,.700,.518
383,Jared Dudley\dudleja01,2013-14,28,LAC,NBA,8.9,74,43,1729,4.1,9.3,2.4,4.6,1.7,4.7,0.8,1.2,0.7,2.6,3.3,2.2,0.9,0.2,1.2,3.0,10.6,.438,.518,.360,.529,.655,.541
384,Victor Claver\clavevi01,2013-14,25,POR,NBA,8.8,21,0,184,3.3,8.2,2.7,4.7,0.6,3.5,2.0,2.2,1.8,5.9,7.6,2.3,0.6,0.6,2.2,3.1,9.2,.405,.583,.167,.440,.909,.502
385,Norris Cole\coleno01,2013-14,25,MIA,NBA,8.8,82,6,2014,3.7,8.9,2.6,5.8,1.1,3.1,0.9,1.2,0.3,2.6,2.9,4.4,1.4,0.1,2.3,2.8,9.4,.414,.451,.345,.474,.779,.497
386,Phil Pressey\pressph01,2013-14,22,BOS,NBA,8.8,75,11,1132,2.5,8.0,1.6,4.7,0.9,3.4,0.9,1.4,0.6,2.7,3.3,7.7,2.2,0.2,2.8,3.1,6.8,.308,.340,.264,.364,.644,.390
387,Chris Singleton\singlch01,2013-14,24,WAS,NBA,8.8,25,0,250,3.6,9.6,2.6,6.9,1.0,2.7,2.6,3.6,2.6,5.3,7.9,0.9,1.3,0.4,2.4,3.6,10.8,.373,.375,.368,.425,.720,.481
388,Shane Battier\battish01,2013-14,35,MIA,NBA,8.7,73,56,1468,2.6,6.7,0.8,1.6,1.8,5.1,0.4,0.6,0.8,2.6,3.4,1.5,1.2,1.0,0.5,3.0,7.3,.382,.492,.348,.515,.652,.523
389,Jorge Gutierrez\gutiejo01,2013-14,25,BRK,NBA,8.7,15,2,244,3.7,8.0,3.2,6.2,0.4,1.8,1.3,1.8,0.4,2.8,3.2,4.4,1.5,0.1,2.1,5.5,9.1,.463,.524,.250,.491,.750,.523
390,Elliot Williams\williel01,2013-14,24,PHI,NBA,8.7,67,2,1157,4.4,10.5,3.2,6.6,1.2,3.9,2.7,3.7,0.9,3.1,4.0,2.2,1.1,0.1,2.1,3.9,12.6,.415,.486,.296,.470,.731,.519
391,Landry Fields\fieldla01,2013-14,25,TOR,NBA,8.6,30,2,322,3.0,7.5,3.0,6.9,0.0,0.6,1.6,2.5,1.7,4.9,6.6,2.2,1.1,0.3,1.2,2.8,7.6,.403,.435,.000,.403,.636,.443
392,Alonzo Gee\geeal01,2013-14,26,CLE,NBA,8.6,65,24,1020,3.5,8.3,2.8,6.3,0.7,2.0,1.5,2.2,1.2,4.0,5.3,1.7,1.4,0.5,1.6,3.4,9.1,.415,.444,.328,.456,.705,.491
393,Quincy Miller\millequ01,2013-14,21,DEN,NBA,8.6,52,16,789,4.3,11.7,2.9,7.4,1.4,4.3,1.8,2.5,1.6,5.1,6.7,1.2,1.0,1.5,2.2,3.2,11.7,.367,.395,.319,.426,.709,.459
394,Jared Cunningham\cunnija01,2013-14,22,TOT,NBA,8.5,13,0,80,2.7,9.5,2.3,6.3,0.5,3.2,5.9,7.2,0.5,2.3,2.7,3.6,1.4,0.0,0.9,7.2,11.7,.286,.357,.143,.310,.813,.464
395,Bernard James\jamesbe01,2013-14,28,DAL,NBA,8.5,30,0,146,2.7,5.7,2.7,5.4,0.0,0.2,1.5,2.7,3.7,6.7,10.4,0.7,0.7,2.0,2.5,5.9,6.9,.478,.500,.000,.478,.545,.503
396,Donald Sloan\sloando01,2013-14,26,IND,NBA,8.5,48,1,392,4.0,10.7,3.1,6.9,0.9,3.9,1.1,1.8,0.4,3.7,4.0,4.6,0.9,0.1,2.0,1.7,10.1,.376,.453,.238,.419,.600,.437
397,Shane Larkin\larkish01,2013-14,21,DAL,NBA,8.3,48,0,489,3.8,10.1,2.9,7.3,0.9,2.8,1.2,1.8,0.8,2.3,3.1,5.2,1.9,0.1,2.9,3.4,9.7,.380,.404,.316,.423,.640,.446
398,Luc Mbah a Moute\mbahalu01,2013-14,27,TOT,NBA,8.3,64,7,1003,3.1,6.9,3.0,6.3,0.1,0.6,1.7,2.4,2.0,3.2,5.2,1.3,1.1,0.5,1.4,2.4,8.0,.451,.472,.235,.461,.687,.503
399,Lorenzo Brown\brownlo01,2013-14,23,PHI,NBA,8.2,26,0,224,4.2,13.8,3.7,9.0,0.5,4.8,1.4,2.1,1.3,3.2,4.5,6.6,2.1,0.5,2.6,3.1,10.3,.302,.411,.100,.320,.692,.349
400,Roger Mason\masonro01,2013-14,33,MIA,NBA,8.2,25,2,260,3.5,9.3,1.1,2.6,2.4,6.6,1.0,1.0,0.1,2.9,3.0,2.6,0.8,0.1,1.2,3.6,10.2,.373,.421,.354,.500,1.000,.528
