k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
16,Anthony Davis\davisan02,2012-13,19,NOH,NBA,21.7,64,60,1846,6.8,13.2,6.8,13.1,0.0,0.1,3.3,4.4,3.2,7.0,10.2,1.2,1.5,2.2,1.7,3.1,16.9,.516,.521,.000,.516,.751,.559
17,Anderson Varejao\varejan01,2012-13,30,CLE,NBA,21.7,25,25,901,5.5,11.5,5.5,11.3,0.0,0.2,3.1,4.1,5.5,8.9,14.4,3.4,1.5,0.6,1.8,2.7,14.1,.478,.486,.000,.478,.755,.529
18,Andre Drummond\drumman01,2012-13,19,DET,NBA,21.6,60,10,1243,6.0,9.9,6.0,9.8,0.0,0.1,1.7,4.6,4.9,8.3,13.2,0.9,1.7,2.8,1.7,4.2,13.8,.608,.609,.500,.610,.371,.578
19,Kyrie Irving\irvinky01,2012-13,20,CLE,NBA,21.4,59,59,2048,8.5,18.8,6.6,13.9,1.9,4.9,4.4,5.1,0.6,3.2,3.8,6.2,1.6,0.4,3.4,2.6,23.3,.452,.474,.391,.503,.855,.553
20,Stephen Curry\curryst01,2012-13,24,GSW,NBA,21.3,78,78,2983,7.6,16.8,4.3,9.5,3.3,7.2,3.2,3.5,0.7,3.1,3.8,6.5,1.5,0.1,2.9,2.4,21.6,.451,.449,.453,.549,.900,.589
21,Brandan Wright\wrighbr03,2012-13,25,DAL,NBA,21.0,64,16,1149,7.6,12.7,7.6,12.6,0.0,0.1,1.8,3.0,2.7,5.5,8.1,1.2,0.8,2.4,1.1,2.4,17.0,.597,.601,.000,.597,.615,.606
22,Al Jefferson\jeffeal01,2012-13,28,UTA,NBA,20.9,78,78,2578,8.5,17.3,8.5,17.0,0.0,0.2,2.3,3.0,2.2,7.9,10.1,2.3,1.1,1.2,1.5,2.4,19.4,.494,.500,.118,.495,.770,.522
23,John Wall\walljo01,2012-13,22,WAS,NBA,20.8,49,42,1602,7.3,16.5,7.0,15.5,0.3,1.0,5.5,6.9,0.8,3.6,4.4,8.4,1.5,0.8,3.5,2.6,20.4,.441,.452,.267,.449,.804,.521
24,JaVale McGee\mcgeeja01,2012-13,25,DEN,NBA,20.7,79,0,1433,7.6,13.2,7.6,13.2,0.0,0.0,2.8,4.7,4.0,5.6,9.6,0.6,0.8,3.9,2.3,4.6,18.0,.575,.574,1.000,.576,.591,.589
25,LaMarcus Aldridge\aldrila01,2012-13,27,POR,NBA,20.4,74,74,2790,8.2,17.0,8.2,16.8,0.0,0.2,3.6,4.5,2.3,6.4,8.6,2.5,0.8,1.2,1.8,2.4,20.1,.484,.488,.143,.485,.810,.530
26,Deron Williams\willide01,2012-13,28,BRK,NBA,20.3,78,78,2842,6.3,14.2,4.1,8.6,2.1,5.7,4.0,4.7,0.4,2.6,2.9,7.7,1.0,0.4,2.8,2.5,18.7,.440,.482,.378,.516,.859,.574
27,DeMarcus Cousins\couside01,2012-13,22,SAC,NBA,20.2,75,74,2289,7.6,16.3,7.5,15.9,0.1,0.3,4.9,6.7,3.5,8.2,11.7,3.1,1.7,0.9,3.5,4.2,20.1,.465,.471,.182,.467,.738,.524
28,Nikola Pekovic\pekovni01,2012-13,27,MIN,NBA,20.2,62,62,1959,7.1,13.6,7.1,13.6,0.0,0.0,4.4,6.0,4.2,5.8,10.0,1.0,0.8,0.9,1.9,2.6,18.6,.520,.520,,.520,.744,.572
29,David West\westda01,2012-13,32,IND,NBA,20.1,73,73,2435,7.4,14.9,7.4,14.6,0.1,0.3,3.6,4.7,2.1,6.2,8.3,3.1,1.1,1.0,2.3,2.2,18.5,.498,.503,.211,.500,.768,.545
30,Chris Bosh\boshch01,2012-13,28,MIA,NBA,20.0,74,74,2454,7.1,13.3,6.8,12.2,0.3,1.1,3.5,4.4,1.9,5.4,7.3,1.8,1.0,1.5,1.9,2.5,18.1,.535,.557,.284,.546,.798,.592
31,Jeremy Evans\evansje01,2012-13,25,UTA,NBA,19.9,37,0,215,4.5,7.4,4.5,7.2,0.0,0.2,3.5,5.5,4.4,5.4,9.7,1.8,1.3,2.2,1.3,5.0,12.6,.614,.628,.000,.614,.636,.641
32,Al Horford\horfoal01,2012-13,26,ATL,NBA,19.8,74,74,2756,7.5,13.8,7.5,13.8,0.0,0.1,1.8,2.7,2.5,7.3,9.9,3.1,1.0,1.0,1.9,2.1,16.8,.543,.544,.500,.545,.644,.560
33,Paul Millsap\millspa01,2012-13,27,UTA,NBA,19.8,78,78,2375,6.5,13.3,6.3,12.7,0.2,0.6,4.0,5.4,2.7,5.7,8.4,3.0,1.5,1.2,2.1,3.5,17.2,.490,.498,.333,.498,.742,.550
34,Dirk Nowitzki\nowitdi01,2012-13,34,DAL,NBA,19.8,53,47,1661,7.4,15.8,6.0,12.4,1.4,3.4,3.6,4.2,0.8,7.1,7.9,2.9,0.8,0.8,1.5,2.0,19.9,.471,.487,.414,.516,.860,.564
35,J.J. Hickson\hicksjj01,2012-13,24,POR,NBA,19.7,80,80,2323,6.5,11.5,6.5,11.5,0.0,0.0,2.8,4.2,4.1,8.7,12.8,1.4,0.7,0.8,2.2,2.5,15.8,.562,.563,.000,.562,.679,.591
36,Marc Gasol\gasolma01,2012-13,28,MEM,NBA,19.5,80,80,2796,5.5,11.2,5.5,11.0,0.0,0.2,3.5,4.1,2.4,5.6,8.0,4.1,1.0,1.8,2.0,3.3,14.5,.494,.501,.071,.494,.848,.559
37,Greg Monroe\monrogr01,2012-13,22,DET,NBA,19.5,81,81,2687,6.9,14.2,6.9,14.1,0.0,0.1,3.6,5.3,3.2,7.2,10.4,3.8,1.4,0.7,3.1,2.5,17.4,.486,.488,.000,.486,.689,.527
38,Dwight Howard\howardw01,2012-13,27,LAL,NBA,19.4,76,76,2722,6.2,10.8,6.2,10.7,0.0,0.1,4.7,9.5,3.3,9.2,12.5,1.4,1.1,2.5,3.0,3.8,17.1,.578,.581,.167,.579,.492,.573
39,Serge Ibaka\ibakase01,2012-13,23,OKC,NBA,19.4,80,80,2486,6.5,11.3,6.2,10.4,0.3,0.8,2.1,2.8,3.2,5.7,8.9,0.6,0.4,3.5,1.8,3.1,15.3,.573,.591,.351,.586,.749,.612
40,Kevin Garnett\garneke01,2012-13,36,BOS,NBA,19.2,68,68,2022,7.5,15.1,7.5,14.8,0.0,0.3,2.8,3.6,1.3,8.1,9.4,2.8,1.4,1.1,2.0,2.7,17.9,.496,.504,.125,.498,.786,.535
41,David Lee\leeda02,2012-13,29,GSW,NBA,19.2,79,79,2907,7.5,14.4,7.5,14.3,0.0,0.0,3.2,4.0,2.7,8.3,11.0,3.5,0.8,0.3,2.6,3.0,18.1,.519,.521,.000,.519,.797,.561
42,Paul Pierce\piercpa01,2012-13,35,BOS,NBA,19.1,77,77,2575,6.7,15.3,4.6,9.9,2.0,5.3,4.7,5.9,0.6,6.2,6.8,5.2,1.2,0.4,3.0,2.9,20.0,.436,.466,.380,.502,.787,.559
43,Manu Ginobili\ginobma01,2012-13,35,SAS,NBA,19.0,60,0,1393,5.9,13.9,3.8,7.9,2.1,6.1,4.2,5.3,0.8,4.4,5.2,7.1,2.1,0.3,3.4,2.9,18.2,.425,.480,.353,.502,.796,.560
44,Tyson Chandler\chandty01,2012-13,30,NYK,NBA,18.9,66,66,2164,4.2,6.7,4.2,6.7,0.0,0.0,3.0,4.3,4.5,7.2,11.7,1.0,0.7,1.2,1.4,3.1,11.5,.638,.638,,.638,.694,.671
45,Robin Lopez\lopezro01,2012-13,24,NOH,NBA,18.9,82,82,2136,6.5,12.1,6.5,12.1,0.0,0.0,2.7,3.5,3.8,4.0,7.8,1.1,0.5,2.2,1.9,2.8,15.7,.534,.534,,.534,.778,.573
46,Jose Calderon\caldejo01,2012-13,31,TOT,NBA,18.8,73,58,2160,5.2,10.6,3.0,5.9,2.2,4.7,1.2,1.3,0.3,2.6,2.9,8.6,1.0,0.1,2.1,1.6,13.8,.491,.516,.461,.594,.900,.616
47,Kemba Walker\walkeke02,2012-13,22,CHA,NBA,18.8,82,82,2859,6.6,15.7,5.3,11.5,1.3,4.2,3.7,4.7,0.8,2.8,3.6,5.9,2.0,0.4,2.5,1.9,18.3,.423,.459,.322,.466,.798,.517
48,Larry Sanders\sandela01,2012-13,24,MIL,NBA,18.7,71,55,1937,5.7,11.2,5.7,11.2,0.0,0.0,1.6,2.5,4.2,8.3,12.5,1.5,1.0,3.7,1.6,4.3,12.9,.506,.507,.000,.506,.618,.523
49,Tiago Splitter\splitti01,2012-13,28,SAS,NBA,18.7,81,58,1997,5.7,10.1,5.7,10.1,0.0,0.0,3.7,5.1,2.6,6.7,9.3,2.3,1.1,1.2,1.8,2.9,15.1,.560,.561,.000,.560,.730,.609
50,Samuel Dalembert\dalemsa01,2012-13,31,MIL,NBA,18.6,47,23,765,6.4,11.9,6.4,11.9,0.0,0.0,1.8,2.6,4.9,8.0,13.0,1.0,0.8,2.5,2.4,4.2,14.7,.542,.540,1.000,.543,.691,.565
51,Kenneth Faried\farieke01,2012-13,23,DEN,NBA,18.5,80,80,2248,6.1,11.0,6.1,11.0,0.0,0.0,2.6,4.3,4.2,7.6,11.8,1.2,1.3,1.3,1.8,3.7,14.8,.552,.552,,.552,.613,.573
52,Jordan Hill\hilljo01,2012-13,25,LAL,NBA,18.5,29,1,458,6.1,12.2,6.1,12.0,0.0,0.2,3.1,4.8,6.4,6.6,13.0,1.0,0.6,1.5,2.0,4.3,15.2,.497,.503,.000,.497,.656,.533
53,Chris Johnson\johnsch03,2012-13,27,MIN,NBA,18.4,30,0,284,6.1,9.5,6.1,9.5,0.0,0.0,2.7,4.3,2.5,5.1,7.6,1.0,0.9,3.5,1.6,6.2,14.8,.640,.640,,.640,.618,.650
54,Mike Conley\conlemi01,2012-13,25,MEM,NBA,18.3,80,80,2757,5.4,12.3,4.0,8.4,1.4,3.8,3.1,3.7,0.6,2.4,2.9,6.4,2.3,0.3,2.5,2.2,15.3,.440,.476,.362,.497,.830,.549
55,Ersan Ilyasova\ilyaser01,2012-13,25,MIL,NBA,18.3,73,54,2012,6.6,14.4,4.9,10.5,1.7,3.8,2.2,2.8,2.8,6.5,9.3,2.1,1.2,0.6,1.3,3.3,17.2,.462,.469,.444,.521,.796,.552
56,John Henson\hensojo01,2012-13,22,MIL,NBA,18.2,63,9,827,7.1,14.6,7.1,14.5,0.0,0.1,2.4,4.6,5.0,7.9,12.9,1.3,0.8,1.8,2.0,3.6,16.5,.482,.486,.000,.482,.533,.497
57,Thaddeus Young\youngth01,2012-13,24,PHI,NBA,18.2,76,76,2629,7.0,13.1,7.0,13.0,0.0,0.1,1.5,2.6,2.5,5.3,7.8,1.7,1.8,0.8,1.2,2.6,15.4,.531,.535,.125,.532,.574,.541
58,Ryan Anderson\anderry01,2012-13,24,NOH,NBA,18.1,81,22,2503,6.8,16.0,3.7,8.0,3.1,8.0,2.2,2.6,2.7,4.7,7.5,1.4,0.6,0.4,1.4,2.6,18.8,.423,.464,.382,.519,.844,.548
59,Tyreke Evans\evansty01,2012-13,23,SAC,NBA,18.1,65,61,2016,6.5,13.7,5.7,11.3,0.8,2.4,3.7,4.8,1.0,4.1,5.1,4.1,1.6,0.5,2.3,2.4,17.6,.478,.508,.338,.508,.775,.558
60,Joakim Noah\noahjo01,2012-13,27,CHI,NBA,18.1,66,64,2426,4.5,9.3,4.5,9.3,0.0,0.1,2.6,3.5,3.9,7.0,10.9,3.9,1.2,2.1,2.6,2.7,11.6,.481,.485,.000,.481,.751,.534
61,Rajon Rondo\rondora01,2012-13,26,BOS,NBA,18.1,38,38,1423,5.7,11.8,5.4,10.5,0.3,1.3,1.5,2.4,1.1,4.3,5.4,10.6,1.8,0.2,3.7,2.4,13.2,.484,.513,.240,.497,.645,.516
62,Shawn Marion\mariosh01,2012-13,34,DAL,NBA,18.0,67,67,2010,6.4,12.4,5.9,11.1,0.4,1.3,1.4,1.8,2.6,6.8,9.4,2.9,1.3,0.8,1.8,2.0,14.5,.514,.538,.315,.531,.782,.553
63,Ty Lawson\lawsoty01,2012-13,25,DEN,NBA,17.9,73,71,2513,6.4,13.9,5.2,10.6,1.2,3.3,3.4,4.5,0.5,2.3,2.8,7.2,1.5,0.1,2.6,1.9,17.4,.461,.491,.366,.505,.756,.549
64,Kevin Love\loveke01,2012-13,24,MIN,NBA,17.9,18,18,618,6.1,17.4,5.0,12.0,1.2,5.4,5.8,8.3,3.7,11.0,14.7,2.4,0.8,0.5,2.3,2.0,19.2,.352,.413,.217,.386,.704,.458
65,Zach Randolph\randoza01,2012-13,31,MEM,NBA,17.9,76,75,2607,6.5,14.1,6.5,13.8,0.0,0.3,3.1,4.1,4.3,7.5,11.8,1.5,0.8,0.4,2.1,2.5,16.1,.460,.469,.087,.461,.750,.506
66,Vince Carter\cartevi01,2012-13,36,DAL,NBA,17.8,81,3,2093,6.4,14.7,3.6,7.8,2.8,6.9,3.1,3.8,1.0,4.7,5.7,3.3,1.3,0.8,1.8,3.9,18.7,.435,.461,.406,.530,.816,.571
67,Ed Davis\davised01,2012-13,23,TOT,NBA,17.8,81,28,1631,5.7,10.6,5.7,10.6,0.0,0.0,2.3,3.7,3.4,6.8,10.2,1.4,0.8,1.9,1.4,4.2,13.8,.539,.539,,.539,.617,.561
68,Nikola Vucevic\vucevni01,2012-13,22,ORL,NBA,17.8,77,77,2559,6.5,12.5,6.5,12.5,0.0,0.0,1.2,1.8,3.8,9.1,12.9,2.0,0.9,1.1,2.0,3.1,14.2,.519,.520,.000,.519,.683,.534
69,Ramon Sessions\sessira01,2012-13,26,CHA,NBA,17.7,61,0,1652,6.0,14.7,5.3,12.4,0.7,2.3,6.3,7.6,0.6,3.1,3.7,5.0,1.0,0.2,2.3,2.0,19.1,.408,.427,.308,.433,.839,.529
70,Josh Smith\smithjo03,2012-13,27,ATL,NBA,17.7,76,76,2683,7.4,15.9,6.6,13.2,0.8,2.7,2.2,4.3,1.8,6.8,8.6,4.3,1.3,1.8,3.0,2.3,17.8,.465,.498,.303,.491,.517,.501
71,Enes Kanter\kanteen01,2012-13,20,UTA,NBA,17.6,70,2,1078,6.9,12.7,6.8,12.6,0.0,0.0,3.1,3.9,4.5,5.6,10.2,1.0,0.9,1.1,3.4,3.9,16.9,.544,.542,1.000,.545,.795,.588
72,Andrei Kirilenko\kirilan01,2012-13,31,MIN,NBA,17.6,64,64,2034,5.0,9.9,4.4,7.8,0.6,2.1,3.3,4.4,1.8,4.6,6.4,3.1,1.7,1.1,2.1,1.5,14.0,.507,.566,.292,.538,.752,.590
73,J.R. Smith\smithjr01,2012-13,27,NYK,NBA,17.6,80,0,2678,7.1,16.8,5.0,10.9,2.1,5.9,3.2,4.2,0.9,4.9,5.7,2.9,1.3,0.3,1.8,3.0,19.4,.422,.458,.356,.484,.762,.522
74,Eric Bledsoe\bledser01,2012-13,23,LAC,NBA,17.5,76,12,1553,5.9,13.2,5.1,11.4,0.7,1.8,2.5,3.1,1.8,3.4,5.2,5.4,2.5,1.3,3.2,2.6,14.9,.445,.453,.397,.473,.791,.513
75,Goran Dragic\dragigo01,2012-13,26,PHO,NBA,17.5,77,77,2581,5.6,12.6,4.4,8.8,1.2,3.8,3.4,4.5,0.8,2.5,3.3,7.9,1.7,0.4,3.0,3.0,15.8,.443,.497,.319,.491,.748,.540
76,Derrick Favors\favorde01,2012-13,21,UTA,NBA,17.5,77,8,1787,5.5,11.4,5.5,11.3,0.0,0.1,3.6,5.2,3.7,7.3,11.0,1.5,1.3,2.6,2.6,5.0,14.6,.482,.487,.000,.482,.688,.533
77,Carl Landry\landrca01,2012-13,29,GSW,NBA,17.5,81,2,1876,6.2,11.6,6.2,11.5,0.0,0.1,4.3,5.2,3.5,5.8,9.3,1.2,0.7,0.6,2.2,3.6,16.8,.540,.541,.333,.541,.817,.605
78,Kyle Lowry\lowryky01,2012-13,26,TOR,NBA,17.5,68,52,2020,4.5,11.1,2.7,6.1,1.8,5.0,3.4,4.3,1.0,4.7,5.7,7.8,1.7,0.4,2.8,3.9,14.1,.401,.433,.362,.482,.795,.543
79,Isaiah Thomas\thomais02,2012-13,23,SAC,NBA,17.5,79,62,2122,6.2,14.1,4.3,8.7,2.0,5.4,4.3,4.9,0.5,2.2,2.7,5.4,1.1,0.1,2.4,2.8,18.7,.440,.491,.358,.509,.882,.574
80,Chris Andersen\anderch01,2012-13,34,MIA,NBA,17.4,42,0,624,4.1,7.1,4.0,6.9,0.1,0.2,3.6,5.4,3.3,6.6,9.9,1.0,0.9,2.5,1.4,5.1,11.9,.577,.575,.667,.585,.677,.631
81,Nate Robinson\robinna01,2012-13,28,CHI,NBA,17.4,82,23,2086,6.9,15.9,4.5,9.9,2.4,6.0,2.3,2.9,0.5,2.7,3.2,6.2,1.5,0.2,2.5,3.6,18.5,.433,.450,.405,.510,.799,.540
82,Roy Hibbert\hibbero01,2012-13,26,IND,NBA,17.3,79,79,2269,6.1,13.6,6.1,13.6,0.0,0.1,2.6,3.6,4.7,5.7,10.4,1.8,0.6,3.3,2.6,4.4,14.9,.448,.449,.250,.449,.741,.489
83,Amir Johnson\johnsam01,2012-13,25,TOR,NBA,17.3,81,38,2325,5.2,9.4,5.1,9.2,0.1,0.2,2.1,2.9,3.5,5.9,9.5,1.9,1.3,1.7,1.8,4.7,12.6,.554,.558,.385,.559,.727,.591
84,Marreese Speights\speigma01,2012-13,25,TOT,NBA,17.3,79,3,1300,7.2,16.2,7.1,15.9,0.1,0.3,3.7,4.8,4.0,6.6,10.7,1.3,0.7,1.5,2.2,4.8,18.2,.445,.448,.300,.448,.771,.498
85,DeAndre Jordan\jordade01,2012-13,24,LAC,NBA,17.2,82,82,2010,5.6,8.7,5.6,8.7,0.0,0.0,1.7,4.5,3.8,6.9,10.6,0.5,0.9,2.0,1.8,3.4,13.0,.643,.643,,.643,.386,.606
86,Kosta Koufos\koufoko01,2012-13,23,DEN,NBA,17.2,81,81,1817,5.8,10.1,5.8,10.0,0.0,0.0,1.1,2.1,4.2,7.0,11.1,0.6,0.9,2.0,1.1,4.9,12.8,.581,.582,.000,.581,.558,.585
87,Carlos Boozer\boozeca01,2012-13,31,CHI,NBA,17.1,79,79,2546,7.7,16.1,7.7,16.1,0.0,0.0,2.7,3.7,2.5,8.4,10.9,2.5,0.9,0.4,2.5,3.4,18.1,.477,.478,.000,.477,.731,.510
88,Terrence Jones\joneste01,2012-13,21,HOU,NBA,17.1,19,0,276,5.6,12.3,5.0,9.8,0.7,2.5,1.7,2.2,3.7,4.8,8.5,2.0,1.6,2.5,1.7,2.7,13.6,.457,.507,.263,.484,.765,.512
89,Nene Hilario\hilarne01,2012-13,30,WAS,NBA,17.0,61,49,1659,6.2,12.9,6.2,12.9,0.0,0.0,4.3,5.8,2.2,6.6,8.8,3.8,1.2,0.8,3.0,3.7,16.6,.480,.481,.000,.480,.729,.538
90,Jordan Hamilton\hamiljo02,2012-13,22,DEN,NBA,16.9,40,1,397,7.6,18.2,5.2,11.6,2.4,6.6,1.2,2.4,2.9,5.7,8.6,2.1,1.4,0.7,1.7,2.2,18.9,.418,.445,.370,.485,.500,.490
91,Chris Copeland\copelch01,2012-13,28,NYK,NBA,16.8,56,13,862,7.6,15.9,5.1,10.0,2.5,5.8,2.6,3.5,1.4,3.5,5.0,1.1,0.7,0.5,2.1,4.3,20.3,.479,.513,.421,.557,.759,.583
92,Jamal Crawford\crawfja01,2012-13,32,LAC,NBA,16.8,76,0,2230,7.2,16.4,4.8,10.0,2.4,6.4,3.5,4.0,0.4,1.7,2.1,3.1,1.3,0.2,2.4,1.1,20.3,.438,.477,.376,.511,.871,.558
93,Paul George\georgpa01,2012-13,22,IND,NBA,16.8,79,79,2972,6.0,14.2,3.9,8.6,2.1,5.7,2.7,3.3,1.1,6.2,7.3,4.0,1.7,0.6,2.8,2.7,16.7,.419,.457,.362,.491,.807,.531
94,Gordon Hayward\haywago01,2012-13,22,UTA,NBA,16.8,72,27,2104,5.7,13.2,4.0,9.0,1.7,4.2,4.2,5.0,0.9,3.0,3.8,3.6,1.0,0.7,2.1,2.1,17.4,.435,.444,.415,.501,.827,.564
95,Jason Smith\smithja02,2012-13,26,NOH,NBA,16.8,51,0,876,6.9,14.0,6.9,13.8,0.0,0.2,3.5,4.2,2.6,5.0,7.6,1.4,0.6,1.8,2.3,5.1,17.3,.490,.496,.000,.490,.843,.544
96,Jeff Teague\teaguje01,2012-13,24,ATL,NBA,16.8,80,78,2628,6.0,13.3,4.8,9.9,1.2,3.4,2.7,3.1,0.3,2.1,2.5,7.9,1.6,0.4,3.2,2.5,16.0,.451,.482,.359,.496,.881,.543
97,Danilo Gallinari\gallida01,2012-13,24,DEN,NBA,16.7,71,71,2309,5.7,13.6,3.6,7.9,2.1,5.6,4.5,5.4,1.0,4.7,5.7,2.7,1.0,0.6,1.7,2.0,17.9,.418,.450,.373,.495,.822,.561
98,Pau Gasol\gasolpa01,2012-13,32,LAL,NBA,16.7,49,42,1655,5.9,12.6,5.7,12.0,0.2,0.6,2.7,3.9,2.4,6.7,9.2,4.4,0.5,1.3,2.3,2.0,14.6,.466,.475,.286,.473,.702,.512
99,Jrue Holiday\holidjr01,2012-13,22,PHI,NBA,16.7,78,78,2926,6.8,15.8,5.7,12.8,1.1,3.0,2.2,3.0,1.1,3.0,4.0,7.7,1.5,0.4,3.6,2.1,17.0,.431,.446,.368,.466,.752,.496
100,Arnett Moultrie\moultar01,2012-13,22,PHI,NBA,16.7,47,0,542,5.2,8.9,5.2,8.9,0.0,0.0,1.2,1.9,5.0,4.6,9.6,0.7,1.1,0.7,1.3,2.9,11.6,.582,.582,,.582,.643,.595
