k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
116,Marcus Camby\cambyma01,2011-12,37,TOT,NBA,16.2,59,53,1352,3.4,7.6,3.4,7.5,0.1,0.1,0.8,1.7,4.2,9.9,14.1,2.8,1.3,2.3,1.5,3.4,7.6,.446,.447,.400,.449,.453,.455
117,Charlie Villanueva\villach01,2011-12,27,DET,NBA,16.2,13,0,180,7.0,18.2,4.0,9.2,3.0,9.0,1.2,1.4,1.8,7.8,9.6,1.2,1.4,1.0,1.4,5.0,18.2,.385,.435,.333,.467,.857,.484
118,Hassan Whiteside\whiteha01,2011-12,22,SAC,NBA,16.2,18,0,109,4.0,8.9,4.0,8.9,0.0,0.0,1.7,4.0,5.3,7.6,12.9,0.0,1.0,5.0,1.7,4.0,9.6,.444,.444,,.444,.417,.449
119,Chauncey Billups\billuch01,2011-12,35,LAC,NBA,16.1,20,20,607,4.9,13.5,2.1,6.1,2.8,7.4,5.0,5.6,0.2,2.7,3.0,4.7,0.5,0.2,2.3,2.4,17.7,.364,.340,.384,.469,.895,.554
120,Antawn Jamison\jamisan01,2011-12,35,CLE,NBA,16.1,65,65,2151,7.0,17.5,5.5,13.0,1.5,4.5,3.1,4.5,2.1,4.8,6.8,2.2,0.9,0.7,1.5,2.7,18.7,.403,.425,.341,.447,.683,.481
121,Devin Harris\harride01,2011-12,28,UTA,NBA,16.0,63,63,1741,5.0,11.2,3.4,6.8,1.6,4.4,3.2,4.3,0.2,2.1,2.3,6.5,1.3,0.3,2.5,2.8,14.8,.445,.498,.362,.516,.746,.564
122,Steve Novak\novakst01,2011-12,28,NYK,NBA,15.9,54,0,1020,5.7,11.9,1.0,1.9,4.7,10.0,0.8,0.9,0.3,3.4,3.7,0.4,0.6,0.3,0.7,2.1,16.8,.478,.509,.472,.675,.846,.684
123,Gerald Wallace\wallage01,2011-12,29,TOT,NBA,15.9,58,58,2076,5.0,11.0,4.2,8.4,0.8,2.6,3.1,3.9,1.5,5.2,6.7,2.8,1.5,0.6,1.9,2.5,13.9,.454,.500,.307,.491,.800,.547
124,Gerald Green\greenge01,2011-12,26,NJN,NBA,15.8,31,2,781,7.1,14.8,5.1,9.7,2.0,5.1,2.3,3.0,0.7,4.3,5.0,1.6,1.3,0.8,2.5,3.7,18.4,.481,.529,.391,.548,.754,.574
125,Jordan Hill\hilljo01,2011-12,24,TOT,NBA,15.8,39,8,551,5.4,10.8,5.4,10.6,0.0,0.2,2.0,3.1,4.0,8.2,12.2,1.0,0.9,1.8,2.0,4.6,12.7,.497,.506,.000,.497,.638,.522
126,Kevin Seraphin\serapke01,2011-12,22,WAS,NBA,15.8,57,21,1176,6.2,11.7,6.2,11.7,0.0,0.0,1.4,2.1,3.2,5.4,8.6,1.0,0.6,2.3,2.0,4.1,13.9,.531,.533,.000,.531,.671,.549
127,Jeff Teague\teaguje01,2011-12,23,ATL,NBA,15.8,66,66,2183,5.3,11.1,4.4,8.6,0.8,2.5,2.3,3.1,0.3,2.3,2.6,5.3,1.7,0.6,2.2,2.4,13.7,.476,.514,.342,.514,.757,.551
128,Marvin Williams\willima02,2011-12,25,ATL,NBA,15.8,57,37,1500,4.9,11.3,3.5,7.7,1.4,3.6,2.8,3.5,1.8,5.2,7.1,1.7,1.1,0.4,0.9,2.0,13.9,.432,.452,.389,.494,.788,.542
129,Tony Allen\allento01,2011-12,30,MEM,NBA,15.7,58,57,1525,5.0,10.6,4.8,10.0,0.2,0.6,3.3,4.1,2.3,3.2,5.5,1.9,2.5,0.8,2.2,3.4,13.4,.469,.479,.308,.478,.800,.541
130,Jamal Crawford\crawfja01,2011-12,31,POR,NBA,15.7,60,6,1613,6.3,16.4,4.5,10.6,1.8,5.8,4.3,4.6,0.4,2.3,2.6,4.3,1.2,0.3,2.5,1.7,18.7,.384,.426,.308,.438,.927,.506
131,George Hill\hillge01,2011-12,25,IND,NBA,15.7,50,9,1274,4.7,10.7,3.2,6.6,1.5,4.2,2.6,3.3,0.9,3.4,4.3,4.1,1.2,0.5,1.5,2.8,13.6,.442,.489,.367,.513,.778,.557
132,Jason Terry\terryja01,2011-12,34,DAL,NBA,15.7,63,1,2000,6.4,14.9,3.9,8.4,2.5,6.6,1.8,2.0,0.3,2.4,2.7,4.1,1.3,0.2,2.3,1.2,17.1,.430,.471,.378,.513,.883,.540
133,Matt Barnes\barnema02,2011-12,31,LAL,NBA,15.5,63,16,1440,4.4,9.7,3.2,6.2,1.1,3.4,2.4,3.2,2.4,6.2,8.6,3.2,0.9,1.2,1.8,3.8,12.3,.452,.518,.333,.512,.742,.554
134,Danny Green\greenda02,2011-12,24,SAS,NBA,15.5,66,38,1522,5.0,11.3,2.6,5.7,2.4,5.5,1.9,2.4,1.3,4.1,5.4,2.0,1.4,1.1,1.6,2.5,14.3,.442,.449,.436,.549,.790,.579
135,Gordon Hayward\haywago01,2011-12,21,UTA,NBA,15.5,66,58,2015,4.8,10.5,3.8,7.6,1.0,2.8,3.4,4.1,1.1,3.1,4.1,3.7,0.9,0.7,1.9,1.9,14.0,.456,.496,.346,.503,.832,.568
136,Trevor Booker\booketr01,2011-12,24,WAS,NBA,15.4,50,32,1261,5.2,9.7,5.1,9.7,0.0,0.1,1.6,2.7,3.4,5.9,9.3,1.1,1.4,1.2,1.7,3.9,12.0,.531,.531,.500,.532,.602,.549
137,Jared Dudley\dudleja01,2011-12,26,PHO,NBA,15.4,65,60,2020,5.6,11.5,4.1,7.7,1.4,3.7,2.1,2.9,1.7,3.7,5.4,2.0,0.9,0.3,1.3,1.9,14.7,.485,.535,.383,.547,.726,.575
138,Luis Scola\scolalu01,2011-12,31,HOU,NBA,15.4,66,66,2067,7.6,15.5,7.6,15.4,0.0,0.1,2.7,3.4,2.1,5.3,7.5,2.4,0.6,0.4,2.7,3.7,17.9,.491,.493,.000,.491,.773,.526
139,Rodrigue Beaubois\beaubro01,2011-12,23,DAL,NBA,15.3,53,12,1151,5.9,13.9,4.7,9.8,1.2,4.1,1.8,2.2,0.6,4.1,4.7,4.8,1.8,0.9,2.2,3.1,14.8,.422,.479,.288,.465,.841,.496
140,Al Harrington\harrial01,2011-12,31,DEN,NBA,15.3,64,1,1761,7.1,15.8,5.0,9.6,2.1,6.2,2.4,3.6,1.5,6.5,8.0,1.8,1.2,0.2,2.3,3.7,18.6,.446,.519,.333,.512,.676,.535
141,Chris Kaman\kamanch01,2011-12,29,NOH,NBA,15.3,47,33,1372,7.0,15.7,7.0,15.7,0.0,0.0,2.2,2.8,2.3,7.2,9.6,2.7,0.7,2.0,3.4,2.8,16.2,.446,.446,,.446,.785,.478
142,Jon Leuer\leuerjo01,2011-12,22,MIL,NBA,15.3,46,12,555,6.3,12.4,6.1,11.8,0.2,0.6,1.4,1.8,2.9,4.9,7.8,1.6,0.9,1.1,1.2,4.3,14.1,.508,.516,.333,.516,.750,.536
143,Delonte West\westde01,2011-12,28,DAL,NBA,15.3,44,33,1060,5.6,12.2,4.7,9.6,0.9,2.6,2.1,2.4,0.4,3.0,3.4,4.7,2.0,0.4,2.6,2.3,14.3,.461,.489,.355,.499,.886,.539
144,Robin Lopez\lopezro01,2011-12,23,PHO,NBA,15.2,64,0,895,5.0,10.8,5.0,10.8,0.0,0.0,4.0,5.6,3.6,4.8,8.4,0.8,0.7,2.4,1.7,5.1,14.0,.461,.461,,.461,.714,.526
145,Brandon Rush\rushbr01,2011-12,26,GSW,NBA,15.2,65,1,1717,4.9,9.8,2.9,5.2,2.1,4.6,1.4,1.7,0.7,4.6,5.3,1.8,0.7,1.2,1.4,1.3,13.3,.501,.544,.452,.607,.793,.628
146,J.R. Smith\smithjr01,2011-12,26,NYK,NBA,15.2,35,1,967,6.1,15.1,3.6,7.9,2.5,7.2,1.5,2.0,1.1,4.0,5.1,3.1,2.0,0.2,1.7,3.2,16.2,.407,.462,.347,.490,.709,.508
147,Emeka Okafor\okafoem01,2011-12,29,NOH,NBA,15.1,27,27,781,5.3,9.9,5.3,9.9,0.0,0.0,1.8,3.4,3.2,6.6,9.8,1.1,0.7,1.2,1.7,3.4,12.3,.533,.533,,.533,.514,.539
148,J.J. Redick\redicjj01,2011-12,27,ORL,NBA,15.1,65,22,1765,5.1,11.9,2.8,6.4,2.3,5.5,2.9,3.2,0.4,2.7,3.1,3.3,0.6,0.1,1.4,1.9,15.3,.425,.430,.418,.521,.911,.575
149,Sundiata Gaines\gainesu01,2011-12,25,NJN,NBA,15.0,57,12,793,4.6,12.3,3.4,8.6,1.3,3.7,2.7,4.4,1.2,3.7,4.9,5.7,2.5,0.1,2.4,2.6,13.2,.376,.392,.341,.428,.615,.465
150,Shawn Marion\mariosh01,2011-12,33,DAL,NBA,15.0,63,63,1919,5.4,12.1,5.0,10.8,0.4,1.3,1.4,1.7,2.7,6.0,8.7,2.5,1.3,0.7,1.8,1.6,12.6,.446,.464,.294,.461,.796,.488
151,Mo Williams\willima01,2011-12,29,LAC,NBA,15.0,52,1,1472,6.4,14.9,4.1,9.1,2.3,5.8,1.8,2.0,0.6,1.9,2.4,3.9,1.2,0.2,2.1,2.5,16.8,.426,.449,.389,.502,.900,.530
152,Dorell Wright\wrighdo01,2011-12,26,GSW,NBA,15.0,61,61,1650,4.8,11.5,2.6,5.1,2.3,6.4,1.7,2.1,1.3,4.8,6.1,2.1,1.3,0.6,1.1,2.1,13.7,.422,.500,.360,.522,.816,.553
153,J.J. Barea\bareajo01,2011-12,27,MIN,NBA,14.9,41,11,1032,5.8,14.6,4.0,9.6,1.8,5.0,2.7,3.4,0.5,3.5,4.0,8.1,0.7,0.0,3.6,2.1,16.2,.400,.415,.371,.463,.776,.502
154,Andrew Bogut\bogutan01,2011-12,27,MIL,NBA,14.9,12,12,364,6.0,13.5,6.0,13.4,0.0,0.1,1.4,2.3,2.2,7.7,9.9,3.1,1.2,2.4,2.4,3.6,13.5,.449,.452,.000,.449,.609,.465
155,Chase Budinger\budinch01,2011-12,23,HOU,NBA,14.9,58,9,1298,5.8,13.1,3.3,7.0,2.4,6.1,1.5,1.9,1.1,5.0,6.0,2.1,0.8,0.2,1.5,1.8,15.5,.442,.476,.402,.535,.771,.556
156,Derrick Byars\byarsde01,2011-12,27,SAS,NBA,14.9,2,0,37,2.9,10.7,2.9,4.9,0.0,5.8,3.9,3.9,5.8,4.9,10.7,1.0,1.9,0.0,0.0,1.9,9.7,.273,.600,.000,.273,1.000,.392
157,Dante Cunningham\cunnida01,2011-12,24,MEM,NBA,14.9,64,5,1124,4.6,8.9,4.6,8.9,0.0,0.1,1.4,2.2,2.9,5.0,7.9,1.2,1.3,1.1,0.9,3.1,10.7,.516,.520,.000,.516,.652,.538
158,Channing Frye\fryech01,2011-12,28,PHO,NBA,14.9,64,59,1669,5.5,13.2,3.5,7.5,2.0,5.7,1.6,1.8,1.5,6.6,8.2,1.9,0.9,1.5,1.4,3.8,14.5,.416,.469,.346,.490,.890,.519
159,J.J. Hickson\hicksjj01,2011-12,23,TOT,NBA,14.9,54,19,1244,5.3,11.3,5.3,11.3,0.0,0.1,2.5,3.9,3.8,5.8,9.7,1.3,0.9,1.0,2.0,2.5,13.1,.467,.469,.000,.467,.642,.501
160,Klay Thompson\thompkl01,2011-12,21,GSW,NBA,14.9,66,29,1608,7.1,16.1,4.6,10.1,2.5,6.0,1.8,2.0,0.5,3.1,3.6,3.0,1.1,0.4,2.3,3.5,18.5,.443,.460,.414,.520,.868,.545
161,Kemba Walker\walkeke02,2011-12,21,CHA,NBA,14.9,66,25,1792,5.6,15.4,4.3,10.9,1.4,4.5,3.4,4.3,0.6,4.1,4.7,5.8,1.2,0.4,2.4,1.6,16.1,.366,.392,.305,.411,.789,.464
162,Ray Allen\allenra02,2011-12,36,BOS,NBA,14.8,46,42,1565,5.2,11.3,2.8,6.0,2.4,5.4,2.2,2.4,0.3,2.9,3.3,2.5,1.1,0.2,1.6,1.9,15.1,.458,.463,.453,.566,.915,.607
163,Andre Miller\millean02,2011-12,35,DEN,NBA,14.8,66,7,1809,4.8,11.0,4.5,9.3,0.4,1.7,2.7,3.4,1.1,3.3,4.4,8.8,1.3,0.2,3.5,2.6,12.7,.438,.478,.217,.455,.811,.510
164,Arron Afflalo\afflaar01,2011-12,26,DEN,NBA,14.7,62,62,2086,5.7,12.1,4.2,8.2,1.5,3.8,3.4,4.3,0.7,2.7,3.4,2.6,0.6,0.2,1.5,2.3,16.3,.471,.504,.398,.534,.798,.584
165,Derrick Brown\brownde04,2011-12,24,CHA,NBA,14.7,65,17,1443,5.3,10.2,5.1,9.6,0.1,0.6,2.3,3.5,2.4,3.5,5.9,1.7,1.2,0.3,1.4,2.4,13.1,.518,.535,.250,.526,.667,.556
166,Tyler Hansbrough\hansbty01,2011-12,26,IND,NBA,14.7,66,0,1442,4.8,12.0,4.8,11.9,0.0,0.0,5.6,6.9,2.8,4.4,7.2,0.7,1.3,0.2,1.6,4.0,15.3,.405,.406,.000,.405,.813,.511
167,Jrue Holiday\holidjr01,2011-12,21,PHI,NBA,14.7,65,65,2196,5.9,13.7,4.8,10.9,1.1,2.8,1.5,2.0,0.9,2.5,3.5,4.8,1.7,0.3,2.2,2.2,14.4,.432,.445,.380,.471,.783,.496
168,O.J. Mayo\mayooj01,2011-12,24,MEM,NBA,14.7,66,0,1771,6.1,15.0,4.1,9.4,2.0,5.6,2.7,3.5,0.6,3.7,4.3,3.4,1.4,0.5,2.5,2.8,16.9,.408,.434,.364,.476,.773,.513
169,Eric Dawson\dawsoer01,2011-12,27,SAS,NBA,14.6,4,0,39,6.5,11.1,6.5,11.1,0.0,0.0,0.9,1.8,4.6,4.6,9.2,0.0,0.9,1.8,2.8,5.5,13.8,.583,.583,,.583,.500,.582
170,Travis Leslie\leslitr01,2011-12,21,LAC,NBA,14.6,10,0,45,4.0,11.2,4.0,11.2,0.0,0.0,3.2,7.2,4.8,2.4,7.2,4.0,1.6,1.6,1.6,3.2,11.2,.357,.357,,.357,.444,.390
171,Jameer Nelson\nelsoja01,2011-12,29,ORL,NBA,14.6,57,57,1706,5.5,12.8,3.6,7.9,1.8,4.9,1.5,1.9,0.6,3.2,3.8,6.9,0.8,0.1,2.8,2.7,14.3,.427,.459,.377,.499,.807,.524
172,Ricky Rubio\rubiori01,2011-12,21,MIN,NBA,14.6,41,31,1404,3.6,10.0,2.7,7.6,0.8,2.4,3.2,4.0,0.5,3.8,4.4,8.6,2.3,0.2,3.4,2.5,11.2,.357,.363,.340,.398,.803,.476
173,Jordan Crawford\crawfjo02,2011-12,23,WAS,NBA,14.5,64,32,1753,7.2,17.9,5.5,12.3,1.6,5.6,3.3,4.2,0.9,2.5,3.5,3.9,1.2,0.1,2.9,2.3,19.3,.400,.451,.289,.446,.793,.488
174,James Johnson\johnsja01,2011-12,24,TOR,NBA,14.5,62,40,1561,5.4,11.9,4.9,10.6,0.4,1.4,1.9,2.7,1.7,5.0,6.7,2.8,1.6,1.9,2.3,4.1,13.1,.450,.467,.317,.468,.704,.498
175,Enes Kanter\kanteen01,2011-12,19,UTA,NBA,14.5,66,0,874,4.8,9.7,4.8,9.7,0.0,0.0,2.9,4.3,4.4,7.0,11.5,0.3,0.7,0.9,2.2,3.6,12.5,.496,.498,.000,.496,.667,.539
176,Jordan Williams\willijo03,2011-12,21,NJN,NBA,14.5,43,5,635,4.4,8.6,4.4,8.6,0.0,0.0,2.4,3.7,3.7,5.1,8.8,0.6,1.2,0.9,1.3,3.5,11.2,.507,.507,,.507,.652,.544
177,Amir Johnson\johnsam01,2011-12,24,TOR,NBA,14.4,64,43,1553,4.5,7.9,4.5,7.8,0.0,0.1,1.3,1.9,3.5,6.0,9.5,1.8,0.8,1.6,2.2,4.8,10.5,.576,.579,.400,.579,.690,.600
178,Renaldo Balkman\balkmre01,2011-12,27,NYK,NBA,14.3,14,0,115,5.0,10.0,4.4,7.2,0.6,2.8,2.5,3.4,1.9,6.3,8.1,1.6,1.3,0.9,1.9,4.4,13.1,.500,.609,.222,.531,.727,.570
179,Ivan Johnson\johnsiv01,2011-12,27,ATL,NBA,14.3,56,0,934,5.4,10.6,5.4,10.4,0.1,0.2,2.8,3.9,2.5,6.2,8.7,1.2,1.7,0.7,2.7,4.5,13.7,.513,.517,.333,.516,.720,.558
180,Nikola Vucevic\vucevni01,2011-12,21,PHI,NBA,14.3,51,15,812,5.8,12.9,5.7,12.5,0.1,0.4,0.8,1.5,3.9,7.0,10.9,1.4,0.9,1.5,1.5,4.9,12.5,.450,.452,.375,.455,.529,.462
181,Solomon Alabi\alabiso01,2011-12,23,TOR,NBA,14.2,14,0,122,3.8,10.6,3.8,10.6,0.0,0.0,2.1,2.4,4.4,9.4,13.9,0.9,0.6,2.7,1.5,3.2,9.7,.361,.361,,.361,.875,.418
182,Trevor Ariza\arizatr01,2011-12,26,NOH,NBA,14.2,41,41,1350,4.5,10.7,3.7,8.4,0.8,2.3,2.1,2.7,1.1,4.6,5.7,3.6,1.8,0.7,2.0,1.9,11.8,.417,.440,.333,.453,.775,.496
183,Ed Davis\davised01,2011-12,22,TOR,NBA,14.2,66,9,1534,4.0,7.9,4.0,7.8,0.0,0.0,1.7,2.5,3.1,7.1,10.3,1.4,0.9,1.5,1.6,3.7,9.7,.513,.515,.000,.513,.670,.544
184,Tobias Harris\harrito02,2011-12,19,MIL,NBA,14.2,42,9,479,5.9,12.7,5.5,11.0,0.5,1.7,3.3,4.1,2.3,5.3,7.6,1.7,1.0,0.5,2.3,3.4,15.6,.467,.500,.261,.485,.815,.540
185,Jonas Jerebko\jerebjo01,2011-12,24,DET,NBA,14.2,64,13,1468,5.2,11.1,4.4,8.5,0.8,2.6,2.5,3.0,2.4,5.2,7.6,1.1,1.0,0.5,1.6,4.0,13.6,.468,.519,.302,.503,.806,.548
186,Gary Neal\nealga01,2011-12,27,SAS,NBA,14.2,56,7,1206,6.3,14.5,3.9,8.6,2.5,5.9,1.5,1.9,0.4,3.2,3.5,3.5,0.8,0.1,1.8,2.2,16.6,.436,.448,.419,.522,.781,.542
187,Greivis Vasquez\vasqugr01,2011-12,25,NOH,NBA,14.2,66,26,1706,4.7,11.0,3.8,8.2,0.9,2.8,2.0,2.5,0.5,3.2,3.7,7.6,1.3,0.2,3.1,2.7,12.4,.430,.469,.319,.471,.821,.513
188,D.J. Augustin\augusdj01,2011-12,24,CHA,NBA,14.1,48,46,1408,4.7,12.5,3.1,7.9,1.6,4.6,2.7,3.1,0.6,2.2,2.8,7.8,0.9,0.0,2.8,1.7,13.6,.376,.396,.341,.438,.875,.493
189,Brandon Bass\bassbr01,2011-12,26,BOS,NBA,14.1,59,39,1868,5.8,12.2,5.8,12.2,0.0,0.0,2.5,3.1,1.8,5.2,7.0,1.1,0.7,1.0,1.3,2.6,14.2,.479,.479,,.479,.810,.524
190,Luol Deng\denglu01,2011-12,26,CHI,NBA,14.1,54,54,2129,5.3,12.8,3.9,9.1,1.3,3.6,2.1,2.8,1.3,4.6,5.9,2.7,0.9,0.6,1.6,1.4,14.0,.412,.430,.367,.464,.770,.500
191,Corey Maggette\maggeco01,2011-12,32,CHA,NBA,14.1,32,28,881,5.7,15.2,4.7,12.5,1.0,2.7,7.3,8.5,0.9,4.2,5.1,1.6,0.9,0.0,2.4,3.4,19.6,.373,.375,.364,.405,.856,.517
192,Wesley Matthews\matthwe02,2011-12,25,POR,NBA,14.1,66,53,2228,5.1,12.3,3.0,6.9,2.1,5.4,2.4,2.8,0.9,2.7,3.6,1.8,1.6,0.2,1.2,2.4,14.6,.412,.434,.383,.496,.860,.539
193,Ish Smith\smithis01,2011-12,23,TOT,NBA,14.1,26,1,234,4.8,12.5,4.3,11.1,0.5,1.4,1.1,1.5,1.1,4.3,5.4,6.3,2.3,0.3,2.0,2.3,11.1,.383,.389,.333,.401,.700,.422
194,Marreese Speights\speigma01,2011-12,24,MEM,NBA,14.1,60,54,1345,5.9,13.1,5.9,13.0,0.0,0.1,2.2,2.9,3.6,6.5,10.0,1.3,0.6,0.8,2.0,3.9,14.1,.453,.456,.000,.453,.771,.491
195,Leandro Barbosa\barbole01,2011-12,29,TOT,NBA,14.0,64,0,1382,7.1,16.6,5.4,12.2,1.7,4.4,2.6,3.2,0.9,2.5,3.3,2.5,1.5,0.2,2.4,3.5,18.4,.425,.441,.382,.476,.815,.512
196,Alec Burks\burksal01,2011-12,20,UTA,NBA,14.0,59,0,939,5.9,13.7,5.3,12.0,0.6,1.7,4.0,5.5,2.2,2.9,5.1,2.1,1.0,0.2,2.0,3.2,16.3,.429,.442,.333,.450,.727,.506
197,Gerald Henderson\hendege02,2011-12,24,CHA,NBA,14.0,55,55,1831,6.5,14.2,6.3,13.3,0.2,0.9,3.0,4.0,1.3,3.2,4.4,2.5,1.0,0.4,2.0,2.5,16.3,.459,.475,.234,.467,.760,.511
198,Zaza Pachulia\pachuza01,2011-12,27,ATL,NBA,14.0,58,44,1640,3.7,7.4,3.7,7.4,0.0,0.0,2.6,3.5,3.4,6.7,10.0,1.7,1.2,0.6,1.8,3.8,10.0,.499,.499,,.499,.741,.557
199,Willie Green\greenwi01,2011-12,30,ATL,NBA,13.9,53,2,922,6.0,12.7,4.0,8.3,2.0,4.4,1.9,2.2,0.6,2.5,3.1,1.6,0.9,0.2,1.3,2.9,15.8,.471,.486,.442,.548,.857,.578
200,Jordan Hamilton\hamiljo02,2011-12,21,DEN,NBA,13.9,26,2,258,6.7,15.5,4.3,8.9,2.4,6.6,0.3,0.7,1.5,7.1,8.7,2.8,0.6,0.4,2.2,2.1,16.0,.432,.484,.362,.509,.400,.508
