k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
19,Stephen Curry\curryst01,2016-17,28,GSW,NBA,24.6,79,79,2638,9.2,19.7,4.8,8.9,4.4,10.8,4.4,4.9,0.8,4.0,4.8,7.2,1.9,0.2,3.3,2.5,27.3,.468,.537,.411,.580,.898,.624
20,Joel Embiid\embiijo01,2016-17,22,PHI,NBA,24.1,31,31,786,9.2,19.6,7.5,15.2,1.6,4.5,8.7,11.2,2.8,8.3,11.1,3.0,1.2,3.5,5.4,5.1,28.7,.466,.495,.367,.508,.783,.584
21,Damian Lillard\lillada01,2016-17,26,POR,NBA,24.1,75,75,2694,8.8,19.9,6.0,12.1,2.9,7.7,6.5,7.3,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,27.0,.444,.492,.370,.516,.895,.586
22,Shawn Long\longsh01,2016-17,24,PHI,NBA,24.1,18,0,234,9.4,16.8,8.3,13.8,1.1,2.9,2.9,5.4,6.3,6.8,13.1,2.0,1.4,1.4,2.0,7.5,22.8,.560,.600,.368,.592,.543,.595
23,DeMar DeRozan\derozde01,2016-17,27,TOR,NBA,24.0,74,74,2620,9.9,21.2,9.5,19.5,0.5,1.7,7.5,8.9,1.0,4.3,5.3,4.0,1.1,0.2,2.5,1.8,27.8,.467,.484,.266,.477,.842,.552
24,Enes Kanter\kanteen01,2016-17,24,OKC,NBA,23.7,72,0,1533,9.4,17.3,9.3,16.4,0.1,0.9,5.3,6.7,4.6,6.7,11.3,1.6,0.8,0.9,2.9,3.6,24.3,.545,.568,.132,.549,.786,.599
25,Rudy Gobert\goberru01,2016-17,24,UTA,NBA,23.3,81,81,2744,5.4,8.2,5.4,8.2,0.0,0.0,4.1,6.2,4.1,9.5,13.6,1.3,0.6,2.8,1.9,3.2,14.9,.661,.662,.000,.661,.653,.681
26,Mike Conley\conlemi01,2016-17,29,MEM,NBA,23.2,69,68,2292,7.3,15.8,4.6,9.3,2.7,6.6,5.0,5.8,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2.0,22.2,.460,.497,.408,.545,.859,.604
27,John Wall\walljo01,2016-17,26,WAS,NBA,23.2,78,78,2836,8.2,18.2,7.1,14.8,1.1,3.5,5.4,6.7,0.7,3.4,4.1,10.5,2.0,0.6,4.1,1.9,22.9,.451,.480,.327,.482,.801,.541
28,Kyrie Irving\irvinky01,2016-17,24,CLE,NBA,23.0,72,72,2525,9.6,20.2,7.0,14.0,2.5,6.3,4.2,4.7,0.7,2.5,3.3,6.0,1.2,0.3,2.6,2.2,25.9,.473,.505,.401,.535,.905,.580
29,Kyle Lowry\lowryky01,2016-17,30,TOR,NBA,22.9,60,60,2244,6.8,14.7,3.7,7.2,3.1,7.5,4.8,5.9,0.8,3.8,4.6,6.7,1.4,0.3,2.8,2.7,21.6,.464,.518,.412,.569,.819,.623
30,Blake Griffin\griffbl01,2016-17,27,LAC,NBA,22.6,61,61,2076,8.3,16.8,7.6,14.9,0.7,2.0,5.5,7.3,1.9,6.7,8.6,5.2,1.0,0.4,2.5,2.7,22.8,.493,.514,.336,.513,.760,.569
31,Hassan Whiteside\whiteha01,2016-17,27,MIA,NBA,22.6,77,77,2513,7.8,13.9,7.8,13.9,0.0,0.0,3.2,5.1,4.2,11.4,15.6,0.8,0.8,2.3,2.2,3.2,18.8,.557,.557,,.557,.628,.579
32,Gordon Hayward\haywago01,2016-17,26,UTA,NBA,22.2,73,73,2516,7.8,16.5,5.7,11.2,2.1,5.4,5.2,6.1,0.7,4.9,5.6,3.6,1.0,0.3,2.0,1.7,22.9,.471,.506,.398,.536,.844,.595
33,DeAndre Jordan\jordade01,2016-17,28,LAC,NBA,21.8,81,81,2570,5.8,8.1,5.8,8.1,0.0,0.0,2.9,6.0,4.2,11.4,15.6,1.3,0.7,1.9,1.6,3.0,14.4,.714,.717,.000,.714,.482,.673
34,Clint Capela\capelca01,2016-17,22,HOU,NBA,21.4,65,59,1551,8.4,13.1,8.4,13.1,0.0,0.0,2.2,4.1,4.1,8.1,12.2,1.5,0.8,1.8,2.0,4.2,19.0,.643,.643,,.643,.531,.638
35,Lou Williams\willilo02,2016-17,30,TOT,NBA,21.4,81,1,1994,7.7,18.0,4.8,10.0,2.9,8.1,7.3,8.3,0.5,3.2,3.6,4.3,1.4,0.4,2.9,1.7,25.7,.429,.480,.365,.511,.880,.593
36,Edy Tavares\tavarwa01,2016-17,24,TOT,NBA,21.3,2,0,28,5.1,6.4,5.1,6.4,0.0,0.0,0.0,3.9,5.1,9.0,14.1,1.3,0.0,7.7,2.6,3.9,10.3,.800,.800,,.800,.000,.633
37,Kemba Walker\walkeke02,2016-17,26,CHO,NBA,21.3,79,79,2739,8.5,19.0,5.3,11.1,3.2,7.9,4.0,4.7,0.6,3.5,4.0,5.7,1.1,0.3,2.2,1.6,24.1,.444,.476,.399,.527,.847,.569
38,Kevin Love\loveke01,2016-17,28,CLE,NBA,21.1,60,60,1885,7.1,16.6,4.3,9.1,2.8,7.4,4.9,5.6,2.8,9.9,12.7,2.2,1.0,0.4,2.3,2.4,21.8,.427,.471,.373,.510,.871,.573
39,Greg Monroe\monrogr01,2016-17,26,MIL,NBA,21.1,81,0,1823,7.6,14.3,7.6,14.3,0.0,0.1,3.5,4.7,3.3,7.2,10.5,3.7,1.8,0.8,2.8,3.3,18.8,.533,.536,.000,.533,.741,.572
40,Andre Drummond\drumman01,2016-17,23,DET,NBA,20.9,81,81,2409,7.2,13.6,7.2,13.5,0.0,0.1,2.0,5.3,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5,.530,.532,.286,.531,.386,.518
41,Dwight Howard\howardw01,2016-17,31,ATL,NBA,20.8,74,74,2199,6.4,10.0,6.4,10.0,0.0,0.0,3.7,6.9,4.8,10.5,15.4,1.7,1.0,1.5,2.8,3.3,16.4,.633,.635,.000,.633,.533,.627
42,Eric Bledsoe\bledser01,2016-17,27,PHO,NBA,20.5,66,66,2176,7.4,17.1,5.7,12.0,1.7,5.1,6.4,7.6,0.9,4.4,5.3,6.9,1.5,0.5,3.7,2.7,23.0,.434,.477,.335,.485,.847,.563
43,Kyle O'Quinn\oquinky01,2016-17,26,NYK,NBA,20.5,79,8,1229,6.3,12.1,6.2,11.6,0.1,0.5,1.9,2.4,4.6,8.3,12.9,3.4,1.1,3.0,2.2,5.1,14.5,.521,.538,.118,.523,.771,.552
44,Brook Lopez\lopezbr01,2016-17,28,BRK,NBA,20.4,75,75,2222,9.0,19.0,6.8,12.7,2.2,6.3,4.8,5.9,2.0,4.6,6.5,2.9,0.6,2.0,3.0,3.1,24.9,.474,.536,.346,.531,.810,.578
45,Nerlens Noel\noelne01,2016-17,22,TOT,NBA,20.4,51,19,1047,6.3,10.6,6.3,10.6,0.0,0.0,2.6,3.8,3.2,6.9,10.1,1.7,2.2,1.7,1.8,4.3,15.3,.595,.597,.000,.595,.694,.622
46,Kenneth Faried\farieke01,2016-17,27,DEN,NBA,20.3,61,34,1296,6.3,11.6,6.3,11.4,0.0,0.2,3.6,5.2,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3,.548,.556,.000,.548,.693,.588
47,Marc Gasol\gasolma01,2016-17,32,MEM,NBA,20.3,74,74,2531,7.6,16.5,6.1,12.7,1.5,3.8,4.0,4.7,0.9,5.7,6.6,4.8,1.0,1.4,2.4,2.4,20.6,.459,.480,.388,.503,.837,.554
48,Pau Gasol\gasolpa01,2016-17,36,SAS,NBA,20.2,64,39,1627,6.7,13.4,5.5,11.1,1.2,2.3,2.9,4.1,2.4,8.7,11.1,3.3,0.5,1.5,1.8,2.4,17.5,.502,.494,.538,.548,.707,.578
49,Paul George\georgpa01,2016-17,26,IND,NBA,20.2,75,75,2689,8.3,18.0,5.7,11.4,2.6,6.6,4.5,5.0,0.8,5.8,6.6,3.4,1.6,0.4,2.9,2.8,23.8,.461,.501,.393,.534,.898,.587
50,Bradley Beal\bealbr01,2016-17,23,WAS,NBA,20.1,77,77,2684,8.5,17.7,5.6,10.3,3.0,7.4,3.8,4.6,0.7,2.5,3.2,3.6,1.1,0.3,2.1,2.3,23.9,.482,.538,.404,.566,.825,.604
51,Jonas Valanciunas\valanjo01,2016-17,24,TOR,NBA,20.1,80,80,2066,6.8,12.2,6.8,12.2,0.0,0.0,3.1,3.8,3.9,9.3,13.2,1.0,0.6,1.1,1.8,3.8,16.7,.557,.557,.500,.558,.811,.601
52,CJ McCollum\mccolcj01,2016-17,25,POR,NBA,19.9,80,80,2796,8.9,18.6,6.5,12.9,2.4,5.7,3.5,3.8,0.8,2.9,3.7,3.7,0.9,0.5,2.2,2.6,23.7,.480,.506,.421,.544,.912,.585
53,Goran Dragic\dragigo01,2016-17,30,MIA,NBA,19.8,73,73,2459,7.8,16.5,6.1,12.2,1.7,4.2,4.4,5.5,0.9,3.2,4.1,6.2,1.3,0.2,3.1,2.9,21.7,.475,.499,.405,.527,.790,.575
54,Brandon Bass\bassbr01,2016-17,31,LAC,NBA,19.7,52,0,577,6.7,11.6,6.6,11.4,0.1,0.2,4.8,5.5,2.7,5.4,8.0,1.3,0.9,0.7,1.8,2.8,18.2,.575,.579,.333,.578,.875,.650
55,Joel Bolomboy\bolomjo01,2016-17,23,UTA,NBA,19.7,12,0,53,6.1,10.9,5.4,8.2,0.7,2.7,2.0,4.1,2.7,8.8,11.5,1.4,0.7,1.4,1.4,0.7,14.9,.563,.667,.250,.594,.500,.590
56,Alan Williams\willial03,2016-17,24,PHO,NBA,19.5,47,0,708,7.0,13.6,7.0,13.5,0.0,0.1,3.6,5.7,4.8,10.1,14.8,1.2,1.4,1.6,1.9,6.4,17.6,.517,.519,.000,.517,.625,.547
57,George Hill\hillge01,2016-17,30,UTA,NBA,19.3,49,49,1544,6.7,14.1,4.5,8.7,2.2,5.4,3.7,4.6,0.5,3.4,3.9,4.8,1.2,0.3,2.0,2.7,19.3,.477,.523,.403,.554,.801,.599
58,Montrezl Harrell\harremo01,2016-17,23,HOU,NBA,19.2,58,14,1064,7.6,11.7,7.6,11.4,0.0,0.2,2.6,4.1,2.7,4.7,7.4,2.2,0.7,1.4,1.5,4.3,17.8,.652,.663,.143,.654,.628,.662
59,Jeremy Lin\linje01,2016-17,28,BRK,NBA,19.2,36,33,883,7.1,16.3,4.8,9.9,2.4,6.4,4.7,5.7,0.4,5.1,5.5,7.5,1.7,0.6,3.5,3.2,21.3,.438,.480,.372,.510,.816,.566
60,Jeff Teague\teaguje01,2016-17,28,IND,NBA,19.2,82,82,2657,5.4,12.3,4.2,8.9,1.2,3.4,4.9,5.6,0.4,4.0,4.5,8.7,1.4,0.4,2.9,2.2,17.0,.442,.475,.357,.492,.867,.574
61,Jabari Parker\parkeja01,2016-17,21,MIL,NBA,19.1,51,50,1728,8.3,17.0,7.0,13.2,1.4,3.7,3.4,4.5,1.6,4.9,6.5,3.0,1.0,0.5,1.9,2.3,21.4,.490,.525,.365,.530,.743,.563
62,Nikola Vucevic\vucevni01,2016-17,26,ORL,NBA,19.1,75,55,2163,8.0,17.2,7.7,15.9,0.4,1.2,1.8,2.7,2.9,10.0,13.0,3.5,1.3,1.2,1.9,3.0,18.2,.468,.481,.307,.480,.669,.498
63,Willy Hernangomez\hernawi01,2016-17,22,NYK,NBA,19.0,72,22,1324,6.7,12.6,6.6,12.2,0.1,0.4,2.5,3.4,4.6,9.0,13.6,2.6,1.1,1.0,2.7,4.1,16.0,.529,.538,.267,.533,.728,.564
64,Nene Hilario\hilarne01,2016-17,34,HOU,NBA,18.9,67,8,1198,7.4,11.9,7.3,11.7,0.1,0.3,3.5,5.9,2.9,5.6,8.5,2.0,1.7,1.2,2.2,4.9,18.3,.617,.624,.333,.621,.589,.630
65,Al Jefferson\jeffeal01,2016-17,32,IND,NBA,18.9,66,1,931,9.1,18.2,9.1,18.2,0.0,0.0,2.5,3.3,2.9,7.8,10.7,2.2,0.7,0.6,1.3,4.8,20.7,.499,.500,.000,.499,.765,.526
66,Jeff Withey\witheje01,2016-17,26,UTA,NBA,18.8,51,1,432,4.6,8.6,4.6,8.5,0.0,0.1,3.0,4.0,4.3,5.7,10.1,0.6,1.3,2.7,1.2,4.3,12.2,.534,.539,.000,.534,.750,.588
67,Archie Goodwin\goodwar01,2016-17,22,TOT,NBA,18.7,15,0,214,6.1,11.1,5.2,8.6,0.8,2.5,5.6,7.1,1.2,3.5,4.7,4.0,0.7,0.8,2.4,1.3,18.5,.545,.608,.333,.583,.786,.651
68,LaMarcus Aldridge\aldrila01,2016-17,31,SAS,NBA,18.6,72,72,2335,7.7,16.2,7.4,15.3,0.4,0.9,3.4,4.2,2.7,5.4,8.1,2.1,0.7,1.4,1.5,2.4,19.2,.477,.480,.411,.488,.812,.532
69,Richaun Holmes\holmeri01,2016-17,23,PHI,NBA,18.6,57,17,1193,6.9,12.4,6.1,10.1,0.8,2.3,2.2,3.1,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9,.558,.606,.351,.591,.699,.611
70,David Lee\leeda02,2016-17,33,SAS,NBA,18.5,79,10,1477,6.0,10.2,6.0,10.2,0.0,0.0,1.9,2.8,3.6,7.1,10.7,3.0,0.8,1.0,2.0,3.0,14.0,.590,.590,,.590,.708,.613
71,Zach Randolph\randoza01,2016-17,35,MEM,NBA,18.5,73,5,1786,8.7,19.4,8.3,17.5,0.4,1.9,2.8,3.9,3.7,8.4,12.1,2.5,0.8,0.2,2.0,2.7,20.7,.449,.474,.223,.460,.731,.490
72,Myles Turner\turnemy01,2016-17,20,IND,NBA,18.5,81,81,2541,6.3,12.3,5.7,10.7,0.6,1.6,3.5,4.3,2.0,6.4,8.3,1.5,1.0,2.4,1.5,3.7,16.6,.511,.536,.348,.534,.809,.585
73,Dwyane Wade\wadedw01,2016-17,35,CHI,NBA,18.5,60,59,1792,8.3,19.2,7.4,16.3,0.9,2.9,4.5,5.6,1.3,4.2,5.4,4.6,1.7,0.8,2.8,2.3,22.0,.434,.456,.310,.457,.794,.508
74,Brandan Wright\wrighbr03,2016-17,29,MEM,NBA,18.5,28,5,447,6.7,10.9,6.7,10.8,0.0,0.1,1.9,2.8,2.5,3.8,6.3,1.2,0.9,1.6,0.8,3.4,15.2,.615,.619,.000,.615,.657,.628
75,Mason Plumlee\plumlma01,2016-17,26,TOT,NBA,18.1,81,64,2148,5.6,10.4,5.6,10.3,0.0,0.1,2.9,5.0,2.8,7.3,10.1,4.8,1.2,1.5,2.2,3.8,14.1,.536,.541,.000,.536,.580,.558
76,Carmelo Anthony\anthoca01,2016-17,32,NYK,NBA,17.9,74,74,2538,8.5,19.7,6.4,13.7,2.1,6.0,4.3,5.2,0.9,5.3,6.2,3.0,0.9,0.5,2.2,2.8,23.5,.433,.466,.359,.488,.833,.535
77,Rudy Gay\gayru01,2016-17,30,SAC,NBA,17.9,30,30,1013,7.1,15.7,5.7,11.7,1.5,4.0,4.2,4.9,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20.0,.455,.483,.372,.502,.855,.559
78,Michael Beasley\beaslmi01,2016-17,28,MIL,NBA,17.8,56,6,935,8.3,15.6,7.6,14.0,0.7,1.7,3.0,4.0,1.5,5.9,7.4,2.0,1.0,1.0,2.5,3.5,20.3,.532,.545,.419,.554,.743,.584
79,Paul Millsap\millspa01,2016-17,31,ATL,NBA,17.8,69,67,2343,6.6,14.9,5.5,11.2,1.2,3.7,4.8,6.2,1.7,6.5,8.2,3.9,1.4,1.0,2.4,2.9,19.1,.442,.486,.311,.481,.768,.542
80,Al Horford\horfoal01,2016-17,30,BOS,NBA,17.7,68,68,2193,6.2,13.1,4.8,9.2,1.4,4.0,1.8,2.2,1.6,6.1,7.6,5.5,0.9,1.4,1.9,2.3,15.6,.473,.524,.355,.527,.800,.553
81,Jordan Crawford\crawfjo02,2016-17,28,NOP,NBA,17.6,19,0,442,8.6,17.8,5.5,10.0,3.0,7.7,1.6,2.1,0.3,2.4,2.8,4.6,0.9,0.2,2.0,2.4,21.7,.482,.553,.389,.567,.769,.582
82,Dwight Powell\poweldw01,2016-17,25,DAL,NBA,17.6,77,3,1333,5.2,10.2,4.7,8.2,0.6,2.0,2.9,3.8,2.5,5.8,8.3,1.3,1.6,1.1,0.9,3.6,13.9,.515,.571,.284,.542,.759,.588
83,Jusuf Nurkic\nurkiju01,2016-17,22,TOT,NBA,17.5,65,48,1391,7.0,13.8,7.0,13.8,0.0,0.0,3.1,5.4,4.0,8.1,12.1,3.2,1.3,1.9,3.7,4.2,17.1,.507,.508,.000,.507,.571,.528
84,Marreese Speights\speigma01,2016-17,29,LAC,NBA,17.5,82,2,1286,6.8,15.3,3.9,7.6,2.9,7.8,3.4,3.8,2.5,8.0,10.4,1.8,0.6,1.1,1.9,6.4,19.9,.445,.520,.372,.539,.876,.584
85,Danilo Gallinari\gallida01,2016-17,28,DEN,NBA,17.4,63,63,2134,5.7,12.7,3.5,7.2,2.1,5.5,5.9,6.5,0.7,4.8,5.5,2.3,0.7,0.3,1.4,1.6,19.3,.447,.491,.389,.531,.902,.622
86,Kristaps Porzingis\porzikr01,2016-17,21,NYK,NBA,17.4,66,65,2164,7.4,16.4,5.5,11.2,1.9,5.2,3.3,4.2,1.8,6.1,7.9,1.6,0.8,2.1,2.0,4.1,19.9,.450,.493,.357,.507,.786,.546
87,Klay Thompson\thompkl01,2016-17,26,GSW,NBA,17.4,78,78,2649,8.8,18.7,5.1,9.9,3.6,8.8,2.5,3.0,0.7,3.2,3.9,2.2,0.9,0.5,1.7,1.9,23.7,.468,.516,.414,.565,.853,.592
88,John Jenkins\jenkijo01,2016-17,25,PHO,NBA,17.3,4,0,13,5.5,13.8,2.8,8.3,2.8,5.5,5.5,5.5,0.0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,19.4,.400,.333,.500,.500,1.000,.595
89,Otto Porter\porteot01,2016-17,23,WAS,NBA,17.3,80,80,2605,5.7,11.1,3.7,6.4,2.0,4.7,1.4,1.6,1.6,5.5,7.1,1.7,1.6,0.6,0.6,2.7,14.9,.516,.576,.434,.608,.832,.628
90,Thomas Robinson\robinth01,2016-17,25,LAL,NBA,17.3,48,1,560,6.8,12.6,6.8,12.5,0.0,0.1,2.0,4.2,5.4,8.9,14.3,2.0,1.7,0.6,3.0,4.9,15.5,.536,.538,.000,.536,.470,.535
91,J.J. Barea\bareajo01,2016-17,32,DAL,NBA,17.2,35,6,771,6.6,16.0,4.2,9.1,2.5,6.9,2.1,2.4,0.4,3.5,3.9,9.0,0.7,0.0,2.9,1.4,17.8,.414,.456,.358,.491,.863,.521
92,Brice Johnson\johnsbr02,2016-17,22,LAC,NBA,17.2,3,0,9,8.0,28.0,8.0,28.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,4.0,8.0,4.0,4.0,0.0,16.0,.286,.286,,.286,,.286
93,Elfrid Payton\paytoel01,2016-17,22,ORL,NBA,17.2,82,58,2412,6.4,13.6,5.8,11.4,0.6,2.2,2.2,3.1,1.3,4.4,5.8,7.9,1.3,0.6,2.7,2.6,15.6,.471,.509,.274,.493,.692,.520
94,Jrue Holiday\holidjr01,2016-17,26,NOP,NBA,17.1,67,61,2190,6.7,14.7,5.0,10.1,1.6,4.6,2.0,2.8,0.8,3.6,4.3,8.0,1.6,0.7,3.2,2.2,16.9,.454,.498,.356,.510,.708,.532
95,Willie Reed\reedwi02,2016-17,26,MIA,NBA,17.1,71,5,1031,5.7,10.0,5.6,9.8,0.0,0.1,1.7,3.1,4.5,7.1,11.6,0.9,0.6,1.6,1.1,4.8,13.1,.568,.573,.250,.570,.557,.578
96,James Johnson\johnsja01,2016-17,29,MIA,NBA,17.0,76,5,2085,6.4,13.3,4.9,8.9,1.5,4.4,2.6,3.7,1.1,5.4,6.5,4.8,1.3,1.5,3.0,3.4,16.8,.479,.548,.340,.535,.707,.564
97,Jeremy Lamb\lambje01,2016-17,24,CHO,NBA,17.0,62,5,1143,7.1,15.5,5.8,10.9,1.3,4.6,3.5,4.1,0.9,7.4,8.3,2.4,0.9,0.7,1.3,3.1,19.0,.460,.536,.281,.502,.853,.550
98,Dirk Nowitzki\nowitdi01,2016-17,38,DAL,NBA,17.0,54,54,1424,7.5,17.1,5.5,11.9,2.0,5.3,2.5,2.8,0.6,8.3,8.9,2.1,0.8,1.0,1.3,2.9,19.4,.437,.463,.378,.495,.875,.529
99,Derrick Rose\rosede01,2016-17,28,NYK,NBA,17.0,64,64,2082,8.0,16.9,7.7,15.9,0.2,1.0,3.8,4.4,1.1,3.1,4.3,4.9,0.8,0.3,2.5,1.5,20.0,.471,.487,.217,.477,.874,.530
100,Ivica Zubac\zubaciv01,2016-17,19,LAL,NBA,17.0,38,11,609,7.4,14.1,7.4,13.9,0.0,0.2,1.9,2.9,2.4,7.0,9.4,1.8,0.8,2.0,1.8,3.9,16.8,.529,.536,.000,.529,.653,.547
