k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
101,Tiago Splitter\splitti01,2013-14,29,SAS,NBA,16.5,59,50,1271,5.1,9.8,5.1,9.7,0.0,0.1,3.4,4.9,3.5,6.8,10.3,2.5,0.8,0.9,2.1,3.3,13.7,.523,.528,.000,.523,.699,.572
102,Chris Wright\wrighch01,2013-14,25,MIL,NBA,16.5,8,0,126,6.0,10.0,6.0,9.7,0.0,0.3,1.7,4.3,2.9,2.9,5.7,1.4,2.0,1.4,1.4,4.9,13.7,.600,.618,.000,.600,.400,.577
103,Tyson Chandler\chandty01,2013-14,31,NYK,NBA,16.4,55,55,1662,4.1,7.0,4.1,7.0,0.0,0.0,2.1,3.4,3.4,8.0,11.5,1.3,0.8,1.4,1.5,3.1,10.4,.593,.595,.000,.593,.632,.615
104,Jared Sullinger\sullija01,2013-14,21,BOS,NBA,16.4,74,44,2041,6.8,15.9,5.8,12.2,1.0,3.7,2.8,3.6,4.3,6.3,10.6,2.1,0.6,0.9,2.1,4.4,17.3,.427,.475,.269,.458,.778,.497
105,Reggie Williams\willire02,2013-14,27,OKC,NBA,16.4,3,0,17,10.6,19.1,8.5,12.7,2.1,6.4,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,4.2,2.1,23.3,.556,.667,.333,.611,,.611
106,Kevin Martin\martike02,2013-14,30,MIN,NBA,16.3,68,68,2177,7.3,16.9,5.4,12.0,1.9,4.9,5.0,5.6,0.6,2.8,3.4,2.0,1.1,0.1,1.8,2.0,21.5,.430,.448,.387,.486,.891,.553
107,D.J. Augustin\augusdj01,2013-14,26,TOT,NBA,16.2,71,9,1939,5.5,13.3,3.1,7.2,2.5,6.2,3.7,4.2,0.3,2.1,2.4,5.8,1.0,0.1,2.3,2.7,17.3,.415,.427,.401,.508,.885,.569
108,Darren Collison\collida01,2013-14,26,LAC,NBA,16.2,80,35,2069,5.6,12.1,4.4,8.8,1.2,3.3,3.3,3.9,0.8,2.5,3.3,5.2,1.6,0.3,2.3,2.6,15.9,.467,.501,.376,.518,.857,.575
109,Jeremy Evans\evansje01,2013-14,26,UTA,NBA,16.2,66,4,1209,5.2,9.9,5.2,9.8,0.0,0.1,1.5,2.2,3.6,5.7,9.2,1.3,1.3,1.4,1.2,4.1,11.9,.527,.530,.000,.527,.680,.549
110,Gordon Hayward\haywago01,2013-14,23,UTA,NBA,16.2,77,77,2800,5.5,13.3,4.4,9.7,1.1,3.6,4.0,4.9,0.8,4.2,5.0,5.1,1.4,0.5,2.7,2.0,16.0,.413,.453,.304,.454,.816,.520
111,J.J. Hickson\hicksjj01,2013-14,25,DEN,NBA,16.2,69,52,1859,6.4,12.7,6.4,12.5,0.0,0.2,2.9,5.6,4.0,8.2,12.2,1.9,0.9,1.0,2.5,3.4,15.8,.508,.514,.000,.508,.517,.521
112,Henry Sims\simshe01,2013-14,23,TOT,NBA,16.1,46,25,875,5.3,11.3,5.3,11.2,0.0,0.0,3.7,5.0,4.3,5.5,9.8,2.1,1.2,0.8,1.7,4.8,14.4,.474,.476,.000,.474,.744,.535
113,D.J. Stephens\stephdj01,2013-14,23,MIL,NBA,16.1,3,0,15,7.2,16.8,7.2,16.8,0.0,0.0,2.4,2.4,2.4,9.6,12.0,0.0,0.0,0.0,0.0,0.0,16.8,.429,.429,,.429,1.000,.470
114,Jonas Valanciunas\valanjo01,2013-14,21,TOR,NBA,16.1,81,81,2282,5.7,10.7,5.7,10.6,0.0,0.0,3.1,4.1,3.6,7.7,11.3,0.9,0.4,1.1,2.1,3.9,14.5,.531,.532,.000,.531,.762,.579
115,Arron Afflalo\afflaar01,2013-14,28,ORL,NBA,16.0,73,73,2552,6.5,14.3,4.7,10.0,1.8,4.2,3.9,4.7,0.5,3.2,3.7,3.5,0.5,0.0,2.1,1.9,18.8,.459,.473,.427,.522,.815,.574
116,Troy Daniels\danietr01,2013-14,22,HOU,NBA,16.0,5,1,75,7.2,14.9,1.4,2.9,5.8,12.0,0.0,0.0,0.0,1.9,1.9,2.4,0.0,0.0,1.4,2.9,20.2,.484,.500,.480,.677,,.677
117,Taj Gibson\gibsota01,2013-14,28,CHI,NBA,16.0,82,8,2351,6.6,13.7,6.6,13.6,0.0,0.1,3.2,4.3,3.1,5.5,8.5,1.4,0.6,1.7,2.3,3.2,16.4,.479,.483,.000,.479,.751,.524
118,C.J. Miles\milescj01,2013-14,26,CLE,NBA,16.0,51,34,984,6.5,15.0,3.5,7.2,3.0,7.7,2.3,2.7,0.7,3.1,3.8,1.9,1.7,0.5,1.6,3.8,18.4,.435,.480,.393,.537,.853,.569
119,Ramon Sessions\sessira01,2013-14,27,TOT,NBA,16.0,83,19,2214,5.4,12.5,4.8,10.5,0.6,2.0,5.3,6.6,0.6,2.7,3.3,5.5,0.8,0.1,2.4,1.5,16.6,.429,.457,.282,.452,.807,.539
120,Nick Young\youngni01,2013-14,28,LAL,NBA,16.0,64,9,1810,7.7,17.7,5.0,10.7,2.7,7.0,4.7,5.7,0.6,2.7,3.3,1.9,0.9,0.2,1.9,3.1,22.8,.435,.468,.386,.511,.825,.564
121,Vince Carter\cartevi01,2013-14,37,DAL,NBA,15.9,81,0,1973,6.0,14.8,3.4,8.0,2.7,6.8,2.9,3.6,1.2,4.0,5.2,3.9,1.1,0.6,2.0,3.8,17.6,.407,.418,.394,.497,.821,.539
122,Ed Davis\davised01,2013-14,24,MEM,NBA,15.9,63,4,956,5.8,10.9,5.8,10.9,0.0,0.0,1.8,3.4,3.5,6.3,9.8,1.0,0.6,1.6,1.5,4.3,13.4,.534,.534,,.534,.528,.542
123,Chandler Parsons\parsoch01,2013-14,25,HOU,NBA,15.9,74,74,2783,6.0,12.8,4.3,8.2,1.7,4.5,2.1,2.9,0.9,4.4,5.3,3.9,1.1,0.4,1.9,2.2,15.9,.472,.528,.370,.538,.742,.565
124,Trevor Ariza\arizatr01,2013-14,28,WAS,NBA,15.8,77,77,2723,5.1,11.3,2.8,5.4,2.4,5.8,2.0,2.6,1.3,5.0,6.3,2.5,1.7,0.3,1.7,2.4,14.6,.456,.509,.407,.562,.772,.590
125,Nicolas Batum\batumni01,2013-14,25,POR,NBA,15.8,82,82,2956,4.6,10.0,2.9,5.1,1.8,4.9,2.0,2.5,1.4,6.0,7.4,5.1,0.9,0.7,2.5,1.9,13.0,.465,.566,.361,.554,.803,.589
126,Alec Burks\burksal01,2013-14,22,UTA,NBA,15.8,78,12,2193,6.2,13.6,5.4,11.3,0.8,2.3,4.6,6.1,1.0,3.3,4.2,3.5,1.1,0.2,2.4,3.1,17.9,.457,.480,.350,.487,.748,.547
127,Jimmer Fredette\fredeji01,2013-14,24,TOT,NBA,15.8,49,0,519,7.4,15.7,4.6,9.9,2.8,5.8,1.3,1.5,0.6,3.1,3.6,4.4,1.0,0.2,3.3,2.4,18.9,.471,.469,.476,.559,.905,.578
