k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
14,Blake Griffin\griffbl01,2014-15,25,LAC,NBA,22.8,67,67,2356,8.8,17.5,8.6,17.1,0.2,0.4,4.8,6.5,1.9,5.8,7.8,5.4,1.0,0.5,2.3,3.0,22.4,.502,.504,.400,.506,.728,.551
15,Arinze Onuaku\onuakar01,2014-15,27,MIN,NBA,22.8,6,1,68,6.4,7.4,6.4,7.4,0.0,0.0,1.6,4.2,3.7,7.4,11.1,2.1,0.5,1.6,1.1,3.2,14.3,.857,.857,,.857,.375,.771
16,Pau Gasol\gasolpa01,2014-15,34,CHI,NBA,22.7,78,78,2681,7.7,15.5,7.5,15.1,0.2,0.3,3.9,4.9,3.0,9.4,12.3,2.8,0.3,2.0,2.1,2.0,19.4,.494,.495,.462,.500,.803,.550
17,Brook Lopez\lopezbr01,2014-15,26,BRK,NBA,22.7,72,44,2100,8.7,16.9,8.7,16.7,0.0,0.2,3.8,4.7,3.7,5.5,9.2,0.9,0.7,2.2,1.8,3.5,21.2,.513,.517,.100,.513,.814,.558
18,Tim Duncan\duncati01,2014-15,38,SAS,NBA,22.6,77,77,2227,6.8,13.2,6.7,13.1,0.0,0.1,3.7,5.0,2.7,8.6,11.4,3.7,1.0,2.4,2.1,2.7,17.3,.512,.514,.286,.513,.740,.560
19,Kawhi Leonard\leonaka01,2014-15,23,SAS,NBA,22.0,64,64,2033,7.0,14.6,5.8,11.2,1.2,3.4,3.6,4.5,1.5,6.7,8.2,2.9,2.6,0.8,1.7,2.3,18.7,.479,.519,.349,.520,.802,.567
20,Derrick Favors\favorde01,2014-15,23,UTA,NBA,21.8,74,74,2280,7.6,14.5,7.6,14.4,0.0,0.1,3.5,5.2,3.1,6.5,9.6,1.8,0.9,1.9,1.9,3.3,18.7,.525,.527,.167,.526,.669,.558
21,Marc Gasol\gasolma01,2014-15,30,MEM,NBA,21.7,81,81,2687,7.1,14.4,7.1,14.1,0.0,0.2,4.7,5.9,1.5,6.9,8.4,4.1,0.9,1.8,2.4,2.8,18.9,.494,.500,.176,.496,.795,.558
22,Rudy Gobert\goberru01,2014-15,22,UTA,NBA,21.6,82,37,2158,4.3,7.1,4.3,7.1,0.0,0.0,2.8,4.6,4.4,8.5,12.9,1.8,1.1,3.2,1.9,2.9,11.4,.604,.607,.000,.604,.623,.627
23,Carmelo Anthony\anthoca01,2014-15,30,NYK,NBA,21.5,40,40,1428,9.0,20.3,7.5,15.8,1.5,4.5,4.8,6.0,1.8,4.8,6.7,3.1,1.0,0.4,2.2,2.2,24.4,.444,.474,.341,.482,.797,.531
24,George Hill\hillge01,2014-15,28,IND,NBA,21.5,43,36,1267,7.2,15.2,5.3,9.7,2.0,5.5,3.2,4.1,0.7,4.4,5.1,6.3,1.3,0.4,2.0,3.2,19.7,.477,.544,.358,.541,.790,.579
25,Kyrie Irving\irvinky01,2014-15,22,CLE,NBA,21.5,75,75,2730,7.6,16.3,5.6,11.3,2.1,5.0,4.2,4.8,0.7,2.4,3.1,5.1,1.5,0.3,2.5,1.9,21.5,.468,.491,.415,.532,.863,.583
26,Nikola Vucevic\vucevni01,2014-15,24,ORL,NBA,21.5,74,74,2529,9.0,17.2,9.0,17.1,0.0,0.1,2.3,3.1,3.4,8.1,11.5,2.1,0.8,0.8,2.1,3.1,20.3,.523,.524,.333,.524,.752,.548
27,Andre Drummond\drumman01,2014-15,21,DET,NBA,21.4,82,82,2502,7.1,13.8,7.1,13.8,0.0,0.0,2.0,5.3,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3,.514,.515,.000,.514,.389,.504
28,Al Horford\horfoal01,2014-15,28,ATL,NBA,21.4,76,76,2318,8.1,15.0,7.9,14.4,0.2,0.6,1.7,2.2,2.0,6.4,8.4,3.8,1.1,1.5,1.6,1.9,18.0,.538,.547,.306,.544,.759,.563
29,Dwyane Wade\wadedw01,2014-15,33,MIA,NBA,21.4,62,62,1971,9.3,19.8,8.8,17.9,0.5,1.9,5.2,6.8,1.1,2.9,4.0,5.5,1.3,0.4,3.8,1.9,24.3,.470,.489,.284,.483,.768,.534
30,Jimmy Butler\butleji01,2014-15,25,CHI,NBA,21.3,65,65,2513,6.0,13.1,5.0,10.3,1.0,2.8,5.5,6.6,1.6,3.8,5.4,3.0,1.6,0.5,1.3,1.5,18.6,.462,.484,.378,.502,.834,.583
31,Greg Monroe\monrogr01,2014-15,24,DET,NBA,21.2,69,57,2137,7.1,14.4,7.1,14.4,0.0,0.0,4.2,5.7,3.9,8.0,11.9,2.4,1.3,0.6,2.5,2.5,18.5,.496,.496,,.496,.750,.549
32,DeAndre Jordan\jordade01,2014-15,26,LAC,NBA,21.0,82,82,2820,4.8,6.8,4.8,6.8,0.0,0.1,2.4,6.0,5.1,10.6,15.7,0.8,1.0,2.3,1.4,3.1,12.1,.710,.713,.250,.711,.397,.638
33,Klay Thompson\thompkl01,2014-15,24,GSW,NBA,20.8,77,77,2455,8.8,19.0,5.3,11.1,3.5,8.0,3.3,3.8,0.4,3.2,3.6,3.3,1.3,0.9,2.2,1.8,24.5,.463,.481,.439,.555,.879,.591
34,Damian Lillard\lillada01,2014-15,24,POR,NBA,20.7,82,82,2925,7.3,16.7,4.8,9.7,2.4,7.0,4.2,4.9,0.6,4.0,4.7,6.2,1.2,0.3,2.7,2.0,21.2,.434,.500,.343,.506,.864,.560
35,Jeff Teague\teaguje01,2014-15,26,ATL,NBA,20.6,73,72,2228,6.6,14.3,5.4,11.0,1.1,3.3,4.4,5.2,0.5,2.5,3.0,8.3,2.0,0.5,3.3,2.2,18.8,.460,.496,.343,.500,.862,.566
36,Isaiah Thomas\thomais02,2014-15,25,TOT,NBA,20.6,67,1,1726,7.0,16.6,4.3,9.4,2.7,7.2,6.3,7.3,0.7,2.5,3.2,5.9,1.2,0.1,3.0,3.1,23.0,.420,.457,.373,.501,.868,.579
37,Jonas Valanciunas\valanjo01,2014-15,22,TOR,NBA,20.6,80,80,2096,6.4,11.2,6.4,11.2,0.0,0.0,3.7,4.7,3.7,8.2,11.9,0.7,0.6,1.6,1.9,3.8,16.5,.572,.573,.000,.572,.786,.623
38,Jeremy Evans\evansje01,2014-15,27,UTA,NBA,20.5,38,0,266,4.3,7.8,4.1,7.2,0.3,0.7,3.2,3.9,3.5,6.1,9.6,1.8,1.5,1.6,0.7,3.9,12.2,.552,.566,.400,.569,.828,.636
39,Brandan Wright\wrighbr03,2014-15,27,TOT,NBA,20.4,75,7,1449,5.8,9.0,5.8,8.9,0.0,0.1,1.9,2.8,3.2,4.8,8.0,1.0,1.2,2.3,0.8,2.5,13.5,.642,.647,.000,.642,.696,.660
40,Enes Kanter\kanteen01,2014-15,22,TOT,NBA,20.3,75,74,2135,8.1,15.6,7.9,14.9,0.3,0.8,3.1,3.9,4.7,6.6,11.3,0.9,0.6,0.5,2.4,3.2,19.6,.519,.528,.356,.528,.782,.564
41,Amar'e Stoudemire\stoudam01,2014-15,32,TOT,NBA,20.3,59,15,1245,7.9,14.2,7.9,14.1,0.0,0.1,3.9,5.4,3.2,6.3,9.5,1.3,0.8,1.1,2.3,4.7,19.7,.557,.562,.000,.557,.720,.595
42,Gordon Hayward\haywago01,2014-15,24,UTA,NBA,20.2,76,76,2618,6.7,14.9,5.0,10.4,1.7,4.5,5.2,6.4,0.7,4.4,5.1,4.3,1.5,0.4,2.8,1.8,20.1,.445,.481,.364,.500,.812,.567
43,Tyson Chandler\chandty01,2014-15,32,DAL,NBA,20.1,75,75,2286,4.6,6.9,4.6,6.9,0.0,0.0,2.9,4.0,4.6,9.0,13.6,1.3,0.7,1.4,1.7,2.7,12.1,.666,.666,,.666,.720,.697
44,Ed Davis\davised01,2014-15,25,LAL,NBA,20.0,79,24,1840,5.5,9.2,5.5,9.2,0.0,0.0,1.8,3.7,4.5,7.2,11.7,1.8,1.0,1.9,1.1,4.0,12.8,.601,.601,,.601,.487,.594
45,Paul Millsap\millspa01,2014-15,29,ATL,NBA,20.0,73,73,2390,6.7,14.0,5.5,10.8,1.2,3.3,3.8,5.1,2.1,6.5,8.6,3.4,2.0,1.0,2.5,3.0,18.3,.476,.513,.356,.518,.757,.565
46,Shayne Whittington\whittsh01,2014-15,23,IND,NBA,20.0,20,0,108,6.3,14.0,6.0,12.0,0.3,2.0,6.0,7.7,3.3,6.3,9.7,2.0,1.7,0.7,1.7,6.0,19.0,.452,.500,.167,.464,.783,.547
47,Alexis Ajinca\ajincal01,2014-15,26,NOP,NBA,19.9,68,8,957,6.8,12.4,6.8,12.4,0.0,0.0,3.0,3.7,3.9,7.9,11.8,1.8,0.8,1.9,2.6,5.7,16.7,.550,.550,,.550,.818,.595
48,Shabazz Muhammad\muhamsh01,2014-15,22,MIN,NBA,19.9,38,13,866,8.1,16.5,7.2,14.4,0.8,2.1,4.3,6.0,2.6,3.8,6.4,1.8,0.7,0.3,1.5,2.0,21.3,.489,.503,.392,.514,.717,.556
49,John Wall\walljo01,2014-15,24,WAS,NBA,19.9,79,79,2837,6.6,14.8,5.8,12.0,0.8,2.8,3.6,4.6,0.5,4.2,4.6,10.1,1.8,0.6,3.9,2.3,17.6,.445,.478,.300,.473,.785,.523
50,Lou Williams\willilo02,2014-15,28,TOR,NBA,19.9,80,0,2016,6.7,16.6,4.0,8.6,2.7,8.0,6.1,7.1,0.4,2.3,2.7,2.9,1.6,0.2,1.8,1.8,22.2,.404,.464,.340,.486,.861,.564
51,Chris Bosh\boshch01,2014-15,30,MIA,NBA,19.8,44,44,1556,7.9,17.2,6.5,13.3,1.5,3.9,4.1,5.4,1.1,6.1,7.2,2.2,0.9,0.6,2.2,1.6,21.5,.460,.485,.375,.503,.772,.548
52,Rudy Gay\gayru01,2014-15,28,SAC,NBA,19.7,68,67,2408,7.6,16.7,6.4,13.4,1.2,3.3,5.0,5.9,1.5,4.5,6.0,3.7,1.1,0.6,2.7,2.3,21.4,.455,.479,.359,.491,.858,.556
53,Al Jefferson\jeffeal01,2014-15,30,CHO,NBA,19.7,65,61,1992,8.8,18.3,8.7,18.2,0.0,0.1,2.0,3.0,1.8,8.1,9.9,2.0,0.8,1.5,1.2,2.5,19.6,.481,.482,.400,.482,.655,.500
54,Brandon Jennings\jennibr01,2014-15,25,DET,NBA,19.7,41,41,1173,6.7,16.7,4.4,10.2,2.3,6.5,3.7,4.4,0.6,2.5,3.2,8.3,1.4,0.1,2.8,2.0,19.4,.401,.428,.360,.471,.839,.522
55,Zach Randolph\randoza01,2014-15,33,MEM,NBA,19.5,71,71,2304,7.1,14.6,7.0,14.2,0.1,0.3,3.6,4.7,3.5,8.2,11.7,2.4,1.1,0.2,2.4,2.7,17.9,.487,.490,.350,.491,.765,.538
56,Alexey Shved\shvedal01,2014-15,26,TOT,NBA,19.5,42,9,767,6.2,15.7,4.0,9.2,2.2,6.5,5.7,7.0,1.1,3.6,4.6,5.0,1.4,0.3,2.3,2.3,20.4,.397,.439,.338,.467,.807,.541
57,Marreese Speights\speigma01,2014-15,27,GSW,NBA,19.5,76,9,1207,9.5,19.3,9.3,18.7,0.1,0.5,4.5,5.3,3.3,6.4,9.7,2.1,0.6,1.0,2.4,5.6,23.6,.492,.498,.278,.496,.843,.546
58,Kyle Lowry\lowryky01,2014-15,28,TOR,NBA,19.3,70,70,2414,6.4,15.6,4.4,9.7,2.0,5.8,3.8,4.7,0.8,4.1,4.9,7.1,1.6,0.2,2.6,3.2,18.6,.412,.457,.338,.476,.808,.527
59,Dwight Howard\howardw01,2014-15,29,HOU,NBA,19.2,41,41,1223,7.4,12.5,7.4,12.4,0.0,0.1,4.2,8.0,3.2,9.4,12.7,1.5,0.8,1.6,3.4,4.0,19.0,.593,.594,.500,.595,.528,.596
60,Dirk Nowitzki\nowitdi01,2014-15,36,DAL,NBA,19.2,77,77,2282,7.7,16.8,6.0,12.4,1.6,4.3,4.0,4.6,0.7,6.5,7.2,2.3,0.6,0.5,1.3,2.5,21.0,.459,.486,.380,.508,.882,.560
61,Tiago Splitter\splitti01,2014-15,30,SAS,NBA,18.9,52,35,1030,5.9,10.6,5.9,10.6,0.0,0.0,3.1,4.2,3.2,5.6,8.8,2.7,1.2,1.3,2.1,3.6,15.0,.558,.558,,.558,.750,.601
62,Tyler Zeller\zellety01,2014-15,25,BOS,NBA,18.9,82,59,1731,7.1,12.9,7.1,12.9,0.0,0.0,3.2,3.9,3.0,6.6,9.7,2.4,0.4,1.1,1.6,4.3,17.3,.549,.549,,.549,.823,.594
63,Jrue Holiday\holidjr01,2014-15,24,NOP,NBA,18.8,40,37,1303,6.6,14.8,5.2,11.0,1.4,3.7,1.8,2.1,0.9,2.8,3.7,7.6,1.7,0.6,2.5,3.0,16.4,.446,.469,.378,.493,.855,.522
64,Kevin Love\loveke01,2014-15,26,CLE,NBA,18.8,75,75,2532,5.9,13.5,3.8,8.0,2.0,5.6,3.7,4.6,2.0,8.4,10.4,2.4,0.7,0.6,1.7,2.0,17.5,.434,.480,.367,.509,.804,.562
65,Mike Conley\conlemi01,2014-15,27,MEM,NBA,18.6,70,70,2225,6.4,14.3,4.6,9.8,1.7,4.5,3.5,4.0,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9,.446,.473,.386,.506,.859,.558
66,Jarnell Stokes\stokeja01,2014-15,21,MEM,NBA,18.6,19,2,126,6.0,10.6,6.0,10.6,0.0,0.0,4.3,8.0,4.6,5.1,9.7,1.1,1.4,1.4,2.0,7.1,16.3,.568,.568,,.568,.536,.578
67,Ty Lawson\lawsoty01,2014-15,27,DEN,NBA,18.5,75,75,2665,5.5,12.5,4.5,9.7,0.9,2.8,3.6,4.9,0.6,2.6,3.2,9.7,1.2,0.1,2.5,1.7,15.4,.436,.463,.341,.474,.730,.526
68,Eric Bledsoe\bledser01,2014-15,25,PHO,NBA,18.4,81,81,2800,6.0,13.4,4.9,10.0,1.1,3.5,4.5,5.7,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7,.447,.491,.324,.489,.800,.555
69,Kenneth Faried\farieke01,2014-15,25,DEN,NBA,18.4,75,71,2086,6.4,12.7,6.4,12.6,0.0,0.1,3.4,5.0,4.2,7.4,11.5,1.5,1.1,1.0,2.0,3.6,16.3,.507,.511,.125,.507,.691,.548
70,Terrence Jones\joneste01,2014-15,23,HOU,NBA,18.3,33,24,889,6.4,12.1,5.9,10.6,0.5,1.5,2.3,3.8,3.2,5.8,8.9,1.5,0.7,2.4,1.5,3.2,15.6,.528,.553,.351,.550,.606,.567
71,Marcin Gortat\gortama01,2014-15,30,WAS,NBA,18.2,82,82,2453,6.4,11.4,6.4,11.3,0.0,0.0,1.8,2.6,2.6,7.9,10.5,1.4,0.7,1.6,1.5,2.8,14.7,.566,.569,.000,.566,.703,.587
72,Cole Aldrich\aldrico01,2014-15,26,NYK,NBA,18.1,61,16,976,5.3,11.1,5.3,11.1,0.0,0.0,1.8,2.4,3.7,8.7,12.5,2.8,1.4,2.4,2.2,4.5,12.5,.478,.478,,.478,.781,.513
73,John Henson\hensojo01,2014-15,24,MIL,NBA,18.0,67,11,1228,5.7,10.1,5.7,10.1,0.0,0.0,2.3,4.0,3.6,5.5,9.1,1.7,0.8,4.0,2.6,4.5,13.8,.566,.566,,.566,.569,.578
74,Mike Muscala\muscami01,2014-15,23,ATL,NBA,18.0,40,8,502,6.0,10.8,5.3,9.3,0.6,1.6,1.6,1.8,3.7,4.8,8.5,1.8,1.1,1.4,1.5,3.7,14.1,.550,.574,.409,.579,.880,.608
75,Mason Plumlee\plumlma01,2014-15,24,BRK,NBA,18.0,82,45,1743,5.8,10.1,5.8,10.0,0.0,0.1,3.2,6.5,3.6,7.0,10.6,1.5,1.3,1.3,2.2,4.3,14.8,.573,.576,.000,.573,.495,.570
76,James Johnson\johnsja01,2014-15,27,TOR,NBA,17.9,70,17,1370,6.3,10.6,6.0,9.3,0.3,1.3,1.8,2.7,1.6,5.2,6.8,2.5,1.4,1.8,2.1,4.1,14.6,.589,.643,.216,.603,.657,.617
77,Nikola Mirotic\mirotni01,2014-15,23,CHI,NBA,17.9,82,3,1654,5.5,13.6,3.4,6.8,2.2,6.8,5.0,6.2,1.4,7.4,8.8,2.1,1.2,1.2,1.9,3.7,18.1,.405,.495,.316,.485,.803,.556
78,Jared Sullinger\sullija01,2014-15,22,BOS,NBA,17.9,58,49,1566,7.1,16.3,6.0,12.0,1.2,4.2,2.2,3.0,3.4,6.8,10.1,3.1,1.0,1.0,1.8,3.5,17.7,.439,.494,.283,.476,.744,.503
79,David Lee\leeda02,2014-15,31,GSW,NBA,17.8,49,4,904,6.4,12.5,6.4,12.4,0.0,0.1,2.7,4.1,3.2,7.0,10.2,3.4,1.2,1.0,2.0,3.3,15.5,.511,.514,.000,.511,.654,.541
80,Tyreke Evans\evansty01,2014-15,25,NOP,NBA,17.7,79,76,2690,7.0,15.6,6.0,12.6,0.9,3.0,2.7,3.9,1.1,4.5,5.6,7.0,1.3,0.5,3.3,2.6,17.6,.447,.482,.304,.477,.694,.508
81,James Michael McAdoo\mcadoja01,2014-15,22,GSW,NBA,17.7,15,0,137,6.3,11.6,6.3,11.6,0.0,0.0,3.7,6.6,3.9,5.8,9.7,0.5,1.3,2.4,1.6,5.5,16.3,.545,.545,,.545,.560,.564
82,Anderson Varejao\varejan01,2014-15,32,CLE,NBA,17.7,26,26,636,6.3,11.3,6.3,11.2,0.0,0.1,1.9,2.5,3.2,6.4,9.6,2.0,1.1,0.9,2.0,3.3,14.4,.555,.561,.000,.555,.733,.580
83,Kobe Bryant\bryanko01,2014-15,36,LAL,NBA,17.6,35,35,1207,7.9,21.3,6.3,15.8,1.6,5.5,5.8,7.2,0.8,5.2,5.9,5.9,1.4,0.2,3.8,1.9,23.3,.373,.401,.293,.411,.813,.477
84,Kemba Walker\walkeke02,2014-15,24,CHO,NBA,17.6,62,58,2119,6.4,16.7,5.0,11.9,1.4,4.8,4.0,4.8,0.6,3.1,3.7,5.4,1.5,0.5,1.7,1.6,18.3,.385,.418,.304,.429,.827,.486
85,Jeff Withey\witheje01,2014-15,24,NOP,NBA,17.6,37,0,259,4.4,8.9,4.4,8.9,0.0,0.0,4.7,6.9,3.2,5.7,8.9,1.5,0.6,2.5,1.7,3.6,13.6,.500,.500,,.500,.680,.570
86,Darren Collison\collida01,2014-15,27,SAC,NBA,17.5,45,45,1565,6.0,12.7,4.6,8.9,1.4,3.7,3.3,4.2,0.4,2.9,3.3,5.8,1.5,0.3,2.6,2.2,16.7,.473,.514,.373,.527,.788,.575
87,DeMar DeRozan\derozde01,2014-15,25,TOR,NBA,17.4,60,60,2100,7.0,17.0,6.6,15.5,0.4,1.5,6.2,7.4,0.7,4.0,4.7,3.6,1.3,0.2,2.3,2.1,20.6,.413,.426,.284,.426,.832,.510
88,Goran Dragic\dragigo01,2014-15,28,TOT,NBA,17.4,78,78,2640,6.8,13.7,5.6,10.1,1.2,3.5,2.5,3.2,1.1,2.6,3.7,4.8,1.1,0.2,2.4,2.7,17.4,.501,.555,.347,.546,.774,.577
89,Charlie Villanueva\villach01,2014-15,30,DAL,NBA,17.4,64,1,678,8.0,19.2,3.6,7.5,4.4,11.7,1.1,1.9,1.6,6.3,7.9,1.0,0.8,1.2,1.5,3.4,21.4,.414,.475,.376,.529,.571,.534
90,Chris Kaman\kamanch01,2014-15,32,POR,NBA,17.3,74,13,1398,7.3,14.1,7.3,14.1,0.0,0.0,1.9,2.6,3.8,8.6,12.5,1.7,0.5,1.4,2.8,3.6,16.4,.515,.515,,.515,.706,.537
91,Gorgui Dieng\dienggo01,2014-15,25,MIN,NBA,17.2,73,49,2193,4.3,8.4,4.2,8.3,0.0,0.1,3.1,4.0,3.7,6.3,10.0,2.4,1.2,2.1,2.1,3.1,11.7,.506,.510,.167,.507,.783,.573
92,Reggie Jackson\jacksre01,2014-15,24,TOT,NBA,17.2,77,40,2268,6.9,15.8,5.7,12.0,1.1,3.8,2.9,3.5,0.9,4.3,5.2,7.3,1.0,0.1,3.0,2.7,17.7,.434,.477,.299,.470,.830,.511
93,Brandon Knight\knighbr03,2014-15,23,TOT,NBA,17.1,63,61,2035,6.6,15.7,4.4,10.0,2.2,5.7,3.4,3.9,0.5,3.8,4.3,5.8,1.6,0.2,3.3,2.0,18.9,.422,.441,.389,.493,.874,.543
94,Jordan Clarkson\clarkjo01,2014-15,22,LAL,NBA,16.9,59,38,1476,6.5,14.5,5.6,11.6,0.9,3.0,3.2,3.9,1.4,3.3,4.7,5.0,1.2,0.3,2.3,2.7,17.1,.448,.482,.314,.480,.829,.528
95,Danilo Gallinari\gallida01,2014-15,26,DEN,NBA,16.8,59,27,1426,5.8,14.3,3.1,6.7,2.7,7.6,4.3,4.8,0.8,4.7,5.5,2.1,1.2,0.5,1.4,2.4,18.5,.401,.453,.355,.496,.895,.563
96,Ersan Ilyasova\ilyaser01,2014-15,27,MIL,NBA,16.8,58,36,1319,7.2,15.2,5.2,10.0,2.0,5.2,1.9,2.9,2.2,5.4,7.6,1.5,1.0,0.5,1.2,4.1,18.3,.472,.515,.389,.539,.645,.554
97,Jerome Jordan\jordaje01,2014-15,28,BRK,NBA,16.8,44,0,383,4.7,8.8,4.7,8.8,0.0,0.0,3.6,4.1,4.9,5.0,9.9,1.2,0.8,1.4,2.1,5.5,13.0,.532,.532,,.532,.864,.609
98,Luis Scola\scolalu01,2014-15,34,IND,NBA,16.8,81,16,1659,6.5,13.9,6.4,13.5,0.1,0.4,3.4,4.9,3.0,8.4,11.4,2.3,1.0,0.4,2.0,4.2,16.6,.467,.474,.250,.471,.699,.515
99,Tobias Harris\harrito02,2014-15,22,ORL,NBA,16.7,68,63,2369,6.7,14.4,5.4,10.8,1.3,3.6,2.9,3.7,1.1,5.4,6.5,1.9,1.0,0.5,1.7,2.0,17.7,.466,.500,.364,.512,.788,.551
100,Kevin Martin\martike02,2014-15,31,MIN,NBA,16.7,39,36,1302,7.4,17.3,5.3,12.0,2.1,5.3,4.7,5.3,0.5,3.4,3.9,2.5,0.9,0.0,2.1,2.1,21.5,.427,.442,.393,.487,.881,.549
