k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
241,Bogdan Bogdanovic\bogdabo01,2017-18,25,SAC,NBA,13.5,78,53,2175,5.7,12.8,3.6,7.3,2.1,5.4,1.7,2.0,0.5,3.2,3.7,4.3,1.2,0.3,2.1,2.8,15.2,.446,.485,.392,.529,.840,.556
242,Isaiah Canaan\canaais01,2017-18,26,TOT,NBA,13.5,20,1,422,4.4,11.7,2.6,6.1,1.9,5.6,3.9,4.4,0.5,3.3,3.8,6.5,1.4,0.1,2.5,3.1,14.7,.380,.423,.333,.460,.902,.539
243,Mirza Teletovic\teletmi01,2017-18,32,MIL,NBA,13.5,10,0,159,5.7,12.9,0.9,2.7,4.8,10.2,0.0,0.0,0.7,4.5,5.2,2.3,0.9,0.2,1.6,3.2,16.1,.439,.333,.467,.623,,.623
244,Maxi Kleber\klebima01,2017-18,26,DAL,NBA,13.4,72,36,1206,4.5,9.2,3.3,5.4,1.2,3.8,1.3,1.8,2.1,4.9,7.0,1.5,0.8,1.4,0.9,3.4,11.5,.489,.613,.313,.553,.746,.576
245,Kyle Korver\korveky01,2017-18,36,CLE,NBA,13.4,73,4,1574,5.1,11.1,1.3,2.5,3.8,8.6,1.5,1.6,0.2,3.6,3.8,2.0,0.7,0.6,1.3,3.0,15.4,.459,.537,.436,.628,.889,.652
246,Joe Harris\harrijo01,2017-18,26,BRK,NBA,13.3,78,14,1975,5.6,11.3,2.8,4.8,2.7,6.5,1.6,1.9,0.9,3.8,4.7,2.3,0.6,0.4,1.7,2.8,15.4,.491,.589,.419,.612,.827,.634
247,George Hill\hillge01,2017-18,31,TOT,NBA,13.3,67,60,1812,4.7,10.2,3.0,6.1,1.7,4.1,2.2,2.8,0.8,2.8,3.6,3.7,1.2,0.5,1.7,2.5,13.3,.460,.490,.415,.543,.786,.580
248,Shelvin Mack\macksh01,2017-18,27,ORL,NBA,13.3,69,3,1365,4.7,10.9,3.4,7.3,1.3,3.7,1.8,2.6,0.6,3.8,4.4,7.2,1.4,0.2,2.3,2.4,12.5,.430,.473,.345,.488,.711,.518
249,Kentavious Caldwell-Pope\caldwke01,2017-18,24,LAL,NBA,13.2,74,74,2458,5.0,11.7,2.7,5.6,2.3,6.1,2.2,2.8,0.9,4.8,5.7,2.4,1.6,0.2,1.4,2.1,14.5,.426,.473,.383,.526,.789,.561
250,Nick Collison\collini01,2017-18,37,OKC,NBA,13.2,15,0,75,6.2,9.1,6.2,9.1,0.0,0.0,2.4,6.2,3.4,6.2,9.6,1.9,0.0,0.0,3.4,3.4,14.9,.684,.684,,.684,.385,.627
251,Jonas Jerebko\jerebjo01,2017-18,30,UTA,NBA,13.2,74,19,1134,5.0,10.8,3.0,5.8,2.1,5.0,1.5,1.8,1.7,6.1,7.8,1.3,0.8,0.4,0.9,4.0,13.6,.466,.511,.414,.562,.807,.586
252,Markieff Morris\morrima02,2017-18,28,WAS,NBA,13.2,73,73,1968,6.0,12.6,4.6,8.8,1.4,3.8,1.9,2.3,1.4,6.1,7.5,2.6,1.0,0.7,2.3,4.0,15.4,.480,.529,.367,.536,.820,.566
253,Alec Burks\burksal01,2017-18,26,UTA,NBA,13.1,64,1,1059,5.8,14.1,4.2,9.2,1.6,4.8,3.6,4.2,0.6,5.9,6.5,2.3,1.3,0.3,2.0,2.5,16.8,.411,.452,.331,.467,.863,.527
254,Channing Frye\fryech01,2017-18,34,TOT,NBA,13.1,53,1,695,5.4,11.0,3.4,5.0,2.0,6.0,0.9,1.0,0.6,6.4,7.0,2.0,0.9,0.7,1.1,3.6,13.7,.491,.670,.339,.583,.895,.599
255,Reggie Hearn\hearnre01,2017-18,26,DET,NBA,13.1,3,0,7,5.1,10.3,0.0,0.0,5.1,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,.500,,.500,.750,,.750
256,Justin Anderson\anderju01,2017-18,24,PHI,NBA,13.0,38,0,519,6.0,14.0,3.7,6.9,2.4,7.1,1.9,2.6,1.7,4.7,6.5,1.7,1.0,0.5,1.1,3.7,16.4,.431,.535,.330,.515,.737,.540
257,Tyler Cavanaugh\cavanty01,2017-18,23,ATL,NBA,13.0,39,1,518,4.7,10.6,2.4,4.4,2.2,6.2,1.2,1.5,3.1,5.7,8.8,1.9,0.6,0.3,1.0,4.2,12.7,.441,.556,.360,.546,.810,.567
258,Jamal Crawford\crawfja01,2017-18,37,MIN,NBA,13.0,80,0,1653,6.7,16.2,4.4,9.3,2.3,6.8,2.2,2.5,0.5,1.7,2.2,4.0,0.9,0.2,2.1,1.9,17.9,.415,.477,.331,.485,.903,.519
259,Raymond Felton\feltora01,2017-18,33,OKC,NBA,13.0,82,2,1365,5.9,14.6,3.8,8.5,2.1,6.1,0.9,1.2,0.7,3.5,4.1,5.4,1.3,0.4,2.0,2.4,14.9,.406,.444,.352,.479,.818,.494
260,Devin Harris\harride01,2017-18,34,TOT,NBA,13.0,71,1,1340,5.0,12.2,2.9,6.1,2.1,6.1,3.8,4.6,0.3,3.1,3.4,4.1,1.3,0.3,2.0,4.2,16.0,.412,.476,.348,.499,.835,.563
261,Tyler Johnson\johnsty01,2017-18,25,MIA,NBA,13.0,72,39,2052,5.4,12.5,3.3,6.8,2.1,5.7,1.9,2.3,0.6,3.8,4.4,2.9,1.1,0.6,1.4,2.6,14.8,.435,.491,.367,.518,.822,.549
262,Courtney Lee\leeco01,2017-18,32,NYK,NBA,13.0,76,69,2310,5.3,11.8,3.6,7.4,1.8,4.3,1.8,1.9,0.5,3.0,3.5,2.8,1.2,0.3,1.3,1.7,14.2,.454,.482,.406,.529,.919,.564
263,Frank Mason\masonfr01,2017-18,23,SAC,NBA,13.0,52,2,984,5.3,13.9,4.1,10.8,1.1,3.1,3.4,4.2,1.1,3.7,4.8,5.4,1.2,0.4,2.4,2.6,15.1,.379,.384,.360,.420,.817,.480
264,C.J. Miles\milescj01,2017-18,30,TOR,NBA,13.0,70,3,1337,6.1,16.1,1.7,3.9,4.4,12.2,2.2,2.6,0.5,3.6,4.1,1.5,1.0,0.6,1.1,3.6,18.8,.379,.434,.361,.516,.835,.545
265,Andrew Wiggins\wiggian01,2017-18,22,MIN,NBA,13.0,82,82,2979,6.9,15.7,5.5,11.6,1.4,4.1,2.4,3.8,1.0,3.3,4.3,1.9,1.1,0.6,1.7,2.0,17.5,.438,.475,.331,.481,.643,.505
266,Robert Covington\covinro01,2017-18,27,PHI,NBA,12.9,80,80,2532,4.9,11.9,2.0,4.1,2.9,7.8,1.6,1.9,0.8,5.4,6.2,2.2,1.9,1.0,1.8,3.4,14.3,.413,.497,.369,.534,.853,.563
267,Manu Ginobili\ginobma01,2017-18,40,SAS,NBA,12.9,65,0,1299,5.6,12.8,3.8,7.5,1.8,5.3,3.0,3.6,0.5,3.4,3.9,4.5,1.2,0.4,2.9,3.5,16.0,.434,.506,.333,.503,.840,.553
268,Dwight Buycks\buyckdw01,2017-18,28,DET,NBA,12.8,29,0,427,6.9,16.7,5.6,12.9,1.3,3.8,3.0,3.5,1.0,2.4,3.5,5.0,1.6,0.2,3.3,3.3,18.1,.414,.438,.333,.452,.878,.498
269,Quinn Cook\cookqu01,2017-18,24,GSW,NBA,12.8,33,18,740,5.9,12.3,3.7,7.2,2.2,5.1,1.1,1.2,0.5,3.5,4.0,4.3,0.6,0.0,1.6,2.9,15.2,.484,.514,.442,.575,.880,.593
270,Dennis Smith\smithde03,2017-18,20,DAL,NBA,12.8,69,69,2049,7.1,18.0,5.2,12.0,1.9,6.0,2.4,3.4,0.9,3.7,4.6,6.3,1.2,0.3,3.4,2.7,18.4,.395,.435,.313,.446,.694,.473
271,Noah Vonleh\vonleno01,2017-18,22,TOT,NBA,12.8,54,16,875,4.3,9.6,3.5,6.9,0.8,2.7,1.5,2.4,2.9,9.9,12.8,1.4,0.8,0.7,1.3,2.8,10.9,.444,.500,.303,.487,.621,.509
272,Taurean Waller-Prince\princta02,2017-18,23,ATL,NBA,12.8,82,82,2464,6.1,14.2,3.5,7.6,2.6,6.7,2.2,2.6,0.7,5.0,5.7,3.1,1.2,0.6,2.8,2.5,16.9,.426,.461,.385,.516,.844,.549
273,Carmelo Anthony\anthoca01,2017-18,33,OKC,NBA,12.7,78,78,2501,6.8,16.8,4.4,10.0,2.4,6.8,2.1,2.8,1.0,5.6,6.5,1.5,0.7,0.7,1.4,2.8,18.2,.404,.437,.357,.476,.767,.503
274,Andrew Harrison\harrian01,2017-18,23,MEM,NBA,12.7,56,46,1326,4.9,11.6,3.6,7.8,1.3,3.9,3.4,4.3,0.6,2.9,3.6,4.8,1.0,0.7,2.2,3.7,14.5,.422,.467,.331,.477,.780,.534
275,Brandon Jennings\jennibr01,2017-18,28,MIL,NBA,12.7,14,0,205,4.7,12.6,3.2,6.8,1.6,5.8,1.8,1.8,0.9,4.6,5.4,7.7,1.1,0.7,3.2,1.9,12.8,.375,.462,.273,.438,1.000,.478
276,Tony Parker\parketo01,2017-18,35,SAS,NBA,12.7,55,21,1071,6.0,13.0,5.6,11.8,0.3,1.2,1.8,2.6,0.2,3.0,3.2,6.6,0.9,0.0,2.3,1.7,14.2,.459,.479,.270,.472,.705,.498
277,Jonathon Simmons\simmojo02,2017-18,28,ORL,NBA,12.7,69,50,2029,6.3,13.5,5.1,9.9,1.2,3.6,3.3,4.3,1.1,3.2,4.2,3.0,1.0,0.3,2.6,3.1,17.1,.465,.512,.338,.511,.768,.555
278,Ryan Anderson\anderry01,2017-18,29,HOU,NBA,12.6,66,50,1725,4.3,10.0,1.6,2.9,2.7,7.1,1.5,1.9,2.0,4.9,6.9,1.3,0.5,0.4,0.9,2.6,12.9,.431,.539,.386,.568,.774,.592
279,Nemanja Bjelica\bjeline01,2017-18,29,MIN,NBA,12.6,67,21,1371,4.5,9.7,2.5,4.9,2.0,4.8,0.9,1.2,1.4,5.8,7.2,2.3,1.3,0.4,1.4,3.7,11.9,.461,.505,.415,.563,.800,.581
280,Maurice Harkless\harklma01,2017-18,24,POR,NBA,12.6,59,36,1264,4.2,8.5,2.8,5.1,1.4,3.4,1.2,1.7,1.3,3.3,4.6,1.5,1.4,1.2,1.1,2.9,11.0,.495,.547,.415,.577,.712,.596
281,Austin Rivers\riverau01,2017-18,25,LAC,NBA,12.6,61,59,2057,6.0,14.1,3.6,7.8,2.4,6.3,1.8,2.8,0.5,2.1,2.5,4.2,1.3,0.3,1.9,2.7,16.1,.424,.461,.378,.508,.642,.526
282,Isaiah Thomas\thomais02,2017-18,28,TOT,NBA,12.6,32,15,862,6.6,17.6,4.3,9.7,2.3,7.9,4.9,5.5,0.7,2.1,2.8,6.4,0.6,0.1,4.0,2.4,20.3,.373,.438,.293,.438,.893,.508
283,Lonzo Ball\balllo01,2017-18,20,LAL,NBA,12.5,52,50,1780,4.1,11.4,2.3,5.4,1.8,6.0,0.6,1.4,1.4,5.9,7.3,7.6,1.8,0.9,2.8,2.4,10.7,.360,.420,.305,.440,.451,.444
284,Wayne Ellington\ellinwa01,2017-18,30,MIA,NBA,12.5,77,2,2041,5.0,12.3,1.0,2.1,4.0,10.2,1.2,1.4,0.4,3.4,3.8,1.4,0.9,0.1,0.9,1.7,15.2,.407,.479,.392,.569,.859,.588
285,Cristiano Felicio\feliccr01,2017-18,25,CHI,NBA,12.5,55,16,977,4.7,7.9,4.7,7.8,0.0,0.1,2.0,3.0,3.1,5.5,8.6,2.0,0.6,0.4,2.0,3.8,11.3,.591,.596,.000,.591,.667,.614
286,Michael Kidd-Gilchrist\kiddgmi01,2017-18,24,CHO,NBA,12.5,74,74,1850,5.5,10.9,5.5,10.9,0.0,0.0,2.3,3.3,1.6,4.2,5.9,1.4,1.0,0.6,1.0,2.8,13.3,.504,.505,.000,.504,.684,.536
287,T.J. McConnell\mccontj01,2017-18,25,PHI,NBA,12.5,76,1,1706,4.4,8.9,3.9,7.6,0.6,1.3,0.7,0.8,0.8,4.0,4.8,6.4,1.9,0.3,2.4,2.6,10.1,.499,.510,.435,.531,.795,.545
288,Markelle Fultz\fultzma01,2017-18,19,PHI,NBA,12.4,14,0,253,6.4,15.8,6.4,15.7,0.0,0.1,1.4,3.0,1.6,4.6,6.1,7.5,1.7,0.6,2.4,3.1,14.2,.405,.409,.000,.405,.476,.416
289,Danuel House\houseda01,2017-18,24,PHO,NBA,12.4,23,3,403,5.0,11.5,3.7,6.3,1.3,5.2,2.2,2.8,1.2,5.6,6.8,2.2,0.6,0.5,1.0,2.1,13.6,.434,.577,.259,.492,.806,.533
290,Jodie Meeks\meeksjo01,2017-18,30,WAS,NBA,12.4,77,0,1119,5.1,12.6,2.7,5.9,2.3,6.8,3.2,3.8,0.5,3.6,4.1,2.3,0.9,0.1,1.2,1.8,15.7,.399,.464,.343,.491,.863,.548
291,Lance Stephenson\stephla01,2017-18,27,IND,NBA,12.4,82,7,1850,5.9,13.8,4.6,9.3,1.3,4.5,1.6,2.5,1.2,7.0,8.3,4.6,0.9,0.3,2.5,3.4,14.7,.427,.495,.289,.475,.661,.495
292,Patrick Beverley\beverpa01,2017-18,29,LAC,NBA,12.3,11,11,334,5.2,12.8,2.6,6.4,2.6,6.5,1.5,1.8,1.7,3.1,4.9,3.4,2.0,0.5,2.7,3.7,14.4,.403,.407,.400,.504,.824,.530
293,Allen Crabbe\crabbal01,2017-18,25,BRK,NBA,12.3,75,68,2197,5.5,13.6,2.2,4.8,3.3,8.7,1.9,2.2,0.5,4.9,5.3,1.9,0.8,0.6,1.3,2.8,16.2,.407,.461,.378,.529,.852,.558
294,Timofey Mozgov\mozgoti01,2017-18,31,BRK,NBA,12.3,31,13,359,5.2,9.3,4.8,7.5,0.4,1.8,2.3,3.0,3.2,6.6,9.8,1.1,0.5,1.3,3.3,3.9,13.1,.559,.640,.222,.581,.767,.617
295,Guerschon Yabusele\yabusgu01,2017-18,22,BOS,NBA,12.3,33,4,235,4.0,9.3,2.1,3.7,1.8,5.7,2.3,3.4,2.6,5.4,8.0,2.5,0.6,0.8,1.8,3.5,12.1,.426,.583,.324,.525,.682,.559
296,Langston Galloway\gallola01,2017-18,26,DET,NBA,12.2,58,2,863,5.3,14.2,2.1,5.1,3.1,9.1,1.4,1.7,0.5,3.3,3.8,2.4,1.5,0.2,0.8,1.6,15.0,.371,.418,.344,.481,.805,.503
297,Josh Hart\hartjo01,2017-18,22,LAL,NBA,12.2,63,23,1461,4.3,9.2,2.4,4.4,1.9,4.9,1.6,2.3,1.0,5.4,6.5,2.0,1.2,0.4,1.2,2.6,12.2,.469,.551,.396,.573,.702,.596
298,Ian Mahinmi\mahinia01,2017-18,31,WAS,NBA,12.2,77,0,1145,4.3,7.8,4.3,7.7,0.0,0.1,2.8,4.0,4.2,5.6,9.8,1.7,1.2,1.3,3.1,7.2,11.5,.556,.561,.000,.556,.703,.601
299,David Nwaba\nwabada01,2017-18,25,CHI,NBA,12.2,70,21,1646,4.4,9.3,4.0,8.1,0.4,1.1,2.9,4.4,1.9,5.2,7.1,2.3,1.3,0.6,1.7,3.5,12.1,.478,.496,.346,.499,.655,.542
300,Georgios Papagiannis\papagge01,2017-18,20,TOT,NBA,12.2,17,0,122,5.3,12.4,5.3,12.4,0.0,0.0,0.0,0.0,3.8,7.1,10.9,2.7,1.2,1.8,2.4,3.5,10.6,.429,.429,,.429,,.429
