k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
247,Brendan Haywood\haywobr01,2011-12,32,DAL,NBA,12.9,54,54,1146,3.7,7.2,3.7,7.2,0.0,0.0,1.4,3.0,4.4,5.8,10.2,0.6,0.8,1.7,1.4,3.8,8.8,.518,.518,,.518,.469,.520
248,Armon Johnson\johnsar02,2011-12,22,TOT,NBA,12.9,9,0,124,5.8,12.5,5.5,11.6,0.3,0.9,1.7,1.7,0.3,3.5,3.8,3.2,1.5,0.0,1.7,2.6,13.6,.465,.475,.333,.477,1.000,.515
249,Derrick Williams\willide02,2011-12,20,MIN,NBA,12.9,66,15,1418,5.2,12.6,4.3,9.1,0.9,3.5,3.5,5.0,2.0,5.9,7.9,1.0,0.8,0.8,2.0,2.4,14.8,.412,.467,.268,.449,.697,.499
250,Nick Young\youngni01,2011-12,26,TOT,NBA,12.9,62,35,1729,6.6,16.3,4.4,10.5,2.1,5.9,3.0,3.5,0.6,2.1,2.8,1.2,0.9,0.4,1.7,2.9,18.3,.403,.424,.365,.469,.852,.512
251,DeMar DeRozan\derozde01,2011-12,22,TOR,NBA,12.8,63,63,2206,6.2,14.7,5.8,13.2,0.4,1.5,4.4,5.4,0.7,2.8,3.4,2.1,0.8,0.3,2.0,2.6,17.2,.422,.440,.261,.435,.810,.503
252,Cartier Martin\martica01,2011-12,27,WAS,NBA,12.8,17,2,391,5.4,12.3,2.8,5.4,2.7,6.9,1.0,1.7,1.1,4.2,5.3,0.9,1.0,0.2,1.2,3.2,14.5,.440,.508,.387,.549,.579,.555
253,Tayshaun Prince\princta01,2011-12,31,DET,NBA,12.8,63,63,2087,5.8,13.8,5.2,12.0,0.6,1.8,1.5,2.0,1.2,3.6,4.8,2.6,0.5,0.6,1.3,1.3,13.8,.421,.431,.356,.444,.774,.470
254,Lavoy Allen\allenla01,2011-12,22,PHI,NBA,12.7,41,15,624,4.6,9.6,4.6,9.6,0.0,0.0,0.6,0.8,2.7,7.2,9.9,2.0,0.7,1.0,1.2,4.2,9.7,.473,.473,,.473,.786,.488
255,Daniel Orton\ortonda01,2011-12,21,ORL,NBA,12.7,16,2,187,3.3,5.8,3.3,5.6,0.0,0.2,2.1,4.8,3.7,3.9,7.5,1.0,1.5,1.7,1.3,5.8,8.7,.567,.586,.000,.567,.440,.549
256,Courtney Lee\leeco01,2011-12,26,HOU,NBA,12.6,58,26,1757,5.1,11.9,3.4,7.4,1.8,4.4,1.5,1.8,0.5,2.7,3.3,1.8,1.4,0.5,1.3,2.2,13.5,.433,.452,.401,.508,.826,.534
257,Evan Turner\turneev01,2011-12,23,PHI,NBA,12.6,65,20,1713,5.5,12.4,5.3,11.4,0.2,1.0,1.5,2.3,0.6,7.3,7.9,3.8,0.8,0.4,2.2,2.5,12.8,.446,.466,.224,.455,.676,.478
258,Jimmy Butler\butleji01,2011-12,22,CHI,NBA,12.5,42,0,359,3.2,7.9,3.0,6.8,0.2,1.1,4.3,5.6,2.3,3.3,5.6,1.4,1.1,0.5,1.4,2.0,10.9,.405,.441,.182,.418,.768,.526
259,Ekpe Udoh\udohek01,2011-12,24,TOT,NBA,12.5,61,11,1290,3.5,8.2,3.5,8.2,0.0,0.1,2.4,3.2,2.8,4.3,7.1,1.6,1.1,2.8,1.5,4.9,9.5,.431,.433,.000,.431,.754,.493
260,Charles Jenkins\jenkich01,2011-12,22,GSW,NBA,12.4,51,28,893,5.2,11.7,5.1,10.9,0.1,0.8,1.4,1.6,0.3,2.4,2.7,6.9,1.3,0.2,2.4,3.4,12.0,.447,.469,.150,.452,.872,.482
261,Linas Kleiza\kleizli01,2011-12,27,TOR,NBA,12.4,49,3,1057,5.6,14.0,3.5,7.9,2.1,6.1,2.8,3.4,1.4,5.3,6.8,1.6,0.8,0.1,2.2,4.1,16.1,.402,.446,.346,.478,.810,.521
262,C.J. Miles\milescj01,2011-12,24,UTA,NBA,12.4,56,14,1145,5.6,14.6,4.1,9.9,1.4,4.7,3.4,4.3,0.8,2.8,3.6,2.2,1.4,0.6,1.7,3.8,16.0,.381,.416,.307,.430,.794,.484
263,Hasheem Thabeet\thabeha01,2011-12,24,TOT,NBA,12.4,20,3,139,2.8,5.4,2.8,5.4,0.0,0.0,3.4,5.2,4.1,6.7,10.9,0.0,0.3,2.6,2.1,5.2,9.1,.524,.524,,.524,.650,.587
264,D.J. White\whitedj01,2011-12,25,CHA,NBA,12.4,58,11,1098,5.7,11.6,5.7,11.5,0.0,0.0,1.4,2.0,1.6,5.2,6.9,1.5,0.6,0.8,1.4,3.1,12.9,.493,.491,1.000,.494,.705,.516
265,Chris Wilcox\wilcoch01,2011-12,29,BOS,NBA,12.4,28,4,481,4.8,8.0,4.8,8.0,0.0,0.0,1.8,2.9,2.8,6.3,9.1,0.9,0.8,0.7,2.2,4.8,11.4,.598,.598,,.598,.615,.612
266,Reggie Williams\willire02,2011-12,25,CHA,NBA,12.4,33,13,747,5.1,12.3,3.5,7.1,1.6,5.2,1.4,1.9,1.3,3.2,4.5,2.9,1.0,0.1,1.6,1.6,13.2,.416,.493,.308,.480,.725,.503
267,Ronnie Brewer\brewero02,2011-12,26,CHI,NBA,12.3,66,43,1635,4.2,9.8,3.8,8.3,0.4,1.5,1.2,2.2,1.6,3.5,5.1,3.0,1.6,0.5,1.3,1.4,10.0,.427,.455,.275,.448,.560,.465
268,Grant Hill\hillgr01,2011-12,39,PHO,NBA,12.3,49,46,1378,5.3,11.8,4.9,10.4,0.4,1.4,2.2,2.8,0.8,3.7,4.5,2.8,1.1,0.8,1.7,2.3,13.0,.446,.470,.264,.461,.761,.500
269,Greg Smith\smithgr02,2011-12,21,HOU,NBA,12.3,8,0,69,3.7,5.7,3.7,5.7,0.0,0.0,0.0,0.0,2.6,7.8,10.4,0.5,1.0,2.6,0.5,8.9,7.3,.636,.636,,.636,,.636
270,Ronny Turiaf\turiaro01,2011-12,29,TOT,NBA,12.3,17,5,279,2.5,4.3,2.5,4.1,0.0,0.1,1.7,2.8,2.6,6.5,9.0,1.3,1.8,2.2,1.8,5.0,6.6,.576,.594,.000,.576,.591,.597
271,Nick Collison\collini01,2011-12,31,OKC,NBA,12.1,63,0,1307,3.3,5.5,3.3,5.5,0.0,0.0,1.2,1.7,3.3,4.3,7.5,2.3,0.9,0.8,1.7,4.2,7.8,.597,.600,.000,.597,.710,.622
272,Roger Mason\masonro01,2011-12,31,WAS,NBA,12.1,52,0,697,5.3,13.3,2.3,5.4,3.0,8.0,1.1,1.4,0.4,3.2,3.6,2.4,0.7,0.3,1.7,1.7,14.8,.399,.423,.383,.514,.778,.530
273,Markieff Morris\morrima02,2011-12,22,PHO,NBA,12.1,63,7,1227,5.1,12.8,3.8,9.2,1.3,3.6,2.2,3.1,2.0,6.2,8.2,1.9,1.2,1.2,2.1,5.3,13.7,.399,.420,.347,.448,.717,.484
274,Landry Fields\fieldla01,2011-12,23,NYK,NBA,12.0,66,62,1894,4.5,9.8,3.9,7.5,0.6,2.3,1.5,2.6,1.1,4.2,5.3,3.2,1.5,0.3,1.9,1.9,11.0,.460,.523,.256,.490,.562,.506
275,Trey Thompkins\thomptr02,2011-12,21,LAC,NBA,12.0,24,0,119,7.3,18.5,6.1,14.5,1.2,3.9,1.5,2.1,1.2,6.1,7.3,0.9,0.9,0.9,1.8,3.0,17.2,.393,.417,.308,.426,.714,.445
276,Marco Belinelli\belinma01,2011-12,25,NOH,NBA,11.9,66,55,1966,5.2,12.6,3.3,7.4,2.0,5.2,1.8,2.4,0.3,2.8,3.1,1.8,0.9,0.1,1.3,2.1,14.3,.417,.445,.377,.495,.783,.525
277,Shelvin Mack\macksh01,2011-12,21,WAS,NBA,11.9,64,0,779,4.1,10.2,3.5,8.2,0.6,1.9,1.9,2.7,0.6,3.7,4.3,6.1,1.3,0.1,2.2,2.3,10.6,.400,.427,.286,.427,.712,.468
278,Shelden Williams\willish02,2011-12,28,NJN,NBA,11.9,58,35,1276,2.7,5.7,2.7,5.7,0.0,0.0,2.1,2.9,4.0,5.9,9.9,1.0,1.3,1.1,1.9,4.2,7.6,.478,.478,,.478,.731,.543
279,Donte Greene\greendo01,2011-12,23,SAC,NBA,11.8,53,7,777,5.0,12.3,3.8,7.5,1.2,4.9,2.0,2.5,0.9,5.3,6.2,1.6,0.8,1.3,1.5,3.1,13.2,.406,.516,.238,.453,.800,.491
280,Trey Johnson\johnstr01,2011-12,27,NOH,NBA,11.8,11,0,61,4.7,8.3,4.7,8.3,0.0,0.0,3.0,3.0,1.8,5.3,7.1,2.4,0.6,0.0,3.0,5.9,12.4,.571,.571,,.571,1.000,.648
281,Dominique Jones\jonesdo02,2011-12,23,DAL,NBA,11.8,33,1,268,3.9,9.8,3.8,8.7,0.1,1.1,3.9,5.0,1.2,4.7,5.9,5.6,1.3,0.7,3.8,3.8,11.8,.397,.431,.125,.404,.784,.493
282,Dominic McGuire\mcguido01,2011-12,26,GSW,NBA,11.8,64,6,1127,3.0,6.7,3.0,6.6,0.0,0.1,1.2,1.7,2.3,5.5,7.9,3.5,1.4,1.1,1.8,3.3,7.3,.448,.456,.000,.448,.736,.486
283,Caron Butler\butleca01,2011-12,31,LAC,NBA,11.7,63,63,1871,5.5,13.6,3.8,8.6,1.8,4.9,1.7,2.1,0.8,3.6,4.4,1.5,1.0,0.2,1.5,2.4,14.5,.407,.435,.358,.472,.813,.501
284,Carlos Delfino\delfica01,2011-12,29,MIL,NBA,11.7,54,53,1537,4.3,10.6,2.2,5.0,2.0,5.6,0.9,1.1,0.5,4.4,4.9,2.9,1.9,0.2,1.5,2.3,11.4,.402,.449,.360,.497,.792,.515
285,Manny Harris\harrima01,2011-12,22,CLE,NBA,11.7,26,5,456,4.7,11.8,3.8,9.0,0.9,2.8,3.2,4.7,0.9,4.7,5.5,2.4,1.0,0.5,2.1,2.2,13.7,.400,.421,.333,.440,.695,.492
286,Brandon Knight\knighbr03,2011-12,20,DET,NBA,11.7,66,60,2129,5.4,13.0,3.6,8.3,1.8,4.7,1.8,2.3,0.6,3.0,3.6,4.2,0.8,0.2,2.9,2.6,14.3,.415,.434,.380,.483,.759,.511
287,Jason Maxiell\maxieja01,2011-12,28,DET,NBA,11.7,65,42,1466,4.5,9.4,4.5,9.4,0.0,0.0,1.4,2.6,3.1,5.1,8.2,1.0,0.8,1.2,1.7,3.7,10.4,.478,.480,.000,.478,.547,.493
288,Vladimir Radmanovic\radmavl01,2011-12,31,ATL,NBA,11.7,49,3,755,3.5,9.4,1.1,3.0,2.4,6.4,1.0,1.4,1.6,5.2,6.8,2.6,1.0,0.7,1.7,3.0,10.5,.376,.387,.370,.503,.759,.524
289,Hedo Turkoglu\turkohe01,2011-12,32,ORL,NBA,11.7,53,53,1653,4.6,11.0,2.6,5.4,2.0,5.6,1.5,2.1,0.5,3.8,4.3,5.1,1.0,0.4,3.1,3.0,12.5,.415,.480,.353,.505,.705,.528
290,Lou Amundson\amundlo01,2011-12,29,IND,NBA,11.5,60,0,753,4.3,9.9,4.3,9.9,0.0,0.0,1.7,3.9,4.5,6.1,10.6,0.7,1.3,2.1,2.2,6.0,10.2,.430,.430,,.430,.427,.438
291,Jodie Meeks\meeksjo01,2011-12,24,PHI,NBA,11.5,66,50,1644,4.2,10.2,2.1,4.4,2.1,5.8,1.7,1.9,0.4,3.2,3.5,1.2,0.9,0.1,0.6,1.8,12.2,.409,.468,.365,.513,.906,.551
292,Patrick Patterson\pattepa01,2011-12,22,HOU,NBA,11.5,64,1,1483,5.5,12.4,5.5,12.3,0.0,0.1,1.0,1.4,2.7,4.2,6.9,1.3,0.7,0.9,1.2,2.7,11.9,.440,.443,.000,.440,.702,.457
293,A.J. Price\priceaj01,2011-12,25,IND,NBA,11.5,44,1,568,3.7,11.0,2.1,5.5,1.6,5.6,1.8,2.2,0.8,3.0,3.9,5.5,1.3,0.1,2.0,1.9,10.9,.339,.384,.295,.414,.800,.454
294,Jerry Stackhouse\stackje01,2011-12,37,ATL,NBA,11.5,30,0,273,4.9,13.2,3.2,8.2,1.7,5.0,2.8,3.0,0.8,2.2,3.0,1.8,1.3,0.4,1.7,1.6,14.2,.370,.387,.342,.435,.913,.490
295,Jan Vesely\veselja01,2011-12,21,WAS,NBA,11.5,57,20,1078,3.9,7.3,3.9,7.2,0.0,0.0,1.1,2.1,3.4,4.9,8.3,1.6,1.3,1.1,2.0,5.2,8.9,.537,.539,.000,.537,.532,.544
296,JaJuan Johnson\johnsja02,2011-12,22,BOS,NBA,11.4,36,0,298,6.5,14.6,6.5,14.6,0.0,0.0,0.7,1.1,2.4,4.6,7.0,0.7,0.6,1.7,1.7,3.0,13.8,.446,.446,,.446,.667,.456
297,Mike Miller\millemi01,2011-12,31,MIA,NBA,11.4,39,2,752,4.4,10.0,1.8,4.4,2.5,5.6,0.1,0.2,1.1,5.1,6.1,2.0,0.7,0.3,1.4,2.8,11.3,.435,.413,.453,.562,.400,.561
298,Von Wafer\wafervo01,2011-12,26,ORL,NBA,11.4,33,1,469,5.4,12.1,4.4,9.1,1.1,3.0,2.9,4.1,0.5,3.0,3.5,2.2,0.8,0.2,2.7,2.0,14.9,.452,.483,.359,.497,.704,.537
299,Luke Babbitt\babbilu01,2011-12,22,POR,NBA,11.3,40,4,537,4.8,11.6,1.9,4.9,2.9,6.7,1.1,1.3,1.1,5.3,6.4,1.1,0.7,0.3,1.8,3.1,13.5,.410,.384,.430,.535,.850,.556
300,Avery Bradley\bradlav01,2011-12,21,BOS,NBA,11.3,64,28,1368,5.3,10.6,4.7,9.2,0.6,1.4,1.6,2.1,0.9,2.1,3.0,2.3,1.1,0.3,2.0,2.9,12.7,.498,.511,.407,.525,.795,.555
