k,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
330,Stephen Jackson\jacksst02,2011-12,33,TOT,NBA,10.7,47,14,1212,4.7,12.6,3.3,7.6,1.5,5.0,2.8,3.4,0.7,4.2,4.8,3.5,1.6,0.4,3.1,2.9,13.7,.374,.431,.288,.432,.825,.485
331,Brad Miller\millebr01,2011-12,35,MIN,NBA,10.7,15,1,146,2.2,6.7,0.5,3.0,1.7,3.7,2.5,3.0,1.0,3.7,4.7,5.9,1.0,0.5,3.0,2.5,8.6,.333,.167,.467,.463,.833,.542
332,Ben Wallace\wallabe01,2011-12,37,DET,NBA,10.7,62,11,980,1.2,3.2,1.2,3.0,0.0,0.1,0.6,1.7,3.0,6.9,9.9,1.6,1.7,1.9,1.2,2.2,3.1,.395,.402,.250,.401,.340,.398
333,Al-Farouq Aminu\aminual01,2011-12,21,NOH,NBA,10.6,66,21,1477,3.7,8.9,3.3,7.8,0.3,1.1,2.1,2.8,2.3,5.2,7.5,1.6,1.4,0.8,2.2,3.3,9.7,.411,.431,.277,.429,.754,.481
334,Bismack Biyombo\biyombi01,2011-12,19,CHA,NBA,10.6,63,41,1455,3.2,6.9,3.2,6.9,0.0,0.0,1.7,3.5,2.8,6.3,9.1,0.7,0.5,2.8,1.8,3.6,8.1,.464,.464,,.464,.483,.480
335,Andray Blatche\blatcan01,2011-12,25,WAS,NBA,10.6,26,13,626,5.3,14.1,5.2,13.7,0.1,0.4,1.9,2.8,2.4,6.2,8.6,1.6,1.2,1.0,2.1,3.1,12.7,.380,.382,.286,.384,.673,.415
336,Josh Howard\howarjo01,2011-12,31,UTA,NBA,10.5,43,18,991,5.2,13.1,4.9,11.8,0.3,1.3,2.7,3.5,1.4,4.3,5.7,1.8,1.2,0.4,1.9,3.3,13.5,.399,.417,.243,.411,.773,.461
337,Luke Harangody\haranlu01,2011-12,24,CLE,NBA,10.4,21,1,231,3.6,10.1,2.8,6.9,0.8,3.3,1.4,1.9,3.1,5.1,8.3,0.9,0.9,0.5,0.6,2.6,9.4,.354,.409,.238,.392,.750,.427
338,Tyler Honeycutt\honeyty01,2011-12,21,SAC,NBA,10.4,15,0,88,3.3,9.8,2.9,8.6,0.4,1.2,1.2,2.0,1.2,4.5,5.7,2.9,1.6,1.2,0.8,1.2,8.2,.333,.333,.333,.354,.600,.382
339,Yi Jianlian\jianlyi01,2011-12,24,DAL,NBA,10.4,30,0,203,5.5,14.5,5.0,12.8,0.5,1.8,2.5,3.7,2.1,6.6,8.7,0.9,1.2,1.4,2.5,4.1,14.0,.378,.389,.300,.396,.667,.433
340,Dexter Pittman\pittmde01,2011-12,23,MIA,NBA,10.4,35,6,301,5.3,11.2,5.3,11.2,0.0,0.0,2.2,3.3,3.2,5.3,8.5,1.1,1.0,1.0,2.0,8.7,12.7,.468,.468,,.468,.643,.498
341,Jeremy Tyler\tylerje01,2011-12,20,GSW,NBA,10.4,42,23,568,5.6,13.2,5.6,13.2,0.0,0.1,1.8,3.3,3.4,5.5,8.9,1.0,1.0,1.3,2.3,5.3,13.0,.421,.423,.000,.421,.558,.442
342,Joel Anthony\anthojo01,2011-12,29,MIA,NBA,10.3,64,51,1349,2.3,4.1,2.3,4.1,0.0,0.0,1.3,1.9,2.7,4.0,6.7,0.2,1.0,2.2,1.2,3.4,5.8,.559,.559,,.559,.690,.598
343,Earl Boykins\boykiea01,2011-12,35,HOU,NBA,10.3,8,0,111,3.9,11.7,3.2,8.8,0.6,2.9,4.2,4.9,0.0,3.6,3.6,5.5,0.3,0.0,2.3,1.6,12.6,.333,.370,.222,.361,.867,.458
344,Dahntay Jones\jonesda02,2011-12,31,IND,NBA,10.3,65,3,1052,3.9,9.6,2.8,7.0,1.1,2.6,2.8,3.4,0.8,3.2,4.0,2.2,0.8,0.4,1.6,4.1,11.8,.409,.402,.429,.468,.838,.533
345,Johan Petro\petrojo01,2011-12,26,NJN,NBA,10.3,59,10,920,4.3,10.2,4.2,10.1,0.0,0.0,1.2,1.4,2.7,6.1,8.8,1.8,0.8,0.9,1.5,4.8,9.8,.419,.417,1.000,.421,.838,.452
346,Lance Thomas\thomala01,2011-12,23,NOH,NBA,10.1,42,10,630,3.3,7.2,3.3,7.1,0.0,0.1,3.0,3.5,2.8,4.4,7.2,0.7,0.6,0.4,1.4,4.5,9.5,.452,.456,.000,.452,.839,.541
347,Will Bynum\bynumwi01,2011-12,29,DET,NBA,10.0,36,0,514,5.2,13.6,4.7,11.6,0.5,2.0,3.4,4.5,0.7,3.2,3.9,4.6,1.6,0.2,3.8,4.3,14.3,.381,.406,.241,.399,.766,.459
348,Baron Davis\davisba01,2011-12,32,NYK,NBA,10.0,29,14,595,4.1,11.1,2.5,6.0,1.6,5.1,1.0,1.5,0.8,2.6,3.4,8.2,2.1,0.2,4.6,3.7,10.8,.370,.424,.306,.440,.667,.457
349,Martell Webster\webstma02,2011-12,25,MIN,NBA,10.0,47,26,1140,3.6,8.6,2.5,5.1,1.2,3.4,1.8,2.3,1.3,4.0,5.3,1.3,1.0,0.5,1.5,2.7,10.2,.423,.479,.339,.491,.792,.533
350,Gilbert Arenas\arenagi01,2011-12,30,MEM,NBA,9.9,17,0,211,4.4,10.9,2.2,4.3,2.2,6.7,1.2,1.7,0.3,2.7,3.1,3.1,1.9,0.2,2.0,6.0,12.3,.406,.520,.333,.508,.700,.526
351,Semih Erden\erdense01,2011-12,25,CLE,NBA,9.9,28,9,333,4.2,8.0,4.2,8.0,0.0,0.0,2.3,4.4,2.2,5.6,7.8,1.0,1.1,0.5,1.7,6.5,10.7,.527,.527,,.527,.512,.538
352,Courtney Fortson\fortsco01,2011-12,23,TOT,NBA,9.9,10,0,95,4.2,12.1,3.0,7.2,1.1,4.9,3.8,5.7,2.3,3.4,5.7,3.8,1.1,0.0,3.8,1.9,13.3,.344,.421,.231,.391,.667,.453
353,Kenyon Martin\martike01,2011-12,34,LAC,NBA,9.9,42,0,940,3.7,8.4,3.6,7.9,0.1,0.5,0.8,2.1,1.9,5.1,6.9,0.7,1.7,1.6,1.2,3.9,8.3,.441,.454,.231,.448,.370,.445
354,Thabo Sefolosha\sefolth01,2011-12,27,OKC,NBA,9.8,42,42,914,2.6,6.1,1.4,3.3,1.2,2.8,1.5,1.7,0.8,4.2,5.0,1.9,1.5,0.7,1.6,3.1,8.0,.432,.429,.437,.532,.884,.584
355,Shane Battier\battish01,2011-12,33,MIA,NBA,9.7,65,10,1499,2.7,7.0,1.2,2.6,1.5,4.4,0.6,0.9,1.3,2.4,3.7,2.0,1.5,0.8,0.9,2.5,7.5,.387,.468,.339,.493,.622,.504
356,James Jones\jonesja02,2011-12,31,MIA,NBA,9.7,51,10,666,3.1,8.1,0.6,1.9,2.5,6.2,1.4,1.6,0.3,2.3,2.6,1.0,0.9,0.5,0.5,2.4,10.0,.380,.306,.404,.533,.833,.567
357,Sam Young\youngsa01,2011-12,26,TOT,NBA,9.7,35,2,375,4.3,12.2,3.8,10.6,0.5,1.6,1.8,2.5,1.9,4.0,6.0,1.4,1.6,0.6,1.5,2.2,10.9,.354,.364,.294,.374,.731,.412
358,Travis Outlaw\outlatr01,2011-12,27,SAC,NBA,9.6,39,5,500,4.3,12.6,3.2,8.3,1.2,4.3,2.2,3.3,1.4,3.0,4.4,1.2,1.4,1.5,1.4,2.4,12.0,.343,.383,.267,.389,.674,.428
359,Mickell Gladness\gladnmi01,2011-12,25,TOT,NBA,9.5,26,7,252,3.6,8.4,3.6,8.4,0.0,0.0,0.9,1.7,2.0,6.3,8.3,0.7,0.6,2.9,1.0,4.6,8.0,.424,.424,,.424,.500,.436
360,Kurt Thomas\thomaku01,2011-12,39,POR,NBA,9.5,53,3,803,3.3,7.0,3.3,7.0,0.0,0.0,0.6,0.9,1.7,6.7,8.4,2.1,1.1,1.4,1.4,5.5,7.2,.465,.465,,.465,.700,.483
361,Earl Watson\watsoea01,2011-12,32,UTA,NBA,9.5,50,2,1033,1.9,5.6,1.5,3.8,0.3,1.8,1.1,1.6,1.0,3.2,4.2,7.6,1.9,0.8,3.0,3.7,5.2,.338,.407,.192,.369,.674,.413
362,Wayne Ellington\ellinwa01,2011-12,24,MIN,NBA,9.4,51,4,973,4.5,11.2,3.2,7.2,1.3,4.0,1.2,1.5,0.5,3.1,3.7,1.2,1.0,0.4,1.0,2.1,11.5,.404,.448,.324,.462,.800,.487
363,Jermaine O'Neal\onealje01,2011-12,33,BOS,NBA,9.4,25,24,570,3.3,7.6,3.3,7.6,0.0,0.0,1.3,2.0,2.3,6.2,8.5,0.6,0.5,2.7,1.3,5.1,7.9,.433,.433,,.433,.677,.468
364,Quincy Pondexter\pondequ01,2011-12,23,MEM,NBA,9.4,64,8,1002,3.9,8.6,3.1,6.0,0.8,2.6,1.2,1.9,2.0,2.6,4.5,1.0,1.0,0.2,1.1,3.2,9.7,.452,.518,.301,.498,.623,.517
365,Malcolm Lee\leema01,2011-12,21,MIN,NBA,9.3,19,0,243,3.4,8.7,3.1,7.3,0.3,1.5,2.1,2.5,1.3,2.5,3.9,4.6,1.2,0.6,2.5,3.3,9.2,.390,.429,.200,.407,.824,.466
366,Rashard Lewis\lewisra02,2011-12,32,WAS,NBA,9.3,28,15,729,4.2,10.9,3.4,7.6,0.8,3.3,1.5,1.8,1.7,3.7,5.4,1.3,1.1,0.5,1.6,2.4,10.7,.385,.448,.239,.421,.838,.457
367,Eduardo Najera\najered01,2011-12,35,CHA,NBA,9.3,22,0,270,3.2,8.5,2.1,4.7,1.1,3.9,0.3,0.5,1.5,5.2,6.7,1.6,2.5,0.5,0.9,5.3,7.7,.375,.457,.276,.438,.500,.441
368,Daequan Cook\cookda02,2011-12,24,OKC,NBA,9.2,57,22,989,4.0,10.8,1.1,2.5,2.9,8.3,0.5,0.8,0.4,4.0,4.4,0.5,0.8,0.4,0.6,2.5,11.3,.368,.441,.346,.502,.636,.509
369,Reggie Evans\evansre01,2011-12,31,LAC,NBA,9.2,56,0,771,1.6,3.4,1.6,3.4,0.0,0.0,1.7,3.3,4.7,8.0,12.7,0.8,1.4,0.3,2.1,5.5,4.9,.472,.472,,.472,.507,.504
370,Daniel Gibson\gibsoda01,2011-12,25,CLE,NBA,9.2,35,7,916,3.4,9.7,1.3,4.3,2.2,5.5,1.3,1.7,0.4,3.5,4.0,3.0,1.0,0.6,1.8,2.7,10.3,.351,.294,.396,.462,.791,.493
371,Xavier Henry\henryxa01,2011-12,20,NOH,NBA,9.2,45,0,759,4.3,10.8,3.9,10.0,0.3,0.8,2.5,4.0,1.1,3.9,5.0,1.7,1.2,0.4,1.7,2.8,11.3,.395,.393,.412,.410,.612,.450
372,Kirk Hinrich\hinriki01,2011-12,31,ATL,NBA,9.2,48,31,1237,3.6,8.6,2.2,4.6,1.4,4.0,0.7,0.9,0.3,2.6,2.9,3.8,1.1,0.3,1.7,2.9,9.2,.414,.472,.346,.493,.781,.511
373,Reggie Jackson\jacksre01,2011-12,21,OKC,NBA,9.2,45,0,501,3.7,11.4,2.7,7.0,0.9,4.5,1.8,2.1,1.0,2.8,3.8,5.1,1.8,0.1,2.6,2.2,10.1,.321,.392,.210,.362,.862,.408
374,Lamar Odom\odomla01,2011-12,32,DAL,NBA,9.2,50,4,1027,4.3,12.2,3.3,8.3,1.0,3.9,2.0,3.4,1.3,6.0,7.3,2.9,0.7,0.6,1.8,3.4,11.6,.352,.399,.252,.393,.592,.423
375,Solomon Jones\jonesso01,2011-12,27,TOT,NBA,9.1,21,1,292,3.0,7.5,3.0,7.5,0.0,0.0,2.3,2.8,3.9,3.2,7.2,1.1,1.1,1.4,2.2,5.3,8.3,.393,.393,,.393,.826,.471
376,Eric Maynor\maynoer01,2011-12,24,OKC,NBA,9.1,9,0,137,3.7,10.2,2.1,5.8,1.6,4.5,1.1,1.1,0.8,2.6,3.4,5.8,1.3,0.0,2.9,3.4,10.0,.359,.364,.353,.436,1.000,.466
377,Wilson Chandler\chandwi01,2011-12,24,DEN,NBA,9.0,8,6,215,5.2,13.2,4.7,11.2,0.5,2.0,1.7,2.0,1.0,5.9,6.9,2.8,1.0,1.0,3.0,3.0,12.6,.392,.418,.250,.411,.833,.445
378,Maurice Evans\evansma01,2011-12,33,WAS,NBA,9.0,24,0,343,4.7,11.8,2.9,7.0,1.8,4.7,1.0,1.4,0.8,1.7,2.5,0.9,1.5,0.0,1.0,3.8,12.3,.402,.418,.378,.478,.769,.497
379,Darko Milicic\milicda01,2011-12,26,MIN,NBA,9.0,29,23,472,4.5,9.9,4.5,9.9,0.0,0.0,1.2,2.8,2.7,4.7,7.4,1.3,0.7,1.9,2.4,4.5,10.2,.454,.454,,.454,.432,.458
380,Troy Murphy\murphtr01,2011-12,31,LAL,NBA,9.0,59,0,956,2.9,6.4,1.8,3.9,1.1,2.5,0.2,0.3,1.5,5.7,7.2,1.9,0.6,0.6,1.0,3.7,7.1,.450,.471,.418,.532,.667,.537
381,John Salmons\salmojo01,2011-12,32,SAC,NBA,9.0,46,32,1250,4.1,9.9,3.1,6.7,1.0,3.2,0.8,1.3,0.6,3.3,3.9,2.7,1.1,0.2,1.3,2.2,9.9,.409,.464,.295,.457,.644,.471
382,DaJuan Summers\summeda01,2011-12,24,NOH,NBA,9.0,15,6,209,4.8,11.2,4.0,8.4,0.9,2.8,1.2,1.6,1.4,2.6,4.0,1.7,1.2,0.0,1.4,5.3,11.7,.431,.469,.313,.469,.778,.493
383,Tyrus Thomas\thomaty01,2011-12,25,CHA,NBA,9.0,54,30,1013,4.3,11.6,4.2,11.5,0.0,0.1,2.2,2.9,1.7,5.4,7.1,1.2,1.3,2.1,1.9,5.1,10.8,.367,.367,.333,.369,.759,.418
384,Chuck Hayes\hayesch01,2011-12,28,SAC,NBA,8.9,54,9,1039,2.5,5.9,2.5,5.8,0.0,0.1,0.9,1.4,2.5,5.6,8.1,2.7,1.2,0.6,1.7,3.8,6.0,.429,.435,.000,.429,.667,.459
385,Carldell Johnson\johnsca01,2011-12,29,NOH,NBA,8.9,15,0,119,3.3,10.6,2.1,6.1,1.2,4.5,0.3,0.9,0.3,2.4,2.7,6.7,2.4,0.0,2.1,3.3,8.2,.314,.350,.267,.371,.333,.372
386,DeAndre Liggins\liggide01,2011-12,23,ORL,NBA,8.9,17,0,115,3.8,7.8,3.8,6.6,0.0,1.3,2.8,5.9,1.9,2.8,4.7,1.6,1.9,0.0,3.1,1.9,10.3,.480,.571,.000,.480,.474,.495
387,Donald Sloan\sloando01,2011-12,24,TOT,NBA,8.9,33,11,669,4.3,10.7,4.1,9.3,0.1,1.3,1.2,1.6,1.0,2.6,3.6,5.7,0.7,0.2,2.6,2.0,9.8,.399,.445,.080,.404,.767,.433
388,James Anderson\anderja01,2011-12,22,SAS,NBA,8.8,51,2,603,3.9,10.4,2.8,6.3,1.1,4.1,2.3,3.1,1.0,3.8,4.7,2.4,0.5,0.1,1.8,2.1,11.3,.379,.443,.279,.434,.750,.483
389,Andris Biedrins\biedran01,2011-12,25,GSW,NBA,8.8,47,35,739,1.9,3.1,1.9,3.1,0.0,0.0,0.0,0.4,2.2,6.4,8.6,0.8,1.1,2.2,0.7,6.1,3.8,.609,.609,,.609,.111,.581
390,E'Twaun Moore\mooreet01,2011-12,22,BOS,NBA,8.8,38,0,331,4.7,12.3,2.8,7.4,1.8,4.9,0.8,0.8,0.4,3.2,3.6,3.7,1.2,0.3,2.3,3.6,12.0,.381,.382,.378,.456,1.000,.474
391,Morris Almond\almonmo01,2011-12,26,WAS,NBA,8.7,4,0,67,3.2,9.1,2.7,7.5,0.5,1.6,0.5,1.6,0.5,3.8,4.3,1.1,3.8,0.0,0.5,3.2,7.5,.353,.357,.333,.382,.333,.382
392,Alan Anderson\anderal01,2011-12,29,TOR,NBA,8.7,17,12,461,4.3,11.1,2.4,6.3,1.9,4.8,2.3,2.7,0.6,2.0,2.7,2.0,0.4,0.2,2.0,2.7,12.7,.387,.383,.393,.472,.853,.519
393,Anthony Carter\cartean01,2011-12,36,TOR,NBA,8.7,24,0,209,2.9,9.1,2.1,6.2,0.9,2.9,1.4,1.7,0.9,4.8,5.7,5.9,1.4,0.7,2.9,3.4,8.1,.321,.333,.294,.368,.800,.409
394,Kendrick Perkins\perkike01,2011-12,27,OKC,NBA,8.7,65,65,1744,2.6,5.4,2.6,5.4,0.0,0.0,1.5,2.3,2.5,6.3,8.8,1.6,0.5,1.5,2.4,3.9,6.8,.489,.489,,.489,.652,.528
395,Quentin Richardson\richaqu01,2011-12,31,ORL,NBA,8.7,48,3,866,3.1,8.2,1.3,3.2,1.7,5.0,1.0,1.2,0.6,4.5,5.1,1.6,1.2,0.2,1.2,3.1,8.9,.376,.421,.347,.482,.833,.511
396,Steve Blake\blakest01,2011-12,31,LAL,NBA,8.5,53,5,1237,2.9,7.8,1.4,3.2,1.5,4.6,0.6,0.8,0.3,2.2,2.5,5.1,1.1,0.1,2.1,2.2,8.0,.377,.436,.335,.476,.778,.493
397,Mickael Pietrus\pietrmi01,2011-12,29,BOS,NBA,8.5,42,6,921,4.1,10.6,1.7,3.4,2.4,7.1,0.8,1.2,0.7,4.4,5.1,1.0,0.8,0.4,1.3,3.2,11.3,.385,.489,.335,.498,.645,.509
398,Chris Duhon\duhonch01,2011-12,29,ORL,NBA,8.4,63,9,1226,2.5,6.0,1.0,2.5,1.5,3.5,0.5,0.6,0.4,2.6,3.0,4.4,1.0,0.3,2.4,2.1,7.0,.419,.417,.420,.542,.810,.558
399,Andrew Goudelock\goudean01,2011-12,23,LAL,NBA,8.4,40,0,419,5.8,14.9,3.4,8.5,2.4,6.4,0.9,1.0,0.4,2.2,2.7,1.7,0.3,0.0,1.8,2.7,15.0,.391,.404,.373,.471,.917,.488
400,Mehmet Okur\okurme01,2011-12,32,NJN,NBA,8.4,17,14,454,4.1,11.0,2.3,5.3,1.8,5.7,0.2,0.4,1.7,4.7,6.4,2.4,0.7,0.4,2.0,3.6,10.3,.374,.433,.319,.457,.600,.460
