Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2011,1s,41,Rays,3B,Tyler Goeddel,"St. Francis HS, Mountain View, Calif.",HS,CA,Y,"$1,500,000"
2011,1s,42,Rays,RHP,Jeff Ames,Lower Columbia (Wash.) JC,JC,WA,Y,"$650,000"
2011,1s,43,Diamondbacks,LHP,Andrew Chafin,Kent State,4YR,OH,Y,"$875,000"
2011,1s,44,Mets,RHP,Michael Fulmer,"Deer Creek HS, Edmond, Okla.",HS,OK,Y,"$937,500"
2011,1s,45,Rockies,SS,Trevor Story,Irving (Texas) HS,HS,TX,Y,"$915,000"
2011,1s,46,Blue Jays,RHP,Joe Musgrove,"Grossmont HS, El Cajon, Calif.",HS,CA,Y,"$500,000"
2011,1s,47,White Sox,OF,Keenyn Walker,Central Arizona JC,JC,AZ,Y,"$795,000"
2011,1s,48,Padres,RHP,Michael Kelly,West Boca Raton (Fla.) HS,HS,FL,Y,"$718,000"
2011,1s,49,Giants,RHP,Kyle Crick,Sherman (Texas) HS,HS,TX,Y,"$900,000"
2011,1s,50,Twins,3B,Travis Harrison,Tustin (Calif.) HS,HS,CA,Y,"$1,050,000"
2011,1s,51,Yankees,OF,Dante Bichette,"Orangewood Christian HS, Orlando",HS,FL,Y,"$750,000"
2011,1s,52,Rays,LHP,Blake Snell,"Shorewood HS, Shoreline, Wash.",HS,WA,Y,"$684,000"
2011,1s,53,Blue Jays,OF,Dwight Smith,McIntosh (Ga.) HS,HS,GA,Y,"$800,000"
2011,1s,54,Padres,C,Brett Austin,"Providence HS, Charlotte",HS,NC,N,
2011,1s,55,Twins,RHP,Hudson Boyd,"Bishop Verot HS, Fort Myers, Fla.",HS,FL,Y,"$1,000,000"
2011,1s,56,Rays,OF,Kes Carter,Western Kentucky,4YR,KY,Y,"$625,000"
2011,1s,57,Blue Jays,RHP,Kevin Comer,"Seneca HS, Tabernacle, N.J.",HS,NJ,Y,"$1,650,000"
2011,1s,58,Padres,SS,Jace Peterson,McNeese State,4YR,LA,Y,"$624,600"
2011,1s,59,Rays,LHP,Grayson Garvin,Vanderbilt,4YR,TN,Y,"$370,000"
2011,1s,60,Rays,OF,James Harris,Oakland Technical HS,HS,CA,Y,"$490,000"
2011,2,61,Pirates,OF,Josh Bell,Dallas Jesuit HS,HS,TX,Y,"$5,000,000"
2011,2,62,Mariners,SS,Brad Miller,Clemson,4YR,SC,Y,"$750,000"
2011,2,63,Diamondbacks,RHP,Anthony Meo,Coastal Carolina,4YR,SC,Y,"$625,000"
2011,2,64,Orioles,3B,Jason Esposito,Vanderbilt,4YR,TN,Y,"$600,000"
2011,2,65,Royals,C,Cam Gallagher,"Manheim Township HS, Lancaster, Pa.",HS,PA,Y,"$750,000"
2011,2,66,Phillies,SS,Roman Quinn,Port St. Joe (Fla.) HS,HS,FL,Y,"$775,000"
2011,2,67,Indians,RHP,Dillon Howard,Searcy (Ark.) HS,HS,AR,Y,"$1,850,000"
2011,2,68,Cubs,1B,Daniel Vogelbach,"Bishop Verot HS, Fort Myers, Fla.",HS,FL,Y,"$1,600,000"
2011,2,69,Astros,RHP,Adrian Houser,Locust Grove (Okla.) HS,HS,OK,Y,"$530,100"
2011,2,70,Brewers,RHP,Jorge Lopez,"Caguas Military Academy, Gurabo, P.R.",HS,PR,Y,"$690,000"
2011,2,71,Mets,RHP,Cory Mazzoni,North Carolina State,4YR,NC,Y,"$437,500"
2011,2,72,Marlins,LHP,Adam Conley,Washington State,4YR,WA,Y,"$625,000"
2011,2,73,Dodgers,3B,Alex Santana,"Mariner HS, Cape Coral, Fla.",HS,FL,Y,"$499,500"
2011,2,74,Blue Jays,LHP,Daniel Norris,"Science Hill HS, Johnson City, Tenn.",HS,TN,Y,"$2,000,000"
2011,2,75,Rays,OF,Granden Goetzman,Palmetto (Fla.) HS,HS,FL,Y,"$490,000"
2011,2,76,Tigers,C,James McCann,Arkansas,4YR,AR,Y,"$577,900"
2011,2,77,Rockies,OF,Carl Thomore,East Brunswick (N.J.) HS,HS,NJ,Y,"$480,000"
2011,2,78,Blue Jays,RHP,Jeremy Gabryszwski,Crosby (Texas) HS,HS,TX,Y,"$575,000"
2011,2,79,Cardinals,OF,Charlie Tilson,"New Trier HS, Winnetka, Ill.",HS,IL,Y,"$1,275,000"
2011,2,80,White Sox,RHP,Erik Johnson,California,4YR,CA,Y,"$450,000"
2011,2,81,Red Sox,OF,Williams Jerez,"Grand Street HS, Brooklyn",HS,NY,Y,"$443,700"
2011,2,82,Padres,C,Austin Hedges,"JSerra HS, San Juan Capistrano, Calif.",HS,CA,Y,"$3,000,000"
2011,2,83,Rangers,LHP,Will Lamb,Clemson,4YR,SC,Y,"$430,200"
2011,2,84,Reds,OF,Gabriel Rosa,"Colegio Hector Urdaneta, Rio Grande, P.R.",HS,PR,Y,"$500,000"
2011,2,85,Braves,SS,Nick Ahmed,Connecticut,4YR,CT,Y,"$417,600"
2011,2,86,Giants,C,Andrew Susac,Oregon State,4YR,OR,Y,"$1,100,000"
2011,2,87,Twins,RHP,Madison Boer,Oregon,4YR,OR,Y,"$405,000"
2011,2,88,Yankees,LHP,Sam Stafford,Texas,4YR,TX,N,
2011,2,89,Rays,RHP,Lenny Linsky,Hawaii,4YR,HI,Y,"$392,400"
2011,2,90,Phillies,3B,Harold Martinez,Miami,4YR,FL,Y,"$387,000"
2011,3,91,Pirates,1B,Alex Dickerson,Indiana,4YR,IN,Y,"$380,700"
2011,3,92,Mariners,1B,Kevin Cron,"Mountain Pointe HS, Phoenix",HS,AZ,N,
2011,3,93,Diamondbacks,OF,Justin Bianco,"Peters Township HS, Canonsburg, Pa.",HS,PA,Y,"$369,000"
2011,3,94,Orioles,RHP,Mike Wright,East Carolina,4YR,NC,Y,"$363,300"
2011,3,95,Royals,RHP,Bryan Brickhouse,The Woodlands (Texas) HS,HS,TX,Y,"$1,500,000"
2011,3,96,Nationals,LHP,Matt Purke,Texas Christian,4YR,TX,Y,"$2,750,000"
2011,3,97,Indians,RHP,Jake Sisco,Merced (Calif.) JC,JC,CA,Y,"$325,000"
2011,3,98,Cubs,OF,Zeke DeVoss,Miami,4YR,FL,Y,"$500,000"
2011,3,99,Astros,RHP,Jack Armstrong,Vanderbilt,4YR,TN,Y,"$750,000"
2011,3,100,Brewers,RHP,Drew Gagnon,Long Beach State,4YR,CA,Y,"$340,000"
2011,3,101,Mets,RHP,Logan Verrett,Baylor,4YR,TX,Y,"$425,000"
2011,3,102,Marlins,SS,Connor Barron,Sumrall (Miss.) HS,HS,MS,N,
2011,3,103,Dodgers,C,Pratt Maynard,North Carolina State,4YR,NC,Y,"$315,000"
2011,3,104,Angels,LHP,Nick Maronde,Florida,4YR,FL,Y,"$309,600"
2011,3,105,Athletics,3B,B.A. Vollmuth,Southern Mississippi,4YR,MS,Y,"$304,200"
2011,3,106,Tigers,1B,Aaron Westlake,Vanderbilt,4YR,TN,Y,"$310,000"
2011,3,107,Rockies,C,Peter O'Brien,Bethune-Cookman,4YR,FL,N,
2011,3,108,Blue Jays,RHP,John Stilson,Texas A&M,4YR,TX,Y,"$500,000"
2011,3,109,Cardinals,OF,C.J. McElroy,"Clear Creek HS, League City, Texas",HS,TX,Y,"$510,000"
2011,3,110,White Sox,RHP,Jeff Soptic,Johnson County (Kan.) JC,JC,KS,Y,"$320,000"
2011,3,111,Red Sox,C,Jordan Weems,Columbus (Ga.) HS,HS,GA,Y,"$500,000"
2011,3,112,Padres,RHP,Matt Andriese,UC Riverside,4YR,CA,Y,"$270,000"
2011,3,113,Rangers,RHP,Kyle Castro,"Pleasant Grove HS, Elk Grove, Calif.",HS,CA,Y,"$267,300"
2011,3,114,Reds,LHP,Tony Cingrani,Rice,4YR,TX,Y,"$210,000"
2011,3,115,Braves,3B,Kyle Kubitza,Texas State,4YR,TX,Y,"$261,000"
2011,3,116,Giants,1B,Ricky Oropesa,Southern California,4YR,CA,Y,"$550,000"
2011,3,117,Twins,LHP,Corey Williams,Vanderbilt,4YR,TN,Y,"$575,000"
2011,3,118,Yankees,RHP,Jordan Cote,"Winnisquam HS, Northfield, N.H.",HS,NH,Y,"$725,000"
2011,3,119,Rays,OF,Johnny Eierman,Warsaw (Mo.) HS,HS,MO,Y,"$550,000"
2011,3,120,Phillies,LHP,Adam Morgan,Alabama,4YR,AL,Y,"$250,000"
2011,3s,121,Mariners,RHP,Carter Capps,Mount Olive (N.C.),4YR,NC,Y,"$500,000"
2011,4,122,Pirates,RHP,Colten Brewer,Canton (Texas) HS,HS,TX,Y,"$240,000"
2011,4,123,Mariners,C,John Hicks,Virginia,4YR,VA,Y,"$240,000"
2011,4,124,Diamondbacks,RHP,Evan Marshall,Kansas State,4YR,KS,Y,"$232,500"
2011,4,125,Orioles,RHP,Kyle Simon,Arizona,HS,AZ,Y,"$231,300"
2011,4,126,Royals,RHP,Kyle Smith,"Santaluces HS, Lantana, Fla.",HS,FL,Y,"$695,000"
2011,4,127,Nationals,LHP,Kylin Turnbull,Santa Barbara (Calif.) JC,JC,CA,Y,"$325,000"
2011,4,128,Indians,C,Jake Lowery,James Madison,4YR,VA,Y,"$220,000"
2011,4,129,Cubs,RHP,Tony Zych,Louisville,4YR,KY,Y,"$400,000"
2011,4,130,Astros,LHP,Chris Lee,Santa Fe (Fla.) JC,JC,FL,Y,"$215,000"
2011,4,131,Brewers,1B,Nick Ramirez,Cal State Fullerton,HS,CA,Y,"$213,300"
2011,4,132,Mets,RHP,Tyler Pill,Cal State Fullerton,4YR,CA,Y,"$200,000"
2011,4,133,Marlins,2B,Tyler Palmer,"Wayne County HS, Jesup, Ga.",HS,GA,N,
2011,4,134,Dodgers,RHP,Ryan O'Sullivan,Oklahoma City,4YR,OK,Y,"$100,000"
2011,4,135,Angels,RHP,Mike Clevinger,Seminole State (Fla.) JC,JC,FL,Y,"$250,000"
2011,4,136,Athletics,OF,Bobby Crocker,Cal Poly,4YR,CA,Y,"$198,000"
2011,4,137,Tigers,3B,Jason King,Kansas State,4YR,KS,Y,"$195,300"
2011,4,138,Rockies,OF,Dillon Thomas,"Westbury Christian HS, Houston",HS,TX,Y,"$300,000"
2011,4,139,Blue Jays,RHP,Tom Robson,"Delta SS, Ladner, B.C.",HS,CN,Y,"$325,000"
2011,4,140,Cardinals,SS,Kenny Peoples-Walls,"Westchester HS, Los Angeles",HS,CA,Y,"$200,000"
2011,4,141,White Sox,RHP,Kyle McMillen,Kent State,4YR,OH,Y,"$120,000"
2011,4,142,Red Sox,RHP,Noe Ramirez,Cal State Fullerton,HS,CA,Y,"$625,000"
2011,4,143,Padres,RHP,Cody Hebner,Green River (Wash.) JC,JC,WA,Y,"$200,000"
2011,4,144,Rangers,OF,Desmond Henry,"Centennial HS, Compton, Calif.",HS,CA,Y,"$200,000"
2011,4,145,Reds,RHP,Kyle McMyne,Villanova,4YR,PA,Y,"$176,400"
2011,4,146,Braves,RHP,J.R. Graham,Santa Clara,4YR,CA,Y,"$174,600"
2011,4,147,Giants,LHP,Bryce Bandilla,Arizona,4YR,AZ,Y,"$185,000"
2011,4,148,Twins,RHP,Matt Summers,UC Irvine,4YR,CA,Y,"$171,900"
2011,4,149,Yankees,3B,Matt Duran,New Rochelle (N.Y.) HS,HS,NY,Y,"$335,000"
2011,4,150,Rays,3B,Riccio Torrez,Arizona State,4YR,AZ,Y,"$180,000"
2011,4,151,Phillies,3B,Cody Asche,Nebraska,4YR,NE,Y,"$168,300"
2011,5,152,Pirates,RHP,Tyler Glasnow,"Hart HS, Santa Clarita, Calif.",HS,CA,Y,"$600,000"
2011,5,153,Mariners,C,Tyler Marlette,"Hagerty HS, Oviedo, Fla.",HS,FL,Y,"$650,000"
2011,5,154,Diamondbacks,C,Michael Perez,"Colegio Vocacional Para Adultos, San Juan, P.R.",HS,PR,Y,"$235,000"
2011,5,155,Orioles,LHP,Matt Taylor,Middle Georgia JC,JC,GA,Y,"$160,000"
2011,5,156,Royals,OF,Patrick Leonard,"St. Thomas HS, Houston",HS,TX,Y,"$600,000"
2011,5,157,Nationals,3B,Matt Skole,Georgia Tech,4YR,GA,Y,"$161,100"
2011,5,158,Indians,RHP,Will Roberts,Virginia,4YR,VA,Y,"$150,000"
2011,5,159,Cubs,RHP,Tayler Scott,"Notre Dame Prep, Scottsdale, Ariz.",HS,AZ,Y,"$279,950"
2011,5,160,Astros,RHP,Nick Tropeano,Stony Brook,4YR,NY,Y,"$155,700"
2011,5,161,Brewers,OF,Michael Reed,Leander (Texas) HS,HS,TX,Y,"$500,000"
2011,5,162,Mets,LHP,Jack Leathersich,Massachusetts-Lowell,4YR,MA,Y,"$110,000"
2011,5,163,Marlins,RHP,Mason Hope,Broken Arrow (Okla.) HS,HS,OK,Y,"$250,000"
2011,5,164,Dodgers,RHP,Scott McGough,Oregon,4YR,OR,Y,"$150,300"
2011,5,165,Angels,OF,Andrew Ray,Northeast Texas JC,JC,TX,Y,"$80,000"
2011,5,166,Athletics,C,Beau Taylor,Central Florida,4YR,FL,Y,"$147,600"
2011,5,167,Tigers,SS,Brandon Loy,Texas,4YR,TX,Y,"$212,000"
2011,5,168,Rockies,SS,Taylor Featherston,Texas Christian,4YR,TX,Y,"$144,900"
2011,5,169,Blue Jays,LHP,Andrew Chin,"Buckingham Browne & Nichols HS, Cambridge, Mass.",HS,MA,N,
2011,5,170,Cardinals,RHP,Sam Gaviglio,Oregon State,4YR,OR,Y,"$175,000"
2011,5,171,White Sox,LHP,Scott Snodgress,Stanford,4YR,CA,Y,"$141,300"
2011,5,172,Red Sox,SS,Mookie Betts,"Overton HS, Brentwood, Tenn.",HS,TN,Y,"$750,000"
2011,5,173,Padres,RHP,Mark Pope,Georgia Tech,4YR,GA,Y,"$150,000"
2011,5,174,Rangers,RHP,Brandon Woodruff,Wheeler (Miss.) HS,HS,MS,N,
2011,5,175,Reds,2B,Ryan Wright,Louisville,4YR,KY,Y,"$225,000"
2011,5,176,Braves,C,Nick DeSantiago,Blinn (Texas) JC,JC,TX,Y,"$125,000"
2011,5,177,Giants,RHP,Chris Marlowe,Oklahoma State,4YR,OK,Y,"$145,000"
2011,5,178,Twins,SS,Tyler Grimes,Wichita State,4YR,KS,Y,"$132,900"
2011,5,179,Yankees,C,Greg Bird,"Grandview HS, Aurora, Colo.",HS,CO,Y,"$1,100,000"
2011,5,180,Rays,3B,J.D. Davis,Elk Grove (Calif.) HS,HS,CA,N,
2011,5,181,Phillies,SS,Mitch Walding,"St. Mary's HS, Stockton, Calif.",HS,CA,Y,"$800,000"
2011,6,182,Pirates,3B,Dan Gamache,Auburn,4YR,AL,Y,"$125,000"
2011,6,183,Mariners,OF,James Zamarripa,Rancho Cucamonga (Calif.) HS,HS,CA,Y,"$200,000"
2011,6,184,Diamondbacks,RHP,Matt Price,South Carolina,4YR,SC,N,
2011,6,185,Orioles,3B,Nicky Delmonico,"Farragut HS, Knoxville",HS,TN,Y,"$1,525,000"
2011,6,186,Royals,LHP,Cesar Ogando,Caribbean (P.R.) JC,JC,PR,Y,"$150,000"
2011,6,187,Nationals,RHP,Taylor Hill,Vanderbilt,4YR,TN,Y,"$36,000"
2011,6,188,Indians,OF,Bryson Myles,Stephen F. Austin State,4YR,TX,Y,"$112,500"
2011,6,189,Cubs,C,Neftali Rosario,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,Y,"$150,000"
2011,6,190,Astros,OF,Brandon Meredith,San Diego State,4YR,CA,Y,"$150,000"
2011,6,191,Brewers,RHP,Danny Keller,"Newbury Park HS, Thousand Oaks, Calif.",HS,CA,Y,"$150,000"
2011,6,192,Mets,OF,Joe Tuschak,"Northern HS, Dillsburg, Pa.",HS,PA,Y,"$250,000"
2011,6,193,Marlins,LHP,Charlie Lowell,Wichita State,4YR,KS,Y,"$200,000"
2011,6,194,Dodgers,RHP,Scott Barlow,"Golden Valley HS, Santa Clarita, Calif.",HS,CA,Y,"$150,000"
2011,6,195,Angels,RHP,Austin Wood,Southern California,4YR,CA,Y,"$180,000"
2011,6,196,Athletics,OF,Dayton Alexander,Feather River (Calif.) JC,JC,CA,Y,"$125,000"
2011,6,197,Tigers,OF,Tyler Collins,Howard (Texas) JC,JC,TX,Y,"$210,000"
2011,6,198,Rockies,RHP,Chris Jensen,San Diego,4YR,CA,Y,"$135,000"
2011,6,199,Blue Jays,RHP,Anthony DeSclafani,Florida,4YR,FL,Y,"$250,000"
2011,6,200,Cardinals,C,Adam Ehrlich,"Campbell Hall HS, North Hollywood, Calif.",HS,CA,Y,"$150,000"
2011,6,201,White Sox,SS,Marcus Semien,California,4YR,CA,Y,"$130,000"
2011,6,202,Red Sox,LHP,Miguel Pena,San Jacinto (Texas) JC,JC,TX,Y,"$85,000"
2011,6,203,Padres,OF,Kyle Gaedele,Valparaiso,4YR,IN,Y,"$125,000"
2011,6,204,Rangers,OF,Derek Fisher,"Cedar Crest HS, Lebanon, Pa.",HS,PA,N,
2011,6,205,Reds,3B,Sean Buckley,St. Petersburg (Fla.) JC,JC,FL,Y,"$125,000"
2011,6,206,Braves,RHP,Mark Lamm,Vanderbilt,4YR,TN,Y,"$60,000"
2011,6,207,Giants,LHP,Josh Osich,Oregon State,4YR,OR,Y,"$450,000"
2011,6,208,Twins,OF,Dereck Rodriguez,Pace (Fla.) HS,HS,FL,Y,"$130,000"
2011,6,209,Yankees,OF,Jake Cave,"Kecoughtan HS, Hampton, Va.",HS,VA,Y,"$800,000"
2011,6,210,Rays,RHP,Jake Floethe,Cal State Fullerton,4YR,CA,Y,"$105,000"
2011,6,211,Phillies,C,Zach Wright,East Carolina,4YR,NC,N,
2011,7,212,Pirates,RHP,Jake Burnette,Buford (Ga.) HS,HS,GA,Y,"$550,000"
2011,7,213,Mariners,3B,Steve Proscia,Virginia,4YR,VA,Y,"$160,000"
2011,7,214,Diamondbacks,OF,Ben Roberts,"Sentinel HS, Missoula, Mont.",HS,MT,N,
2011,7,215,Orioles,LHP,Trent Howard,Central Michigan,4YR,MI,Y,"$125,000"
2011,7,216,Royals,RHP,Kellen Moen,Oregon,4YR,OR,Y,"$45,000"
2011,7,217,Nationals,RHP,Brian Dupra,Notre Dame,4YR,IN,Y,"$35,000"
2011,7,218,Indians,C,Eric Haase,"Divine Child HS, Dearborn, Mich.",HS,MI,Y,"$580,000"
2011,7,219,Cubs,1B,Trevor Gretzky,"Oaks Christian HS, Westlake Village, Calif.",HS,CA,Y,"$375,000"
2011,7,220,Astros,OF,Javaris Reynolds,"King HS, Tampa",HS,FL,Y,"$150,000"
2011,7,221,Brewers,RHP,David Goforth,Mississippi,4YR,MS,Y,"$100,000"
2011,7,222,Mets,1B,Cole Frenzel,Arizona,4YR,AZ,Y,"$200,000"
2011,7,223,Marlins,1B,Ryan Rieger,JC of the Sequoias (Calif.),JC,CA,Y,"$200,000"
2011,7,224,Dodgers,OF,Scott Woodward,Coastal Carolina,4YR,SC,Y,"$50,000"
2011,7,225,Angels,C,Abel Baker,Grayson County (Texas) JC,JC,TX,Y,"$110,000"
2011,7,226,Athletics,RHP,Blake Treinen,South Dakota State,4YR,SD,Y,"$52,500"
2011,7,227,Tigers,LHP,Brian Flynn,Wichita State,4YR,KS,Y,"$125,000"
2011,7,228,Rockies,1B,Harold Riggins,North Carolina State,4YR,NC,Y,"$125,000"
2011,7,229,Blue Jays,SS,Christian Lopes,"Edison HS, Huntington Beach, Calif.",HS,CA,Y,"$800,000"
2011,7,230,Cardinals,OF,Nick Martini,Kansas State,4YR,KS,Y,"$125,000"
2011,7,231,White Sox,C,Kevan Smith,Pittsburgh,4YR,PA,Y,"$60,000"
2011,7,232,Red Sox,LHP,Cody Kukuk,"Free State HS, Lawrence, Kan.",HS,KS,Y,"$800,000"
2011,7,233,Padres,RHP,Matt Wisler,Bryan (Ohio) HS,HS,OH,Y,"$500,000"
2011,7,234,Rangers,C,Max Pentecost,"Winder-Barrow HS, Winder, Ga.",HS,GA,N,
2011,7,235,Reds,RHP,James Allen,Kansas State,4YR,KS,Y,"$125,000"
2011,7,236,Braves,RHP,Cody Martin,Gonzaga,4YR,WA,Y,"$45,000"
2011,7,237,Giants,RHP,Ray Black,Pittsburgh,4YR,PA,Y,"$225,000"
2011,7,238,Twins,LHP,Steven Gruver,Tennessee,4YR,TN,Y,"$125,000"
2011,7,239,Yankees,1B,Bubba Jones,"Edmonds-Woodway HS, Edmonds, Wash.",HS,WA,Y,"$350,000"
2011,7,240,Rays,LHP,Ryan Carpenter,Gonzaga,4YR,WA,Y,"$200,000"
2011,7,241,Phillies,RHP,Ken Giles,Yavapai (Ariz.) JC,JC,AZ,Y,"$250,000"
2011,8,242,Pirates,RHP,Jason Creasy,Clayton (N.C.) HS,HS,NC,Y,"$250,000"
2011,8,243,Mariners,RHP,Carson Smith,Texas State,4YR,TX,Y,"$215,000"
2011,8,244,Diamondbacks,RHP,Jesse Darrah,Fresno Pacific,4YR,CA,Y,"$105,000"
2011,8,245,Orioles,OF,John Ruettiger,Arizona State,4YR,AZ,Y,"$160,000"
2011,8,246,Royals,RHP,Evan Beal,"South County HS, Lorton, Va.",HS,VA,N,
2011,8,247,Nationals,RHP,Greg Holt,North Carolina,4YR,NC,Y,"$34,000"
2011,8,248,Indians,LHP,Stephen Tarpley,Gilbert (Ariz.) HS,HS,AZ,N,
2011,8,249,Cubs,OF,Taylor Dugas,Alabama,4YR,AL,N,
2011,8,250,Astros,RHP,Brandon Culbreth,"Forsyth Country Day HS, Lewisville, N.C.",HS,NC,Y,"$150,000"
2011,8,251,Brewers,C,Dustin Houle,"Brookswood SS, Langley, B.C.",HS,CN,Y,"$150,000"
2011,8,252,Mets,SS,Danny Muno,Fresno State,4YR,CA,Y,"$10,000"
2011,8,253,Marlins,RHP,Dejai Oliver,Seminole State (Fla.) JC,JC,FL,Y,"$200,000"
2011,8,254,Dodgers,LHP,Rick Anton,Utah,4YR,UT,Y,"$25,000"
2011,8,255,Angels,RHP,Logan Odom,Southern California,4YR,CA,Y,"$60,000"
2011,8,256,Athletics,RHP,Colin O'Connell,Cal State Fullerton,4YR,CA,Y,"$150,000"
2011,8,257,Tigers,OF,Jason Krizan,Dallas Baptist,4YR,TX,Y,"$50,000"
2011,8,258,Rockies,LHP,Roberto Padilla,San Jose State,JC,CA,Y,"$110,000"
2011,8,259,Blue Jays,RHP,Mark Biggs,"Warren East HS, Bowling Green, Ky.",HS,KY,Y,"$600,000"
2011,8,260,Cardinals,LHP,Danny Miranda,Miami,4YR,FL,Y,"$125,000"
2011,8,261,White Sox,RHP,Ian Gardeck,Angelina (Texas) JC,JC,TX,N,
2011,8,262,Red Sox,OF,Senquez Golson,Pascagoula (Miss.) HS,HS,MS,N,
2011,8,263,Padres,RHP,Kevin Quackenbush,South Florida,4YR,FL,Y,"$5,000"
2011,8,264,Rangers,RHP,Kyle Hendricks,Dartmouth,4YR,NH,Y,"$125,000"
2011,8,265,Reds,OF,Jon Matthews,St. Petersburg (Fla.) JC,JC,FL,Y,"$125,000"
2011,8,266,Braves,2B,Tommy La Stella,Coastal Carolina,4YR,SC,Y,"$105,000"
2011,8,267,Giants,SS,Jean Delgado,Caguas (P.R.) Military Academy,HS,PR,Y,"$125,000"
2011,8,268,Twins,LHP,Jason Wheeler,Loyola Marymount,4YR,CA,Y,"$132,500"
2011,8,269,Yankees,RHP,Phil Wetherell,Western Kentucky,4YR,KY,Y,"$122,500"
2011,8,270,Rays,1B,John Alexander,Glendora (Calif.) HS,HS,CA,Y,"$325,000"
