Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2017,27,814,Cardinals,RHP,Kodi Whitley,Mount Olive (N.C.),4YR,NC,Y,
2017,27,815,Tigers,SS,Jake Bivens,Michigan,4YR,MI,Y,
2017,27,816,Giants,RHP,Matt Brown,San Jose State,4YR,CA,Y,
2017,27,817,Mets,RHP,Billy Oxford,Azusa Pacific (Calif.),4YR,CA,Y,
2017,27,818,Orioles,RHP,Nick Vichio,Missouri Baptist,4YR,MO,Y,
2017,27,819,Blue Jays,LHP,Sam Weatherly,Howell (Mich.) HS,HS,MI,N,
2017,27,820,Dodgers,SS,Jeremy Arocho,"Old Mill HS, Millersville, Md.",HS,MD,Y,
2017,27,821,Red Sox,2B,Xavier LeGrant,Spartanburg Methodist (S.C.) JC,JC,SC,Y,
2017,27,822,Indians,C,Casey Opitz,"Heritage HS, Littleton, Colo.",HS,CO,N,
2017,27,823,Nationals,SS,Darren Baker,"Jesuit HS, Carmichael, Calif.",HS,CA,N,
2017,27,824,Rangers,LHP,Corey Stone,"Mid-Carolina HS, Prosperity, S.C.",HS,SC,N,
2017,27,825,Cubs,RHP,Darius  Vines,Oxnard (Calif.) JC,JC,CA,N,
2017,28,826,Twins,RHP,Joe Record,UC Santa Barbara,4YR,CA,Y,
2017,28,827,Reds,LHP,Harrison Rutkowski,Woodbridge (N.J.) HS,HS,NJ,N,
2017,28,828,Padres,LHP,Noel Vela,"Veterans Memorial HS, Mission, Texas",HS,TX,Y,
2017,28,829,Rays,SS,Justin Bridgman,Nevada,4YR,NV,Y,
2017,28,830,Braves,RHP,Brett Brocoff,"Desert Oasis HS, Las Vegas",HS,NV,N,
2017,28,831,Athletics,LHP,Pat Krall,Clemson,4YR,SC,Y,
2017,28,832,Diamondbacks,RHP,James Johnson,Lamar,4YR,TX,Y,
2017,28,833,Phillies,RHP,Bill Sullivan,"St. Mark's HS, Wilmington, Del.",HS,DE,N,
2017,28,834,Brewers,RHP,Roberto Delgado,Oklahoma City,4YR,OK,Y,
2017,28,835,Angels,SS,Bernabe Camargo,Galveston (Texas) JC,JC,TX,Y,
2017,28,836,Rockies,OF,Brett Stephens,UCLA,4YR,CA,Y,
2017,28,837,White Sox,2B,Laz Rivera,Tampa,4YR,FL,Y,
2017,28,838,Pirates,RHP,Matt Seelinger,Farmingdale State (N.Y.),4YR,NY,Y,
2017,28,839,Marlins,RHP,Vincenzo Aiello,Oklahoma,4YR,OK,Y,
2017,28,840,Royals,RHP,Tylor Fischer,"Langham Creek HS, Houston",HS,TX,Y,
2017,28,841,Astros,3B,Richard Slenker,Yale,4YR,CT,Y,
2017,28,842,Yankees,RHP,Shane Roberts,"Dwyer HS, Palm Beach Gardens, Fla.",HS,FL,N,
2017,28,843,Mariners,OF,Johnny Slater,Michigan,4YR,MI,Y,
2017,28,844,Cardinals,RHP,C.J. Saylor,San Diego State,4YR,CA,Y,
2017,28,845,Tigers,2B,Cam Warner,Texas Christian,4YR,TX,Y,
2017,28,846,Giants,RHP,Peter Lannoo,Cornell,4YR,NY,Y,
2017,28,847,Mets,1B,Jeremy Vasquez,Nova Southeastern (Fla.),4YR,FL,Y,
2017,28,848,Orioles,OF,Zach Jarrett,Charlotte,4YR,NC,Y,
2017,28,849,Blue Jays,3B,Davis Schneider,"Eastern Regional HS, Voorhees Township, N.J.",HS,NJ,Y,
2017,28,850,Dodgers,LHP,Justin Lewis,Cornell,4YR,NY,Y,
2017,28,851,Red Sox,OF,Oraj Anu,"The Next Level Academy, Longwood, Fla.",HS,FL,N,
2017,28,852,Indians,LHP,Michael Hendrickson,Michigan,4YR,MI,Y,
2017,28,853,Nationals,C,Nic Perkins,Drury (Mo.),4YR,MO,Y,
2017,28,854,Rangers,RHP,Jacob Hilton,"Heritage HS, Littleton, Colo.",HS,CO,N,
2017,28,855,Cubs,OF,Kier Meredith,"Glenn HS, Kernersville, N.C.",HS,NC,N,
2017,29,856,Twins,RHP,Griffin Roberts,Wake Forest,4YR,NC,N,
2017,29,857,Reds,OF,A.J. Bumpass,Cincinnati,4YR,OH,N,
2017,29,858,Padres,C,Jalen Washington,Ohio State,4YR,OH,Y,
2017,29,859,Rays,RHP,Ryan Askew,Mercer,4YR,GA,Y,
2017,29,860,Braves,RHP,Cade Cavalli,Bixby (Okla.) HS,HS,,N,
2017,29,861,Athletics,RHP,Adam Reuss,Wisconsin-Milwaukee,4YR,WI,Y,
2017,29,862,Diamondbacks,LHP,Tarik Skubal,Seattle,4YR,WA,N,
2017,29,863,Phillies,RHP,Bailey Cummings,San Jacinto (Texas) JC,JC,TX,Y,
2017,29,864,Brewers,C,Brent Diaz,Louisiana Tech,4YR,LA,Y,
2017,29,865,Angels,RHP,Cobi Johnson,Florida State,4YR,FL,N,
2017,29,866,Rockies,2B,Todd Czinege,Villanova,4YR,PA,Y,
2017,29,867,White Sox,LHP,Joe Mockbee,Michigan State,4YR,MI,Y,
2017,29,868,Pirates,OF,Brock Deatherage,North Carolina State,4YR,NC,N,
2017,29,869,Marlins,RHP,Henry McAree,Lewis-Clark State (Idaho),4YR,ID,Y,
2017,29,870,Royals,OF,Travis Jones,Texas,4YR,TX,Y,
2017,29,871,Astros,OF,Andres Santana,"Doral Academy Prep HS, Miami",HS,FL,Y,
2017,29,872,Yankees,RHP,Tristan Beck,Stanford,4YR,CA,N,
2017,29,873,Mariners,RHP,Dave Gerber,Creighton,4YR,NE,Y,
2017,29,874,Cardinals,2B,Wood Myers,Coastal Carolina,4YR,SC,Y,
2017,29,875,Tigers,LHP,Grant Reuss,Michigan,4YR,MI,Y,
2017,29,876,Giants,RHP,Frank Rubio,Florida,4YR,FL,Y,
2017,29,877,Mets,RHP,Liam McCall,"First Coast HS, Jacksonville",HS,FL,Y,
2017,29,878,Orioles,LHP,Matt Hammonds,Sonoma State (Calif.),4YR,CA,Y,
2017,29,879,Blue Jays,LHP,Joe DiBenedetto,Nova Southeastern (Fla.),4YR,FL,Y,
2017,29,880,Dodgers,2B,Deacon Liput,Florida,4YR,FL,N,
2017,29,881,Red Sox,OF,Tyler Dearden,"Rancocas Valley Regional HS, Mount Holly, N.J.",HS,NJ,Y,
2017,29,882,Indians,OF,Tre' Gantt,Ohio State,4YR,OH,Y,
2017,29,883,Nationals,C,Alex Dunlap,Stanford,4YR,CA,Y,
2017,29,884,Rangers,RHP,Blaine Knight,Arkansas,4YR,AR,N,
2017,29,885,Cubs,RHP,Jake Steffens,Santa Clara,4YR,CA,Y,
2017,30,886,Twins,RHP,Alex Robles,Austin Peay State,4YR,TN,Y,
2017,30,887,Reds,LHP,Garrett Shoenle,"Northrop HS, Fort Wayne, Ind.",HS,IN,N,
2017,30,888,Padres,C,Chandler Seagle,Appalachian State,4YR,NC,Y,
2017,30,889,Rays,RHP,Gavin Williams,"Cape Fear HS, Fayetteville, N.C.",HS,NC,N,
2017,30,890,Braves,LHP,Hayden Wynja,"Heritage Christian School, Indianapolis",HS,IN,N,
2017,30,891,Athletics,LHP,Cody Puckett,Middle Tennessee State,4YR,TN,Y,
2017,30,892,Diamondbacks,OF,Ryan Dobson,Fresno State,4YR,CA,Y,
2017,30,893,Phillies,3B,Matt Kroon,Central Arizona JC,JC,AZ,N,
2017,30,894,Brewers,LHP,Cody Beckman,North Carolina State,4YR,NC,Y,
2017,30,895,Angels,RHP,Jeremy Beasley,Clemson,4YR,SC,Y,
2017,30,896,Rockies,2B,Jeff Moberg,Tennessee,4YR,TN,Y,
2017,30,897,White Sox,LHP,Ryan Erickson,Iowa,4YR,IA,Y,
2017,30,898,Pirates,C,Manny Bejerano,Broward (Fla.) JC,JC,FL,Y,
2017,30,899,Marlins,OF,Michael Donadio,St. John's,4YR,NY,Y,
2017,30,900,Royals,LHP,Adam Bainbridge,Old Dominion,4YR,VA,Y,
2017,30,901,Astros,SS,Cody Bohanek,Illinois-Chicago,4YR,IL,Y,
2017,30,902,Yankees,OF,Jake Mangum,Mississippi State,4YR,MS,N,
2017,30,903,Mariners,RHP,Scott Boches,Marist,4YR,NY,Y,
2017,30,904,Cardinals,RHP,Alex Fagalde,UC Riverside,4YR,CA,Y,
2017,30,905,Tigers,RHP,Kyle Thomas,Northwestern Ohio,4YR,OH,Y,
2017,30,906,Giants,OF,Sean Watkins,Cal State Los Angeles,4YR,CA,N,
2017,30,907,Mets,RHP,Ian McWilliams,"Beech HS, Hendersonville, Tenn.",HS,TN,N,
2017,30,908,Orioles,OF,Will Robertson,Davidson,4YR,NC,Y,
2017,30,909,Blue Jays,C,Reilly Johnson,State JC of Florida,JC,FL,Y,
2017,30,910,Dodgers,OF,Chris Roller,McLennan (Texas) JC,JC,TX,Y,
2017,30,911,Red Sox,RHP,Andrew Carber,Chipola (Fla.) JC,JC,FL,Y,
2017,30,912,Indians,LHP,Zach Draper,College of Idaho,4YR,ID,Y,
2017,30,913,Nationals,OF,Austin Guibor,Fresno State,4YR,CA,Y,
2017,30,914,Rangers,SS,Ryan Dorow,Adrian (Mich.),4YR,MI,Y,
2017,30,915,Cubs,SS,Cam Balego,Mercyhurst (Pa.),4YR,PA,Y,
2017,31,916,Twins,3B,Luke Miller,Indiana,4YR,IN,N,
2017,31,917,Reds,2B,Dondrae Bremner,"Bill Crothers SS, Markham, Ont.",HS,CN,N,
2017,31,918,Padres,OF,Tyler Benson,Bloomsburg (Pa.),4YR,PA,Y,
2017,31,919,Rays,C,Chris Williams,Clemson,4YR,SC,N,
2017,31,920,Braves,RHP,Ryan Miller,Clemson,4YR,SC,N,
2017,31,921,Athletics,RHP,Brandon Withers,James Madison,4YR,VA,Y,
2017,31,922,Diamondbacks,RHP,Cole Percival,Riverside (Calif.) Poly HS,HS,CA,N,
2017,31,923,Phillies,OF,Danny Mayer,Pacific,4YR,CA,Y,
2017,31,924,Brewers,LHP,Rylan Kaufman,Friendswood (Texas) HS,HS,TX,N,
2017,31,925,Angels,LHP,Jon Malmin,Texas,4YR,TX,Y,
2017,31,926,Rockies,LHP,Reagan Biechler,Wichita State,4YR,KS,Y,
2017,31,927,White Sox,LHP,Parker Rigler,Kansas State,4YR,KS,Y,
2017,31,928,Pirates,3B,Jesse Medrano,Fresno State,4YR,CA,Y,
2017,31,929,Marlins,OF,Harrison White,Yale,4YR,CT,Y,
2017,31,930,Royals,C,Justin Vought,"Wyoming Valley West HS, Plymouth, Pa.",HS,PA,N,
2017,31,931,Astros,LHP,Cole Watts,Skyline (Calif.) JC,JC,CA,Y,
2017,31,932,Yankees,OF,Jimmy Herron,Duke,4YR,NC,N,
2017,31,933,Mariners,3B,Ryan Costello,Central Connecticut State,4YR,CT,Y,
2017,31,934,Cardinals,C,Saul Garza,"North HS, Edinburg, Texas",HS,TX,N,
2017,31,935,Tigers,RHP,Nick Storz,"Poly Prep Country Day School, Brooklyn",HS,NY,N,
2017,31,936,Giants,RHP,Keenan Bartlett,Richmond,4YR,VA,Y,
2017,31,937,Mets,RHP,Ryan Selmer,Maryland,4YR,MD,Y,
2017,31,938,Orioles,OF,Robbie Thorburn,UNC Wilmington,4YR,NC,Y,
2017,31,939,Blue Jays,RHP,Graham Spraker,Quincy (Ill.),4YR,IL,Y,
2017,31,940,Dodgers,OF,Hunter Mercado-Hood,San Diego,4YR,CA,N,
2017,31,941,Red Sox,3B,Michael Osinski,Longwood,4YR,VA,Y,
2017,31,942,Indians,LHP,Asa Lacy,"Tivy HS, Kerrville, Texas",HS,TX,N,
2017,31,943,Nationals,RHP,Jeremy McKinney,Indiana State,4YR,IN,Y,
2017,31,944,Rangers,RHP,Griff McGarry,"Menlo HS, Atherton, Calif.",HS,CA,N,
2017,31,945,Cubs,3B,Ramsey Romano,Long Beach State,4YR,CA,Y,
2017,32,946,Twins,RHP,Nick Brown,William & Mary,4YR,VA,Y,
2017,32,947,Reds,RHP,Michael Bono,Santa Clara,4YR,CA,Y,
2017,32,948,Padres,SS,Matt Batten,Quinnipiac,4YR,CT,Y,
2017,32,949,Rays,3B,Seaver Whalen,Lewis-Clark State (Idaho),4YR,ID,Y,
2017,32,950,Braves,LHP,Reid Detmers,"Glenwood HS, Chatham, Ill.",HS,IL,N,
2017,32,951,Athletics,RHP,Caleb Evans,Liberty,4YR,VA,Y,
2017,32,952,Diamondbacks,OF,Will Gorman,Rochester Institute of Technology,4YR,NY,Y,
2017,32,953,Phillies,RHP,Sati Santa Cruz,Central Arizona JC,JC,AZ,Y,
2017,32,954,Brewers,RHP,Miller Hogan,Saint Louis,4YR,MO,N,
2017,32,955,Angels,1B,David MacKinnon,Hartford,4YR,CT,Y,
2017,32,956,Rockies,RHP,Moises Ceja,UCLA,4YR,CA,Y,
2017,32,957,White Sox,LHP,Greg Minier,Washington,4YR,WA,Y,
2017,32,958,Pirates,RHP,Hector Quinones,Midway (Ky.),4YR,KY,Y,
2017,32,959,Marlins,3B,Elliott Barzilli,Texas Christian,4YR,TX,Y,
2017,32,960,Royals,RHP,Andrew Beckwith,Coastal Carolina,4YR,SC,Y,
2017,32,961,Astros,C,Martin Figueroa,Rhode Island,4YR,RI,Y,
2017,32,962,Yankees,SS,Alika Williams,"Rancho Bernardo HS, San Diego",HS,CA,N,
2017,32,963,Mariners,1B,Ryan Garcia,Point Loma Nazarene (Calif.),4YR,CA,Y,
2017,32,964,Cardinals,C,Cameron Knight,Arkansas-Little Rock,4YR,AR,Y,
2017,32,965,Tigers,RHP,Drew Carlton,Florida State,4YR,FL,Y,
2017,32,966,Giants,RHP,Blake Rivera,Wallace State (Ala.) JC,JC,AL,N,
2017,32,967,Mets,LHP,Kaylor Chafin,Texas A&M,4YR,TX,N,
2017,32,968,Orioles,2B,Max Hogan,Missouri Southern State,4YR,MO,Y,
2017,32,969,Blue Jays,RHP,Jacob Condra-Bogan,Georgia Southern,4YR,GA,N,
2017,32,970,Dodgers,OF,Tyler Adkison,San Diego State,4YR,CA,Y,
2017,32,971,Red Sox,RHP,Taylor Ahearn,Cal State San Marcos,4YR,CA,Y,
2017,32,972,Indians,OF,Mitch Reeves,Florida Southern,4YR,FL,Y,
2017,32,973,Nationals,2B,Phil Caulfield,Loyola Marymount,4YR,CA,Y,
2017,32,974,Rangers,RHP,Will Moriarty,"South Oldham HS, Crestwood, Ky.",HS,KY,N,
2017,32,975,Cubs,RHP,Hunter Ruth,"Buchholz HS, Gainesville, Fla.",HS,FL,N,
2017,33,976,Twins,1B,J.J. Robinson,Lewis-Clark State (Idaho),4YR,ID,Y,
2017,33,977,Reds,SS,Brady McConnell,Merritt Island (Fla.) HS,HS,FL,N,
2017,33,978,Padres,RHP,Caleb Boushley,Wisconsin-La Crosse,4YR,WI,Y,
2017,33,979,Rays,LHP,Ivan Pelaez,Faulkner (Ala.),4YR,AL,Y,
2017,33,980,Braves,RHP,Chris McMahon,West Chester (Pa.) Rustin HS,HS,PA,N,
2017,33,981,Athletics,2B,Jake Lumley,Canisus,4YR,NY,Y,
2017,33,982,Diamondbacks,C,Renae Martinez,Oklahoma,4YR,OK,Y,
2017,33,983,Phillies,RHP,Ben Brown,"Melville HS, East Setauket, N.Y.",HS,NY,Y,
2017,33,984,Brewers,OF,Kyle Jacobsen,"Allatoona HS, Acworth, Ga.",HS,GA,N,
2017,33,985,Angels,RHP,Tyler Walsh,Belmont,4YR,TN,Y,
2017,33,986,Rockies,LHP,Alec Byrd,Florida State,4YR,FL,Y,
2017,33,987,White Sox,LHP,Kevin George,Menlo (Calif.),4YR,CA,Y,
2017,33,988,Pirates,RHP,Ryan Valdes,South Florida,4YR,FL,Y,
2017,33,989,Marlins,LHP,Kyle Farjad,Palm Beach State (Fla.) JC,JC,FL,Y,
2017,33,990,Royals,RHP,Damon Olds,Indiana State,4YR,IN,Y,
2017,33,991,Astros,OF,Reid Russell,Lamar,4YR,TX,Y,
2017,33,992,Yankees,RHP,Jacob Stevens,Boston College,4YR,MA,N,
2017,33,993,Mariners,LHP,Chris Castellanos,Stanford,4YR,CA,Y,
2017,33,994,Cardinals,2B,Taylor Bryant,Cal State Fullerton,4YR,CA,Y,
2017,33,995,Tigers,RHP,Jake Nelson,Pennsylvania,4YR,PA,N,
2017,33,996,Giants,C,Peyton Maddox,Virginia Military Institute,4YR,VA,N,
2017,33,997,Mets,RHP,Mac Lozer,Michigan,4YR,MI,Y,
2017,33,998,Orioles,LHP,Ryan Wilson,Pepperdine,4YR,CA,Y,
2017,33,999,Blue Jays,LHP,Matthew Gunter,Hawaii Pacific,4YR,HI,Y,
2017,33,1000,Dodgers,RHP,Brett De Geus,Cabrillo (Calif.) JC,JC,CA,Y,
2017,33,1001,Red Sox,LHP,Tanner Raiburn,Grambling State,4YR,LA,Y,
2017,33,1002,Indians,1B,Michael Cooper,"Ridge Point HS, Missouri City, Texas",HS,TX,Y,
2017,33,1003,Nationals,C,Adalberto Carrillo,Southern California,4YR,CA,Y,
2017,33,1004,Rangers,LHP,Troy Newell,Jefferson (Mo.) JC,JC,MO,N,
2017,33,1005,Cubs,C,Joe Donovan,Westmont (Ill.) HS,HS,IL,N,
2017,34,1006,Twins,RHP,Max Meyer,Woodbury (Minn.) HS,HS,MN,N,
2017,34,1007,Reds,OF,R.J. Barnes,"Sycamore HS, Montgomery, Ohio",HS,OH,N,
2017,34,1008,Padres,OF,Henry Marchese,"Stevenson HS, Lincolnshire, Ill.",HS,IL,N,
2017,34,1009,Rays,2B,Trey Hair,Evansville,4YR,IN,Y,
2017,34,1010,Braves,3B,Ricky Negron,Tampa,4YR,FL,Y,
2017,34,1011,Athletics,2B,Justin Jones,Nevada-Las Vegas,4YR,NV,Y,
2017,34,1012,Diamondbacks,OF,Dan Swain,Siena,4YR,NY,Y,
2017,34,1013,Phillies,RHP,Kyle Hurt,"Torrey Pines HS, San Diego",HS,CA,N,
2017,34,1014,Brewers,LHP,Garrett Crochet,Ocean Springs (Miss.) HS,HS,MS,N,
2017,34,1015,Angels,RHP,Weston Smith,"O'Connor HS, Helotes, Texas",HS,TX,N,
2017,34,1016,Rockies,RHP,Hayden Roberts,Southern Mississippi,4YR,MS,Y,
2017,34,1017,White Sox,RHP,Michael McCormick,Eastern Illinois,4YR,IL,Y,
2017,34,1018,Pirates,LHP,Mason Ward,Kennesaw State,4YR,GA,Y,
2017,34,1019,Marlins,LHP,Karl Craigie,Texas-San Antonio,4YR,TX,Y,
2017,34,1020,Royals,RHP,Jack Klein,Stanford,4YR,CA,Y,
2017,34,1021,Astros,LHP,Noel Pinto,Connors State (Okla.) JC,JC,OK,Y,
2017,34,1022,Yankees,LHP,Jordan Butler,"Alonso HS, Tampa",HS,FL,N,
2017,34,1023,Mariners,LHP,David Hesslink,Massachusetts Institute of Technology,4YR,MA,Y,
2017,34,1024,Cardinals,RHP,Cory Malcom,Arkansas-Little Rock,4YR,AR,Y,
2017,34,1025,Tigers,RHP,Ro Coleman,Vanderbilt,4YR,TN,Y,
2017,34,1026,Giants,RHP,Conner Nurse,"Ridge Community HS, Davenport, Fla.",HS,FL,Y,
2017,34,1027,Mets,LHP,Jake Eder,"Calvary Christian Academy, Fort Lauderdale",HS,FL,N,
2017,34,1028,Orioles,RHP,Tim Naughton,North Carolina State,4YR,NC,Y,
2017,34,1029,Blue Jays,RHP,Maverik Buffo,Brigham Young,4YR,UT,Y,
2017,34,1030,Dodgers,RHP,Dan Jagiello,Long Island-Post (N.Y.),4YR,NY,Y,
2017,34,1031,Red Sox,OF,Luis Torres,"Colon HS, Santa Isabel, P.R.",HS,PR,Y,
2017,34,1032,Indians,OF,Cole Turney,"Travis HS, Richmond, Texas",HS,TX,N,
2017,34,1033,Nationals,LHP,Bennett Sousa,Virginia,4YR,VA,N,
2017,34,1034,Rangers,OF,Edmond Americaan,Chipola (Fla.) JC,JC,FL,N,
2017,34,1035,Cubs,RHP,Andrew Karp,Florida State,4YR,FL,N,
2017,35,1036,Twins,SS,Adam Oviedo,Alvarado (Texas) HS,HS,TX,N,
2017,35,1037,Reds,RHP,Stephen Keller,"Hargrave HS, Huffman, Texas",HS,TX,Y,
2017,35,1038,Padres,RHP,Kevin Abel,"Madison HS, San Diego",HS,CA,N,
2017,35,1039,Rays,RHP,Garrett Anderson,Florida Gulf Coast,4YR,FL,Y,
2017,35,1040,Braves,OF,Jason Rooks,"Walton HS, Marietta, Ga.",HS,GA,N,
2017,35,1041,Athletics,C,Cooper Goldby,Lewis-Clark State (Idaho),4YR,ID,Y,
2017,35,1042,Diamondbacks,C,Zach Almond,Catawba (N.C.),4YR,NC,Y,
2017,35,1043,Phillies,RHP,Brian Morrell,"Shoreham-Wading River HS, Shoreham, N.Y.",HS,NY,N,
2017,35,1044,Brewers,OF,Davis Bradshaw,"McLaurin HS, Florence, Miss.",HS,MS,N,
2017,35,1045,Angels,RHP,Brady Feigl,Mississippi,4YR,MO,N,
2017,35,1046,Rockies,RHP,James Notary,Broomfield (Colo.) HS,HS,CO,N,
2017,35,1047,White Sox,RHP,Riley Crean,Bloomington (Ind.) North HS,HS,IN,N,
2017,35,1048,Pirates,RHP,Drew Fischer,Amherst (Mass.),4YR,MA,Y,
2017,35,1049,Marlins,LHP,Tyler Holton,Florida State,4YR,FL,N,
2017,35,1050,Royals,OF,Reed Rohlman,Clemson,4YR,SC,Y,
2017,35,1051,Astros,SS,Trei Cruz,"Episcopal HS, Bellaire, Texas",HS,TX,N,
2017,35,1052,Yankees,C,Steven Williams,"Deerfield-Windsor HS, Albany, Ga.",HS,GA,N,
2017,35,1053,Mariners,RHP,Hunter Lonigro,Connellsville (Pa.) Area HS,HS,PA,N,
2017,35,1054,Cardinals,RHP,Alex Gallegos,Torrance (Calif.) HS,HS,CA,Y,
2017,35,1055,Tigers,RHP,Jeff Criswell,Portage (Mich.) Central HS,HS,MI,N,
2017,35,1056,Giants,OF,Dalton Combs,Huntington (Ind.),4YR,IN,Y,
2017,35,1057,Mets,RHP,Kyle Wilson,Crowder (Mo.) JC,JC,MO,Y,
2017,35,1058,Orioles,RHP,Keegan Collett,Northern Oklahoma JC,JC,OK,N,
2017,35,1059,Blue Jays,OF,Brandon Polizzi,Cal State Dominguez Hills,4YR,CA,Y,
2017,35,1060,Dodgers,RHP,Colby Nealy,Washington State,4YR,WA,Y,
2017,35,1061,Red Sox,1B,Trey Ganns,Northern Kentucky,4YR,KY,Y,
2017,35,1062,Indians,RHP,Spencer Strider,Christian Academy of Knoxville,HS,TN,N,
2017,35,1063,Nationals,1B,Jackson Cramer,West Virginia,4YR,WV,Y,
2017,35,1064,Rangers,LHP,Connor Higgins,Arizona State,4YR,AZ,N,
2017,35,1065,Cubs,SS,Ben Ramirez,"Eastlake HS, Chula Vista, Calif.",HS,CA,N,
2017,36,1066,Twins,RHP,Josh McMinn,Oral Roberts,4YR,OK,N,
2017,36,1067,Reds,RHP,Logan Chapman,Easley (S.C.) HS,HS,SC,N,
2017,36,1068,Padres,C,Shane Muntz,Malvern (Pa.) Prep HS,HS,PA,N,
2017,36,1069,Rays,RHP,Kyle Goodbrand,UC San Diego,4YR,CA,Y,
2017,36,1070,Braves,RHP,Chase Blueberg,Feather River (Calif.) JC,JC,CA,N,
2017,36,1071,Athletics,OF,Logan Farrar,Virginia Commonwealth,4YR,VA,Y,
2017,36,1072,Diamondbacks,RHP,Boyd Vander Kooi,"Skyline HS, Mesa, Ariz.",HS,AZ,N,
2017,36,1073,Phillies,OF,Joe Breaux,McClennan (Texas) JC,JC,TX,N,
2017,36,1074,Brewers,3B,Kenny Corey,UC Santa Barbara,4YR,CA,Y,
2017,36,1075,Angels,OF,Steven Rivas,"Etiwanda HS, Rancho Cucamonga, Calif.",HS,CA,N,
2017,36,1076,Rockies,RHP,Michael Agis,Florida International,4YR,FL,Y,
2017,36,1077,White Sox,RHP,Alex Widmer,"Norwayne HS, Creston, Ohio",HS,OH,N,
2017,36,1078,Pirates,RHP,Ryan Hoerter,"Indian Trail HS, Kenosha, Wis.",HS,WI,N,
2017,36,1079,Marlins,RHP,Josh Alberius,Arkansas,4YR,AR,Y,
2017,36,1080,Royals,C,Brady Cox,Texas-Arlington,4YR,TX,Y,
2017,36,1081,Astros,C,Josh Breaux,McLennan (Texas) JC,JC,TX,N,
2017,36,1082,Yankees,LHP,Andrew Abbott,"Halifax County HS, South Boston, Va.",HS,VA,N,
2017,36,1083,Mariners,OF,Heston Kjerstad,"Randall HS, Amarillo, Texas",HS,TX,N,
2017,36,1084,Cardinals,SS,Michael Brdar,Michigan,4YR,MI,Y,
2017,36,1085,Tigers,LHP,Jesse Heikkinen,Holt (Mich.) HS,HS,MI,N,
2017,36,1086,Giants,LHP,Joey Marciano,Southern Illinois,4YR,IL,Y,
2017,36,1087,Mets,C,Robby Kidwell,Brunswick (N.C.) JC,JC,NC,Y,
2017,36,1088,Orioles,SS,Tyler Coolbaugh,Angelo State (Texas),4YR,TX,Y,
2017,36,1089,Blue Jays,RHP,Jonathan Cheshire,Davenport (Mich.),4YR,MI,Y,
2017,36,1090,Dodgers,RHP,Riley Richert,Howard (Texas) JC,JC,TX,Y,
2017,36,1091,Red Sox,LHP,Rio Gomez,Arizona,4YR,AZ,Y,
2017,36,1092,Indians,LHP,Jorge Arellano,Downey (Calif.) HS,HS,CA,N,
2017,36,1093,Nationals,RHP,Gabe Klobosits,Auburn,4YR,AL,Y,
2017,36,1094,Rangers,OF,William Jeffry,"Colegio Angel David HS, San Juan, P.R.",HS,PR,Y,
2017,36,1095,Cubs,OF,Tanner Allen,"UMS-Wright Prep, Mobile, Ala.",HS,AL,N,
2017,37,1096,Twins,C,Patrick Bailey,"Wesleyan Christian Academy, High Point, N.C.",HS,NC,N,
2017,37,1097,Reds,RHP,Robert Touron,"Gulliver Prep, Miami",HS,FL,N,
2017,37,1098,Padres,LHP,Logan Browning,Florida Southern,4YR,FL,N,
2017,37,1099,Rays,OF,Cole Cabrera,"Punahou HS, Honolulu",HS,HI,N,
2017,37,1100,Braves,OF,Dean Miller,Riverside (Calif.) JC,JC,CA,N,
2017,37,1101,Athletics,3B,Raymond Gill,"Gulliver Prep, Miami",HS,FL,N,
2017,37,1102,Diamondbacks,SS,David Vasquez,"Stoneman Douglas HS, Parkland, Fla.",HS,FL,N,
2017,37,1103,Phillies,2B,Eduoard Julien,"Cardinal-Roy SS, Quebec City",HS,CN,N,
2017,37,1104,Brewers,RHP,Christian Taugner,Brown,4YR,RI,Y,
2017,37,1105,Angels,LHP,Peyton Glavine,"Blesset Trinity Catholic HS, Roswell, Ga.",HS,GA,N,
2017,37,1106,Rockies,3B,Tyler Hardman,"Temescal Canyon HS, Lake Elsinore, Calif",HS,CA,N,
2017,37,1107,White Sox,RHP,Ted Andrews,Tulane,4YR,LA,Y,
2017,37,1108,Pirates,SS,Kyle Watson,Mississippi,4YR,MS,Y,
2017,37,1109,Marlins,RHP,Jared Price,Maryland,4YR,MD,N,
2017,37,1110,Royals,SS,Trevor Hauver,"Perry HS, Gilbert, Ariz.",HS,AZ,N,
2017,37,1111,Astros,RHP,Matt Merrill,Oklahoma City (home school),Other,OK,Y,
2017,37,1112,Yankees,RHP,Tanner Burns,Decatur (Ala.) HS,HS,AL,N,
2017,37,1113,Mariners,OF,Jesse Franklin,Seattle Prep HS,HS,WA,N,
2017,37,1114,Cardinals,C,Adam Kerner,"Oaks Christian HS, Westlake Village, Calif.",HS,CA,N,
2017,37,1115,Tigers,SS,Shane Cooper,Hutchinson (Kan.) JC,JC,KS,Y,
2017,37,1116,Giants,RHP,Andy Rohloff,Central Florida,4YR,FL,Y,
2017,37,1117,Mets,LHP,Josh Walker,New Haven (Conn.),4YR,CT,Y,
2017,37,1118,Orioles,OF,Cole Haring,McLennan (Texas) JC,JC,TX,N,
2017,37,1119,Blue Jays,RHP,Justin Watts,Southern Indiana,4YR,IN,Y,
