Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1830,Gerald Henderson\hendege02,2014-15,27,CHO,NBA,13.2,80,72,2315,370,847,325,711,45,136,184,217,36,237,273,206,51,22,110,135,969,.437,.457,.331,.463,.848,.514
1831,George Hill\hillge01,2015-16,29,IND,NBA,13.2,74,73,2524,326,739,198,425,128,314,114,150,58,240,298,259,83,17,101,149,894,.441,.466,.408,.528,.760,.555
1832,Cory Jefferson\jeffeco01,2014-15,24,BRK,NBA,13.2,50,1,531,75,167,73,152,2,15,31,54,47,98,145,16,10,21,20,61,183,.449,.480,.133,.455,.574,.480
1833,Jonas Jerebko\jerebjo01,2017-18,30,UTA,NBA,13.2,74,19,1134,159,341,94,184,65,157,46,57,53,193,246,42,24,12,27,127,429,.466,.511,.414,.562,.807,.586
1834,Cory Joseph\josepco01,2016-17,25,TOR,NBA,13.2,80,22,2003,299,661,251,526,48,135,94,122,51,184,235,265,66,13,108,140,740,.452,.477,.356,.489,.770,.518
1835,Shelvin Mack\macksh01,2013-14,23,ATL,NBA,13.2,73,11,1490,209,501,147,317,62,184,64,74,21,139,160,271,50,2,89,100,544,.417,.464,.337,.479,.865,.510
1836,Shelvin Mack\macksh01,2014-15,24,ATL,NBA,13.2,55,0,833,117,292,77,165,40,127,25,31,8,71,79,155,30,2,49,32,299,.401,.467,.315,.469,.806,.489
1837,Markieff Morris\morrima02,2017-18,28,WAS,NBA,13.2,73,73,1968,330,687,254,480,76,207,105,128,75,334,409,142,56,38,127,216,841,.480,.529,.367,.536,.820,.566
1838,Timofey Mozgov\mozgoti01,2011-12,25,DEN,NBA,13.2,44,35,687,100,190,100,190,0,0,39,57,53,126,179,22,15,42,53,86,239,.526,.526,,.526,.684,.556
1839,Alex Poythress\poythal01,2016-17,23,PHI,NBA,13.2,6,1,157,25,54,19,35,6,19,8,10,11,18,29,5,3,2,3,14,64,.463,.543,.316,.519,.800,.548
1840,D'Angelo Russell\russeda01,2015-16,19,LAL,NBA,13.2,80,48,2259,392,956,262,586,130,370,140,190,47,227,274,266,93,13,196,142,1054,.410,.447,.351,.478,.737,.507
1841,Sebastian Telfair\telfase01,2011-12,26,PHO,NBA,13.2,60,1,895,141,342,108,237,33,105,53,67,20,71,91,138,41,12,68,120,368,.412,.456,.314,.461,.791,.495
1842,Noah Vonleh\vonleno01,2014-15,19,CHO,NBA,13.2,25,0,259,30,76,25,63,5,13,18,26,28,58,86,4,4,9,11,20,83,.395,.397,.385,.428,.692,.475
1843,Reggie Williams\willire02,2012-13,26,CHA,NBA,13.2,40,0,380,57,132,35,60,22,72,10,21,8,43,51,39,12,1,19,19,146,.432,.583,.306,.515,.476,.517
1844,Nicolas Batum\batumni01,2014-15,26,POR,NBA,13.1,71,71,2380,240,600,140,291,100,309,84,98,62,354,416,341,78,40,132,106,664,.400,.481,.324,.483,.857,.516
1845,Aron Baynes\baynear01,2016-17,30,DET,NBA,13.1,75,2,1163,143,279,143,279,0,0,79,94,111,222,333,32,17,39,50,166,365,.513,.513,,.513,.840,.570
1846,Aaron Brooks\brookaa01,2010-11,26,TOT,NBA,13.1,59,12,1284,220,587,150,351,70,236,124,140,20,58,78,233,34,3,99,115,634,.375,.427,.297,.434,.886,.489
1847,Shannon Brown\brownsh01,2012-13,27,PHO,NBA,13.1,59,22,1402,240,571,201,430,39,141,98,125,44,105,149,108,59,15,74,92,617,.420,.467,.277,.454,.784,.493
1848,Alec Burks\burksal01,2017-18,26,UTA,NBA,13.1,64,1,1059,170,414,123,272,47,142,107,124,19,173,192,67,37,8,60,75,494,.411,.452,.331,.467,.863,.527
1849,Dwight Buycks\buyckdw01,2014-15,25,LAL,NBA,13.1,6,0,123,18,40,11,29,7,11,9,10,2,10,12,14,3,0,12,3,52,.450,.379,.636,.538,.900,.586
1850,Ian Clark\clarkia01,2016-17,25,GSW,NBA,13.1,77,0,1137,211,433,150,270,61,163,44,58,22,99,121,90,39,8,55,77,527,.487,.556,.374,.558,.759,.575
1851,Glen Davis\davisgl01,2013-14,28,TOT,NBA,13.1,68,44,1662,271,593,267,582,4,11,95,137,108,243,351,77,58,29,76,159,641,.457,.459,.364,.460,.693,.491
1852,Nando De Colo\decolna01,2013-14,26,TOT,NBA,13.1,47,3,494,64,153,46,100,18,53,31,35,14,59,73,65,22,6,35,48,177,.418,.460,.340,.477,.886,.526
1853,Sam Dekker\dekkesa01,2016-17,22,HOU,NBA,13.1,77,2,1419,203,429,143,242,60,187,38,68,94,190,284,76,38,21,41,83,504,.473,.591,.321,.543,.559,.549
1854,Carlos Delfino\delfica01,2010-11,28,MIL,NBA,13.1,49,40,1590,200,513,95,229,105,284,60,75,24,176,200,112,76,8,57,72,565,.390,.415,.370,.492,.800,.517
1855,Yogi Ferrell\ferreyo01,2016-17,23,TOT,NBA,13.1,46,29,1197,160,394,92,218,68,176,74,89,20,91,111,172,42,9,70,90,462,.406,.422,.386,.492,.831,.533
1856,Channing Frye\fryech01,2017-18,34,TOT,NBA,13.1,53,1,695,104,212,65,97,39,115,17,19,12,123,135,38,18,13,21,69,264,.491,.670,.339,.583,.895,.599
1857,Jeff Green\greenje02,2013-14,27,BOS,NBA,13.1,82,82,2805,482,1171,347,775,135,396,283,356,54,326,380,138,57,47,165,180,1382,.412,.448,.341,.469,.795,.520
1858,Maurice Harkless\harklma01,2016-17,23,POR,NBA,13.1,77,69,2223,314,624,246,430,68,194,77,124,125,216,341,88,85,70,86,214,773,.503,.572,.351,.558,.621,.570
1859,Devin Harris\harride01,2015-16,32,DAL,NBA,13.1,64,0,1280,167,374,115,216,52,158,101,140,18,120,138,118,60,13,66,124,487,.447,.532,.329,.516,.721,.559
1860,Reggie Hearn\hearnre01,2017-18,26,DET,NBA,13.1,3,0,7,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,.500,,.500,.750,,.750
1861,Gerald Henderson\hendege02,2013-14,26,CHA,NBA,13.1,77,77,2461,403,930,363,815,40,115,235,309,31,279,310,199,51,32,113,159,1081,.433,.445,.348,.455,.761,.507
1862,Ryan Hollins\holliry01,2014-15,30,SAC,NBA,13.1,46,9,441,53,82,53,82,0,0,31,54,36,67,103,14,6,19,25,65,137,.646,.646,,.646,.574,.648
1863,Kris Humphries\humphkr01,2015-16,30,TOT,NBA,13.1,53,17,835,121,295,87,187,34,108,67,84,57,161,218,36,16,23,38,94,343,.410,.465,.315,.468,.798,.517
1864,Jason Kidd\kiddja01,2011-12,38,DAL,NBA,13.1,48,48,1379,99,273,20,50,79,223,22,28,15,183,198,264,82,10,91,83,299,.363,.400,.354,.507,.786,.524
1865,Sean Kilpatrick\kilpase01,2016-17,27,BRK,NBA,13.1,70,24,1754,305,735,200,427,105,308,204,242,22,258,280,157,45,6,135,118,919,.415,.468,.341,.486,.843,.546
1866,Nenad Krstic\krstine01,2010-11,27,TOT,NBA,13.1,71,67,1571,231,452,231,452,0,0,113,146,124,211,335,27,26,25,56,184,575,.511,.511,,.511,.774,.557
1867,James Michael McAdoo\mcadoja01,2016-17,24,GSW,NBA,13.1,52,2,457,62,117,60,109,2,8,21,42,34,57,91,18,18,29,19,47,147,.530,.550,.250,.538,.500,.543
1868,CJ McCollum\mccolcj01,2014-15,23,POR,NBA,13.1,62,3,973,159,365,104,226,55,139,51,73,14,77,91,64,43,8,48,81,424,.436,.460,.396,.511,.699,.534
1869,Jodie Meeks\meeksjo01,2016-17,29,ORL,NBA,13.1,36,10,738,103,256,47,119,56,137,65,74,5,72,77,45,34,4,36,41,327,.402,.395,.409,.512,.878,.567
1870,Anthony Morrow\morroan01,2011-12,26,NJN,NBA,13.1,62,18,1636,272,658,166,372,106,286,97,104,31,96,127,61,46,9,70,86,747,.413,.446,.371,.494,.933,.531
1871,Shabazz Muhammad\muhamsh01,2013-14,21,MIN,NBA,13.1,37,0,290,57,124,54,113,3,11,26,40,24,29,53,6,8,1,16,24,143,.460,.478,.273,.472,.650,.505
1872,Gary Neal\nealga01,2010-11,26,SAS,NBA,13.1,80,1,1685,285,632,156,324,129,308,84,104,21,175,196,96,27,4,78,148,783,.451,.481,.419,.553,.808,.578
1873,Zaza Pachulia\pachuza01,2012-13,28,ATL,NBA,13.1,52,15,1134,114,241,114,238,0,3,78,103,132,204,336,79,35,12,70,128,306,.473,.479,.000,.473,.757,.534
1874,Dexter Pittman\pittmde01,2013-14,25,ATL,NBA,13.1,2,0,3,0,1,0,1,0,0,0,2,3,0,3,0,0,0,0,0,0,.000,.000,,.000,.000,.000
1875,Donald Sloan\sloando01,2014-15,27,IND,NBA,13.1,53,21,1107,145,355,104,224,41,131,60,77,12,131,143,190,23,0,65,47,391,.408,.464,.313,.466,.779,.503
1876,Beno Udrih\udrihbe01,2011-12,29,MIL,NBA,13.1,59,0,1080,146,332,129,273,17,59,39,55,26,76,102,227,37,1,77,69,348,.440,.473,.288,.465,.709,.488
1877,Hakim Warrick\warriha01,2011-12,29,PHO,NBA,13.1,35,0,503,74,180,73,170,1,10,76,99,31,61,92,30,8,3,36,35,225,.411,.429,.100,.414,.768,.503
1878,Terrence Williams\willite01,2011-12,24,TOT,NBA,13.1,30,0,550,85,198,69,152,16,46,27,46,13,89,102,65,20,7,43,35,213,.429,.454,.348,.470,.587,.488
1879,Cody Zeller\zelleco01,2013-14,21,CHA,NBA,13.1,82,3,1416,172,404,172,403,0,1,146,200,118,235,353,92,40,41,87,170,490,.426,.427,.000,.426,.730,.498
1880,Arron Afflalo\afflaar01,2012-13,27,ORL,NBA,13.0,64,64,2307,397,905,325,665,72,240,191,223,29,210,239,206,40,11,138,137,1057,.439,.489,.300,.478,.857,.527
1881,Justin Anderson\anderju01,2017-18,24,PHI,NBA,13.0,38,0,519,87,202,53,99,34,103,28,38,25,68,93,25,15,7,16,54,236,.431,.535,.330,.515,.737,.540
1882,Michael Beasley\beaslmi01,2011-12,23,MIN,NBA,13.0,47,7,1087,221,497,183,396,38,101,61,95,39,168,207,45,18,19,80,83,541,.445,.462,.376,.483,.642,.502
1883,Patrick Beverley\beverpa01,2016-17,28,HOU,NBA,13.0,67,67,2058,228,543,118,255,110,288,73,95,95,298,393,281,99,25,100,222,639,.420,.463,.382,.521,.768,.546
1884,Patrick Beverley\beverpa01,2015-16,27,HOU,NBA,13.0,71,63,2041,258,594,134,284,124,310,60,88,73,177,250,239,94,26,91,234,700,.434,.472,.400,.539,.682,.553
1885,Alec Burks\burksal01,2014-15,23,UTA,NBA,13.0,27,27,899,121,300,95,232,26,68,106,129,19,95,114,82,17,5,52,64,374,.403,.409,.382,.447,.822,.524
1886,Tyler Cavanaugh\cavanty01,2017-18,23,ATL,NBA,13.0,39,1,518,67,152,35,63,32,89,17,21,45,82,127,27,9,4,14,61,183,.441,.556,.360,.546,.810,.567
1887,Mario Chalmers\chalmma01,2011-12,25,MIA,NBA,13.0,64,64,1825,223,498,122,238,101,260,80,101,16,155,171,222,97,11,142,166,627,.448,.513,.388,.549,.792,.578
1888,Josh Childress\childjo01,2010-11,27,PHO,NBA,13.0,54,3,894,121,214,120,198,1,16,29,59,69,86,155,42,33,23,44,68,272,.565,.606,.063,.568,.492,.567
1889,Jamal Crawford\crawfja01,2017-18,37,MIN,NBA,13.0,80,0,1653,308,742,204,428,104,314,102,113,21,78,99,185,40,9,95,85,822,.415,.477,.331,.485,.903,.519
1890,Austin Daye\dayeau01,2010-11,22,DET,NBA,13.0,72,16,1446,193,471,124,299,69,172,82,108,64,210,274,78,39,39,59,165,537,.410,.415,.401,.483,.759,.518
1891,Raymond Felton\feltora01,2017-18,33,OKC,NBA,13.0,82,2,1365,224,552,143,322,81,230,36,44,25,131,156,203,49,16,76,91,565,.406,.444,.352,.479,.818,.494
1892,Alonzo Gee\geeal01,2014-15,27,TOT,NBA,13.0,54,2,662,87,186,74,151,13,35,54,77,37,57,94,25,35,7,33,58,241,.468,.490,.371,.503,.701,.548
1893,Paul George\georgpa01,2014-15,24,IND,NBA,13.0,6,0,91,18,49,9,27,9,22,8,11,4,18,22,6,5,1,12,11,53,.367,.333,.409,.459,.727,.492
1894,Paul George\georgpa01,2010-11,20,IND,NBA,13.0,61,19,1265,179,395,138,257,41,138,77,101,37,187,224,65,62,26,70,127,476,.453,.537,.297,.505,.762,.542
1895,Jeff Green\greenje02,2015-16,29,TOT,NBA,13.0,80,41,2253,354,824,287,611,67,213,164,220,74,258,332,138,58,40,93,164,939,.430,.470,.315,.470,.745,.510
1896,Devin Harris\harride01,2017-18,34,TOT,NBA,13.0,71,1,1340,187,454,108,227,79,227,142,170,12,115,127,152,47,12,76,158,595,.412,.476,.348,.499,.835,.563
1897,Jordan Hill\hilljo01,2010-11,23,HOU,NBA,13.0,72,11,1125,173,352,173,350,0,2,60,85,128,178,306,29,14,52,62,157,406,.491,.494,.000,.491,.706,.521
1898,Pierre Jackson\jackspi01,2016-17,25,DAL,NBA,13.0,8,1,84,13,39,10,28,3,11,6,7,1,8,9,19,2,0,3,5,35,.333,.357,.273,.372,.857,.416
1899,John Jenkins\jenkijo01,2012-13,21,ATL,NBA,13.0,61,2,902,131,294,78,156,53,138,59,70,17,77,94,56,12,10,40,37,374,.446,.500,.384,.536,.843,.576
1900,Tyler Johnson\johnsty01,2017-18,25,MIA,NBA,13.0,72,39,2052,309,711,190,387,119,324,106,129,34,214,248,165,60,34,81,148,843,.435,.491,.367,.518,.822,.549
