Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1658,Corey Brewer\breweco01,2011-12,25,DEN,NBA,13.7,59,17,1287,201,463,168,336,33,127,90,130,43,107,150,88,72,17,56,113,525,.434,.500,.260,.470,.692,.505
1659,Ike Diogu\dioguik01,2010-11,27,LAC,NBA,13.7,36,0,470,83,148,83,148,0,0,41,62,41,74,115,2,3,3,22,72,207,.561,.561,,.561,.661,.590
1660,Monta Ellis\ellismo01,2015-16,30,IND,NBA,13.7,81,81,2734,436,1021,349,739,87,282,162,206,42,229,271,383,150,37,203,174,1121,.427,.472,.309,.470,.786,.504
1661,Josh Harrellson\harrejo01,2011-12,22,NYK,NBA,13.7,37,4,540,63,149,43,90,20,59,16,26,47,97,144,11,23,20,20,48,162,.423,.478,.339,.490,.615,.505
1662,Mario Hezonja\hezonma01,2017-18,22,ORL,NBA,13.7,75,30,1657,273,617,183,350,90,267,86,105,41,240,281,106,81,31,86,134,722,.442,.523,.337,.515,.819,.544
1663,Rondae Hollis-Jefferson\holliro01,2016-17,22,BRK,NBA,13.7,78,50,1761,235,542,220,475,15,67,190,253,96,356,452,154,82,44,116,177,675,.434,.463,.224,.447,.751,.517
1664,Andre Iguodala\iguodan01,2013-14,30,GSW,NBA,13.7,63,63,2040,220,458,158,283,62,175,86,132,53,240,293,263,95,18,100,103,588,.480,.558,.354,.548,.652,.570
1665,Mike James\jamesmi01,2011-12,36,CHI,NBA,13.7,11,0,120,20,49,14,39,6,10,7,8,2,8,10,29,4,2,14,20,53,.408,.359,.600,.469,.875,.505
1666,Brandon Jennings\jennibr01,2015-16,26,TOT,NBA,13.7,48,7,868,112,304,61,149,51,155,57,78,16,80,96,170,29,7,57,57,332,.368,.409,.329,.452,.731,.491
1667,Dahntay Jones\jonesda02,2010-11,30,IND,NBA,13.7,45,2,589,100,214,86,175,14,39,69,90,4,61,65,33,20,7,31,70,283,.467,.491,.359,.500,.767,.558
1668,Ian Mahinmi\mahinia01,2010-11,24,DAL,NBA,13.7,56,0,488,55,98,55,96,0,2,63,82,43,77,120,8,14,15,25,105,173,.561,.573,.000,.561,.768,.645
1669,Shawn Marion\mariosh01,2013-14,35,DAL,NBA,13.7,76,76,2409,341,708,283,546,58,162,51,65,132,365,497,124,90,37,95,125,791,.482,.518,.358,.523,.785,.537
1670,T.J. McConnell\mccontj01,2016-17,24,PHI,NBA,13.7,81,51,2133,236,512,225,457,11,55,73,90,39,212,251,534,134,10,159,139,556,.461,.492,.200,.472,.811,.504
1671,Marcus Morris\morrima03,2014-15,25,PHO,NBA,13.7,81,35,2045,331,763,219,450,112,313,71,113,73,312,385,133,63,16,73,188,845,.434,.487,.358,.507,.628,.520
1672,Markieff Morris\morrima02,2016-17,27,WAS,NBA,13.7,76,76,2374,406,889,335,693,71,196,180,215,107,386,493,126,82,42,129,254,1063,.457,.483,.362,.497,.837,.540
1673,Mike Scott\scottmi01,2017-18,29,WAS,NBA,13.7,76,1,1406,276,524,210,361,66,163,50,76,50,197,247,80,23,10,79,148,668,.527,.582,.405,.590,.658,.599
1674,Greg Smith\smithgr02,2013-14,23,HOU,NBA,13.7,11,0,100,18,28,18,28,0,0,2,5,11,16,27,0,1,2,5,17,38,.643,.643,,.643,.400,.629
1675,Marreese Speights\speigma01,2017-18,30,ORL,NBA,13.7,52,3,675,138,349,52,116,86,233,40,55,21,112,133,40,8,22,40,106,402,.395,.448,.369,.519,.727,.539
1676,Tiago Splitter\splitti01,2015-16,31,ATL,NBA,13.7,36,2,579,81,155,81,153,0,2,39,48,45,75,120,30,20,12,24,71,201,.523,.529,.000,.523,.813,.571
1677,Dion Waiters\waitedi01,2012-13,21,CLE,NBA,13.7,61,48,1756,336,815,273,612,63,203,159,213,22,127,149,183,59,16,121,113,894,.412,.446,.310,.451,.746,.492
1678,Marvin Williams\willima02,2016-17,30,CHO,NBA,13.7,76,76,2295,297,704,173,350,124,354,131,150,89,411,500,106,58,53,60,134,849,.422,.494,.350,.510,.873,.551
1679,Arron Afflalo\afflaar01,2010-11,25,DEN,NBA,13.6,69,69,2324,312,627,207,379,105,248,138,163,45,206,251,168,34,31,71,153,867,.498,.546,.423,.581,.847,.620
1680,Will Barton\bartowi01,2014-15,24,TOT,NBA,13.6,58,0,983,150,353,127,268,23,85,74,94,26,136,162,81,48,19,61,70,397,.425,.474,.271,.458,.787,.503
1681,Bradley Beal\bealbr01,2012-13,19,WAS,NBA,13.6,56,46,1745,282,687,191,451,91,236,125,159,43,168,211,137,50,29,90,113,780,.410,.424,.386,.477,.786,.515
1682,Jaylen Brown\brownja02,2017-18,21,BOS,NBA,13.6,70,70,2152,373,803,252,497,121,306,150,233,66,280,346,114,70,26,124,181,1017,.465,.507,.395,.540,.644,.562
1683,Shannon Brown\brownsh01,2011-12,26,PHO,NBA,13.6,59,19,1400,251,598,183,410,68,188,80,99,38,119,157,69,44,15,64,66,650,.420,.446,.362,.477,.808,.507
1684,Shannon Brown\brownsh01,2010-11,25,LAL,NBA,13.6,82,0,1568,273,643,199,431,74,212,92,101,35,122,157,96,67,16,75,124,712,.425,.462,.349,.482,.911,.518
1685,Reggie Bullock\bullore01,2017-18,26,DET,NBA,13.6,62,52,1732,267,546,142,265,125,281,39,49,27,127,154,95,47,13,47,70,698,.489,.536,.445,.603,.796,.615
1686,Vince Carter\cartevi01,2011-12,35,DAL,NBA,13.6,61,40,1542,223,542,149,337,74,205,95,115,32,173,205,139,56,25,84,134,615,.411,.442,.361,.480,.826,.519
1687,Darren Collison\collida01,2011-12,24,IND,NBA,13.6,60,56,1878,230,523,196,429,34,94,127,153,30,157,187,287,49,14,114,101,621,.440,.457,.362,.472,.830,.526
1688,Nick Collison\collini01,2012-13,32,OKC,NBA,13.6,81,2,1583,176,296,176,292,0,4,60,78,123,210,333,121,51,30,69,197,412,.595,.603,.000,.595,.769,.624
1689,Mike Dunleavy\dunlemi02,2012-13,32,MIL,NBA,13.6,75,3,1943,276,624,148,325,128,299,105,128,31,260,291,145,39,35,90,135,785,.442,.455,.428,.545,.820,.577
1690,Justin Hamilton\hamilju01,2016-17,26,BRK,NBA,13.6,64,7,1177,174,379,119,199,55,180,39,52,71,191,262,55,29,43,43,91,442,.459,.598,.306,.532,.750,.550
1691,Kris Humphries\humphkr01,2016-17,31,ATL,NBA,13.6,56,4,689,87,214,68,160,19,54,64,82,60,146,206,29,15,21,28,69,257,.407,.425,.352,.451,.780,.514
1692,Kris Humphries\humphkr01,2012-13,27,BRK,NBA,13.6,65,21,1191,139,310,139,308,0,2,97,123,126,239,365,32,16,33,57,127,375,.448,.451,.000,.448,.789,.515
1693,Luke Kornet\kornelu01,2017-18,22,NYK,NBA,13.6,20,1,326,49,125,21,46,28,79,8,11,11,53,64,26,6,16,12,28,134,.392,.457,.354,.504,.727,.516
1694,Kyle Korver\korveky01,2011-12,30,CHI,NBA,13.6,65,7,1469,178,412,60,141,118,271,55,66,26,133,159,112,36,15,53,110,529,.432,.426,.435,.575,.833,.600
1695,Kevon Looney\looneke01,2016-17,20,GSW,NBA,13.6,53,4,447,56,107,54,98,2,9,21,34,44,80,124,29,15,17,17,64,135,.523,.551,.222,.533,.618,.553
1696,Shelvin Mack\macksh01,2015-16,25,TOT,NBA,13.6,52,27,1058,182,415,143,290,39,125,45,61,13,115,128,187,34,3,95,72,448,.439,.493,.312,.486,.738,.507
1697,Tracy McGrady\mcgratr01,2011-12,32,ATL,NBA,13.6,52,0,837,101,231,86,198,15,33,56,83,23,131,154,110,16,15,53,35,273,.437,.434,.455,.470,.675,.510
1698,Mike Muscala\muscami01,2015-16,24,ATL,NBA,13.6,60,0,565,76,152,64,113,12,39,31,39,38,79,117,34,13,27,27,72,195,.500,.566,.308,.539,.795,.576
1699,Shabazz Napier\napiesh01,2016-17,25,POR,NBA,13.6,53,2,512,73,183,39,91,34,92,38,49,8,53,61,67,32,2,41,38,218,.399,.429,.370,.492,.776,.533
1700,Victor Oladipo\oladivi01,2013-14,21,ORL,NBA,13.6,80,44,2487,392,936,318,710,74,226,248,318,43,286,329,327,129,37,256,210,1106,.419,.448,.327,.458,.780,.514
