Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3101,Joe Harris\harrijo01,2016-17,25,BRK,NBA,9.0,52,11,1138,154,362,69,141,85,221,35,49,16,131,147,54,30,8,55,121,428,.425,.489,.385,.543,.714,.558
3102,Stanley Johnson\johnsst04,2017-18,21,DET,NBA,9.0,69,50,1894,210,560,143,326,67,234,112,145,33,219,252,112,95,14,77,169,599,.375,.439,.286,.435,.772,.480
3103,CJ McCollum\mccolcj01,2013-14,22,POR,NBA,9.0,38,0,476,74,178,44,98,30,80,23,34,7,41,48,27,14,2,35,53,201,.416,.449,.375,.500,.676,.521
3104,Darko Milicic\milicda01,2011-12,26,MIN,NBA,9.0,29,23,472,59,130,59,130,0,0,16,37,35,62,97,17,9,25,32,59,134,.454,.454,,.454,.432,.458
3105,Darius Miller\milleda01,2013-14,23,NOP,NBA,9.0,45,7,723,73,166,48,89,25,77,29,36,9,43,52,43,24,9,22,88,200,.440,.539,.325,.515,.806,.550
3106,Troy Murphy\murphtr01,2011-12,31,LAL,NBA,9.0,59,0,956,77,171,49,104,28,67,6,9,40,151,191,51,15,16,26,98,188,.450,.471,.418,.532,.667,.537
3107,Luke Ridnour\ridnolu01,2013-14,32,TOT,NBA,9.0,61,14,1141,126,327,89,219,37,108,17,26,23,74,97,176,32,8,66,92,306,.385,.406,.343,.442,.654,.452
3108,Andre Roberson\roberan03,2013-14,22,OKC,NBA,9.0,40,16,399,33,68,31,55,2,13,7,10,36,58,94,15,19,10,19,74,75,.485,.564,.154,.500,.700,.518
3109,John Salmons\salmojo01,2011-12,32,SAC,NBA,9.0,46,32,1250,141,345,108,233,33,112,29,45,20,114,134,93,37,7,45,77,344,.409,.464,.295,.457,.644,.471
3110,Iman Shumpert\shumpim01,2016-17,26,CLE,NBA,9.0,76,31,1937,201,489,107,228,94,261,71,90,39,179,218,109,62,27,78,150,567,.411,.469,.360,.507,.789,.536
3111,Nik Stauskas\stausni01,2017-18,24,TOT,NBA,9.0,41,0,523,60,154,20,54,40,100,21,29,4,60,64,39,9,4,26,24,181,.390,.370,.400,.519,.724,.543
3112,Nik Stauskas\stausni01,2016-17,23,PHI,NBA,9.0,80,27,2188,251,634,119,275,132,359,122,150,21,205,226,188,45,32,128,144,756,.396,.433,.368,.500,.813,.540
3113,DaJuan Summers\summeda01,2011-12,24,NOH,NBA,9.0,15,6,209,28,65,23,49,5,16,7,9,8,15,23,10,7,0,8,31,68,.431,.469,.313,.469,.778,.493
3114,Tyrus Thomas\thomaty01,2011-12,25,CHA,NBA,9.0,54,30,1013,120,327,119,324,1,3,63,83,49,151,200,35,36,60,53,144,304,.367,.367,.333,.369,.759,.418
3115,Troy Williams\willitr02,2016-17,22,TOT,NBA,9.0,30,16,557,73,167,55,105,18,62,21,32,15,54,69,25,27,10,32,60,185,.437,.524,.290,.491,.656,.511
3116,Arron Afflalo\afflaar01,2016-17,31,SAC,NBA,8.9,61,45,1580,185,420,123,269,62,151,83,93,9,116,125,78,21,6,42,104,515,.440,.457,.411,.514,.892,.559
3117,Earl Barron\barroea01,2012-13,31,TOT,NBA,8.9,12,2,159,18,51,18,51,0,0,3,7,22,39,61,5,5,6,11,24,39,.353,.353,,.353,.429,.361
