Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
22,Kyrylo Fesenko\fesenky01,2011-12,25,IND,NBA,29.8,3,0,17,2,5,2,5,0,0,4,6,2,7,9,1,2,0,0,2,8,.400,.400,,.400,.667,.524
23,James Harden\hardeja01,2017-18,28,HOU,NBA,29.8,72,72,2551,651,1449,386,727,265,722,624,727,41,348,389,630,126,50,315,169,2191,.449,.531,.367,.541,.858,.619
24,Boban Marjanovic\marjabo01,2016-17,28,DET,NBA,29.6,35,0,293,72,132,72,132,0,0,47,58,46,84,130,9,6,12,10,25,191,.545,.545,,.545,.810,.606
25,LeBron James\jamesle01,2013-14,29,MIA,NBA,29.3,77,77,2902,767,1353,651,1047,116,306,439,585,81,452,533,488,121,26,270,126,2089,.567,.622,.379,.610,.750,.649
26,Henry Sims\simshe01,2012-13,22,NOH,NBA,29.2,2,0,5,2,3,2,3,0,0,0,0,2,0,2,0,0,0,1,1,4,.667,.667,,.667,,.667
27,Russell Westbrook\westbru01,2014-15,26,OKC,NBA,29.1,67,67,2302,627,1471,541,1183,86,288,546,654,124,364,488,574,140,14,293,184,1886,.426,.457,.299,.455,.835,.536
28,Anthony Davis\davisan02,2017-18,24,NOP,NBA,28.9,75,75,2727,780,1462,725,1300,55,162,495,598,187,645,832,174,115,193,162,159,2110,.534,.558,.340,.552,.828,.612
29,LeBron James\jamesle01,2017-18,33,CLE,NBA,28.6,82,82,3026,857,1580,708,1174,149,406,388,531,97,612,709,747,116,71,347,136,2251,.542,.603,.367,.590,.731,.621
30,Kevin Durant\duranke01,2012-13,24,OKC,NBA,28.3,81,81,3119,731,1433,592,1099,139,334,679,750,46,594,640,374,116,105,280,143,2280,.510,.539,.416,.559,.905,.647
31,Stephen Curry\curryst01,2017-18,29,GSW,NBA,28.2,51,51,1631,428,864,216,363,212,501,278,302,36,225,261,310,80,8,153,114,1346,.495,.595,.423,.618,.921,.675
32,Kevin Durant\duranke01,2015-16,27,OKC,NBA,28.2,72,72,2578,698,1381,512,900,186,481,447,498,45,544,589,361,69,85,250,137,2029,.505,.569,.387,.573,.898,.634
33,Stephen Curry\curryst01,2014-15,26,GSW,NBA,28.0,80,80,2613,653,1341,367,695,286,646,308,337,56,285,341,619,163,16,249,158,1900,.487,.528,.443,.594,.914,.638
34,Boban Marjanovic\marjabo01,2015-16,27,SAS,NBA,27.7,54,4,508,105,174,105,174,0,0,87,114,73,121,194,21,12,23,29,54,297,.603,.603,,.603,.763,.662
35,Kevin Durant\duranke01,2016-17,28,GSW,NBA,27.6,62,62,2070,551,1026,434,714,117,312,336,384,39,474,513,300,66,99,138,117,1555,.537,.608,.375,.594,.875,.651
36,Kevin Durant\duranke01,2014-15,26,OKC,NBA,27.6,27,27,913,238,467,174,308,64,159,146,171,16,162,178,110,24,25,74,40,686,.510,.565,.403,.578,.854,.633
37,Kawhi Leonard\leonaka01,2016-17,25,SAS,NBA,27.6,74,74,2474,636,1312,489,925,147,387,469,533,80,350,430,260,133,55,154,122,1888,.485,.529,.380,.541,.880,.610
38,Russell Westbrook\westbru01,2015-16,27,OKC,NBA,27.6,80,80,2750,656,1444,555,1103,101,341,465,573,145,481,626,834,163,20,342,200,1878,.454,.503,.296,.489,.812,.554
39,Anthony Davis\davisan02,2016-17,23,NOP,NBA,27.5,75,75,2708,770,1526,730,1392,40,134,519,647,172,712,884,157,94,167,181,168,2099,.505,.524,.299,.518,.802,.580
40,LeBron James\jamesle01,2015-16,31,CLE,NBA,27.5,76,76,2709,737,1416,650,1134,87,282,359,491,111,454,565,514,104,49,249,143,1920,.520,.573,.309,.551,.731,.588
41,James Harden\hardeja01,2016-17,27,HOU,NBA,27.4,81,81,2947,674,1533,412,777,262,756,746,881,95,564,659,907,121,38,464,215,2356,.440,.530,.347,.525,.847,.613
42,Giannis Antetokounmpo\antetgi01,2017-18,23,MIL,NBA,27.3,75,75,2756,742,1402,699,1262,43,140,487,641,156,597,753,361,109,106,223,231,2014,.529,.554,.307,.545,.760,.598
43,LeBron James\jamesle01,2010-11,26,MIA,NBA,27.3,79,79,3063,758,1485,666,1206,92,279,503,663,80,510,590,554,124,50,284,163,2111,.510,.552,.330,.541,.759,.594
44,Monte Morris\morrimo01,2017-18,22,DEN,NBA,27.1,3,0,25,4,6,4,5,0,1,2,2,0,2,2,7,3,0,1,1,10,.667,.800,.000,.667,1.000,.727
45,LeBron James\jamesle01,2016-17,32,CLE,NBA,27.0,74,74,2794,736,1344,612,1002,124,342,358,531,97,542,639,646,92,44,303,134,1954,.548,.611,.363,.594,.674,.619
46,Chris Paul\paulch01,2011-12,26,LAC,NBA,27.0,60,60,2181,425,890,346,677,79,213,260,302,42,171,213,543,152,4,124,138,1189,.478,.511,.371,.522,.861,.581
47,Kevin Love\loveke01,2013-14,25,MIN,NBA,26.9,77,77,2797,650,1421,460,916,190,505,520,633,224,739,963,341,59,35,196,136,2010,.457,.502,.376,.524,.821,.591
48,James Harden\hardeja01,2014-15,25,HOU,NBA,26.7,81,81,2981,647,1470,439,915,208,555,715,824,75,384,459,565,154,60,321,208,2217,.440,.480,.375,.511,.868,.605
49,Anthony Davis\davisan02,2013-14,20,NOP,NBA,26.5,67,66,2358,522,1005,520,996,2,9,348,440,207,466,673,105,89,189,109,200,1394,.519,.522,.222,.520,.791,.582
50,Isaiah Thomas\thomais02,2016-17,27,BOS,NBA,26.5,76,76,2569,682,1473,437,827,245,646,590,649,43,162,205,448,70,13,210,167,2199,.463,.528,.379,.546,.909,.625
51,Chris Paul\paulch01,2012-13,27,LAC,NBA,26.4,70,70,2335,412,856,336,624,76,232,286,323,53,209,262,678,169,10,159,143,1186,.481,.538,.328,.526,.885,.594
52,Nikola Jokic\jokicni01,2016-17,21,DEN,NBA,26.3,73,59,2038,494,854,449,715,45,139,188,228,212,506,718,359,61,55,171,214,1221,.578,.628,.324,.605,.825,.640
53,Dwyane Wade\wadedw01,2011-12,30,MIA,NBA,26.3,49,49,1625,416,837,401,781,15,56,235,297,73,164,237,225,82,63,129,110,1082,.497,.513,.268,.506,.791,.559
54,Kevin Durant\duranke01,2011-12,23,OKC,NBA,26.2,66,66,2546,643,1297,510,953,133,344,431,501,40,487,527,231,88,77,248,133,1850,.496,.535,.387,.547,.860,.610
55,Chris Paul\paulch01,2016-17,31,LAC,NBA,26.2,61,61,1921,374,785,250,483,124,302,232,260,40,264,304,563,119,8,147,146,1104,.476,.518,.411,.555,.892,.614
56,Chris Paul\paulch01,2015-16,30,LAC,NBA,26.2,74,74,2420,515,1114,393,785,122,329,294,328,39,271,310,738,152,13,194,185,1446,.462,.501,.371,.517,.896,.575
57,Hassan Whiteside\whiteha01,2014-15,25,MIA,NBA,26.2,48,32,1142,243,387,243,387,0,0,78,156,145,337,482,6,27,123,58,129,564,.628,.628,,.628,.500,.619
58,Giannis Antetokounmpo\antetgi01,2016-17,22,MIL,NBA,26.1,80,80,2845,656,1259,607,1079,49,180,471,612,142,558,700,434,131,151,234,246,1832,.521,.563,.272,.541,.770,.599
59,MarShon Brooks\brookma01,2017-18,29,MEM,NBA,26.1,7,1,193,51,102,32,70,19,32,20,23,8,13,21,25,11,3,16,6,141,.500,.457,.594,.593,.870,.629
60,DeMarcus Cousins\couside01,2013-14,23,SAC,NBA,26.1,71,71,2298,591,1191,591,1184,0,7,432,595,218,613,831,207,109,91,251,270,1614,.496,.499,.000,.496,.726,.555
61,Dwight Howard\howardw01,2010-11,25,ORL,NBA,26.1,78,78,2935,619,1044,619,1037,0,7,546,916,309,789,1098,107,107,186,279,258,1784,.593,.597,.000,.593,.596,.616
62,Josh Huestis\huestjo01,2016-17,25,OKC,NBA,26.1,2,0,31,6,11,4,7,2,4,0,1,4,5,9,3,0,3,0,0,14,.545,.571,.500,.636,.000,.612
63,Kevin Durant\duranke01,2017-18,29,GSW,NBA,26.0,68,68,2325,630,1222,457,809,173,413,359,404,31,433,464,366,50,119,207,133,1792,.516,.565,.419,.586,.889,.640
64,Kawhi Leonard\leonaka01,2017-18,26,SAS,NBA,26.0,9,9,210,52,111,41,76,11,35,31,38,6,36,42,21,18,9,16,9,146,.468,.539,.314,.518,.816,.572
65,Kawhi Leonard\leonaka01,2015-16,24,SAS,NBA,26.0,72,72,2380,551,1090,422,799,129,291,292,334,95,398,493,186,128,71,105,133,1523,.506,.528,.443,.565,.874,.616
66,Boban Marjanovic\marjabo01,2017-18,29,TOT,NBA,26.0,39,1,337,79,148,79,148,0,0,77,97,48,96,144,22,10,11,36,51,235,.534,.534,,.534,.794,.616
67,Chris Paul\paulch01,2014-15,29,LAC,NBA,26.0,82,82,2857,568,1170,429,821,139,349,289,321,52,324,376,838,156,15,190,203,1564,.485,.523,.398,.545,.900,.596
68,LeBron James\jamesle01,2014-15,30,CLE,NBA,25.9,69,69,2493,624,1279,504,940,120,339,375,528,51,365,416,511,109,49,272,135,1743,.488,.536,.354,.535,.710,.577
69,Chris Paul\paulch01,2013-14,28,LAC,NBA,25.9,62,62,2171,406,870,328,658,78,212,295,345,38,230,268,663,154,4,145,157,1185,.467,.498,.368,.511,.855,.580
70,Karl-Anthony Towns\townska01,2016-17,21,MIN,NBA,25.9,82,82,3030,802,1480,701,1205,101,275,356,428,296,711,1007,220,56,103,212,241,2061,.542,.582,.367,.576,.832,.618
71,DeMarcus Cousins\couside01,2016-17,26,TOT,NBA,25.8,72,72,2465,647,1432,516,1069,131,363,517,670,152,642,794,332,100,93,269,278,1942,.452,.483,.361,.498,.772,.562
72,Hassan Whiteside\whiteha01,2015-16,26,MIA,NBA,25.7,73,43,2125,413,682,413,682,0,0,214,329,238,627,865,30,44,269,137,201,1040,.606,.606,,.606,.650,.629
73,Dwyane Wade\wadedw01,2010-11,29,MIA,NBA,25.6,76,76,2823,692,1384,629,1178,63,206,494,652,123,362,485,346,111,87,237,197,1941,.500,.534,.306,.523,.758,.581
74,Jonathan Gibson\gibsojo01,2017-18,30,BOS,NBA,25.4,4,0,40,14,23,8,11,6,12,0,0,0,3,3,4,0,0,3,5,34,.609,.727,.500,.739,,.739
75,Brook Lopez\lopezbr01,2013-14,25,BRK,NBA,25.4,17,17,533,129,229,129,228,0,1,94,115,39,63,102,16,9,30,28,52,352,.563,.566,.000,.563,.817,.629
76,Kevin Love\loveke01,2011-12,23,MIN,NBA,25.4,55,55,2145,474,1059,369,777,105,282,379,460,226,508,734,111,47,28,128,152,1432,.448,.475,.372,.497,.824,.568
77,James Harden\hardeja01,2015-16,26,HOU,NBA,25.3,82,82,3125,710,1617,474,960,236,657,720,837,63,438,501,612,139,51,374,229,2376,.439,.494,.359,.512,.860,.598
78,DeMarcus Cousins\couside01,2014-15,24,SAC,NBA,25.2,59,59,2013,498,1066,496,1058,2,8,423,541,185,562,747,210,90,103,254,241,1421,.467,.469,.250,.468,.782,.545
79,Damian Lillard\lillada01,2017-18,27,POR,NBA,25.2,73,73,2670,621,1415,394,786,227,629,493,538,62,263,325,481,77,27,206,117,1962,.439,.501,.361,.519,.916,.594
80,JaVale McGee\mcgeeja01,2016-17,29,GSW,NBA,25.2,77,10,739,208,319,208,316,0,3,56,111,100,144,244,17,19,67,40,109,472,.652,.658,.000,.652,.505,.642
81,Jimmy Butler\butleji01,2016-17,27,CHI,NBA,25.1,76,75,2809,570,1252,479,1004,91,248,585,676,129,341,470,417,143,32,159,112,1816,.455,.477,.367,.492,.865,.586
82,LaMarcus Aldridge\aldrila01,2017-18,32,SAS,NBA,25.0,75,75,2509,687,1347,660,1255,27,92,334,399,246,389,635,152,43,90,111,161,1735,.510,.526,.293,.520,.837,.570
83,Anthony Davis\davisan02,2015-16,22,NOP,NBA,25.0,61,61,2164,560,1136,525,1028,35,108,326,430,130,497,627,116,78,125,121,148,1481,.493,.511,.324,.508,.758,.559
84,Kyrie Irving\irvinky01,2017-18,25,BOS,NBA,25.0,60,60,1931,534,1087,368,680,166,407,232,261,33,194,227,306,65,17,140,122,1466,.491,.541,.408,.568,.889,.610
85,Karl-Anthony Towns\townska01,2017-18,22,MIN,NBA,24.9,82,82,2918,639,1172,519,887,120,285,345,402,238,774,1012,199,64,115,159,285,1743,.545,.585,.421,.596,.858,.646
86,Carmelo Anthony\anthoca01,2012-13,28,NYK,NBA,24.8,67,67,2482,669,1489,512,1075,157,414,425,512,134,326,460,171,52,32,175,205,1920,.449,.476,.379,.502,.830,.560
87,Montrezl Harrell\harremo01,2017-18,24,LAC,NBA,24.7,76,3,1293,348,548,347,541,1,7,139,222,103,203,306,74,36,52,68,143,836,.635,.641,.143,.636,.626,.647
88,Brook Lopez\lopezbr01,2012-13,24,BRK,NBA,24.7,74,74,2253,570,1094,570,1093,0,1,297,392,208,304,512,70,33,154,131,152,1437,.521,.522,.000,.521,.758,.567
89,Russell Westbrook\westbru01,2013-14,25,OKC,NBA,24.7,46,46,1412,346,791,278,577,68,214,242,293,55,208,263,319,88,7,177,104,1002,.437,.482,.318,.480,.826,.545
90,Russell Westbrook\westbru01,2017-18,29,OKC,NBA,24.7,80,80,2914,757,1687,660,1361,97,326,417,566,152,652,804,820,147,20,381,200,2028,.449,.485,.298,.477,.737,.524
91,Stephen Curry\curryst01,2016-17,28,GSW,NBA,24.6,79,79,2638,675,1443,351,654,324,789,325,362,61,292,353,524,142,17,239,183,1999,.468,.537,.411,.580,.898,.624
92,Clint Capela\capelca01,2017-18,23,HOU,NBA,24.5,74,74,2034,441,676,441,675,0,1,144,257,241,561,802,68,58,137,103,185,1026,.652,.653,.000,.652,.560,.650
93,Carmelo Anthony\anthoca01,2013-14,29,NYK,NBA,24.4,77,77,2982,743,1643,576,1228,167,415,459,541,145,477,622,242,95,51,198,224,2112,.452,.469,.402,.503,.848,.561
94,Tim Duncan\duncati01,2012-13,36,SAS,NBA,24.4,69,69,2078,490,976,488,969,2,7,245,300,124,562,686,184,50,183,147,117,1227,.502,.504,.286,.503,.817,.554
95,Nikola Jokic\jokicni01,2017-18,22,DEN,NBA,24.4,75,73,2443,504,1010,393,730,111,280,266,313,195,608,803,458,90,61,210,212,1385,.499,.538,.396,.554,.850,.603
96,Chris Paul\paulch01,2017-18,32,HOU,NBA,24.4,58,58,1847,367,798,223,419,144,379,203,221,37,276,313,457,96,14,128,141,1081,.460,.532,.380,.550,.919,.604
97,Kevin Love\loveke01,2010-11,22,MIN,NBA,24.3,73,73,2611,482,1026,394,815,88,211,424,499,330,782,1112,184,45,28,155,148,1476,.470,.483,.417,.513,.850,.593
98,Dwight Howard\howardw01,2011-12,26,ORL,NBA,24.2,54,54,2070,416,726,416,719,0,7,281,572,200,585,785,104,81,116,175,159,1113,.573,.579,.000,.573,.491,.569
99,Ante Zizic\zizican01,2017-18,21,CLE,NBA,24.2,32,2,214,49,67,49,67,0,0,21,29,24,36,60,5,2,13,11,30,119,.731,.731,,.731,.724,.746
100,Stephen Curry\curryst01,2013-14,25,GSW,NBA,24.1,78,78,2846,652,1383,391,768,261,615,308,348,46,288,334,666,128,14,294,194,1873,.471,.509,.424,.566,.885,.610
