Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3416,Stanley Johnson\johnsst04,2016-17,20,DET,NBA,7.2,77,1,1371,129,365,84,211,45,154,36,53,36,153,189,105,56,24,71,121,339,.353,.398,.292,.415,.679,.436
3417,Shavlik Randolph\randosh01,2014-15,31,TOT,NBA,7.2,21,0,126,9,35,9,30,0,5,6,12,16,22,38,4,5,3,3,16,24,.257,.300,.000,.257,.500,.298
3418,Walker Russell\russewa02,2011-12,29,DET,NBA,7.2,28,0,357,33,95,29,82,4,13,14,22,7,19,26,58,18,1,33,29,84,.347,.354,.308,.368,.636,.401
3419,Dragan Bender\bendedr01,2017-18,20,PHO,NBA,7.1,82,37,2069,187,484,69,162,118,322,39,51,40,321,361,130,22,53,112,166,531,.386,.426,.366,.508,.765,.524
3420,Branden Dawson\dawsobr01,2015-16,22,LAC,NBA,7.1,6,0,29,2,5,2,5,0,0,1,1,2,2,4,0,0,1,0,2,5,.400,.400,,.400,1.000,.460
3421,Austin Daye\dayeau01,2011-12,23,DET,NBA,7.1,41,4,603,73,227,60,165,13,62,35,43,14,77,91,33,22,21,40,62,194,.322,.364,.210,.350,.814,.394
3422,Toney Douglas\douglto01,2011-12,25,NYK,NBA,7.1,38,9,656,94,290,67,173,27,117,22,26,16,56,72,77,29,1,56,55,237,.324,.387,.231,.371,.846,.393
3423,Jonny Flynn\flynnjo01,2010-11,21,MIN,NBA,7.1,53,8,983,108,296,77,196,31,100,32,42,12,65,77,182,34,3,113,58,279,.365,.393,.310,.417,.762,.444
3424,Diante Garrett\garredi02,2013-14,25,UTA,NBA,7.1,71,0,1048,101,265,65,169,36,96,10,12,11,86,97,120,41,5,75,75,248,.381,.385,.375,.449,.833,.459
3425,Draymond Green\greendr01,2012-13,22,GSW,NBA,7.1,79,1,1061,84,257,70,190,14,67,45,55,58,202,260,53,42,25,51,159,227,.327,.368,.209,.354,.818,.404
3426,Willie Green\greenwi01,2013-14,32,LAC,NBA,7.1,55,9,869,102,271,61,150,41,121,28,34,12,66,78,50,22,11,34,96,273,.376,.407,.339,.452,.824,.477
3427,Roger Mason\masonro01,2010-11,30,NYK,NBA,7.1,26,0,319,26,77,10,33,16,44,7,10,5,38,43,20,6,2,6,25,75,.338,.303,.364,.442,.700,.461
3428,Nolan Smith\smithno01,2012-13,24,POR,NBA,7.1,40,0,288,42,114,36,86,6,28,20,28,7,20,27,35,7,1,29,26,110,.368,.419,.214,.395,.714,.435
3429,Malcolm Thomas\thomama01,2011-12,23,SAS,NBA,7.1,3,0,15,0,3,0,3,0,0,1,2,1,2,3,1,1,1,0,0,1,.000,.000,,.000,.500,.129
3430,Axel Toupane\toupaax01,2015-16,23,DEN,NBA,7.1,21,0,305,25,70,12,30,13,40,13,17,8,23,31,15,7,6,6,40,76,.357,.400,.325,.450,.765,.490
3431,Cole Aldrich\aldrico01,2010-11,22,OKC,NBA,7.0,18,0,142,8,15,8,15,0,0,2,4,13,22,35,4,5,7,8,30,18,.533,.533,,.533,.500,.537
3432,Josh Childress\childjo01,2012-13,29,BRK,NBA,7.0,14,0,100,6,21,5,18,1,3,1,2,6,9,15,5,2,2,0,3,14,.286,.278,.333,.310,.500,.320
3433,Victor Claver\clavevi01,2012-13,24,POR,NBA,7.0,49,16,812,74,189,49,102,25,87,14,30,31,88,119,43,26,12,43,75,187,.392,.480,.287,.458,.467,.462
3434,Xavier Henry\henryxa01,2010-11,19,MEM,NBA,7.0,38,16,527,65,160,63,143,2,17,33,52,9,28,37,18,11,3,13,48,165,.406,.441,.118,.413,.635,.451
3435,Timothe Luwawu-Cabarrot\luwawti01,2017-18,22,PHI,NBA,7.0,52,7,807,100,267,47,109,53,158,46,58,14,58,72,54,12,5,38,97,299,.375,.431,.335,.474,.793,.511
3436,Frank Ntilikina\ntilila01,2017-18,19,NYK,NBA,7.0,78,9,1706,182,500,132,343,50,157,49,68,37,140,177,250,65,18,131,181,463,.364,.385,.318,.414,.721,.437
3437,Kendrick Perkins\perkike01,2014-15,30,TOT,NBA,7.0,68,3,1148,102,227,102,226,0,1,42,83,91,229,320,51,16,42,95,162,246,.449,.451,.000,.449,.506,.467
3438,Lance Stephenson\stephla01,2011-12,21,IND,NBA,7.0,42,1,442,47,125,43,95,4,30,8,17,12,41,53,46,21,5,36,30,106,.376,.453,.133,.392,.471,.400
3439,Jamel Artis\artisja01,2017-18,25,ORL,NBA,6.9,15,1,279,31,79,23,50,8,29,7,12,4,34,38,18,2,3,8,11,77,.392,.460,.276,.443,.583,.457
3440,Anthony Bennett\bennean01,2013-14,20,CLE,NBA,6.9,52,0,663,80,225,67,172,13,53,44,69,49,106,155,17,21,8,47,93,217,.356,.390,.245,.384,.638,.425
3441,Keyon Dooling\doolike01,2011-12,31,BOS,NBA,6.9,46,2,662,66,163,39,82,27,81,23,31,3,36,39,51,13,2,34,57,182,.405,.476,.333,.488,.742,.515
3442,Marcus Georges-Hunt\georgma01,2017-18,23,MIN,NBA,6.9,42,0,224,21,48,17,33,4,15,13,21,7,9,16,7,6,0,3,32,59,.438,.515,.267,.479,.619,.515
3443,P.J. Hairston\hairspj02,2015-16,23,TOT,NBA,6.9,66,52,1313,145,408,75,167,70,241,50,64,25,149,174,38,32,11,41,137,410,.355,.449,.290,.441,.781,.470
3444,Justin Harper\harpeju01,2015-16,26,DET,NBA,6.9,5,0,35,4,10,0,1,4,9,1,2,0,1,1,0,1,0,2,3,13,.400,.000,.444,.600,.500,.597
3445,Ryan Hollins\holliry01,2011-12,27,TOT,NBA,6.9,39,8,522,46,84,46,84,0,0,39,75,34,48,82,9,5,17,35,78,131,.548,.548,,.548,.520,.560
3446,Othyus Jeffers\jeffeot01,2013-14,28,TOT,NBA,6.9,6,1,47,3,6,3,4,0,2,3,4,1,8,9,1,0,0,1,3,9,.500,.750,.000,.500,.750,.580
3447,Perry Jones\jonespe01,2014-15,23,OKC,NBA,6.9,43,13,631,73,184,59,124,14,60,24,37,6,70,76,18,17,8,24,50,184,.397,.476,.233,.435,.649,.459
3448,Cory Joseph\josepco01,2011-12,20,SAS,NBA,6.9,29,1,266,22,70,19,55,3,15,11,17,5,20,25,34,7,3,12,16,58,.314,.345,.200,.336,.647,.374
3449,Walt Lemon\lemonwa01,2017-18,25,NOP,NBA,6.9,5,0,35,7,16,6,15,1,1,2,3,0,2,2,5,0,1,4,5,17,.438,.400,1.000,.469,.667,.491
3450,Domantas Sabonis\sabondo01,2016-17,20,OKC,NBA,6.9,81,66,1632,192,481,141,322,51,159,44,67,46,242,288,82,39,32,83,200,479,.399,.438,.321,.452,.657,.469
3451,Wayne Selden\seldewa01,2016-17,22,TOT,NBA,6.9,14,5,236,25,58,18,30,7,28,14,22,1,15,16,13,6,1,12,18,71,.431,.600,.250,.491,.636,.525
3452,Travis Wear\weartr01,2017-18,27,LAL,NBA,6.9,17,0,228,25,72,8,25,17,47,8,8,0,38,38,7,4,5,6,30,75,.347,.320,.362,.465,1.000,.497
3453,Damien Wilkins\wilkida02,2011-12,32,DET,NBA,6.9,60,2,922,76,193,69,170,7,23,34,54,22,78,100,44,29,13,30,85,193,.394,.406,.304,.412,.630,.445
3454,Terrence Williams\willite01,2010-11,23,TOT,NBA,6.9,21,0,290,43,115,37,93,6,22,14,21,4,47,51,38,9,0,33,25,106,.374,.398,.273,.400,.667,.427
3455,Paul Zipser\zipsepa01,2016-17,22,CHI,NBA,6.9,44,18,843,88,221,55,122,33,99,31,40,15,110,125,36,15,16,40,78,240,.398,.451,.333,.473,.775,.503
3456,Cameron Bairstow\bairsca01,2015-16,25,CHI,NBA,6.8,18,2,103,13,40,12,35,1,5,7,8,4,24,28,6,2,3,4,19,34,.325,.343,.200,.338,.875,.391
3457,Marcus Banks\banksma01,2010-11,29,TOR,NBA,6.8,3,0,22,0,2,0,2,0,0,6,8,0,1,1,3,1,0,2,4,6,.000,.000,,.000,.750,.543
3458,DeSagana Diop\diopde01,2011-12,30,CHA,NBA,6.8,27,9,325,15,42,15,42,0,0,1,6,33,52,85,23,6,13,19,36,31,.357,.357,,.357,.167,.347
3459,Isaiah Hicks\hicksis01,2017-18,23,NYK,NBA,6.8,18,0,240,33,72,31,63,2,9,12,18,10,31,41,16,2,4,16,45,80,.458,.492,.222,.472,.667,.501
3460,Kirk Hinrich\hinriki01,2014-15,34,CHI,NBA,6.8,66,22,1610,142,381,84,213,58,168,35,50,20,101,121,148,46,14,73,144,377,.373,.394,.345,.449,.700,.468
3461,Damian Jones\jonesda03,2017-18,22,GSW,NBA,6.8,15,0,89,11,22,11,22,0,0,3,5,5,9,14,2,1,3,4,14,25,.500,.500,,.500,.600,.517
3462,Ronnie Price\pricero01,2012-13,29,POR,NBA,6.8,39,0,510,39,120,29,81,10,39,17,24,13,31,44,73,26,3,34,61,105,.325,.358,.256,.367,.708,.402
3463,Mustafa Shakur\shakumu01,2010-11,26,WAS,NBA,6.8,22,0,159,21,59,20,49,1,10,8,15,7,15,22,25,5,3,18,15,51,.356,.408,.100,.364,.533,.389
3464,Lou Amundson\amundlo01,2015-16,33,NYK,NBA,6.7,29,0,204,19,53,19,53,0,0,14,27,23,26,49,12,6,7,15,44,52,.358,.358,,.358,.519,.401
3465,Keith Bogans\boganke01,2012-13,32,BRK,NBA,6.7,74,23,1408,108,284,24,39,84,245,11,17,16,104,120,76,28,4,49,108,311,.380,.615,.343,.528,.647,.533
3466,Reggie Bullock\bullore01,2013-14,22,LAC,NBA,6.7,43,0,395,43,121,21,48,22,73,7,9,11,43,54,12,9,1,13,26,115,.355,.438,.301,.446,.778,.460
3467,Earl Clark\clarkea01,2014-15,27,BRK,NBA,6.7,10,0,93,11,30,7,16,4,14,1,4,1,22,23,3,3,4,6,12,27,.367,.438,.286,.433,.250,.425
3468,Antonio Daniels\daniean01,2010-11,35,PHI,NBA,6.7,4,0,35,2,5,2,3,0,2,2,2,0,5,5,2,0,0,1,0,6,.400,.667,.000,.400,1.000,.510
3469,Terrel Harris\harrite01,2011-12,24,MIA,NBA,6.7,22,1,318,29,83,21,44,8,39,14,21,18,33,51,26,9,2,25,34,80,.349,.477,.205,.398,.667,.434
3470,Josh Huestis\huestjo01,2015-16,24,OKC,NBA,6.7,5,0,55,5,12,1,6,4,6,0,4,2,8,10,0,1,2,3,3,14,.417,.167,.667,.583,.000,.509
3471,Damien Inglis\inglida01,2015-16,20,MIL,NBA,6.7,20,1,156,13,37,10,24,3,13,7,8,2,29,31,10,6,3,11,11,36,.351,.417,.231,.392,.875,.444
3472,Kendall Marshall\marshke01,2015-16,24,PHI,NBA,6.7,30,6,400,43,118,27,69,16,49,9,13,2,26,28,73,16,2,43,30,111,.364,.391,.327,.432,.692,.449
3473,Darius Morris\morrida01,2014-15,24,BRK,NBA,6.7,38,0,299,36,106,29,73,7,33,4,9,7,20,27,48,9,0,21,20,83,.340,.397,.212,.373,.444,.377
3474,Arnett Moultrie\moultar01,2013-14,23,PHI,NBA,6.7,12,2,187,16,38,16,38,0,0,4,5,11,24,35,2,8,4,7,22,36,.421,.421,,.421,.800,.448
3475,Sasha Pavlovic\pavloal01,2011-12,28,BOS,NBA,6.7,45,7,527,50,128,33,70,17,58,3,8,4,68,72,18,20,15,20,54,120,.391,.471,.293,.457,.375,.456
3476,Kyle Wiltjer\wiltjky01,2016-17,24,HOU,NBA,6.7,14,0,44,4,14,0,1,4,13,1,2,4,6,10,2,3,1,5,4,13,.286,.000,.308,.429,.500,.437
3477,Jon Brockman\brockjo01,2011-12,24,MIL,NBA,6.6,35,0,239,15,45,15,44,0,1,7,15,33,42,75,9,4,1,10,33,37,.333,.341,.000,.333,.467,.359
3478,DeSagana Diop\diopde01,2012-13,31,CHA,NBA,6.6,22,1,226,8,27,8,26,0,1,0,1,10,41,51,13,5,16,8,19,16,.296,.308,.000,.296,.000,.292
3479,Dennis Horner\hornede01,2011-12,23,NJN,NBA,6.6,8,0,22,1,4,1,3,0,1,3,4,2,3,5,0,0,0,1,1,5,.250,.333,.000,.250,.750,.434
3480,Daniel Ochefu\ochefda01,2016-17,23,WAS,NBA,6.6,19,0,75,12,27,12,27,0,0,0,2,5,17,22,3,2,0,3,17,24,.444,.444,,.444,.000,.430
3481,Glen Rice\ricegl02,2013-14,23,WAS,NBA,6.6,11,1,109,11,37,6,20,5,17,5,7,4,16,20,7,6,1,9,7,32,.297,.300,.294,.365,.714,.399
3482,Brandon Rush\rushbr01,2016-17,31,MIN,NBA,6.6,47,33,1030,70,187,26,73,44,114,13,18,16,83,99,45,22,23,28,42,197,.374,.356,.386,.492,.722,.505
3483,Kyle Singler\singlky01,2015-16,27,OKC,NBA,6.6,68,2,977,86,221,56,124,30,97,29,44,50,91,141,24,30,9,32,120,231,.389,.452,.309,.457,.659,.481
3484,Julyan Stone\stoneju01,2013-14,25,TOR,NBA,6.6,21,0,120,7,17,5,9,2,8,2,3,2,18,20,12,3,0,5,13,18,.412,.556,.250,.471,.667,.491
3485,Wade Baldwin\baldwwa01,2016-17,20,MEM,NBA,6.5,33,1,405,36,115,33,93,3,22,31,37,11,35,46,61,18,7,39,40,106,.313,.355,.136,.326,.838,.404
3486,Mike Miller\millemi01,2015-16,35,DEN,NBA,6.5,47,2,373,22,62,3,10,19,52,0,0,6,47,53,40,13,4,17,53,63,.355,.300,.365,.508,,.508
3487,Elijah Millsap\millsel01,2015-16,28,UTA,NBA,6.5,20,0,173,11,39,10,27,1,12,13,18,6,29,35,19,7,3,9,33,36,.282,.370,.083,.295,.722,.384
3488,Jaylen Morris\morrija01,2017-18,22,ATL,NBA,6.5,6,0,98,13,32,11,22,2,10,0,0,2,14,16,7,2,1,6,2,28,.406,.500,.200,.438,,.438
3489,Nikola Pekovic\pekovni01,2015-16,30,MIN,NBA,6.5,12,3,156,19,50,19,50,0,0,16,20,7,14,21,11,1,0,9,22,54,.380,.380,,.380,.800,.459
3490,Larry Sanders\sandela01,2016-17,28,CLE,NBA,6.5,5,0,13,1,4,1,4,0,0,2,2,3,1,4,0,1,1,2,5,4,.250,.250,,.250,1.000,.410
3491,Brian Scalabrine\scalabr01,2010-11,32,CHI,NBA,6.5,18,0,88,10,19,10,14,0,5,0,0,1,7,8,6,3,4,5,18,20,.526,.714,.000,.526,,.526
3492,Metta World Peace\artesro01,2016-17,37,LAL,NBA,6.5,25,2,160,19,68,10,30,9,38,10,16,5,15,20,11,10,2,7,18,57,.279,.333,.237,.346,.625,.380
3493,Ben Gordon\gordobe01,2013-14,30,CHA,NBA,6.4,19,0,279,37,108,29,79,8,29,17,21,3,24,27,21,10,2,21,18,99,.343,.367,.276,.380,.810,.422
3494,Nigel Hayes\hayesni01,2017-18,23,TOT,NBA,6.4,9,0,122,11,33,7,17,4,16,1,3,4,18,22,6,2,3,2,8,27,.333,.412,.250,.394,.333,.393
3495,Richard Jefferson\jefferi01,2017-18,37,DEN,NBA,6.4,20,0,163,12,27,10,20,2,7,4,7,2,15,17,15,2,1,5,11,30,.444,.500,.286,.481,.571,.499
3496,Dahntay Jones\jonesda02,2012-13,32,TOT,NBA,6.4,78,19,1016,82,222,71,173,11,49,87,113,24,77,101,48,22,6,38,119,262,.369,.410,.224,.394,.770,.482
3497,Iman Shumpert\shumpim01,2017-18,27,CLE,NBA,6.4,14,6,276,22,58,15,32,7,26,11,15,7,34,41,17,9,4,16,22,62,.379,.469,.269,.440,.733,.480
3498,Tony Snell\snellto01,2015-16,24,CHI,NBA,6.4,64,33,1301,126,339,70,184,56,155,30,33,19,180,199,63,16,17,52,100,338,.372,.380,.361,.454,.909,.478
3499,Devin Ebanks\ebankde01,2012-13,23,LAL,NBA,6.3,19,3,197,24,73,18,51,6,22,11,14,10,31,41,10,3,1,11,23,65,.329,.353,.273,.370,.786,.411
3500,Francisco Elson\elsonfr01,2011-12,35,PHI,NBA,6.3,5,0,16,1,3,1,3,0,0,0,0,0,1,1,1,1,1,1,0,2,.333,.333,,.333,,.333
