Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
2301,Lance Stephenson\stephla01,2012-13,22,IND,NBA,11.8,78,72,2278,275,598,213,410,62,188,75,115,47,257,304,223,81,16,109,162,687,.460,.520,.330,.512,.652,.530
2302,Marvin Williams\willima02,2014-15,28,CHO,NBA,11.8,78,37,2035,210,495,115,230,95,265,62,87,58,328,386,100,69,36,60,146,577,.424,.500,.358,.520,.713,.541
2303,Mo Williams\willima01,2013-14,31,POR,NBA,11.8,74,0,1834,280,672,197,447,83,225,78,89,42,111,153,321,55,10,149,197,721,.417,.441,.369,.478,.876,.507
2304,Pero Antic\anticpe01,2013-14,31,ATL,NBA,11.7,50,26,925,123,294,67,123,56,171,50,66,57,152,209,58,19,12,55,126,352,.418,.545,.327,.514,.758,.545
2305,Leandro Barbosa\barbole01,2015-16,33,GSW,NBA,11.7,68,0,1079,171,370,132,260,39,110,52,62,28,89,117,82,44,10,53,107,433,.462,.508,.355,.515,.839,.545
2306,Matt Barnes\barnema02,2015-16,35,MEM,NBA,11.7,76,45,2190,264,693,145,323,119,370,111,138,84,336,420,163,78,57,121,234,758,.381,.449,.322,.467,.804,.503
2307,Steve Blake\blakest01,2012-13,32,LAL,NBA,11.7,45,13,1175,114,270,42,99,72,171,27,35,21,111,132,173,34,6,62,83,327,.422,.424,.421,.556,.771,.573
2308,Joel Bolomboy\bolomjo01,2017-18,24,MIL,NBA,11.7,6,0,38,3,6,3,5,0,1,3,6,6,4,10,0,2,0,2,3,9,.500,.600,.000,.500,.500,.521
2309,Reggie Bullock\bullore01,2016-17,25,DET,NBA,11.7,31,5,467,54,128,26,55,28,73,5,7,13,51,64,29,18,3,10,22,141,.422,.473,.384,.531,.714,.538
2310,Caron Butler\butleca01,2011-12,31,LAC,NBA,11.7,63,63,1871,287,705,195,448,92,257,87,107,44,186,230,78,52,9,77,123,753,.407,.435,.358,.472,.813,.501
