Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3201,Alex Kirk\kirkal01,2014-15,23,CLE,NBA,8.5,5,0,14,1,4,1,4,0,0,2,2,1,0,1,1,0,0,0,1,4,.250,.250,,.250,1.000,.410
3202,Timothe Luwawu-Cabarrot\luwawti01,2016-17,21,PHI,NBA,8.5,69,19,1190,145,361,95,200,50,161,105,123,25,124,149,75,32,10,73,154,445,.402,.475,.311,.471,.854,.536
3203,Mickael Pietrus\pietrmi01,2011-12,29,BOS,NBA,8.5,42,6,921,104,270,43,88,61,182,20,31,18,112,130,25,21,10,33,81,289,.385,.489,.335,.498,.645,.509
3204,Quincy Pondexter\pondequ01,2010-11,22,NOH,NBA,8.5,66,6,734,73,180,55,130,18,50,24,34,23,65,88,28,17,10,16,63,188,.406,.423,.360,.456,.706,.482
3205,Norman Powell\powelno01,2017-18,24,TOR,NBA,8.5,70,18,1062,150,374,97,188,53,186,32,39,14,105,119,89,37,16,66,111,385,.401,.516,.285,.472,.821,.492
3206,Glenn Robinson\robingl02,2014-15,21,TOT,NBA,8.5,35,1,261,26,67,21,48,5,19,16,24,15,24,39,11,6,1,11,15,73,.388,.438,.263,.425,.667,.471
3207,Tomas Satoransky\satorto01,2016-17,25,WAS,NBA,8.5,57,3,719,61,147,52,110,9,37,23,33,25,58,83,92,26,6,38,60,154,.415,.473,.243,.446,.697,.477
3208,Tornike Shengelia\shengto01,2012-13,21,BRK,NBA,8.5,19,0,93,10,23,9,21,1,2,9,16,9,14,23,3,3,1,11,11,30,.435,.429,.500,.457,.563,.499
3209,Kyle Singler\singlky01,2014-15,26,TOT,NBA,8.5,80,58,1743,172,446,76,205,96,241,40,52,33,161,194,85,47,21,55,153,480,.386,.371,.398,.493,.769,.512
3210,Donald Sloan\sloando01,2013-14,26,IND,NBA,8.5,48,1,392,44,117,34,75,10,42,12,20,4,40,44,50,10,1,22,19,110,.376,.453,.238,.419,.600,.437
3211,Ish Smith\smithis01,2012-13,24,TOT,NBA,8.5,52,3,516,56,159,48,132,8,27,3,7,12,49,61,87,21,9,37,26,123,.352,.364,.296,.377,.429,.379
3212,J.R. Smith\smithjr01,2017-18,32,CLE,NBA,8.5,80,61,2244,240,595,97,214,143,381,39,56,29,206,235,141,68,11,81,161,662,.403,.453,.375,.524,.696,.534
3213,Tony Snell\snellto01,2017-18,26,MIL,NBA,8.5,75,59,2053,185,425,77,157,108,268,38,48,9,132,141,98,47,28,36,115,516,.435,.490,.403,.562,.792,.578
3214,Jerry Stackhouse\stackje01,2012-13,38,BRK,NBA,8.5,37,0,544,66,172,36,83,30,89,20,23,5,28,33,35,7,4,24,31,182,.384,.434,.337,.471,.870,.500
3215,Travis Wear\weartr01,2014-15,24,NYK,NBA,8.5,51,1,672,84,209,73,179,11,30,20,26,31,75,106,40,15,11,35,55,199,.402,.408,.367,.428,.769,.451
3216,C.J. Wilcox\wilcocj01,2014-15,24,LAC,NBA,8.5,21,0,101,16,38,9,19,7,19,2,2,1,6,7,8,3,1,10,7,41,.421,.474,.368,.513,1.000,.527
3217,James Young\youngja01,2014-15,19,BOS,NBA,8.5,31,0,332,36,102,19,36,17,66,16,29,9,33,42,13,8,2,5,22,105,.353,.528,.258,.436,.552,.457
3218,Darrell Arthur\arthuda01,2017-18,29,DEN,NBA,8.4,19,1,141,22,47,14,24,8,23,2,3,3,12,15,9,8,3,15,22,54,.468,.583,.348,.553,.667,.559
3219,Chris Duhon\duhonch01,2011-12,29,ORL,NBA,8.4,63,9,1226,85,203,35,84,50,119,17,21,14,88,102,151,35,9,81,71,237,.419,.417,.420,.542,.810,.558
3220,Cleanthony Early\earlycl01,2014-15,23,NYK,NBA,8.4,39,7,647,76,214,54,130,22,84,36,48,22,75,97,36,24,12,40,57,210,.355,.415,.262,.407,.750,.447
3221,Alonzo Gee\geeal01,2015-16,28,NOP,NBA,8.4,73,38,1632,132,255,115,195,17,60,44,66,60,185,245,72,63,13,55,169,325,.518,.590,.283,.551,.667,.572
3222,Andrew Goudelock\goudean01,2011-12,23,LAL,NBA,8.4,40,0,419,68,174,40,99,28,75,11,12,5,26,31,20,4,0,21,32,175,.391,.404,.373,.471,.917,.488
3223,A.J. Hammons\hammoaj01,2016-17,24,DAL,NBA,8.4,22,0,163,17,42,12,32,5,10,9,20,8,28,36,4,1,13,10,21,48,.405,.375,.500,.464,.450,.472
3224,Maurice Harkless\harklma01,2014-15,21,ORL,NBA,8.4,45,4,674,63,158,53,102,10,56,22,41,38,68,106,25,32,9,27,66,158,.399,.520,.179,.430,.537,.449
3225,Juwan Howard\howarju01,2010-11,37,MIA,NBA,8.4,57,0,592,55,125,55,125,0,0,29,35,36,86,122,23,10,4,25,61,139,.440,.440,,.440,.829,.495
