Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1548,Ish Smith\smithis01,2011-12,23,TOT,NBA,14.1,26,1,234,31,81,28,72,3,9,7,10,7,28,35,41,15,2,13,15,72,.383,.389,.333,.401,.700,.422
1549,Josh Smith\smithjo03,2013-14,28,DET,NBA,14.1,77,76,2730,517,1233,447,968,70,265,160,301,102,418,520,252,105,110,199,197,1264,.419,.462,.264,.448,.532,.463
1550,Marreese Speights\speigma01,2011-12,24,MEM,NBA,14.1,60,54,1345,221,488,221,485,0,3,84,109,133,241,374,48,21,29,74,147,526,.453,.456,.000,.453,.771,.491
1551,Greivis Vasquez\vasqugr01,2013-14,27,TOT,NBA,14.1,79,23,1779,277,658,168,369,109,289,95,108,20,153,173,323,31,5,128,143,758,.421,.455,.377,.504,.880,.537
1552,Nick Young\youngni01,2016-17,31,LAL,NBA,14.1,60,60,1556,272,633,102,212,170,421,77,90,25,113,138,58,37,14,36,137,791,.430,.481,.404,.564,.856,.588
1553,Cody Zeller\zelleco01,2014-15,22,CHO,NBA,14.1,62,45,1487,172,373,171,372,1,1,127,164,97,265,362,100,34,49,62,156,472,.461,.460,1.000,.462,.774,.530
1554,Trevor Ariza\arizatr01,2012-13,27,WAS,NBA,14.0,56,15,1471,188,451,112,242,76,209,78,95,44,222,266,113,72,20,84,72,530,.417,.463,.364,.501,.821,.538
1555,Omer Asik\asikom01,2013-14,27,HOU,NBA,14.0,48,19,968,101,190,101,190,0,0,78,126,101,277,378,25,14,37,59,92,280,.532,.532,,.532,.619,.570
1556,Leandro Barbosa\barbole01,2011-12,29,TOT,NBA,14.0,64,0,1382,271,637,206,467,65,170,101,124,33,95,128,96,56,7,94,135,708,.425,.441,.382,.476,.815,.512
1557,Bradley Beal\bealbr01,2014-15,21,WAS,NBA,14.0,63,59,2107,363,851,257,592,106,259,130,166,57,184,241,194,76,18,123,136,962,.427,.434,.409,.489,.783,.521
1558,Elton Brand\brandel01,2013-14,34,ATL,NBA,14.0,73,15,1414,179,332,179,330,0,2,61,94,97,264,361,74,40,88,60,192,419,.539,.542,.000,.539,.649,.561
1559,Trey Burke\burketr01,2015-16,23,UTA,NBA,14.0,64,0,1366,262,634,174,378,88,256,67,82,18,94,112,148,35,6,80,86,679,.413,.460,.344,.483,.817,.507
1560,Alec Burks\burksal01,2011-12,20,UTA,NBA,14.0,59,0,939,153,357,138,312,15,45,104,143,57,75,132,55,27,5,51,84,425,.429,.442,.333,.450,.727,.506
1561,Mario Chalmers\chalmma01,2013-14,27,MIA,NBA,14.0,73,73,2178,254,560,167,334,87,226,121,163,41,173,214,357,119,16,162,210,716,.454,.500,.385,.531,.742,.567
1562,Jamal Crawford\crawfja01,2015-16,35,LAC,NBA,14.0,79,5,2126,379,939,262,595,117,344,245,271,20,125,145,183,52,12,113,122,1120,.404,.440,.340,.466,.904,.529
1563,Boris Diaw\diawbo01,2015-16,33,SAS,NBA,14.0,76,4,1386,202,383,177,314,25,69,56,76,58,175,233,176,26,21,97,102,485,.527,.564,.362,.560,.737,.582
1564,JaMychal Green\greenja01,2017-18,27,MEM,NBA,14.0,55,54,1542,223,488,180,361,43,127,80,111,147,317,464,79,32,25,76,153,569,.457,.499,.339,.501,.721,.530
1565,Gerald Henderson\hendege02,2011-12,24,CHA,NBA,14.0,55,55,1831,332,723,321,676,11,47,155,204,64,161,225,126,49,20,100,128,830,.459,.475,.234,.467,.760,.511
1566,Michael Kidd-Gilchrist\kiddgmi01,2012-13,19,CHA,NBA,14.0,78,77,2025,281,613,279,604,2,9,140,187,131,324,455,117,54,70,101,164,704,.458,.462,.222,.460,.749,.506
1567,Thon Maker\makerth01,2016-17,19,MIL,NBA,14.0,57,34,562,83,181,55,107,28,74,32,49,40,74,114,23,10,26,17,84,226,.459,.514,.378,.536,.653,.558
1568,Jarell Martin\martija01,2015-16,21,MEM,NBA,14.0,27,0,380,54,116,54,114,0,2,45,62,39,47,86,15,8,7,19,58,153,.466,.474,.000,.466,.726,.534
1569,C.J. Miles\milescj01,2015-16,28,IND,NBA,14.0,64,24,1464,259,634,117,247,142,387,93,124,25,150,175,63,53,29,70,142,753,.409,.474,.367,.521,.750,.547
1570,Daniel Orton\ortonda01,2012-13,22,OKC,NBA,14.0,13,0,104,12,26,12,26,0,0,9,17,13,13,26,4,4,3,4,13,33,.462,.462,,.462,.529,.493
1571,Zaza Pachulia\pachuza01,2011-12,27,ATL,NBA,14.0,58,44,1640,169,339,169,339,0,0,117,158,154,303,457,79,55,29,81,172,455,.499,.499,,.499,.741,.557
1572,Zaza Pachulia\pachuza01,2013-14,29,MIL,NBA,14.0,53,43,1325,149,349,149,348,0,1,110,130,141,192,333,136,45,14,92,124,408,.427,.428,.000,.427,.846,.502
1573,Cameron Payne\payneca01,2017-18,23,CHI,NBA,14.0,25,14,582,87,215,52,124,35,91,12,16,18,51,69,113,26,9,36,44,221,.405,.419,.385,.486,.750,.498
1574,Norman Powell\powelno01,2016-17,23,TOR,NBA,14.0,76,18,1368,227,506,171,333,56,173,126,159,26,143,169,82,52,14,70,127,636,.449,.514,.324,.504,.792,.552
1575,Larry Sanders\sandela01,2013-14,25,MIL,NBA,14.0,23,20,584,76,162,76,161,0,1,26,55,60,105,165,19,18,40,26,74,178,.469,.472,.000,.469,.473,.478
1576,Mike Scott\scottmi01,2015-16,27,ATL,NBA,14.0,75,0,1146,176,376,114,218,62,158,50,63,53,153,206,78,25,17,42,102,464,.468,.523,.392,.551,.794,.575
1577,J.R. Smith\smithjr01,2013-14,28,NYK,NBA,14.0,74,37,2421,396,955,207,475,189,480,90,138,35,261,296,219,65,20,108,196,1071,.415,.436,.394,.514,.652,.527
1578,Rodney Stuckey\stuckro01,2013-14,27,DET,NBA,14.0,73,5,1950,372,853,348,765,24,88,244,292,39,130,169,152,54,10,125,131,1012,.436,.455,.273,.450,.836,.516
1579,Charlie Villanueva\villach01,2012-13,28,DET,NBA,14.0,69,0,1092,175,464,85,205,90,259,27,49,49,192,241,54,31,39,39,96,467,.377,.415,.347,.474,.551,.481
1580,Dion Waiters\waitedi01,2013-14,22,CLE,NBA,14.0,70,24,2072,430,993,338,743,92,250,161,235,32,163,195,209,63,17,154,153,1113,.433,.455,.368,.479,.685,.508
1581,T.J. Warren\warretj01,2014-15,21,PHO,NBA,14.0,40,1,614,113,214,108,193,5,21,14,19,41,44,85,25,18,9,27,51,245,.528,.560,.238,.540,.737,.551
1582,Deron Williams\willide01,2016-17,32,TOT,NBA,14.0,64,44,1657,263,600,178,366,85,234,90,109,14,133,147,360,31,8,138,138,701,.438,.486,.363,.509,.826,.541
1583,Marvin Williams\willima02,2013-14,27,UTA,NBA,14.0,66,50,1674,231,526,147,292,84,234,57,73,82,252,334,78,54,31,53,151,603,.439,.503,.359,.519,.781,.540
1584,James Anderson\anderja01,2012-13,23,TOT,NBA,13.9,39,2,401,52,126,31,66,21,60,24,28,18,54,72,42,15,5,25,25,149,.413,.470,.350,.496,.857,.539
1585,Justin Anderson\anderju01,2016-17,23,TOT,NBA,13.9,75,10,1228,186,439,128,245,58,194,102,129,69,176,245,66,41,23,66,109,532,.424,.522,.299,.490,.791,.537
1586,D.J. Augustin\augusdj01,2014-15,27,TOT,NBA,13.9,82,14,1964,258,647,175,401,83,246,178,205,20,141,161,353,49,3,145,93,777,.399,.436,.337,.463,.868,.527
1587,D.J. Augustin\augusdj01,2015-16,28,TOT,NBA,13.9,62,0,1178,148,350,80,182,68,168,103,128,8,87,95,198,38,4,84,85,467,.423,.440,.405,.520,.805,.575
1588,Bojan Bogdanovic\bogdabo02,2017-18,28,IND,NBA,13.9,80,80,2464,404,852,249,466,155,386,178,205,30,240,270,119,55,8,106,129,1141,.474,.534,.402,.565,.868,.605
1589,Trevor Booker\booketr01,2012-13,25,WAS,NBA,13.9,48,14,887,108,220,108,215,0,5,40,72,98,141,239,40,32,16,31,95,256,.491,.502,.000,.491,.556,.509
1590,Corey Brewer\breweco01,2014-15,28,TOT,NBA,13.9,80,17,2087,343,805,280,570,63,235,168,226,80,217,297,173,114,19,131,173,917,.426,.491,.268,.465,.743,.507
1591,DeMarre Carroll\carrode01,2013-14,27,ATL,NBA,13.9,73,73,2341,302,642,205,374,97,268,109,141,107,296,403,134,108,21,79,188,810,.470,.548,.362,.546,.773,.575
1592,Michael Carter-Williams\cartemi01,2015-16,24,MIL,NBA,13.9,54,37,1649,251,555,236,500,15,55,106,162,48,228,276,281,80,41,153,162,623,.452,.472,.273,.466,.654,.497
1593,Omri Casspi\casspom01,2015-16,27,SAC,NBA,13.9,69,21,1880,299,622,187,348,112,274,103,159,58,352,410,95,56,17,94,154,813,.481,.537,.409,.571,.648,.587
1594,Jae Crowder\crowdja01,2014-15,24,TOT,NBA,13.9,82,17,1647,229,545,168,337,61,208,109,141,72,221,293,94,72,25,49,137,628,.420,.499,.293,.476,.773,.517
1595,Boris Diaw\diawbo01,2010-11,28,CHA,NBA,13.9,82,82,2778,381,774,303,548,78,226,84,123,105,309,414,337,74,46,166,190,924,.492,.553,.345,.543,.683,.558
1596,Evan Fournier\fournev01,2016-17,24,ORL,NBA,13.9,68,66,2234,408,930,280,570,128,360,223,277,44,165,209,202,66,4,141,180,1167,.439,.491,.356,.508,.805,.555
1597,Tim Frazier\fraziti01,2015-16,25,TOT,NBA,13.9,51,2,741,96,229,80,181,16,48,53,74,26,84,110,162,33,2,65,73,261,.419,.442,.333,.454,.716,.499
1598,Manu Ginobili\ginobma01,2016-17,39,SAS,NBA,13.9,69,0,1291,171,439,82,212,89,227,86,107,28,129,157,183,82,16,96,119,517,.390,.387,.392,.491,.804,.532
1599,Danny Green\greenda02,2013-14,26,SAS,NBA,13.9,68,59,1651,218,505,86,187,132,318,50,63,25,204,229,104,65,61,76,107,618,.432,.460,.415,.562,.794,.580
1600,Willie Green\greenwi01,2011-12,30,ATL,NBA,13.9,53,2,922,153,325,103,212,50,113,48,56,15,65,80,40,23,6,33,74,404,.471,.486,.442,.548,.857,.578
