Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
1101,Nate Robinson\robinna01,2013-14,29,DEN,NBA,15.6,44,1,866,164,383,106,229,58,154,71,85,21,60,81,112,36,4,58,92,457,.428,.463,.377,.504,.835,.544
1102,Tristan Thompson\thomptr01,2014-15,23,CLE,NBA,15.6,82,15,2194,267,488,267,488,0,0,159,248,274,383,657,39,34,61,83,189,693,.547,.547,,.547,.641,.580
1103,Jonas Valanciunas\valanjo01,2012-13,20,TOR,NBA,15.6,62,57,1482,204,366,204,366,0,0,146,185,121,251,372,45,17,78,94,188,554,.557,.557,,.557,.789,.619
1104,T.J. Warren\warretj01,2016-17,23,PHO,NBA,15.6,66,59,2048,403,814,377,716,26,98,119,154,125,214,339,75,76,39,57,175,951,.495,.527,.265,.511,.773,.539
1105,Steven Adams\adamsst01,2015-16,22,OKC,NBA,15.5,80,80,2014,261,426,261,426,0,0,114,196,219,314,533,62,42,89,84,223,636,.613,.613,,.613,.582,.621
1106,Omer Asik\asikom01,2014-15,28,NOP,NBA,15.5,76,76,1982,213,412,213,412,0,0,131,225,244,504,748,72,29,54,95,144,557,.517,.517,,.517,.582,.545
1107,Matt Barnes\barnema02,2012-13,32,LAC,NBA,15.5,80,4,2058,312,675,201,350,111,325,87,117,111,255,366,123,82,63,90,233,822,.462,.574,.342,.544,.744,.566
1108,Matt Barnes\barnema02,2011-12,31,LAL,NBA,15.5,63,16,1440,175,387,129,249,46,138,95,128,97,247,344,126,35,48,73,152,491,.452,.518,.333,.512,.742,.554
1109,Will Barton\bartowi01,2016-17,26,DEN,NBA,15.5,60,19,1705,295,666,208,431,87,235,143,190,58,201,259,206,48,28,97,110,820,.443,.483,.370,.508,.753,.547
1110,Bradley Beal\bealbr01,2015-16,22,WAS,NBA,15.5,55,35,1708,359,799,254,528,105,271,135,176,41,147,188,162,54,11,112,117,958,.449,.481,.387,.515,.767,.547
1111,Michael Beasley\beaslmi01,2010-11,22,MIN,NBA,15.5,73,73,2361,561,1246,501,1082,60,164,219,291,118,291,409,158,54,52,195,222,1401,.450,.463,.366,.474,.753,.510
1112,MarShon Brooks\brookma01,2013-14,25,TOT,NBA,15.5,35,0,316,57,125,44,100,13,25,32,44,10,44,54,25,14,4,24,21,159,.456,.440,.520,.508,.727,.551
1113,DeMarre Carroll\carrode01,2012-13,26,UTA,NBA,15.5,66,12,1111,149,324,129,254,20,70,75,98,87,101,188,61,58,24,34,119,393,.460,.508,.286,.491,.765,.535
